Gene = ERCC8
index = 504
Annotated 5SS: [  120 16188 22998 26787 40260 41404 42610 45425 46776 54163 57612]
Annotated 3SS: [16091 22895 26662 40177 41334 42542 45323 46650 53964 57530 70367]
SMsplice 5SS: [  120 16188 22998 26787 41485 42610 45425 46776 51508 54163 54799 57612]
SMsplice 3SS: [16091 22895 26662 41334 42505 45323 46650 51407 53964 54649 57530 70367]
top_k =  1000
Partition function (log Z): 4.032208527177651

Sorted 5' Splice Sites (High to Low Probability):
Position 26787: 1.0000000000000056
Position 41485: 1.0000000000000056
Position 42610: 1.0000000000000056
Position 16188: 0.9970681930306091
Position 51508: 0.974964477004367
Position 57612: 0.9596490479200843
Position 54163: 0.9512378876038995
Position 45425: 0.9014300927147816
Position 46776: 0.8671719124336716
Position 120: 0.8551957424113131
Position 7309: 0.7810591702564176
Position 5772: 0.5719897066801053
Position 20761: 0.5487024125736809
Position 54799: 0.5046783442271751
Position 67791: 0.44901905577252565
Position 44133: 0.4380948508632237
Position 6190: 0.4356049882783554
Position 22998: 0.4277222348834111
Position 29866: 0.4240542578961976
Position 51751: 0.3145064445281315
Position 50535: 0.29556179850006953
Position 2249: 0.2838667363718383
Position 54779: 0.2595362357758693
Position 668: 0.2520920808645769
Position 12945: 0.2476641891105598
Position 49733: 0.23237495774713562
Position 21004: 0.21360094435719468
Position 6940: 0.20568712685545082
Position 48379: 0.18962274049355277
Position 60404: 0.182977337968352
Position 48388: 0.17758613004999016
Position 19799: 0.16606896967311677
Position 17485: 0.1605110302168802
Position 68959: 0.14641120833257665
Position 58188: 0.145355760116717
Position 5911: 0.14033567851849266
Position 17620: 0.14019178404067928
Position 70540: 0.12992194555146347
Position 16986: 0.12986783075095154
Position 5980: 0.1235833106179491
Position 70544: 0.12093499166595907
Position 6185: 0.11486962044828321
Position 176: 0.1010213706402507
Position 51715: 0.09574309121345549
Position 47744: 0.09208657806359673
Position 47832: 0.08901288097126528
Position 49683: 0.07674338404559868
Position 54922: 0.07370059653622715
Position 11193: 0.07142449918990647
Position 55173: 0.07124088740704772
Position 70503: 0.06629360135888882
Position 57108: 0.06375134268790605
Position 52067: 0.062274438723115555
Position 9355: 0.05534374690290345
Position 13494: 0.054025733930602456
Position 57845: 0.04593529031228537
Position 54467: 0.045228871432018106
Position 3599: 0.04123044272999317
Position 48759: 0.04071798923837775
Position 68945: 0.037675402142895116
Position 57634: 0.03576918766872491
Position 53015: 0.03396367542918455
Position 45806: 0.030365458861585284
Position 5790: 0.02962089352395091
Position 62330: 0.026113978695481366
Position 1716: 0.02528168007507566
Position 52325: 0.023917668217669007
Position 69020: 0.023388551216738152
Position 63735: 0.02303113736014134
Position 64049: 0.02296669585132809
Position 20583: 0.022267159843187872
Position 17056: 0.019575308176580097
Position 51698: 0.019225074732400572
Position 58475: 0.018622635205204924
Position 16726: 0.01769574783580898
Position 5778: 0.016327081541134547
Position 52553: 0.01573162416849587
Position 55367: 0.014898613414347577
Position 67797: 0.014888584731241748
Position 56669: 0.013311433806621618
Position 53466: 0.012709424422255223
Position 5116: 0.012600337197668452
Position 3744: 0.0120765653834619
Position 44141: 0.011669907677962645
Position 10112: 0.011165779442947001
Position 53366: 0.01113229695301469
Position 51834: 0.011104065789049414
Position 55235: 0.011082741930600092
Position 52726: 0.010804664269539188
Position 2838: 0.010743557634561392
Position 578: 0.010698302207034712
Position 44990: 0.010003680886492143
Position 50006: 0.008776634116608154
Position 284: 0.007966707122170612
Position 44985: 0.007862277337178083
Position 8872: 0.007851601412747326
Position 55736: 0.00774120842522736
Position 51526: 0.007359325937380449
Position 46419: 0.007293513731893698
Position 47087: 0.007126844139317815
Position 67774: 0.006321853398717964
Position 1686: 0.006082378463385234
Position 47028: 0.005901485682120427
Position 51839: 0.005612878697753813
Position 48364: 0.004949159787584794
Position 3360: 0.00409480947428655
Position 649: 0.004050346855781143
Position 46723: 0.0038112326133667
Position 45260: 0.0037866171492118195
Position 50564: 0.0037072804766696862
Position 742: 0.003681130548247196
Position 67593: 0.003680729188520921
Position 52871: 0.002975401090318342
Position 1672: 0.00278825988222893
Position 55587: 0.0022878932595088095
Position 3468: 0.002191545688484834
Position 46803: 0.002177568345718617
Position 44401: 0.0021639214879358272
Position 45052: 0.0021156640610802127
Position 54775: 0.0021109707756423496
Position 1591: 0.0021095250783815236
Position 954: 0.0020837430639577773
Position 47847: 0.002004744324831049
Position 47111: 0.001904569662526569
Position 52913: 0.0018780392583603266
Position 3462: 0.0018021914302549793
Position 6337: 0.001793986780334907
Position 1575: 0.0017915874673453123
Position 67846: 0.0017202413721103256
Position 54759: 0.0015708632832784624
Position 17377: 0.0015372720976075437
Position 53748: 0.0014558732929236908
Position 2169: 0.0014507263994226298
Position 59880: 0.001320751104531558
Position 54059: 0.0011963468772331785
Position 3300: 0.0011266271427023816
