Gene = STYXL1
index = 1352
Annotated 5SS: [  342 17583 19362 26153 34262 42745 44246 47114]
Annotated 3SS: [17478 19299 26010 34115 42598 44147 47000 51403]
SMsplice 5SS: [  342 14196 14368 17583 19362 26153 34262 42745 44246 47114]
SMsplice 3SS: [14059 14296 17478 19299 26010 34115 42598 44147 47000 51403]
top_k =  1000
Partition function (log Z): -6.58958271587548

Sorted 5' Splice Sites (High to Low Probability):
Position 34262: 0.9999991417665741
Position 42745: 0.9812164334113502
Position 17583: 0.9680184985951772
Position 19362: 0.959710907406075
Position 342: 0.9462044295229907
Position 26153: 0.7869396537716379
Position 44246: 0.7813759588523947
Position 14196: 0.6580644132410112
Position 14368: 0.5870553776306712
Position 47114: 0.5331448580137156
Position 47161: 0.36961076088344036
Position 42945: 0.3296161451492538
Position 27304: 0.256636993268223
Position 13400: 0.19465568065892255
Position 7293: 0.12545939157532918
Position 12656: 0.09756625163582626
Position 12192: 0.09399014593413559
Position 13431: 0.08191949761261036
Position 12667: 0.06718288902568603
Position 12975: 0.05153503802138178
Position 49056: 0.05041096874602737
Position 50333: 0.04895428594082356
Position 14269: 0.04768886451838687
Position 192: 0.04512384404017988
Position 18563: 0.042454233693295276
Position 18090: 0.03455194461526937
Position 13259: 0.03399823012684357
Position 42877: 0.025273204576991802
Position 14425: 0.021403702567397945
Position 12102: 0.02037844230679536
Position 10674: 0.02013979223882748
Position 47166: 0.0197896820542687
Position 18986: 0.0192901246863082
Position 10693: 0.019220943470085704
Position 14179: 0.019201293066675625
Position 50975: 0.016360295127295817
Position 10748: 0.015624683596672566
Position 10877: 0.014713014333196257
Position 12196: 0.013092138214902483
Position 12883: 0.012319565797892427
Position 13377: 0.011686663013520292
Position 6544: 0.011345599883328459
Position 12492: 0.011283749727115738
Position 45624: 0.009812318536593296
Position 18626: 0.008575969430527557
Position 44268: 0.008137071752631711
Position 48707: 0.008112580304961776
Position 18829: 0.008046264278585052
Position 47049: 0.007894401404513056
Position 91: 0.007208411558713382
Position 19139: 0.005560229587135576
Position 44925: 0.005177801969789713
Position 18608: 0.0048147310764838904
Position 18079: 0.004716765567191741
Position 19230: 0.003951542943264751
Position 18365: 0.003933264004005579
Position 45984: 0.003473163372237578
Position 45788: 0.0033548148978682045
Position 3698: 0.0032247784055236726
Position 51559: 0.00272814495475078
Position 10180: 0.002715883065967427
Position 4139: 0.002594637819587727
Position 46165: 0.0025610335620165027
Position 3893: 0.0016976745496333817
Position 42749: 0.001643251056242731
Position 4614: 0.0014140542838671432
Position 44958: 0.0013676874103385845
Position 18098: 0.0013032431941601653
Position 12662: 0.001161902397921477
Position 18258: 0.001124882480807707
Position 47938: 0.0011216617614644472
Position 18658: 0.0009449994059413728
Position 48085: 0.0009063694832851832
Position 347: 0.0008741981544561574
Position 17756: 0.0006559842985135705
Position 45840: 0.00042295112318147687
Position 36707: 0.00034254380036059464
Position 18393: 0.00030305185120267414
Position 6377: 0.0002816963889049787
Position 5237: 0.0002462198425687215
Position 48227: 0.0002245424086161453
Position 52: 0.00017889188139700294
Position 7010: 0.00017756373070182055
Position 7001: 0.00017709140652136363
Position 3605: 0.00016750735572460985
Position 251: 0.00016469866786853043
Position 4632: 0.00015060548257715207
Position 3938: 0.0001411207018853909
Position 3132: 0.00013395396064473522
Position 105: 0.0001289193837576054
Position 3157: 0.00012376775368176782
Position 10400: 9.821789397479127e-05
Position 4569: 9.676274965999372e-05
Position 50148: 9.438783526943104e-05
Position 138: 9.249573942619234e-05
Position 5366: 9.080344690950337e-05
Position 446: 8.197303533763894e-05
Position 725: 8.159920134089395e-05
Position 64: 7.794288924209803e-05
Position 682: 7.54220139907475e-05
Position 47596: 6.989040536179968e-05
Position 6929: 5.7172312941094866e-05
Position 533: 5.6581229457334e-05
Position 652: 3.9684466624155685e-05
Position 48305: 3.323430353819586e-05
Position 2856: 3.070509478404083e-05
Position 604: 2.9254234934386325e-05
Position 2774: 2.902374372288571e-05
Position 4432: 2.7371863316307486e-05
Position 6951: 2.7022286456405203e-05
Position 3101: 2.454724469112357e-05
Position 5245: 2.449004953014648e-05
Position 5449: 2.4073307411884226e-05
Position 78: 1.122271773271229e-06
Position 1004: 9.123648028829691e-07
Position 72: 3.105170082780997e-07
Position 82: 2.938290417410331e-07
Position 54: 1.8898639779086326e-07
Position 111: 1.1476550968955986e-07
Position 84: 9.914061114089175e-08
Position 29: 8.576897008448929e-08
Position 1426: 6.500302846429476e-08
Position 2098: 5.8544416030518516e-08
Position 1281: 5.8500808211797e-08
Position 2081: 3.9759549282751614e-08
Position 376: 3.935640764393778e-08
Position 1064: 3.799298786491113e-08
Position 2206: 3.188794541596344e-08
Position 440: 1.3081179817654187e-08
Position 123: 8.920681671019273e-09
Position 13: 2.8734517512194545e-09
Position 234: 1.0625298510997222e-09
Position 363: 7.595054998547574e-10
Position 536: 1.1654598880157527e-10
Position 414: 1.0533814808458688e-10
Position 423: 7.97126024836941e-11
Position 451: 3.022351326703856e-11
Position 557: 7.909607360827165e-12
Position 260: 3.661545517481831e-12
Position 512: 8.653853237286299e-13
Position 514: 5.999059890162071e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 34115: 0.9999991417665739
Position 42598: 0.9828596844675934
Position 19299: 0.877431244858676
Position 47000: 0.8015127394024425
Position 14059: 0.7596142150950964
Position 44147: 0.7191646871405584
Position 17478: 0.6311366604381702
Position 26010: 0.6270817121086791
Position 14296: 0.46833189234266936
Position 51403: 0.40883039174875024
Position 42854: 0.36090087302348023
Position 17475: 0.3297965998926879
Position 13206: 0.29671944943871364
Position 12546: 0.17515110031774184
Position 50292: 0.15428491951681447
Position 47048: 0.14751534546298223
Position 12061: 0.1231017541023956
Position 7181: 0.12152849885080143
Position 27121: 0.1193069973187836
Position 26037: 0.11837256761823078
Position 27149: 0.11082530884277082
Position 48868: 0.10633083070819309
Position 19275: 0.08102688886479366
Position 14259: 0.07902700983655765
Position 50920: 0.06681700763926463
Position 44155: 0.060544936135007124
Position 18462: 0.059889681606154724
Position 12781: 0.051886302378723534
Position 50074: 0.0493722051825887
Position 50361: 0.047249016991140924
Position 10548: 0.04598193716764409
Position 51120: 0.04522639997474344
Position 25976: 0.04119854472880546
Position 51283: 0.030426594719804093
Position 18911: 0.027526401002440446
Position 18035: 0.02713321160962055
Position 14099: 0.02644053374981916
Position 48057: 0.02571865660354372
Position 50576: 0.023301104309784368
Position 50871: 0.02175391822802268
Position 13285: 0.02044854074267141
Position 49205: 0.017077859994150242
Position 27086: 0.016858832219907628
Position 44004: 0.010178868749444382
Position 10748: 0.010088263999432127
Position 45552: 0.010038426174135473
Position 48550: 0.009935946130029554
Position 50953: 0.009464021412771851
Position 48892: 0.009145778003779548
Position 51188: 0.008214339793376412
Position 27099: 0.007902571828751573
Position 12372: 0.007460382873055484
Position 51333: 0.006297414966552826
Position 47485: 0.0062611708758430005
Position 10525: 0.006196574782524341
Position 44760: 0.005967579545843566
Position 17957: 0.005848891711060001
Position 18306: 0.0051975072190975045
Position 13155: 0.005092081230511974
Position 50190: 0.005090546174861664
Position 17510: 0.004903044677089393
Position 6272: 0.0047152418497319135
Position 45818: 0.004623040050593282
Position 49956: 0.004577248721215729
Position 51015: 0.0044909779497911044
Position 47787: 0.004413327502087492
Position 17738: 0.004374604136743793
Position 50402: 0.004165081190547329
Position 50974: 0.004016337847999398
Position 45698: 0.0039702317181469346
Position 10794: 0.0038645203989537188
Position 12034: 0.0038506509680492247
Position 6337: 0.0034685594065814833
Position 18725: 0.003163781108121086
Position 46097: 0.003106390393178873
Position 51153: 0.0029308609496701767
Position 12788: 0.002728244182242775
Position 10565: 0.0026056976128016134
Position 18891: 0.0025282733984905103
Position 17438: 0.0023658176842125313
Position 48626: 0.0023170186160549706
Position 18056: 0.002298960662281247
Position 49209: 0.002021945791937716
Position 47407: 0.0019367927329011067
Position 18127: 0.0019301653037611254
Position 10089: 0.0019139948966686788
Position 49084: 0.001883698129585812
Position 47811: 0.0018717995188526654
Position 26952: 0.001743283058009284
Position 7244: 0.0017114663798011801
Position 3881: 0.0016789725992053717
Position 49909: 0.0015967844189342074
Position 12308: 0.0015152394370276665
Position 12072: 0.0014308699506727271
Position 3476: 0.0014184445292057407
Position 6405: 0.0013918827804152401
Position 11995: 0.0013855788517484183
Position 48735: 0.001369711853813806
Position 50468: 0.0013574925580595062
Position 44355: 0.001275012839999201
Position 47373: 0.0012520959323362951
Position 51656: 0.00118163523384009
Position 49183: 0.0011433220512676457
Position 51632: 0.0010812902758438733
Position 7057: 0.0010318758186991844
Position 48810: 0.0009875260518483326
Position 10648: 0.0009614396774260888
Position 17914: 0.0009190895733962225
Position 4418: 0.0008717874079280615
Position 48706: 0.0008312827879785315
Position 49406: 0.0007641441692327924
Position 4082: 0.0006997547903148783
Position 44803: 0.0006941725602521429
Position 3461: 0.0006606856943552709
Position 3439: 0.0006477349221667559
Position 3598: 0.0006471739010965475
Position 7194: 0.0006198404044838494
Position 6482: 0.0005425371610646793
Position 6525: 0.000535792545110567
Position 51060: 0.0005122918725038138
Position 49324: 0.0005112909168339447
Position 10056: 0.00048206988239067627
Position 47592: 0.00046896271004081896
Position 51638: 0.0004652194450668143
Position 18063: 0.00045688484770593947
Position 4470: 0.0004452483417729884
Position 50877: 0.0004124919512968297
Position 6332: 0.00038563906520464833
Position 7220: 0.0003729964068827595
Position 5018: 0.00037185746169287085
Position 3830: 0.000370114693180412
Position 48191: 0.0003667272967843064
Position 3989: 0.0003151521657616132
Position 6488: 0.0002976391865035273
Position 25871: 0.000286831380088824
Position 49249: 0.00028218845706203704
Position 6829: 0.00027523693159172606
Position 4390: 0.00025090868170179326
Position 3992: 0.00021003351276364652
Position 3054: 0.00020893482783442485
Position 7102: 0.00019471371538450058
Position 49807: 0.00017873920938446864
Position 10109: 0.00017166079065281846
Position 10049: 0.00015869940832077977
Position 3969: 0.00014893503032797307
Position 3560: 0.0001427857661283285
Position 520: 0.00014214582703240625
Position 3798: 0.0001417813708990907
Position 6119: 0.0001307068236539471
Position 36581: 0.0001257354662433262
Position 47650: 0.0001216872666821224
Position 6381: 0.00012053515782878677
Position 4123: 0.00010934056724731365
Position 6809: 0.00010895094863853984
Position 3810: 0.0001060127382068482
Position 203: 9.422074633631053e-05
Position 3604: 8.993166204748461e-05
Position 4003: 8.956893525916744e-05
Position 44999: 8.330957123004658e-05
Position 593: 7.542195645631493e-05
Position 4431: 6.728628627156951e-05
Position 36440: 6.160131036669897e-05
Position 36406: 5.872090170294073e-05
Position 45748: 5.862708516821026e-05
Position 36633: 5.559938910193864e-05
Position 3479: 5.552637983294375e-05
Position 6859: 5.4661856390417976e-05
Position 10230: 5.354862187152111e-05
Position 43005: 5.1869372518774e-05
Position 3941: 4.6102948388823305e-05
Position 4244: 4.591171551468055e-05
Position 36562: 4.422853490488823e-05
Position 4100: 4.125751521455568e-05
Position 3928: 3.603477660310881e-05
Position 3538: 3.387817328024178e-05
Position 3565: 3.2438075936429674e-05
Position 2961: 2.9787096701733224e-05
Position 191: 2.975800673807867e-05
Position 3000: 2.810639896109948e-05
Position 44321: 2.715391519435233e-05
Position 423: 2.596915267865868e-05
Position 2737: 2.547697639119164e-05
Position 10257: 2.243575381649994e-05
Position 4087: 2.165350770185993e-05
Position 4029: 2.146495790272949e-05
Position 445: 2.1270535409337608e-05
Position 3859: 2.015189800103415e-05
Position 3717: 1.8649441715123128e-05
Position 3708: 1.743212980817807e-05
Position 18590: 1.6261497270105995e-05
Position 3009: 1.2710832961480247e-05
Position 17871: 1.2671037344243767e-05
Position 429: 1.2230829352637005e-05
Position 10305: 1.1691606221244646e-05
Position 6215: 1.1547806736359024e-05
Position 6156: 1.0944377642765255e-05
Position 286: 1.0193803821997662e-05
Position 2688: 9.98727334207967e-06
Position 5330: 6.8987055942071905e-06
Position 5150: 6.8304803957098875e-06
Position 6505: 6.35082618295436e-06
Position 2594: 6.196107436335138e-06
Position 6502: 5.695761269420897e-06
Position 4596: 4.694646769423379e-06
Position 6317: 4.223524307144724e-06
Position 2713: 3.952361956263771e-06
Position 2700: 3.790788398759041e-06
Position 2762: 3.1526096201093294e-06
Position 4166: 2.95729988067104e-06
Position 3051: 2.729802558888751e-06
Position 234: 2.709666162798856e-06
Position 2613: 2.2381101212278633e-06
Position 3481: 1.7395157201686804e-06
Position 209: 1.6662208414085807e-06
Position 36129: 1.636844509781876e-06
Position 3406: 1.5904994349078594e-06
Position 565: 1.5683572152169976e-06
Position 2566: 1.541788773089531e-06
Position 207: 1.388924186199885e-06
Position 3769: 1.376134693259002e-06
