Gene = SMC4
index = 1276
Annotated 5SS: [  446  1662  2790  3564  5201 12781 13150 14310 15214 17112 18653 20240
 21598 24347 24537 25716 26897 29639 31440 31902 32522 33212 33906]
Annotated 3SS: [ 1517  2610  3371  5023 12615 13021 14168 15062 16946 18418 20053 21435
 24120 24456 25562 26769 29448 31294 31727 32338 32978 33721 34352]
SMsplice 5SS: [  380  1662  2790  3564  5201 10941 12781 13150 17112 18653 24347 24595
 25716 26897 29639 31440 32522]
SMsplice 3SS: [ 1563  2685  3371  5023 10859 12615 13021 16946 18418 24120 24456 25562
 26769 29448 31294 32338 34352]
top_k =  1000
Partition function (log Z): 20.376998381471356

Sorted 5' Splice Sites (High to Low Probability):
Position 5201: 0.9869890895369345
Position 17112: 0.9714425149362833
Position 26897: 0.9222117109489114
Position 1662: 0.9100460322088519
Position 24347: 0.9014927122460686
Position 2790: 0.8856520417904584
Position 32522: 0.8707953072813881
Position 3564: 0.8333674904555557
Position 31440: 0.7770283923857999
Position 13150: 0.7506933760751177
Position 25716: 0.6882725322935883
Position 29639: 0.6601497480021841
Position 5568: 0.6295651056193716
Position 10941: 0.5736205409735754
Position 18653: 0.5539365790428679
Position 14310: 0.5373472260464792
Position 15214: 0.4978102368689331
Position 380: 0.48614629366031303
Position 12781: 0.47439798089220014
Position 14995: 0.46126912521064267
Position 31902: 0.44586711742998225
Position 24537: 0.4305677880367434
Position 24595: 0.41961245167692834
Position 49: 0.368383280361425
Position 33906: 0.3336007356304486
Position 4101: 0.29280353139624343
Position 21598: 0.2770249198125656
Position 394: 0.2617948814762057
Position 33212: 0.23494237459892048
Position 20240: 0.21927473925447505
Position 7160: 0.1922998693496352
Position 12844: 0.18779196438219556
Position 18455: 0.18735164859535358
Position 446: 0.18324371637805173
Position 12346: 0.17386120236781058
Position 29226: 0.15077354390823183
Position 2224: 0.14111971914106847
Position 24555: 0.1408525288599038
Position 14293: 0.13254266741727835
Position 26100: 0.13203320557296355
Position 2433: 0.11555054907293812
Position 15542: 0.09434436321741986
Position 3209: 0.08895806888953844
Position 18283: 0.0879327977222742
Position 12674: 0.08224041394568987
Position 29842: 0.07808879512605235
Position 13428: 0.07223630927079665
