Gene = CSF1
index = 413
Annotated 5SS: [  430  3749  5064  6831 11362 13558 14196 14570]
Annotated 3SS: [ 3625  5000  6659 11213 12532 14142 14513 18218]
SMsplice 5SS: [  430  3749  5064  6831 11362 13558 14196 14570]
SMsplice 3SS: [ 3625  5000  6659 11213 13426 14142 14513 18947]
top_k =  1000
Partition function (log Z): 5.393577371550415

Sorted 5' Splice Sites (High to Low Probability):
Position 11362: 0.9929450969432547
Position 3749: 0.9762963945259243
Position 430: 0.969343841016729
Position 14196: 0.9409217949420317
Position 13558: 0.8710312281911226
Position 14570: 0.8552688093633426
Position 5064: 0.7982119771876596
Position 6831: 0.7942222607158325
Position 15034: 0.5392503676721097
Position 15349: 0.504547601789636
Position 10985: 0.4440364190545513
Position 8876: 0.24830358595156304
Position 18479: 0.23850457695003036
Position 12698: 0.19659935340202853
Position 13079: 0.18601718635125647
Position 4007: 0.15914677702253094
Position 4058: 0.14232924520753834
Position 41: 0.13079709250464616
Position 3506: 0.10578965335973865
Position 5504: 0.07749453919761921
Position 1419: 0.07576111628793292
Position 7276: 0.06584541525502068
Position 2873: 0.06446290569922472
Position 18007: 0.03736245044639055
Position 8920: 0.03494623974712024
Position 7073: 0.03376861015571041
Position 14209: 0.029814350957809085
Position 2688: 0.02777740948420195
Position 18738: 0.026199566706337576
Position 13096: 0.025730820568120278
Position 18646: 0.02569946775585923
Position 7297: 0.023260783299025693
Position 2305: 0.02279247758237662
Position 5787: 0.021570417957733738
Position 1424: 0.020692091104888864
Position 214: 0.01945793662423929
Position 5170: 0.019001403859851974
Position 3146: 0.01872758679060392
Position 122: 0.01669417486802871
Position 6299: 0.015196383724982106
Position 2764: 0.01417295859834368
Position 4923: 0.013652400411377283
Position 7267: 0.013151246196503296
Position 7583: 0.012623791674865905
Position 88: 0.012522047810444912
Position 19071: 0.011454320619041215
Position 1280: 0.010660541930303814
Position 8128: 0.00986022750264508
Position 90: 0.009406455520810408
Position 5123: 0.009388783181562239
Position 10253: 0.008367203300271981
Position 18000: 0.008064439918459905
Position 10617: 0.00649135393833316
Position 106: 0.005747711124343618
Position 150: 0.005595449804971241
Position 13072: 0.005344079114220865
Position 4961: 0.005041160788147511
Position 100: 0.0049193083992353235
Position 7956: 0.004715635135894852
Position 2478: 0.00464017336281928
Position 18441: 0.004486187955988993
Position 86: 0.004336710209361175
Position 108: 0.0041528836841376255
Position 1229: 0.004099160244971104
Position 13545: 0.003794309399004395
Position 4530: 0.003693199453045763
Position 110: 0.003541610343289633
Position 11673: 0.003474662580176131
Position 7481: 0.0032721865555454584
Position 810: 0.003150326766321272
Position 14887: 0.003028047936118137
Position 112: 0.0029968341575154467
Position 14442: 0.0029849191888676394
Position 14742: 0.002858682127398515
Position 19530: 0.002803189983410835
Position 3330: 0.0026959424070263655
Position 8071: 0.002593588261722103
Position 18305: 0.002564024084330612
Position 104: 0.0023885831495401156
Position 114: 0.0022072983897630408
Position 2537: 0.002188664586508865
Position 2156: 0.002155454972478467
Position 4345: 0.0021504363139077535
Position 15535: 0.0021338554304899397
Position 389: 0.0019984376406281612
Position 116: 0.0018081486072587466
Position 126: 0.0017133833813480874
Position 1890: 0.001651647751573927
Position 14539: 0.0015337256072595075
Position 2393: 0.001422333315274525
Position 118: 0.0013387034649279992
Position 5811: 0.0013101067893109373
Position 13627: 0.0012822354425006865
Position 4504: 0.0012789141114680322
Position 73: 0.001180510250698413
Position 128: 0.0011245977143328784
Position 17059: 0.001115368171232307
Position 5279: 0.001081783940906697
Position 13370: 0.0010570381941679876
Position 14718: 0.0010551681675520118
Position 2970: 0.0010356225954635675
Position 1898: 0.001028475172935777
Position 294: 0.0009730725536877602
Position 12926: 0.000958547001669695
Position 4629: 0.0009514772313298231
Position 13105: 0.0008797267076549616
Position 7882: 0.000832398200523342
Position 3753: 0.0008291056169979875
Position 1305: 0.0008270961444404422
Position 2104: 0.0007739006041590704
Position 1998: 0.0007121391620047708
Position 1935: 0.0006119099415547063
Position 2035: 0.0005762100145922691
Position 3496: 0.0005333544282515442
Position 3202: 0.00053126490608789
Position 11424: 0.0005264957971609866
Position 94: 0.0005162796544651419
Position 2485: 0.0004576265323782414
Position 15344: 0.00043512751285117385
Position 612: 0.00040108486800855485
Position 7844: 0.00032481176861961293
Position 18574: 0.00032064812826893176
Position 7514: 0.000312372141313836
Position 241: 0.00029274570344929997
Position 11669: 0.0002917810129075583
Position 235: 0.00027734728028387505
Position 7842: 0.00022120726971202272
Position 11385: 0.00021388587894206077
Position 5118: 0.0002122739630886126
Position 3689: 0.00019835535839319584
Position 1922: 0.00019706421135492545
Position 16182: 0.00019332933975473526
Position 5060: 0.00019048721754128846
Position 4296: 0.0001849338203852348
Position 16450: 0.00018168473735318008
Position 17139: 0.0001736293539449805
Position 1112: 0.00017105297475071275
Position 8109: 0.00016854006765017014
Position 14377: 0.00016427921469684744
Position 14382: 0.00016133084362908378
Position 1258: 0.00014161726623286827
Position 6860: 0.00014075698018099574
Position 4409: 0.0001348285027521503
Position 7896: 0.00013407408495827482
Position 7261: 0.00013046202101456872
Position 7109: 0.0001297071705121201
Position 2877: 0.00012431267983049822
Position 2720: 0.00011755172016497659
Position 15038: 0.00010210990228677648
Position 3819: 0.00010009945602570872
Position 16762: 9.814064040783343e-05
Position 92: 9.777168796898747e-05
