Gene = NDC1
index = 921
Annotated 5SS: [  656  3361  6371 10862 13063 19890 29166 31205 32436 34933 38168 41962
 42172 45632 49728 51703 66532]
Annotated 3SS: [ 3239  6268 10686 12923 19780 29113 31068 32342 34850 38011 41715 42055
 45580 49663 51601 66370 70826]
SMsplice 5SS: [  656  3361  6371 10862 13063 31205 32436 34933 38168 42172 45632 49799
 51703 66299 66532]
SMsplice 3SS: [ 3239  6268 10686 12923 31068 32342 34850 38011 42055 45580 49663 51601
 66208 66370 70826]
top_k =  1000
Partition function (log Z): -32.4588479647704

Sorted 5' Splice Sites (High to Low Probability):
Position 13063: 0.9213257479083464
Position 6371: 0.9044798389089316
Position 3361: 0.8328591770347247
Position 10862: 0.7420102215071867
Position 19890: 0.4744462189543557
Position 656: 0.42379222799841687
Position 4426: 0.34521967313601487
Position 13812: 0.2646143621580562
Position 947: 0.2228279555341806
Position 49: 0.1533564286656024
Position 11919: 0.1329726838486
Position 15765: 0.12642305232247594
Position 11233: 0.0926734558432612
Position 954: 0.07972576767344727
Position 18365: 0.07764566523357465
Position 15769: 0.07660334778005765
Position 4013: 0.068256348376935
Position 16144: 0.06823346533671079
Position 1264: 0.06077799771982285
Position 9468: 0.05135385369128326
Position 13106: 0.0479640898225474
Position 5304: 0.04714809492838633
Position 5975: 0.04266468994856464
Position 13998: 0.04121392549386424
Position 9339: 0.035376308731617595
Position 3092: 0.03322803258239769
Position 942: 0.03232979519986433
Position 634: 0.02988674983185041
Position 61: 0.026481917190902215
Position 10852: 0.023570407612529095
Position 4464: 0.01939296615170176
Position 844: 0.012172915762441373
Position 11262: 0.011071158794923912
Position 11164: 0.010229457349846635
Position 3365: 0.009641744556776643
Position 1506: 0.009202767767995421
Position 17906: 0.008573256401934168
Position 11794: 0.008377784253766835
Position 16104: 0.007900345441069158
Position 19992: 0.007807769158703921
Position 12445: 0.007416650057297907
Position 11192: 0.005722739994067213
Position 10972: 0.005620573020637567
Position 1058: 0.005452811457439774
Position 4196: 0.005133304230759773
Position 10785: 0.004703429867436294
Position 12604: 0.004192447494427064
Position 10796: 0.004104655956516823
Position 6791: 0.003969434348682079
Position 919: 0.003772596202622308
Position 611: 0.003635560549779294
Position 958: 0.0035761832178560736
Position 1085: 0.0026162918171514435
Position 2895: 0.0021369371103916687
Position 5476: 0.0021340889048616953
Position 569: 0.002091981612104
Position 1691: 0.002057635662075822
Position 4015: 0.0019158289617036792
Position 11885: 0.0019155984554184375
Position 3017: 0.0018431682581214743
Position 5002: 0.001799059557296838
Position 2640: 0.0017955423269743107
Position 7444: 0.0017559313305290528
Position 457: 0.0017218308760602531
Position 2039: 0.0016534325146165926
Position 1550: 0.0016419754142885288
Position 367: 0.0014607491710820885
Position 4265: 0.0014513252325874999
Position 13320: 0.0014363650169766538
Position 1712: 0.0013777021611905303
Position 2855: 0.0010987105174310745
Position 692: 0.0010743478516235458
Position 4459: 0.0010123949967357554
Position 3711: 0.0009832210521010033
Position 398: 0.0009524413790810521
Position 660: 0.0009126030581558467
Position 1260: 0.0008878048389188443
Position 876: 0.0008327928805313197
Position 422: 0.0007646805032072696
Position 1804: 0.0007166400924705454
Position 2574: 0.000696281923647701
Position 4450: 0.0006918233131554881
Position 1842: 0.0006627590290046544
Position 5259: 0.0006460161726626908
Position 723: 0.000633631977938244
Position 4688: 0.0006044837604406587
Position 2849: 0.0005652689567199713
Position 832: 0.0005282023447165144
Position 15790: 0.0004618647026996704
Position 213: 0.00039522148608888335
Position 353: 0.00036694895263732425
Position 400: 0.00027454998009257276
Position 1989: 0.0002739490242292559
Position 1047: 0.00027386241386878043
Position 3707: 0.00025437344623599223
Position 1812: 0.0002481752791182773
Position 1071: 0.00024791464709860865
Position 10915: 0.00024249851671027066
Position 2683: 0.00021948516455923462
Position 1766: 0.00020600472465472636
Position 1203: 0.00020370495529827581
Position 511: 0.00020040484820871223
Position 1080: 0.00019014950284902246
Position 2206: 0.00013862170115019106
Position 774: 0.00011787075215265092
Position 3145: 0.00011750113011706911
Position 1808: 0.00011603406230086948
Position 387: 8.776957414334386e-05
Position 5036: 8.71073273526321e-05
Position 36: 7.31340108252185e-05
Position 748: 7.216688552646879e-05
Position 562: 6.865119617784326e-05
Position 3096: 6.247494615835037e-05
Position 2887: 5.630090636654704e-05
Position 819: 5.043799946705152e-05
Position 2635: 4.6323723983533047e-05
Position 5369: 2.7348746281261282e-05
Position 3275: 1.3634603219114596e-05
Position 6328: 9.656275148506168e-06
Position 6920: 6.978820330032899e-06
Position 3388: 4.255329906514269e-06
Position 412: 3.1692013305685633e-06
Position 348: 2.9723548166747097e-06
Position 6598: 2.8768382106067048e-06
Position 7093: 2.251274423636449e-06
Position 6732: 2.166034089329686e-06
Position 376: 1.9330196324904287e-06
Position 431: 1.798644606788557e-06
Position 836: 1.5274867436143071e-06
Position 1053: 1.3919645180475999e-06
Position 1035: 1.3764566690765901e-06
Position 544: 1.344357422381445e-06
Position 6479: 1.2823964200438703e-06
Position 6690: 1.0099307580814901e-06
Position 490: 7.286535195881913e-07
Position 129: 6.93962210903412e-07
Position 284: 6.907023751433766e-07
Position 6778: 6.611780134881587e-07
Position 6800: 6.03434860925012e-07
Position 11: 5.500754712266524e-07
Position 6729: 4.5681858164943305e-07
Position 230: 4.044632289593952e-07
Position 6757: 3.507536147894262e-07
Position 6632: 1.254910122480793e-07
Position 5254: 8.965090435307131e-08
Position 4871: 8.546949026000124e-08
Position 135: 8.246964761509141e-08
Position 116: 6.383561784644871e-08
Position 809: 2.1720617092612905e-09
Position 272: 1.7793584050195893e-09
Position 649: 2.6213974768994786e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 12923: 0.9683129678991538
Position 3239: 0.8312626555117993
Position 6268: 0.8088649859669936
Position 19780: 0.5684154867720367
Position 10686: 0.3960882324550972
Position 10711: 0.37550704734253715
Position 4315: 0.2823275292415747
Position 13694: 0.2760942021636679
Position 24008: 0.20911051256789212
Position 15611: 0.16771933500615324
Position 11741: 0.13521645089212403
Position 11024: 0.10325318609839673
Position 26585: 0.0959370958756733
Position 6207: 0.08388396421290632
Position 4350: 0.07663039953865822
Position 25681: 0.07631338124045407
Position 18240: 0.07565247994207314
Position 25731: 0.07093351839352632
Position 28007: 0.06428224976604044
Position 26013: 0.06274615242285211
Position 15976: 0.05552179058286434
Position 9277: 0.050367449389338036
Position 19985: 0.044545735924547566
Position 18198: 0.040099417498637886
Position 5875: 0.03891610022631478
Position 5122: 0.03857470854749361
Position 25988: 0.03467014113941244
Position 15855: 0.03457193605860731
Position 1129: 0.028895016361014266
Position 15579: 0.0259772874713033
Position 3861: 0.02433877091220091
Position 13690: 0.023607201193037133
Position 17798: 0.0227152957644673
Position 18500: 0.021912509363670677
Position 18612: 0.02096678763384284
Position 13319: 0.01899902263743253
Position 10958: 0.01774625869675498
Position 9327: 0.016955427542627775
Position 23262: 0.016081117903352562
Position 579: 0.012895997043607995
Position 13879: 0.012583871081165016
Position 2983: 0.011237401221510434
Position 3679: 0.010968069605059656
Position 807: 0.010772311396674868
Position 3645: 0.010500737015674092
Position 265: 0.00995876382854087
Position 3785: 0.009316047764582802
Position 2937: 0.009210678854931667
Position 9197: 0.008812334535676812
Position 13159: 0.008419014563895894
Position 3805: 0.008344858491492494
Position 15892: 0.008260952305854639
Position 2770: 0.00800579147953047
Position 19690: 0.007363872828081937
Position 15629: 0.007181941244240091
Position 22545: 0.007181475849079596
Position 11695: 0.007031400624319573
Position 6325: 0.006885512201205189
Position 14653: 0.006634911042299197
Position 15465: 0.006170519721074406
Position 4143: 0.006114325567905832
Position 16917: 0.006033259920654241
Position 9372: 0.005508316026377082
Position 1317: 0.005432557173179587
Position 17426: 0.005254736643925293
Position 10652: 0.005138388045355767
Position 3916: 0.004875665704930448
Position 5856: 0.004727274033530036
Position 16553: 0.0047168794322067
Position 633: 0.004702574078824894
Position 5152: 0.004615282144347675
Position 1084: 0.0044674348601194125
Position 13932: 0.004345925298087322
Position 16094: 0.004138176740719632
Position 2798: 0.003926424834017861
Position 14633: 0.0037583427676590652
Position 12158: 0.0035999338610023116
Position 9166: 0.0035153386064829513
Position 21130: 0.0034687267152230796
Position 3279: 0.0034311611374765786
Position 3306: 0.0033664095074332056
Position 13853: 0.003309626935377772
Position 1366: 0.002867482772521935
Position 12309: 0.002862245220963375
Position 13062: 0.0027178943844746225
Position 6557: 0.002680271567399236
Position 759: 0.0026297103332580504
Position 3057: 0.0025185564090261375
Position 5294: 0.0023940203053229967
Position 13714: 0.0023765221192818967
Position 20136: 0.002342766618338529
Position 4188: 0.0023041139957384856
Position 12480: 0.002214603119376412
Position 14060: 0.0022035935248282596
Position 2773: 0.0021934922929127618
Position 12422: 0.0019778443750506376
Position 3325: 0.0019749375567037516
Position 11051: 0.0018933807902455928
Position 18918: 0.0018483188455827937
Position 3322: 0.0017192923635379366
Position 3919: 0.001713825992198911
Position 3878: 0.0016932386629419254
Position 7064: 0.0016902036418887626
Position 5234: 0.0016826114078901772
Position 2479: 0.0016823247448752973
Position 11803: 0.0015988889541685887
Position 3945: 0.001581118006062917
Position 6290: 0.001540745453654057
Position 5248: 0.0015037342653287354
Position 4770: 0.0014896773144115441
Position 4449: 0.001472878848806886
Position 1144: 0.0014105849042502017
Position 6693: 0.0013575773297069783
Position 16528: 0.001325515912383301
Position 13179: 0.0013211692741647665
Position 14195: 0.001293374826368879
Position 19915: 0.0012740254677962033
Position 16797: 0.001261703865602221
Position 6190: 0.001248772056668026
Position 9135: 0.0011949561518077175
Position 20100: 0.001181763915292618
Position 17422: 0.0011353891679666392
Position 19158: 0.0011087798567562105
Position 14792: 0.0010756704485888116
Position 12342: 0.0010498889073565555
Position 5354: 0.0007960537096959162
Position 1603: 0.0007731645022226986
Position 1690: 0.0007627770722844709
Position 1217: 0.0007422311957636293
Position 10887: 0.0007157415834712562
Position 4058: 0.0006734766741550692
Position 1804: 0.0006682940996303154
Position 1088: 0.0006050037242828203
Position 3089: 0.0005887385045541697
Position 7195: 0.0005882810638695212
Position 1666: 0.0005819335213876932
Position 15091: 0.000571664652160153
Position 6126: 0.0005580048697459076
Position 1721: 0.0005444827156895846
Position 15314: 0.0005208495600813048
Position 17264: 0.000490832559707159
Position 13206: 0.00047792556325696074
Position 15444: 0.00044744069329235355
Position 3350: 0.00043368152535893235
Position 915: 0.0004322040014357604
Position 991: 0.00043138621172491177
Position 5911: 0.00041489170863772274
Position 14629: 0.00041235332416754964
Position 10529: 0.0004087367972392453
Position 4687: 0.0004058016723578409
Position 17444: 0.0003986401673413887
Position 4251: 0.0003883706318923871
Position 13432: 0.00038267155600351223
Position 1959: 0.00037926353540696834
Position 9064: 0.0003763401705904735
Position 1291: 0.000368005881973969
Position 17180: 0.0003635304981245716
Position 2505: 0.00035363304743221685
Position 4360: 0.0003353342905387156
Position 14158: 0.00032609413215823214
Position 1623: 0.0003207852811279555
Position 2918: 0.0003203157308741248
Position 2881: 0.00031012612675392195
Position 3017: 0.0003075037145931825
Position 3787: 0.0002872592960114097
Position 2558: 0.0002858296190345472
Position 13346: 0.0002720332398470649
Position 2672: 0.0002672211367652769
Position 4233: 0.00026075746478228446
Position 4322: 0.0002542335986614979
Position 847: 0.0002521119348399326
Position 1451: 0.00024042027444524033
Position 13414: 0.00023264204325238396
Position 13283: 0.000230537327048094
Position 4281: 0.0002303177046080312
Position 5382: 0.0002223388758700769
Position 13946: 0.00021717553030887473
Position 1866: 0.00021486650233294258
Position 1165: 0.00020881543785973556
Position 14689: 0.00019980262150153528
Position 1454: 0.00019218886274898728
Position 2485: 0.00017230789474645538
Position 342: 0.00016660271738905922
Position 5197: 0.00016250113182963462
Position 15284: 0.00016008647617823084
Position 4568: 0.00015780932953756227
Position 484: 0.00013566880811336006
Position 819: 0.00013071408874266823
Position 1172: 0.00012674217319447406
Position 868: 0.00012508330550165068
Position 6150: 0.00012301095651106906
Position 4368: 0.00011504117284258376
Position 1533: 0.0001045428937985102
Position 360: 0.00010333915380636213
Position 2823: 0.0001020768231025723
Position 1203: 9.882647409064771e-05
Position 2413: 9.337090898284075e-05
Position 14247: 9.084099455334799e-05
Position 2531: 8.922475751028066e-05
Position 826: 8.871167222872602e-05
Position 488: 8.559117783209756e-05
Position 2417: 8.09413754394647e-05
Position 994: 7.55535992409535e-05
Position 13343: 7.546542184120064e-05
Position 15490: 6.81733581779466e-05
Position 13891: 6.201692695636729e-05
Position 12674: 5.520901089518286e-05
Position 872: 5.513821591022618e-05
Position 1113: 5.349718850311635e-05
Position 500: 5.051262914277594e-05
Position 690: 4.92877483650427e-05
Position 584: 4.42894065114201e-05
Position 153: 3.923106134230978e-05
Position 167: 3.9007757104316016e-05
Position 3111: 3.796076148714593e-05
Position 3546: 3.776647566661803e-05
Position 2076: 3.613995713183924e-05
Position 957: 3.541250076545487e-05
Position 3114: 3.1259702267350975e-05
Position 1297: 2.670408926131835e-05
Position 1979: 2.1215026219194438e-05
Position 3253: 2.0591391410261177e-05
Position 832: 2.0511301616464762e-05
Position 1878: 2.0046607361671465e-05
Position 412: 2.004076263783655e-05
Position 188: 1.8881315803830224e-05
Position 1652: 1.4746747214888963e-05
Position 615: 1.4122130447354595e-05
Position 382: 1.2966848406056518e-05
Position 13750: 9.662703167133817e-06
Position 7568: 8.593382958328647e-06
Position 8025: 7.746129259666413e-06
Position 8712: 6.426443812009742e-06
Position 7662: 5.063908796374957e-06
Position 7638: 4.172443767346902e-06
Position 6771: 1.723632476296922e-06
Position 206: 5.175160798300325e-07
Position 6082: 4.942636593979363e-07
Position 284: 4.620091944529699e-07
Position 6014: 4.327450217398097e-07
Position 6597: 3.650462125666257e-07
Position 6650: 3.314149584423135e-07
Position 3811: 3.231170163754919e-07
Position 298: 3.055700875116845e-07
Position 6039: 2.968443712210938e-07
Position 742: 2.3849055961742336e-07
Position 236: 2.0249784359874123e-07
Position 178: 1.9497418884818918e-07
Position 1480: 1.6116804926342915e-07
Position 880: 1.51573227105192e-07
Position 362: 1.5152772532827663e-07
Position 436: 1.4407553547039454e-07
Position 6566: 1.2296594676417995e-07
Position 450: 9.01865112448122e-08
Position 509: 8.981082344169985e-08
Position 850: 8.736953213133383e-08
Position 116: 7.97391149603933e-08
Position 1038: 7.815778506607175e-08
Position 940: 6.595753029999904e-08
Position 954: 5.659354023610579e-08
Position 1324: 5.319457714999308e-08
Position 230: 4.460985993685017e-08
Position 506: 3.969416011188441e-08
Position 862: 3.051225661812026e-08
Position 291: 2.717426519431049e-08
Position 427: 2.5271593841166346e-08
Position 192: 2.3008436927584192e-08
Position 4399: 2.0939896328226257e-08
Position 1635: 2.056617960320373e-08
Position 929: 1.959056700792245e-08
Position 1388: 1.3772421919869232e-08
Position 1058: 1.324932118426873e-08
Position 1374: 1.284577705903036e-08
Position 1187: 1.2665408495149887e-08
Position 277: 1.2648527932172041e-08
Position 1065: 1.2065088273128347e-08
Position 782: 1.0059612445892534e-08
Position 1035: 7.09583271520606e-09
Position 442: 6.496950239646327e-09
Position 1456: 6.272828297634864e-09
Position 1062: 6.223106050137518e-09
Position 710: 5.956182733045851e-09
Position 919: 5.061919313445923e-09
Position 1506: 5.0294933593456e-09
Position 496: 2.572495874848351e-09
Position 376: 1.7689586685768435e-09
Position 768: 7.34574784099898e-10
Position 852: 5.159333056276931e-10
Position 463: 1.222399885351981e-10
Position 108: 2.463765168697927e-12
Position 96: 2.809865974922713e-13
