Gene = AHCTF1
index = 41
Annotated 5SS: [  117 13175 15283 18193 23874 25884 27476 28900 31088 31360 31974 33217
 35590 36766 39646 40469 41459 43031 43248 44214 45932 54267 54475 55388
 63764 64181 67501 69466 70526 73734 75695 78334 81810 87630 88731]
Annotated 3SS: [13046 15028 18011 23665 25766 27390 28748 30954 31177 31911 33087 35498
 36675 39504 40363 41364 42906 43190 44066 45743 54121 54342 55236 63612
 64072 67307 69270 70128 73609 75596 78124 79981 87495 88647 90425]
SMsplice 5SS: [  296 13175 18193 23874 25884 27476 28900 31088 31360 33217 35590 39646
 40469 41459 43031 45932 54267 54475 55388 63764 64181 69466 73734 75695
 87630]
SMsplice 3SS: [13046 18011 23665 25766 27390 28748 30954 31177 33087 35498 39504 40363
 41364 42906 45743 54121 54342 55236 63612 64072 69330 73609 75596 87554
 90425]
top_k =  1000
Partition function (log Z): 17.722916919077857

Sorted 5' Splice Sites (High to Low Probability):
Position 18193: 0.9992921425395822
Position 13175: 0.9977457542863991
Position 55388: 0.982816530041115
Position 41459: 0.9650465828505694
Position 27476: 0.9632918123421549
Position 35590: 0.9622195475970066
Position 28900: 0.9535192176808893
Position 69466: 0.9507563924085815
Position 64181: 0.9461456371484763
Position 31088: 0.9423721773838187
Position 54267: 0.9118400940273128
Position 67501: 0.9093970661984394
Position 39646: 0.897734560697789
Position 25884: 0.8876843342506627
Position 54475: 0.8871750263323218
Position 33217: 0.8787071974015288
Position 73734: 0.8759986322774768
Position 45932: 0.8271777225350072
Position 296: 0.784385670852917
Position 40469: 0.7567632606789884
Position 23874: 0.7497882055958792
Position 31360: 0.7396505512978063
Position 63764: 0.7351858974840074
Position 75695: 0.6125342867541286
Position 43031: 0.5880722403127165
Position 70526: 0.4939668467080045
Position 15283: 0.4877422032324443
Position 29390: 0.473980775680096
Position 69693: 0.46351988699338387
Position 72855: 0.42133377051424387
Position 52523: 0.416684014766276
Position 23327: 0.4048864359984035
Position 72154: 0.3723576947934395
Position 64670: 0.36752984398925254
Position 36766: 0.343400797944798
Position 27855: 0.33096900731467804
Position 43035: 0.2850255435229428
Position 31974: 0.24091094544816904
Position 27711: 0.23260351001980148
Position 66170: 0.23027376706660263
Position 50144: 0.21908591705224661
Position 43248: 0.17007860727351612
Position 60611: 0.16318182793983516
Position 44214: 0.16193037005509586
Position 64713: 0.14804091216582047
Position 63866: 0.1479080159130138
Position 45889: 0.14698800073835944
Position 21939: 0.1442479628483026
Position 2539: 0.14164565586303207
Position 34: 0.1329330585885706
Position 12653: 0.11704058209243225
Position 17461: 0.10990611727924583
Position 37850: 0.10856536224316816
Position 13938: 0.10616166665583526
Position 72084: 0.10099115222623262
Position 5264: 0.09967732384067873
Position 26585: 0.0994359990389876
Position 7513: 0.09242431766789992
Position 15287: 0.08988221497426041
Position 5348: 0.08814820714379473
Position 1959: 0.08310778866363476
Position 31407: 0.08157090043621297
Position 57546: 0.0808545708767532
Position 26565: 0.07086296220924967
Position 31236: 0.07047756887170822
Position 55710: 0.06770312143342791
Position 31879: 0.06606654255170019
Position 76413: 0.06584526118834623
Position 47065: 0.06393283984232867
Position 25377: 0.057163134732072594
Position 37933: 0.05712651686836096
Position 17748: 0.055548558685476736
Position 75519: 0.05222082708286577
Position 23755: 0.05146588312300996
Position 36580: 0.05132711530966976
Position 26527: 0.05062098131678905
Position 57466: 0.04740245257960884
Position 70047: 0.045567384208281894
Position 31978: 0.044830753672976065
Position 7500: 0.04308030175519773
Position 7385: 0.04189928815916791
Position 74240: 0.0404823598738095
Position 35906: 0.03431989442213396
Position 71945: 0.03271602073625138
Position 58423: 0.029724254134484922
Position 632: 0.029454906136174682
Position 340: 0.02578764726206825
Position 41490: 0.02569073631159406
Position 70300: 0.025267334058262616
Position 60330: 0.025034313795107437
Position 56948: 0.02489083237135838
Position 75622: 0.024148446978680772
Position 74067: 0.022379151861586576
Position 50053: 0.022377816694931135
Position 54800: 0.022080402567945922
Position 56120: 0.021381531150213528
Position 74071: 0.020826561264082354
Position 21326: 0.020692489124603496
Position 23818: 0.019914166221932723
Position 43461: 0.019404667575248044
Position 23335: 0.018403000534566484
Position 16643: 0.017375078178006962
Position 57499: 0.01731326589699702
Position 15347: 0.017119239926799062
Position 20259: 0.017034106543369218
Position 29164: 0.01665101889191334
Position 72525: 0.016213034846728265
Position 65566: 0.015560875975928203
Position 55125: 0.015055120805174677
Position 27857: 0.01491095926337797
Position 17438: 0.014587686406362606
Position 30591: 0.013580178003336246
Position 16479: 0.013337719204616969
Position 24186: 0.013295260003497261
Position 70041: 0.011971865171634326
Position 45219: 0.011384396519272257
Position 75887: 0.011160348948663846
Position 28426: 0.011038783606683079
Position 77096: 0.010980314461871083
Position 37960: 0.01094454718602692
Position 16611: 0.010693498208460635
Position 43042: 0.010282101336100363
Position 17771: 0.010150904373967557
Position 65715: 0.00967174925011983
Position 79582: 0.00937389923240905
Position 55060: 0.009200585215879103
Position 29100: 0.0090437533055683
Position 70023: 0.008966310242702728
Position 32277: 0.008691265938089651
Position 26590: 0.008227373390531777
Position 32599: 0.008145237719176709
Position 66833: 0.007963562751298283
Position 26531: 0.007625270124026945
Position 62189: 0.007290038674165144
Position 25888: 0.007278658270479892
Position 75575: 0.006932546409163473
Position 54839: 0.006881022692307755
Position 40811: 0.006810992564642245
Position 44838: 0.006806583620033219
Position 42640: 0.006527852733779987
Position 64623: 0.006296127977909856
Position 22996: 0.006063990166934789
Position 145: 0.005733616498743718
Position 28048: 0.0055883778934453
Position 28366: 0.0055764478460417705
Position 364: 0.005484023238166168
Position 25669: 0.005410575993498917
Position 75527: 0.005360635455634848
Position 345: 0.005168284154955019
Position 43874: 0.0051485911772239466
Position 44438: 0.005044759207239842
Position 69718: 0.004938182615750037
Position 72109: 0.004797804937349739
Position 68639: 0.004793287217731409
Position 19207: 0.004608828614385682
Position 52551: 0.004595424638542466
Position 72143: 0.0044492266255421195
Position 27333: 0.004404333528104744
Position 31744: 0.004183537051003913
Position 15073: 0.004103031461363451
Position 66104: 0.0039257096642744994
Position 31394: 0.0037740921555821597
Position 72055: 0.003744053417711329
Position 76018: 0.0037070820889105673
Position 20466: 0.0035731483980148454
Position 15424: 0.003514007907726039
Position 30547: 0.003407951885577552
Position 72088: 0.003378909203399169
Position 15253: 0.003266304681413238
Position 41657: 0.003214596904305159
Position 37737: 0.0031627934450544713
Position 13839: 0.0030617912849763107
Position 17001: 0.0030353455109218153
Position 42100: 0.0029634749934593987
Position 38047: 0.002913949790667644
Position 40329: 0.0027972646669005576
Position 26185: 0.0027852906445403175
Position 16736: 0.0027745579186112188
Position 19782: 0.002763255483897946
Position 71425: 0.002722388993535828
Position 29716: 0.0026921311162294123
Position 32641: 0.002644090752931976
Position 25446: 0.0026397942801696587
Position 37660: 0.0025412732235518165
Position 79433: 0.0025012060053430955
Position 24300: 0.0024692195244243285
Position 41464: 0.0024675949341706345
Position 117: 0.0024497228171875486
Position 30698: 0.0023775134885310415
Position 120: 0.002355988694495105
Position 25864: 0.0022903557162030005
Position 75876: 0.0022815622715323266
Position 17182: 0.0022732372417418717
Position 23004: 0.002268256437191755
Position 583: 0.0021189832815541446
Position 43468: 0.0021056263380210263
Position 30996: 0.0020478389409914477
Position 64460: 0.0020219406577184833
Position 40413: 0.0020216679039888347
Position 27901: 0.0020197891330165293
Position 55169: 0.0020098651956892226
Position 78179: 0.001977980348664956
Position 41786: 0.001969059963347026
Position 946: 0.001905449797416074
Position 37262: 0.0018893906151742205
Position 17795: 0.0017493336225720326
Position 64351: 0.001743214257416582
Position 1654: 0.0017402614482744795
Position 27483: 0.0017287547767847863
Position 70283: 0.0016756266020835457
Position 75403: 0.0016479904150767499
Position 27930: 0.0016469156459387544
Position 26187: 0.0016437936712568161
Position 14437: 0.001459588397703006
Position 23751: 0.0014390515046147328
Position 27969: 0.0014341467608939918
Position 23908: 0.001431847320784819
Position 26052: 0.0014264152128998855
Position 26606: 0.0014106500033426576
Position 28107: 0.0014056719730161837
Position 264: 0.001355640532395884
Position 14688: 0.001316127193409172
Position 5075: 0.001209930414985711
Position 28873: 0.001161473317061697
Position 27435: 0.001136228361896726
Position 74340: 0.0011112904879493025
Position 32413: 0.0010372317707453794
Position 25105: 0.0010101210521767238
Position 16787: 0.001006722951079485
Position 70495: 0.0009991947613841351
Position 14402: 0.0009971634643434828
Position 39867: 0.0009809382522180455
Position 28589: 0.0008889102700523133
Position 71062: 0.000857292139871906
Position 16384: 0.0008318447354940118
Position 14952: 0.0008199314676970056
Position 32461: 0.0007908892704566148
Position 3247: 0.0007877629923300678
Position 40493: 0.0007640533728318191
Position 30787: 0.0007469317562111054
Position 31058: 0.0007307527391660796
Position 28543: 0.0006892172728010788
Position 26961: 0.0006856451076492567
Position 29210: 0.0006701009286112745
Position 15757: 0.0006412986176297761
Position 3186: 0.0006324073168588375
Position 42976: 0.0006197290037511373
Position 14247: 0.0006027449399439622
Position 27921: 0.0005978394815752358
Position 32161: 0.0005957736667449227
Position 403: 0.0005834743706153941
Position 74484: 0.0005593168752762783
Position 35608: 0.0005401907435102418
Position 17096: 0.0005394064588993948
Position 28910: 0.00045504298400056046
Position 43047: 0.0004530813820663391
Position 43279: 0.00043585868369516533
Position 42323: 0.0004228402738521786
Position 15142: 0.00038786222855004813
Position 73943: 0.00037326653148406176
Position 4063: 0.000334454320523921
Position 851: 0.00030442903264689663
Position 43338: 0.0002982653815528331
Position 5340: 0.0002926971065152961
Position 14848: 0.0002878751959423569
Position 69923: 0.0002478901682584937
Position 30899: 0.00023194587040121242
Position 442: 0.00023177900193287223
Position 40188: 0.00022253892967536858
Position 18440: 0.00020621189483727693
Position 940: 0.00019488245134013221
Position 41559: 0.00017777277616257654
Position 16649: 0.00017694352956213876
