Gene = MRPS30
index = 879
Annotated 5SS: [ 639 2230 3096 4358]
Annotated 3SS: [2083 2989 4180 5987]
SMsplice 5SS: [ 263  639 2230 3096 4358]
SMsplice 3SS: [ 404 2083 2989 4180 5987]
top_k =  1000
Partition function (log Z): 0.9513203960434149

Sorted 5' Splice Sites (High to Low Probability):
Position 2230: 0.997593090716523
Position 639: 0.9092537569599273
Position 3096: 0.7657395077280319
Position 263: 0.6621038382778388
Position 4358: 0.5942545644718579
Position 1709: 0.3827370578435084
Position 6150: 0.3595732136802215
Position 2722: 0.19315244112842891
Position 4391: 0.12393865827240404
Position 2420: 0.10780638829776083
Position 2930: 0.08674214002454
Position 907: 0.06168329148925872
Position 1741: 0.055278828775104503
Position 307: 0.04967199474392258
Position 1813: 0.04557496380250717
Position 245: 0.038720955096216376
Position 166: 0.0344761196826475
Position 4669: 0.01725357608763538
Position 548: 0.016406916111531167
Position 3239: 0.012760666578192987
Position 259: 0.010821757979098234
Position 6141: 0.01043136463232627
Position 5139: 0.009845409142018985
Position 5666: 0.009762856880234526
Position 1454: 0.009759333789320925
Position 3458: 0.008701393088440512
Position 5898: 0.006556416450159763
Position 5658: 0.006122995567980774
Position 979: 0.005958144643897778
Position 352: 0.004766177419889743
Position 2837: 0.004332877010450618
Position 5178: 0.0037596950962190097
Position 4660: 0.0033255082675045858
Position 1284: 0.0027309301852370795
Position 1901: 0.0023416256203014443
Position 1526: 0.0018709920136810699
Position 937: 0.001821944059281555
Position 52: 0.0017889072675680482
Position 3200: 0.0017722982285991026
Position 5730: 0.0016937314517136166
Position 314: 0.001666936132817331
Position 4883: 0.001563227113340182
Position 1068: 0.001547158927474655
Position 2405: 0.0014336444685543223
Position 823: 0.0014289778458912226
Position 4547: 0.0013953846617818734
Position 1886: 0.0009035369550512291
Position 387: 0.0008980101079338221
Position 2447: 0.0008696890897928263
Position 1037: 0.0008489563832364493
Position 5124: 0.000832366688039815
Position 298: 0.0007989331541473224
Position 2639: 0.0007595037045201089
Position 5941: 0.0007536021556430641
Position 1463: 0.0006840522837181971
Position 2002: 0.000673495408928586
Position 3073: 0.0006587504416981896
Position 3144: 0.0006319615730050078
Position 1270: 0.0006057715185403562
Position 75: 0.0006054325591964923
Position 3579: 0.0005850287481612055
Position 913: 0.0005113986458310495
Position 465: 0.0005085118071864384
Position 2270: 0.000489757206103407
Position 1123: 0.00048128818090054196
Position 3746: 0.00041181153243930287
Position 1428: 0.00038631817030652856
Position 3229: 0.00034644956046050833
Position 1434: 0.00034356168801908624
Position 5092: 0.0002984670859585339
Position 2682: 0.00026786466227423354
Position 2872: 0.0002390227879405846
Position 1765: 0.00022649362326179653
Position 2658: 0.00021638124754882045
Position 2697: 0.00021300840895583753
Position 18: 0.0001840664853434788
Position 965: 0.00016985069212414354
Position 590: 0.00016526975006194556
Position 578: 0.00015001281733269332
Position 358: 0.0001445117123301953
Position 1783: 0.00014283314479474423
Position 1034: 0.0001302790259996665
Position 3693: 0.00012206616296621658
Position 1828: 0.00012018798712531418
Position 1759: 0.00011469411058735321
Position 2290: 0.00010531773990195957
Position 1942: 9.244071813214608e-05
Position 2934: 8.515728205147451e-05
Position 2813: 8.507015448451915e-05
Position 3829: 8.105531519044544e-05
Position 1406: 7.40429139940075e-05
Position 2251: 7.224895640915869e-05
Position 2524: 6.978662138807526e-05
Position 524: 6.412368752138926e-05
Position 1019: 5.241066289286371e-05
Position 1879: 5.1287555579436113e-05
Position 685: 5.0310920457699255e-05
Position 1307: 4.856432427478541e-05
Position 1873: 4.789775781976658e-05
Position 2966: 4.195532071044939e-05
Position 1011: 3.811857607012082e-05
Position 1914: 3.4619446212783135e-05
Position 1697: 3.182904008100799e-05
Position 2827: 2.8412987786094952e-05
Position 2741: 2.627799360829313e-05
Position 1163: 2.5201487268438206e-05
Position 531: 2.2313903844829806e-05
Position 1184: 2.092451740366967e-05
Position 2537: 2.033871670127701e-05
Position 825: 1.7693140154235465e-05
Position 2113: 1.50251650489937e-05
Position 1922: 1.3386098470365281e-05
Position 179: 1.2313041435201011e-05
Position 2713: 8.90209913258762e-06
Position 470: 8.573929631654106e-06
Position 1548: 7.877379351669365e-06
Position 1193: 7.668258092654953e-06
Position 1009: 6.506635113142848e-06
Position 1330: 5.972218011211599e-06
Position 143: 4.837867658130755e-06
Position 382: 4.245617405937149e-06
Position 6: 3.0196940848194593e-06
Position 692: 2.8654745098851936e-06
Position 1214: 1.099069549162506e-06
Position 1553: 1.0934619466861977e-06
Position 54: 9.269586415367897e-07
Position 2153: 2.39186728488031e-07
Position 158: 1.684847266658009e-07
Position 580: 7.118069541773267e-08
Position 776: 4.8281602773777337e-08
Position 374: 4.1277873619000286e-08
Position 376: 4.088793127275605e-08
Position 2295: 3.8551865511942935e-08
Position 789: 2.2049515548760462e-08
Position 784: 2.1095279310095302e-08
Position 2665: 1.5855058794584423e-08
Position 755: 1.2044634463047321e-08
Position 2928: 6.61236555459502e-09
Position 2453: 5.642133081345492e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2083: 0.9808740917989263
Position 4180: 0.7352518399788295
Position 404: 0.6710858893472242
Position 2989: 0.6313225004441754
Position 1615: 0.4861401676995694
Position 6217: 0.3855843773252939
Position 5987: 0.35040653661098564
Position 6031: 0.2371984428420883
Position 5969: 0.21113587106090556
Position 3020: 0.1273753890807131
Position 2608: 0.11198614574351162
Position 2548: 0.07442295453270911
Position 2346: 0.07036818753460855
Position 6240: 0.058854094098386954
Position 2836: 0.047459493748727856
Position 493: 0.04054406581797118
Position 2325: 0.03747341315365088
Position 2813: 0.03640780779177778
Position 755: 0.027467482032593516
Position 4449: 0.02400611600905911
Position 5611: 0.020987363030400163
Position 795: 0.014765462461478165
Position 2966: 0.01465154321275245
Position 5583: 0.014311356183706367
