Gene = GPR88
index = 619
Annotated 5SS: [366]
Annotated 3SS: [756]
SMsplice 5SS: [366]
SMsplice 3SS: [756]
top_k =  1000
Partition function (log Z): -10.362707549156887

Sorted 5' Splice Sites (High to Low Probability):
Position 366: 0.7506553116244068
Position 309: 0.22297345934695423
Position 2779: 0.03261990893644309
Position 811: 0.025740325163052868
Position 2762: 0.021320606188093998
Position 206: 0.015516252609747741
Position 1736: 0.014422351389331262
Position 2294: 0.014278246920218188
Position 1097: 0.0067787096681445
Position 1981: 0.005993657326086933
Position 1179: 0.00554147341506337
Position 2453: 0.00400006483786423
Position 2441: 0.0030633644922732853
Position 2166: 0.002150866945228443
Position 170: 0.00152994523539576
Position 538: 0.0012301895930066484
Position 1484: 0.0011863451913806582
Position 2156: 0.0008205174514566727
Position 929: 0.0007414447087818928
Position 870: 0.0006865691440394129
Position 2609: 0.000648412449599652
Position 1505: 0.00060783665358875
Position 433: 0.0004566374503699246
Position 42: 0.0003310290365976814
Position 2726: 0.0002582842337739831
Position 2525: 0.000220400965840115
Position 2180: 0.0002198973031339627
Position 3379: 0.00020490884292387687
Position 2313: 0.00017866551864230125
Position 496: 0.000167621884806127
Position 498: 0.00015400229456253897
Position 500: 0.00014799930733945567
Position 2624: 0.00013435354338044186
Position 1730: 0.0001249936581026297
Position 1685: 0.00012229545070352351
Position 502: 0.000122187161060123
Position 504: 0.00010147572461562625
Position 494: 9.480759375789797e-05
Position 713: 8.420575794644053e-05
Position 506: 7.118558111740965e-05
Position 1067: 6.843744089987441e-05
Position 1205: 6.818167312381208e-05
Position 983: 5.8444833309314156e-05
Position 208: 5.219334949592813e-05
Position 940: 4.844504038032737e-05
Position 907: 4.2591155732331164e-05
Position 904: 4.252900313531583e-05
Position 2856: 4.089506348233766e-05
Position 2907: 3.668493086394877e-05
Position 3247: 3.42854005217203e-05
Position 1732: 3.0322256329473593e-05
Position 2434: 2.8265751705184902e-05
Position 2537: 2.0307517602257693e-05
Position 1868: 1.8593247236483913e-05
Position 1766: 1.660823659703327e-05
Position 2388: 2.6499348949871356e-06
Position 820: 7.601056244257147e-07
Position 210: 7.566718291106626e-07
Position 273: 6.444719691183172e-07
Position 813: 4.288669718766019e-07
