Gene = UMPS
index = 1532
Annotated 5SS: [  262  4881  7874  9834 11901]
Annotated 3SS: [ 4726  7201  9657 11785 13548]
SMsplice 5SS: [  262  4881  9834 11901]
SMsplice 3SS: [ 4726  9657 11785 13548]
top_k =  1000
Partition function (log Z): -3.581929973778952

Sorted 5' Splice Sites (High to Low Probability):
Position 9834: 0.9704433147562059
Position 4881: 0.8912450968966853
Position 11901: 0.8337061580178562
Position 262: 0.7882395729261492
Position 7874: 0.5395139487759116
Position 13620: 0.39433237766261037
Position 1239: 0.2087827286744564
Position 8370: 0.19543646206100007
Position 13670: 0.14062693736493392
Position 345: 0.13838889436860805
Position 7327: 0.13353273776139749
Position 13838: 0.12288193280063127
Position 10451: 0.11538789609913218
Position 7303: 0.10165322610121687
Position 5188: 0.09364487733895885
Position 17579: 0.0926756976527083
Position 8267: 0.07437493055859494
Position 8078: 0.06955198325048453
Position 15849: 0.06836622023964553
Position 11146: 0.036873565752829233
Position 11082: 0.03160163723545291
Position 8621: 0.02871651310010755
Position 18556: 0.02610489007278169
Position 6506: 0.022116613524801373
Position 6215: 0.01797479055257994
Position 12126: 0.01770677647673856
Position 146: 0.01758198788740834
Position 7297: 0.016651598985593038
Position 15556: 0.016413111499771347
Position 13438: 0.015865077204896754
Position 13624: 0.015696937938386238
Position 17583: 0.01540367237185719
Position 401: 0.01514200371000307
Position 17046: 0.014443125666671771
Position 150: 0.011844759415114578
Position 11619: 0.011020720387347334
Position 13603: 0.010724116302978518
Position 8570: 0.010516666270171384
Position 14788: 0.00863030391749257
Position 15523: 0.008465455375406548
Position 824: 0.008215130903419417
Position 5380: 0.007852315521622973
Position 872: 0.007626002709322066
Position 5302: 0.006739009915396637
Position 3396: 0.00656999319444081
Position 16619: 0.00638725963556964
Position 3324: 0.005610628875491466
Position 906: 0.005487785298340807
Position 7456: 0.005419768365987953
Position 10566: 0.005313046352143601
Position 1985: 0.005025756589604031
Position 3066: 0.0046431893108159865
Position 5398: 0.004464507757729796
Position 7408: 0.004403150559616611
Position 9854: 0.004322924239408903
Position 11843: 0.0040167943391056634
Position 6514: 0.00400434074250499
Position 1964: 0.0033894521649769967
Position 11004: 0.0032627136098201054
Position 868: 0.0030950111789971586
Position 11307: 0.0028996653399370144
Position 13465: 0.0028664610528175644
Position 12429: 0.0026489754181396544
Position 38: 0.002634122790925394
Position 13383: 0.002449035032711097
Position 4892: 0.0024409468804805646
Position 14144: 0.002421897671510956
Position 6896: 0.0023275527208545827
Position 10929: 0.0022100680144263164
Position 3910: 0.002188113535775108
Position 6263: 0.001908005698437356
Position 11233: 0.0018985843261593166
Position 10488: 0.001841791739348898
Position 18407: 0.001837614894281206
Position 5216: 0.001717550571543588
Position 4162: 0.0016773216840148806
Position 18430: 0.0016641904100180333
Position 17842: 0.001654486288629424
Position 1767: 0.001598925705866226
Position 5430: 0.0015548140703354882
Position 744: 0.0015541968615927896
Position 12060: 0.001550612807361436
Position 12038: 0.001547245096461514
Position 3110: 0.001465431182225404
Position 349: 0.001450032942319069
Position 3920: 0.0013914950399086295
Position 6458: 0.0012598961178494617
Position 7412: 0.0010877121851391581
Position 3930: 0.0010554476859905328
Position 6737: 0.001024477465035267
Position 2447: 0.0009724163240974069
Position 11910: 0.0009683005860737055
Position 2493: 0.0009090294923483828
Position 2602: 0.0008992657434030183
Position 11303: 0.0008843279299881259
Position 139: 0.000860375180833426
Position 715: 0.0008176653797049604
Position 10743: 0.000744566612799732
Position 1318: 0.0007174531587434414
Position 11917: 0.0006149268915106285
Position 3507: 0.0005951286383208869
Position 5478: 0.0005692733467463229
Position 3093: 0.0005010633554915938
Position 392: 0.00044760663885877336
Position 6495: 0.00044123610028670647
Position 7471: 0.0004310120285157368
Position 4909: 0.0004047991068839476
Position 6857: 0.0003948972283878204
Position 4251: 0.00039429263648825536
Position 11093: 0.00037794988370507866
Position 15161: 0.0003753291630275019
Position 2441: 0.0003641246556766292
Position 1350: 0.00035381587058866973
Position 257: 0.0003321478759769223
Position 2026: 0.00031210399679023736
Position 328: 0.0002853529407988691
Position 171: 0.0002841641192900279
Position 6217: 0.000283577243661656
Position 12218: 0.0002601873199170649
Position 4781: 0.00021544768631790134
Position 6077: 0.00019936480118379248
Position 4522: 0.00017380031168659257
Position 6472: 0.00016366270324653698
Position 237: 0.00013909533574168814
Position 5596: 9.970568549024314e-05
Position 13702: 9.162597973170881e-05
Position 112: 8.507867571179492e-05
Position 13719: 8.165251335003064e-05
Position 5101: 8.160202085230866e-05
