Gene = RRP15
index = 1212
Annotated 5SS: [  169 17273 19839 22346]
Annotated 3SS: [17006 19740 22143 45660]
SMsplice 5SS: [  169   543  9649 17273 19839 22346 27737 28070]
SMsplice 3SS: [  386  9460 17006 19698 22143 27557 27914 45660]
top_k =  1000
Partition function (log Z): -12.927518262241444

Sorted 5' Splice Sites (High to Low Probability):
Position 17273: 0.989729480943395
Position 19839: 0.9389646916627638
Position 169: 0.923738742564996
Position 9649: 0.9135408380023421
Position 22346: 0.8661392707628001
Position 543: 0.6938550449017092
Position 28070: 0.5751242720780176
Position 1480: 0.5478070508576963
Position 20041: 0.5015060601304456
Position 27737: 0.4146163422131366
Position 11858: 0.27062719528708207
Position 11740: 0.2625979577880027
Position 2355: 0.24186441134987338
Position 28013: 0.1869899947294504
Position 18361: 0.15119293735400846
Position 32975: 0.12873897539078033
Position 32155: 0.1275525626769021
Position 15286: 0.12569562882032081
Position 18223: 0.1224792542401363
Position 31931: 0.12246883016525678
Position 32178: 0.12147744299271121
Position 32233: 0.10450274841350483
Position 32120: 0.0956039964290429
Position 10621: 0.07098060294045194
Position 10259: 0.06956775042153841
Position 13373: 0.05419774962843312
Position 31940: 0.05267587801417436
Position 1805: 0.05065601741053841
Position 33209: 0.048191629635830645
Position 19844: 0.04797272805875547
Position 8076: 0.046124408544849414
Position 33272: 0.045143838158028596
Position 21384: 0.045000797693898906
Position 806: 0.043262809289648284
Position 12089: 0.042245381152922076
Position 21211: 0.04128794288792706
Position 108: 0.04005410288364123
Position 12388: 0.032921192539765276
Position 1308: 0.03283117319835072
Position 15518: 0.029995685929429413
Position 3792: 0.028141795865167428
Position 10805: 0.026136581620911568
Position 8046: 0.024144580492678935
Position 4928: 0.023135203812426074
Position 21109: 0.02181010300384276
Position 21686: 0.01644984536866758
Position 12303: 0.016096723964922777
Position 15481: 0.015948625094899582
Position 57: 0.01583706641955585
Position 7925: 0.014230886577453888
Position 30109: 0.013611396989486926
Position 29218: 0.013282429940412182
Position 13442: 0.01312160278718491
Position 519: 0.012324065628030359
Position 17067: 0.010234827590206738
Position 32255: 0.009380461638566519
Position 28681: 0.009287591311210623
Position 177: 0.009211411563047627
Position 15524: 0.008250695187641092
Position 13746: 0.00771556692966183
Position 12433: 0.007581694504301654
