Gene = FCGR2C
index = 550
Annotated 5SS: [  210  7103  8480 10059 10903 14251]
Annotated 3SS: [ 7081  8221  9803 10788 14212 18289]
SMsplice 5SS: [  210  2475  7103  8480 10059 10903]
SMsplice 3SS: [ 2380  7081  8221  9803 10788 14212]
top_k =  1000
Partition function (log Z): -4.55943114857614

Sorted 5' Splice Sites (High to Low Probability):
Position 210: 0.9242931216597174
Position 2475: 0.8516498581597086
Position 8480: 0.8086761531672663
Position 10903: 0.7297518376804237
Position 10059: 0.7044079165312314
Position 7103: 0.6143776002151943
Position 1193: 0.5324194299238496
Position 14045: 0.3634864868722408
Position 15192: 0.293259147250673
Position 9533: 0.27242256888449157
Position 1854: 0.22168433794747497
Position 596: 0.17967037261332136
Position 7229: 0.10490297000149484
Position 787: 0.09449533739255342
Position 14918: 0.08688351426563992
Position 6831: 0.07587515905521464
Position 14460: 0.06326517283697493
Position 7957: 0.062426002552112995
Position 9899: 0.06107237183877777
Position 9325: 0.0586811314650066
Position 10378: 0.04623706646954916
Position 5547: 0.045031380688733295
Position 14049: 0.041655863096200126
Position 1869: 0.038004135291035676
Position 4001: 0.03741561241161151
Position 2880: 0.0358574786086187
Position 10366: 0.02987870264641517
Position 9311: 0.02847946338577292
Position 1845: 0.026407692109148978
Position 7304: 0.01837292648051293
Position 9298: 0.018060508360433464
Position 1818: 0.01802197818072446
Position 9865: 0.01635793763301577
Position 10675: 0.01623827457844321
Position 8879: 0.014793747905733925
Position 9105: 0.01440550832430904
Position 8388: 0.014013727311027641
Position 14102: 0.013296330527326808
Position 14486: 0.012724021786765237
Position 8549: 0.012331628196749244
Position 2649: 0.012246176785399937
Position 1683: 0.011724066962907037
Position 5640: 0.011326182882224927
Position 9733: 0.010560282343567373
Position 1303: 0.010148716740050898
Position 9987: 0.009916799292080341
Position 11510: 0.00906444584382155
Position 14580: 0.008722927667740342
Position 13847: 0.006778066197505619
Position 8593: 0.00663743192471823
Position 2221: 0.006433060100194315
Position 7175: 0.005928122132161882
Position 7870: 0.005749549572138625
Position 3158: 0.005113438990433521
Position 2537: 0.0046546334948727435
Position 12143: 0.004463039246597502
Position 10601: 0.004212435282213522
Position 15196: 0.004139639740469287
Position 3055: 0.003873916418068566
Position 7662: 0.003795334814532408
Position 13565: 0.0037477216865460495
Position 6196: 0.003646143147001808
Position 603: 0.003620164260640952
Position 2976: 0.0036163232611831474
Position 3139: 0.0031284990823001466
Position 7726: 0.0029805987567991317
Position 1546: 0.002861392599592162
Position 3013: 0.0025726576279340267
Position 4394: 0.0025044372102209188
Position 13437: 0.002379550544028874
Position 1000: 0.002374361561759666
Position 7855: 0.002334747037838174
Position 12918: 0.002129947668644938
Position 6624: 0.002113083303912126
Position 11112: 0.002008233411112472
Position 3364: 0.0017483269670728605
Position 13533: 0.0017300552470464008
Position 3105: 0.0017168839332889674
Position 14033: 0.0014184165084914144
Position 7915: 0.0011684498748452685
Position 706: 0.0011588366522708219
Position 1562: 0.0010818745972762146
Position 7212: 0.0009760551747023051
Position 1352: 0.0009568936041084979
Position 6214: 0.0008227861407650601
Position 1833: 0.0007684972095254946
Position 2023: 0.0006669183215728276
Position 7672: 0.0006658531360800763
Position 9453: 0.000624511796136626
Position 489: 0.000570200778148133
Position 6860: 0.0005478450386825494
Position 9893: 0.0005460514247066393
Position 11885: 0.0004759935766131348
Position 617: 0.00045476889225181793
Position 1912: 0.00029157937607003414
Position 331: 0.000274448274287446
Position 3263: 0.0002618129649102879
Position 3045: 0.00023744115652402025
Position 7674: 0.00017428260044255857
Position 864: 0.00016452456909807909
Position 1096: 0.00013798682318600755
Position 1253: 0.00013776325643499485
Position 388: 0.00011133896229012251
Position 27: 9.733635350223561e-05
Position 1279: 8.464029617347346e-05
Position 2765: 8.153738399165717e-05
Position 1241: 7.779839548126024e-05
Position 5292: 5.498306146982317e-05
Position 975: 5.1490361134278104e-05
Position 640: 4.954472925778707e-05
Position 157: 4.091623001408625e-05
Position 138: 3.9998312681165836e-05
Position 2479: 3.610948197900512e-05
Position 894: 3.2296775441019634e-05
Position 299: 2.8695631279949493e-05
Position 4022: 2.7719149117715043e-05
Position 1207: 2.4960749534455303e-05
Position 2528: 2.2617283433219868e-05
Position 395: 2.2406224007265223e-05
Position 1287: 2.2209544047856686e-05
Position 1308: 2.137164414918361e-05
Position 370: 1.8175635567769164e-05
Position 1258: 1.8145297057839613e-05
Position 214: 1.3831336977492732e-05
Position 95: 1.324642594514894e-05
Position 4446: 1.2017557738310374e-05
Position 2769: 1.1793740365425289e-05
Position 253: 1.087917188341023e-05
Position 3873: 1.0209527637977582e-05
Position 4934: 1.0038376017458924e-05
Position 4044: 9.962337453818514e-06
Position 2690: 9.549793210581434e-06
Position 4340: 8.082405555600958e-06
Position 484: 6.889112010027226e-06
Position 174: 6.827077485774435e-06
Position 1106: 6.7055097682503316e-06
Position 1566: 4.626265435672118e-06
Position 445: 2.1266876507424386e-06
Position 197: 2.1065898542786617e-06
Position 57: 1.4404588736315918e-06
Position 380: 1.2675557708975536e-06
Position 614: 1.1074482852252537e-06
Position 1101: 4.509536849529911e-07
Position 283: 4.121631719642879e-07
Position 584: 4.0296200378821764e-07
Position 526: 1.7751489161445582e-07
Position 404: 1.0624900009662936e-07
Position 746: 9.342959494562288e-08
Position 187: 7.142722717011293e-08
Position 66: 5.371919501298615e-08
Position 1123: 5.1241687168150876e-08
Position 109: 4.023743990197423e-08
Position 13: 1.8223626365036593e-08
Position 122: 1.6013689348758742e-08
Position 646: 4.654581087196156e-09
Position 680: 1.6609006792098699e-09
Position 406: 1.0960649606355524e-09
Position 972: 8.11801276098486e-11
Position 450: 4.9025519169928594e-11
Position 704: 1.3482868632523047e-11
Position 524: 1.3059877899853004e-11
Position 659: 6.5350892524260575e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 9803: 0.7875278310233238
Position 10788: 0.7434203376773479
Position 2380: 0.7395327732271019
Position 7081: 0.648317619498511
Position 8221: 0.5597292109148831
Position 13946: 0.4548808131483703
Position 1069: 0.33797460586921696
Position 14212: 0.289382018371699
Position 15046: 0.28934328508532475
Position 1749: 0.2377565367733017
Position 8376: 0.18914757633399215
Position 9368: 0.17763711701475135
Position 14141: 0.15234506059497735
Position 466: 0.14547863604137565
Position 17131: 0.11213544971975815
Position 1165: 0.10692690394917839
Position 8224: 0.09347920124100993
Position 2348: 0.0887500199915662
Position 10292: 0.08139899838649188
Position 9391: 0.07944736018328545
Position 6982: 0.06692733405408959
Position 15004: 0.06684063014779662
Position 9172: 0.05811975970885868
Position 5503: 0.051525956740648714
Position 14787: 0.048596532326045376
Position 6665: 0.04765959665106756
Position 1761: 0.04656452802194024
Position 686: 0.04453079699417211
Position 14772: 0.043568537170112435
Position 13910: 0.04342400290678811
Position 16624: 0.038634844878826194
Position 1116: 0.03705024016440068
Position 16552: 0.03593382726099764
Position 9192: 0.03385743854696427
Position 3803: 0.0321487372797946
Position 16214: 0.031770720798777484
Position 18318: 0.029974762142561607
Position 17476: 0.029227430664280813
Position 7775: 0.027394557123038406
Position 7160: 0.025555646142653328
Position 7707: 0.02248343594780148
Position 2929: 0.019949956922568367
Position 17080: 0.01981609752338109
Position 9474: 0.01967029427662567
Position 1675: 0.018681537418597266
Position 7526: 0.01724951089117033
Position 2271: 0.016217552265434095
Position 9696: 0.0161878804538936
Position 849: 0.016038367233093726
Position 9030: 0.015549595609459073
Position 17059: 0.014069922885196416
Position 2591: 0.013367803257491451
Position 16708: 0.013028111391185529
Position 8740: 0.012634507547243977
Position 15642: 0.012502400116034347
Position 9841: 0.011544617167573174
Position 6728: 0.011543260653096979
Position 11417: 0.011517731463217391
