Gene = C1orf95
index = 196
Annotated 5SS: [  307 48182 51875]
Annotated 3SS: [48001 51865 53205]
SMsplice 5SS: [  307 33383 33612 45311 47831 48182]
SMsplice 3SS: [33230 33499 45190 47742 48001 55030]
top_k =  1000
Partition function (log Z): -33.31712103680429

Sorted 5' Splice Sites (High to Low Probability):
Position 2225: 0.573733490135541
Position 307: 0.5709718165854226
Position 5297: 0.42572602560485767
Position 207: 0.4104105813175935
Position 1334: 0.3423047667401884
Position 1559: 0.27528706148037363
Position 7372: 0.1786253109455547
Position 1821: 0.05807328842528131
Position 4300: 0.04905739027282364
Position 2390: 0.027021139481287447
Position 6924: 0.01971213519598156
Position 1816: 0.01934346942863314
Position 1870: 0.01889611450802435
Position 2486: 0.013352203467685944
Position 1241: 0.010531921191458642
Position 2678: 0.009377205688807056
Position 460: 0.009224793633337013
Position 607: 0.008847728448907305
Position 5563: 0.007726897720647442
Position 2232: 0.006924718745588507
Position 879: 0.006412376557915697
Position 1117: 0.005242440071336142
Position 696: 0.0017157248872728095
Position 1019: 0.0011738819827547516
Position 48: 0.0010108059522835103
Position 1107: 0.0009207371262492237
Position 1339: 0.0007607447355024961
Position 2100: 0.0006451884999632979
Position 1448: 0.0004178296787824719
Position 1406: 0.000344667050397787
Position 3588: 0.00034155980828995587
Position 201: 0.0003207282573404244
Position 813: 0.00031738319688583535
Position 153: 0.00027605135525922664
Position 198: 0.00026456486020378706
Position 1346: 0.00025528103928900775
Position 1178: 0.0002445322190310459
Position 1009: 0.00021901271725265805
Position 755: 0.00020626447223943902
Position 1376: 0.00017561291601785858
Position 195: 0.00013653466883348946
Position 2236: 0.00010486297471393916
Position 1313: 0.00010462580277990198
Position 2213: 8.809638342159584e-05
Position 5342: 8.731766810991259e-05
Position 822: 5.514739537402343e-05
Position 1568: 4.918752175556179e-05
Position 656: 4.7821867119054106e-05
Position 1053: 4.778946906750706e-05
Position 857: 4.4352947696066274e-05
Position 3303: 3.7233095836125135e-05
Position 1059: 3.390563253771458e-05
Position 1383: 3.325130530829111e-05
Position 664: 3.3142200292986205e-05
Position 833: 3.1739036728921725e-05
Position 478: 3.0247587389764185e-05
Position 1002: 2.3153972364461586e-05
Position 562: 1.3183219159408368e-05
Position 414: 1.2343405031372979e-05
