Gene = TEX10
index = 1390
Annotated 5SS: [  168  3756  6246  6868 12683 23009 23800 25153 26638 31257 32675 42641
 44440 49308]
Annotated 3SS: [ 3566  5532  6623 12569 22769 23663 24976 26459 31167 32540 42559 44257
 49096 50634]
SMsplice 5SS: [  168  3756  5773  6868 12683 23800 25153 31257 31740 32675 42641 44440
 49308]
SMsplice 3SS: [ 3566  5677  6623 12541 23663 24976 31167 31637 32540 42559 44257 49096
 50634]
top_k =  1000
Partition function (log Z): 5.242637056664977

Sorted 5' Splice Sites (High to Low Probability):
Position 5773: 0.9790912668724604
Position 25153: 0.9752120529269407
Position 23800: 0.968382551487333
Position 49308: 0.957515412752335
Position 42641: 0.9418038332821197
Position 32675: 0.9242565028800497
Position 3756: 0.8704128527005927
Position 31257: 0.8589469750667995
Position 12683: 0.8025095659234615
Position 13129: 0.7704577745321274
Position 44440: 0.763387828254355
Position 31740: 0.7593844194597962
Position 168: 0.7468147829578184
Position 6246: 0.7003038371137216
Position 23009: 0.5057283723002374
Position 6868: 0.50091165182147
Position 45352: 0.4944667057425905
Position 26651: 0.2874770200995659
Position 827: 0.22980980203470178
Position 6793: 0.22884435852874188
Position 24246: 0.19612830840620812
Position 1686: 0.15528095399162653
Position 12840: 0.14480546759291318
Position 6770: 0.11114069833090132
Position 34997: 0.1003983816230472
Position 26785: 0.0874482435139044
Position 5232: 0.06510858768920552
Position 383: 0.06440573429342186
Position 26638: 0.06191045378496382
Position 32981: 0.056562361963945366
Position 32430: 0.05580163318105324
Position 80: 0.053642460964619006
Position 7514: 0.05019190070894755
Position 31940: 0.044020605806973756
Position 43758: 0.0393331008088717
Position 10825: 0.035088096023922814
Position 1777: 0.033962811694357505
Position 10955: 0.03097537687826318
Position 42630: 0.030824986684331257
Position 49587: 0.03069517694051439
Position 10879: 0.028158350365830146
Position 1484: 0.028054352244045917
Position 29510: 0.021113558321984038
Position 49320: 0.02034681167868363
Position 32051: 0.019780961537716548
Position 7492: 0.019592497315391748
Position 2426: 0.018119489087329452
Position 1870: 0.017814432726886136
Position 11391: 0.01766744325222579
Position 3985: 0.017462229057486373
Position 40091: 0.016882979513322686
Position 28907: 0.014609221740660898
Position 5298: 0.01287770322974293
Position 1676: 0.011792923435262543
Position 1585: 0.011708673482788078
Position 11370: 0.010444755130194966
Position 2128: 0.009780846344628438
Position 41375: 0.009563905525732504
Position 32996: 0.008374761567184991
Position 25175: 0.008161279127339934
Position 1307: 0.007793401018418647
Position 521: 0.007788656603169155
Position 4271: 0.0073629825439601275
Position 34936: 0.007306383562803064
Position 31788: 0.007196124728997778
Position 7549: 0.00683237760477905
Position 5225: 0.006806780716889168
Position 3293: 0.006532360413664357
Position 11330: 0.006486271066781886
Position 12397: 0.0063789367691238765
Position 44313: 0.0061156259662055274
Position 45158: 0.005933856079962876
Position 45526: 0.005320054732405949
Position 1842: 0.005195224237988901
Position 2387: 0.005071810204006733
Position 32: 0.004751029195339424
Position 2347: 0.004361129867731023
Position 395: 0.00428736617458877
Position 1697: 0.003909449509097305
Position 4308: 0.0038283549781209843
Position 6080: 0.003543479328061631
Position 32959: 0.003427401081351665
Position 42645: 0.0033507800733913787
Position 3488: 0.0032799229421611228
Position 12745: 0.0028069373182053256
Position 49766: 0.0023486327593351553
Position 9727: 0.002107294965384532
Position 9192: 0.002096721432570654
Position 3323: 0.0019041408219728291
Position 3233: 0.0018980583624196065
Position 50305: 0.0018261887061696183
Position 31903: 0.001823936228519703
Position 6507: 0.0017962321674865574
Position 991: 0.00179571192603755
Position 411: 0.0017314251306674664
Position 6524: 0.0017092179068330686
Position 328: 0.0016944132411188355
Position 2120: 0.0016458436936318654
Position 4989: 0.0015819384134269526
Position 25573: 0.0015686283188230804
Position 43045: 0.0015254157763289582
Position 50511: 0.0011459844540394825
Position 6223: 0.0010478370081274326
Position 5236: 0.0010357123783996088
Position 44339: 0.0010108880476273321
Position 5692: 0.0009965053457661641
Position 6193: 0.0008409779269770062
Position 49882: 0.0007777368934329064
Position 25976: 0.0007670086974258425
Position 614: 0.0007567594413316015
Position 2675: 0.0007449813328949631
Position 2756: 0.000738369239289321
Position 7842: 0.0007357918518869299
Position 10574: 0.0007329763982170156
Position 1601: 0.0007177913244517096
Position 3631: 0.0007127129867802545
Position 25915: 0.00070637469722012
Position 11537: 0.0006672122354077525
Position 264: 0.0006633868819274041
Position 5123: 0.0005543507496816305
Position 4200: 0.0005258213119021709
Position 47758: 0.0004989156358610263
Position 4138: 0.00047159743809064897
Position 5253: 0.00044703514414997535
Position 293: 0.0004287325149384254
Position 835: 0.00041304780960639217
Position 6047: 0.0003151327334121235
Position 6234: 0.00025719740277520297
Position 50111: 0.00017901584444480833
Position 6037: 0.00016175971499803653
Position 1156: 0.00015544645689268574
Position 489: 0.0001279343084157277
Position 4816: 0.00012368059633753234
Position 49176: 0.00011995212759267397
Position 50742: 0.00011652777491798178
Position 49559: 0.00011243386929159976
Position 811: 0.00011101820885048797
Position 4819: 9.71279925186415e-05
Position 5986: 9.15057106846895e-05
Position 6320: 7.398292223092057e-05
Position 330: 6.943924494167326e-05
Position 774: 6.925870256962844e-05
Position 50360: 6.913827449617328e-05
Position 1310: 6.834891278324752e-05
Position 104: 6.736291284340534e-05
Position 1198: 6.621230991241437e-05
Position 160: 6.478861494575579e-05
Position 1045: 6.453136958606933e-05
Position 223: 6.071793965685215e-05
Position 597: 5.903778961761422e-05
Position 6736: 5.489253358394949e-05
Position 5308: 5.347884275987783e-05
Position 4442: 5.1828745948600184e-05
Position 1617: 5.0018830222882176e-05
Position 4282: 4.7865032073775205e-05
Position 434: 4.615855904961767e-05
Position 1406: 4.5314109977285586e-05
Position 195: 4.31201280802531e-05
Position 1417: 3.0290302914235676e-05
Position 6403: 3.0222049873229745e-05
Position 1353: 3.0187909501081392e-05
Position 49380: 3.0076999832527455e-05
Position 684: 2.2308993756893026e-05
Position 741: 2.2210025888153982e-05
Position 929: 1.9234553754552645e-05
Position 1595: 1.8929561138875533e-05
Position 5659: 1.7441588431248102e-05
Position 6316: 1.7412232319994326e-05
Position 1179: 1.5338727369405373e-05
Position 6095: 1.4196963227806205e-05
Position 1435: 8.868596511318868e-06
Position 404: 6.6578471925553005e-06
Position 467: 6.22662722042918e-06
Position 2727: 6.028491631754239e-06
Position 25338: 5.9489089423050635e-06
Position 438: 5.93022733801622e-06
Position 504: 5.182387528387731e-06
Position 525: 4.909999715391588e-06
Position 1374: 4.1909671846119505e-06
Position 1284: 3.8567375052101165e-06
Position 1488: 3.220625758686625e-06
Position 3950: 2.280997425843324e-06
Position 584: 2.2296843945806516e-06
Position 698: 1.939472929751661e-06
Position 436: 1.6767295557125058e-06
Position 561: 1.3739369100373981e-06
Position 25672: 1.2294407082903632e-06
Position 185: 1.0229488332698882e-06
Position 1715: 9.357151740133342e-07
Position 1720: 9.202901368503421e-07
Position 220: 8.850126205007172e-07
Position 1109: 6.531486643821504e-07
Position 1051: 5.423265795863391e-07
Position 1163: 3.4388706730344716e-07
Position 367: 3.276330542258088e-07
Position 650: 2.8334543193623833e-07
Position 96: 2.781584539822447e-07
Position 5302: 2.2394887079114735e-07
Position 937: 5.7744418013006646e-08
Position 986: 5.2440891196466865e-08
Position 1103: 4.0141102040465975e-08
Position 126: 3.5005623520146646e-10
Position 284: 5.1297544906229e-11
Position 421: 4.3867943547314064e-11
Position 178: 2.4425997823198823e-11
Position 307: 1.2729680928211543e-11
Position 523: 8.570847200499596e-12
Position 479: 2.954199506659408e-12
Position 577: 2.503549407342025e-12
Position 271: 2.3898340622819346e-12
Position 231: 1.8531960539083395e-12
Position 640: 1.7642098106392036e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 42559: 0.9759929288898221
Position 50634: 0.9491826560918808
Position 23663: 0.9253885045331306
Position 32540: 0.8730143907600683
Position 6623: 0.8374250479803285
Position 31167: 0.8334110583088442
Position 44257: 0.7667344435102531
Position 5677: 0.7476587629524786
Position 24976: 0.7437541475454631
Position 49096: 0.7368304369716535
Position 31637: 0.6789412627595698
Position 12541: 0.6687894745305619
Position 3566: 0.6137073505022825
Position 22769: 0.5057283723002375
Position 45194: 0.4282826614125657
