Gene = ATG12
index = 107
Annotated 5SS: [ 469 4231 9257]
Annotated 3SS: [4093 9193 9994]
SMsplice 5SS: [   97   469  4231  4878 10400]
SMsplice 3SS: [  387  4093  4737 10314 10470]
top_k =  1000
Partition function (log Z): -7.278702728697237

Sorted 5' Splice Sites (High to Low Probability):
Position 4878: 0.893222755109942
Position 4231: 0.8524656991475159
Position 97: 0.7000814853183389
Position 469: 0.5580295911770523
Position 10400: 0.4037539248042553
Position 5875: 0.3689311311580507
Position 1362: 0.20954450313884798
Position 2162: 0.15005479392970741
Position 9257: 0.1437660757704859
Position 10537: 0.14158534248633042
Position 8347: 0.13072267509574084
Position 143: 0.12593938737913343
Position 3988: 0.11487147220618371
Position 1041: 0.112123504102614
Position 2183: 0.09851330976015997
Position 4245: 0.08478087668880159
Position 799: 0.07414642411542892
Position 5461: 0.0624214856141225
Position 504: 0.061464943620821715
Position 8269: 0.05687925763949383
Position 10165: 0.054866234587575786
Position 6941: 0.053616864402869134
Position 8225: 0.05046740641383934
Position 521: 0.04728467567799512
Position 9539: 0.030194514576701647
Position 8424: 0.024463142252075503
Position 8864: 0.024171784742644045
Position 789: 0.022332941963799834
Position 6068: 0.02196918372940176
Position 2428: 0.017442690786608744
Position 10366: 0.017290461973540325
Position 4227: 0.01706367682683675
Position 6651: 0.010776173996151443
Position 12468: 0.007505663641285731
Position 21: 0.006201685010091489
Position 6328: 0.005935773114467461
Position 609: 0.005732156378614989
Position 135: 0.005558395459649507
Position 537: 0.004142514264154707
Position 293: 0.004022985793346449
Position 3738: 0.0027725226309580353
Position 5157: 0.002600277219573847
Position 6149: 0.0025737428063654327
Position 47: 0.002511151932027631
Position 323: 0.002467650047707432
Position 636: 0.0023332273622503046
Position 7997: 0.002316105908155908
Position 8005: 0.002302259835991723
Position 1804: 0.0022517454647556926
Position 3056: 0.0022440660490232614
Position 10406: 0.002222429515292724
Position 4610: 0.002219722438214996
Position 196: 0.0021018974944450497
Position 1728: 0.0020988549341764227
Position 3523: 0.0015948703615741285
Position 6860: 0.0015938568445704254
Position 291: 0.0014524563368822887
Position 5479: 0.0012724433871090489
Position 3469: 0.0012640744143397806
Position 4976: 0.0012550319047741725
Position 8726: 0.0012389146361912115
Position 2147: 0.0011381323908017775
Position 6691: 0.0010969783101033891
Position 2212: 0.001014840581601634
Position 423: 0.000983743564996086
Position 121: 0.0009726661958660832
Position 7061: 0.0009612653812243022
Position 5974: 0.0006751346132864222
Position 10328: 0.0006617730776598656
Position 4288: 0.00044777053623091504
Position 5457: 0.0004338532129294052
Position 4200: 0.0004159816516632557
Position 3765: 0.0003534719751049954
Position 7726: 0.00034520569140036715
Position 186: 0.00033905784696053
Position 5472: 0.0003266928913171432
Position 5621: 0.00027764765272913296
Position 4271: 0.00024555351363673083
Position 104: 0.00019702681595597826
Position 5253: 0.00017908823032550933
Position 843: 0.0001640202875399928
Position 527: 0.0001627612157988033
Position 4752: 0.00012312226221102387
Position 9319: 0.00011479612398799784
Position 5881: 0.0001121196443031657
Position 4887: 0.00010676624456509687
Position 6080: 0.00010260361480783678
Position 101: 8.459688073983684e-05
Position 378: 6.111048167233715e-05
Position 1393: 6.0341686710178566e-05
Position 2220: 5.7469945551920976e-05
Position 1784: 5.410176941829384e-05
Position 670: 4.8528243923642854e-05
Position 1302: 4.55166725092e-05
Position 827: 4.0085982640207294e-05
Position 5365: 3.958885702238236e-05
Position 5383: 3.801715056176406e-05
Position 607: 3.516792605687457e-05
Position 45: 3.301097872293392e-05
Position 643: 2.116604970719386e-05
Position 271: 1.8799822729982622e-05
Position 764: 9.642878590373225e-06
Position 7803: 8.297573749541011e-06
Position 668: 7.889411294183407e-06
Position 783: 7.4312412455380325e-06
Position 7700: 7.376811608878886e-06
Position 840: 6.748754687494598e-06
Position 1045: 5.953577268981848e-06
Position 1106: 5.26324529898942e-06
Position 6374: 4.730468532285222e-06
Position 710: 4.527775144928626e-06
Position 327: 4.173758927964409e-06
Position 852: 8.797480309408238e-07
Position 722: 7.648266137393395e-07
Position 329: 5.558793315886307e-07
Position 641: 4.5315382169050104e-07
Position 194: 3.9099746070893173e-07
