Gene = INSL6
index = 704
Annotated 5SS: [355]
Annotated 3SS: [21402]
SMsplice 5SS: [170 355]
SMsplice 3SS: [  266 21402]
top_k =  1000
Partition function (log Z): -12.255468118904613

Sorted 5' Splice Sites (High to Low Probability):
Position 355: 0.9705306458503545
Position 170: 0.961067038870719
Position 11607: 0.365343190711285
Position 846: 0.04611389258696844
Position 9050: 0.04035442501152603
Position 2904: 0.03176093138164112
Position 428: 0.02096932838058619
Position 5701: 0.02084529089416794
Position 2641: 0.012350323336155267
Position 4062: 0.008333753950247474
Position 3230: 0.007114839014266122
Position 984: 0.004135811305266636
Position 177: 0.003354654428208341
Position 564: 0.0030910001303893837
Position 4575: 0.0015885782310781271
Position 161: 0.0011889942575253566
Position 3630: 0.0011290003038550895
Position 5351: 0.0011066405672453946
Position 5431: 0.0009437049920569038
Position 4480: 0.0006364255166674857
Position 114: 0.00050572072691792
Position 9766: 0.0003780224852691532
Position 3151: 0.000360998664950369
Position 915: 0.0003325014472756522
Position 6357: 0.00021847457743156805
Position 1231: 0.0001965024634255244
Position 6026: 0.00016260236673948863
Position 2077: 0.0001324208242289307
Position 582: 0.0001204148317995124
Position 2944: 8.706016726226637e-05
Position 4201: 7.605215066304783e-05
Position 2798: 7.449595123014414e-05
Position 14: 7.316629743604179e-05
Position 1821: 7.142225993666718e-05
Position 5897: 7.008755405492588e-05
Position 5474: 6.118033217060685e-05
Position 2405: 3.930439743715952e-05
Position 119: 3.4335235175313294e-05
Position 2875: 3.2576944840780154e-05
Position 279: 2.870433035612863e-05
Position 2360: 1.6205659807002723e-05
Position 1967: 1.4966656671191896e-05
Position 378: 1.4408989061984697e-05
Position 4673: 9.624227615092181e-06
Position 2623: 9.547090360639127e-06
Position 2263: 9.061240068129091e-06
Position 1454: 8.800317331572962e-06
Position 3209: 7.767356012357553e-06
Position 3186: 7.749065608681543e-06
Position 1488: 4.3524125713913775e-06
Position 2410: 4.112903809880751e-06
Position 5164: 4.086429204301459e-06
Position 254: 3.301621488852009e-06
Position 2807: 2.877334569702399e-06
Position 1859: 2.8257729117039223e-06
Position 2520: 2.426552708284525e-06
Position 1768: 2.4084084652868394e-06
Position 3559: 1.9954265265004125e-06
Position 3636: 1.9459610147178074e-06
Position 2585: 1.6939929297598507e-06
Position 1324: 1.3777219614860238e-06
Position 2827: 1.3659045757351934e-06
Position 57: 1.2373575025519447e-06
Position 556: 1.203418145545386e-06
Position 725: 1.2008823395577737e-06
Position 392: 1.1836259664322758e-06
Position 483: 1.1141804264168929e-06
Position 1423: 1.0153150096120558e-06
Position 495: 9.676536701001256e-07
Position 849: 8.994113907246381e-07
Position 2959: 7.486047458570588e-07
Position 655: 6.812898032557891e-07
Position 1064: 5.493861661244545e-07
Position 1281: 5.374222166109163e-07
Position 95: 4.231117954710317e-07
Position 302: 2.7488245045969053e-07
Position 461: 2.337697945220057e-07
Position 804: 1.7087598771649962e-07
Position 221: 1.6569059614117478e-07
Position 148: 1.369428954054074e-07
Position 568: 1.2740126234261304e-07
Position 590: 7.044630637821099e-08
Position 86: 5.6145590554045085e-08
Position 811: 2.896992719998416e-08
Position 382: 2.8140622218716165e-08
Position 127: 2.599879297989892e-08
Position 784: 1.2816952630916347e-08
Position 669: 7.052584220145846e-09
Position 445: 6.167886502568373e-09
Position 1048: 5.259833206898479e-09
Position 742: 4.1015008207178806e-09
Position 739: 3.262426684627872e-09
Position 1783: 1.6865604746129938e-09
Position 674: 1.5107867226088987e-09
Position 1395: 1.1651895920767058e-09
Position 1357: 9.41688532024505e-10
Position 226: 9.009330007139185e-11
Position 454: 3.6189388084196215e-12
Position 493: 7.81502804890263e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 266: 0.9561267228414658
Position 21402: 0.48035213780089103
Position 11489: 0.36706338911294684
Position 15536: 0.1072394157038938
Position 17753: 0.07290690919552924
Position 8974: 0.04265102072340262
Position 725: 0.0417928227557431
Position 16828: 0.040137769458447776
Position 17167: 0.034062826624382994
Position 13636: 0.027003683813355647
Position 7123: 0.022581917123233403
Position 3034: 0.02246928783220525
Position 2494: 0.018771637290164303
Position 2797: 0.01682844802445577
Position 12170: 0.015940160401424028
Position 14445: 0.015055448302564335
Position 5616: 0.013948025534844408
Position 4578: 0.013403126774250245
Position 6216: 0.013262786133612758
Position 4429: 0.011643925286552583
Position 2740: 0.010939169670562748
Position 6587: 0.009315017223670624
Position 11911: 0.009059371477756107
Position 7964: 0.00844230248825626
Position 5594: 0.007945690682238667
Position 5350: 0.0069489526874039744
Position 2614: 0.006618677397634862
Position 5816: 0.006264786983697815
Position 644: 0.006253938337303289
Position 2617: 0.006100468842664387
Position 3921: 0.0058005443908973105
Position 5283: 0.005710917261964228
Position 8813: 0.004728710214139171
Position 1928: 0.004226705229008449
Position 768: 0.003901661921671666
Position 9163: 0.003846884624259473
Position 9845: 0.0037284097858205434
Position 12444: 0.0032238801750247978
Position 10369: 0.0031588293551601115
Position 5236: 0.003074226447777867
Position 6928: 0.003050037816912611
Position 10977: 0.0029330397362113177
Position 5883: 0.002740551051803627
Position 9008: 0.0027241546940244134
Position 13984: 0.0027170639420663212
Position 5577: 0.0024730195120130864
Position 931: 0.002417852075710749
Position 8407: 0.0023192425925812367
Position 3535: 0.001995526456210853
Position 4224: 0.0018402288297774104
Position 3978: 0.00148383256992829
Position 9654: 0.001463955376131138
Position 2538: 0.0014366452182104708
Position 236: 0.0014225070082380903
Position 427: 0.0012871973726147536
Position 424: 0.0012592051763005456
Position 3932: 0.0011894461756937211
Position 11740: 0.0009393344333528335
Position 1322: 0.0009283502526075664
Position 4508: 0.0008218177261235807
Position 3081: 0.000737433541995258
Position 1699: 0.0007159119522655714
Position 6146: 0.0006827038169572267
Position 8741: 0.0006682165703443543
Position 3489: 0.000663637060971581
Position 278: 0.0006574295878896887
Position 3369: 0.000616331052529021
Position 1813: 0.000582429887463412
Position 8119: 0.0005569478479127425
Position 4378: 0.0005511541797168036
Position 8454: 0.0005431575519144593
Position 5041: 0.000434857560023984
Position 493: 0.0004232936401994618
Position 2043: 0.00041569149712658685
Position 4119: 0.0003445785407436943
Position 5935: 0.0002924886650450297
Position 8774: 0.0002866814925944842
Position 674: 0.0002732207137385411
Position 7137: 0.00024070831024538734
Position 1093: 0.00023231484821003662
Position 8217: 0.00022610087689208945
Position 1133: 0.00021491109555098594
Position 7884: 0.0002103142053863066
Position 902: 0.00020448334136244706
Position 4033: 0.00020376167505995146
Position 8008: 0.00020014041004465016
Position 7370: 0.00018633204235588601
Position 7311: 0.00018612584661871563
Position 2176: 0.00018421419371125226
Position 1357: 0.0001772689416909252
Position 7945: 0.00016637625652055383
Position 1333: 0.00016329171190426322
Position 3512: 0.00016151627972623003
Position 5745: 0.00015256931032696762
Position 2224: 0.00013905189497069158
Position 441: 0.0001386334942748257
Position 6006: 0.00012993363469324974
Position 6632: 0.00012539656093537042
Position 5189: 0.00012439111186507982
Position 1302: 0.00011578144110470652
Position 824: 0.00011259349145499748
Position 2959: 0.00010700643133927202
Position 5402: 0.00010441531926242782
Position 4397: 9.216402991049098e-05
Position 5045: 8.972720670297184e-05
Position 6322: 8.952659309784876e-05
Position 2199: 8.25933210378106e-05
Position 6516: 7.927691700162343e-05
Position 1663: 7.864517834988302e-05
Position 4837: 7.844338072900897e-05
Position 468: 5.857424464253252e-05
Position 2988: 5.5969879336758165e-05
Position 546: 5.5687183300432996e-05
Position 1130: 4.86186559045642e-05
Position 5018: 4.854101162715133e-05
Position 4549: 4.722665627753145e-05
Position 3582: 4.489097062810283e-05
Position 606: 4.058688841125588e-05
Position 461: 3.7427526030696106e-05
Position 4595: 3.707744313765737e-05
Position 3676: 3.700800487363842e-05
Position 1415: 3.402931896377448e-05
Position 732: 3.2953082095039406e-05
Position 4138: 3.246020706585592e-05
Position 3114: 3.109286630075761e-05
Position 612: 3.0221659837327905e-05
Position 1680: 2.4543397151293587e-05
Position 1222: 2.0336468739481704e-05
Position 1192: 2.0179020322654188e-05
Position 975: 1.9267809825652253e-05
Position 1572: 1.5238592546137208e-05
Position 2150: 1.4688584515438e-05
Position 1931: 1.3277517979716067e-05
Position 524: 1.1896797382210749e-05
