Gene = DFFA
index = 441
Annotated 5SS: [ 204 3350 5337 9096 9469]
Annotated 3SS: [ 3187  5193  8905  9316 10823]
SMsplice 5SS: [ 249 3350 5337 9096]
SMsplice 3SS: [3187 5193 8905 9316]
top_k =  1000
Partition function (log Z): -7.580354445769727

Sorted 5' Splice Sites (High to Low Probability):
Position 3350: 0.856599947184637
Position 9096: 0.817464941294359
Position 5337: 0.7526331247662394
Position 249: 0.4873304036830757
Position 9469: 0.4575399803456903
Position 662: 0.4353334966012194
Position 43: 0.23135416582703133
Position 9539: 0.16093517569175525
Position 669: 0.15750202503732522
Position 9702: 0.09818731261762069
Position 9017: 0.061642663835419435
Position 204: 0.0562578572233237
Position 13262: 0.04446057282277511
Position 8996: 0.037209328224030884
Position 6488: 0.03235445951233942
Position 228: 0.020458536308877215
Position 1262: 0.018264107360646153
Position 13225: 0.015895630375269077
Position 336: 0.015894468294255615
Position 74: 0.01563249256371779
Position 6137: 0.010104808115589144
Position 3927: 0.009876461241391072
Position 9907: 0.00933805490949084
Position 51: 0.007442167381117035
Position 779: 0.0068706418920562035
Position 9706: 0.006398316855650282
Position 7356: 0.006000455009811213
Position 1041: 0.005989373313249156
Position 537: 0.0057701697021280566
Position 5683: 0.00573977115547777
Position 9021: 0.005721126261346761
Position 9335: 0.004886669928835706
Position 6355: 0.00464793341050155
Position 13230: 0.004174051701059414
Position 6610: 0.004014077800025814
Position 1725: 0.003825008545702839
Position 393: 0.0027749442686243178
Position 1201: 0.002747696265404997
Position 3539: 0.00235030816871051
Position 7975: 0.001828538505190679
Position 278: 0.0017255195856642111
Position 4767: 0.0015910446241264287
Position 1393: 0.0015135595457518903
Position 3894: 0.0014969032115125824
Position 1134: 0.0014747623418998091
Position 567: 0.001460406017500535
Position 9362: 0.0013504815263095094
Position 92: 0.0013427666778752895
Position 7653: 0.00130179795255746
Position 3303: 0.0011098986110831383
Position 7956: 0.0008654549709427474
Position 1869: 0.0007957752419358631
Position 9046: 0.0007094108416907571
Position 5699: 0.000695933377455446
Position 6565: 0.0006781010366200607
Position 305: 0.0006381003302362035
Position 3320: 0.0005189930769424351
Position 4631: 0.0005097924348305935
Position 9811: 0.0004899673697334333
Position 257: 0.0004399622686447078
Position 2468: 0.0003925514905037723
Position 7710: 0.00037267093751430265
Position 460: 0.0003523393255203258
Position 5200: 0.0003511586327214316
Position 1901: 0.0003358596801252092
Position 6267: 0.0003315993797867447
Position 342: 0.000294917168918158
Position 406: 0.00027873901829020796
Position 691: 0.0002603178472800916
Position 2069: 0.00022973127381399782
Position 409: 0.0002289029841427896
Position 903: 0.00022537164319120132
Position 2026: 0.00022499459619369476
Position 912: 0.0002241901835960137
Position 1853: 0.00021939400760164328
Position 1423: 0.00017826860389643135
Position 1230: 0.00015004976484142628
Position 2930: 0.00014837696336146078
Position 10906: 0.00014618411669489406
Position 2807: 0.00014081330390940968
Position 1198: 0.00013851901083656603
Position 2965: 0.00013551320653654495
Position 2852: 0.00012934195962717934
Position 2564: 0.00010787610226049439
Position 647: 0.00010659299045053292
Position 230: 0.00010541859326776029
Position 9455: 8.549633965452804e-05
Position 3042: 7.81917944358802e-05
Position 12803: 7.307167136756154e-05
Position 2973: 6.799661437303639e-05
Position 12767: 6.620926109257726e-05
Position 1541: 5.983246034960627e-05
Position 379: 5.517328317357676e-05
Position 314: 4.857668494501681e-05
Position 758: 4.0739236649347603e-05
Position 9343: 3.750821348242083e-05
Position 6302: 3.71878643392022e-05
Position 6759: 3.0124111845584923e-05
Position 433: 2.3575255040911344e-05
Position 129: 2.006931554896262e-05
Position 6935: 1.5776372135692883e-05
Position 6645: 1.0255990296329568e-05
Position 6105: 8.290461301634056e-06
Position 509: 6.765345619293106e-06
Position 485: 3.0496641480332983e-06
Position 127: 2.1357616623994434e-06
Position 167: 1.822414075962978e-06
Position 942: 1.2490426656789072e-06
Position 391: 9.136602981498054e-07
Position 940: 8.014970152285199e-07
Position 673: 5.3626515470669e-07
Position 811: 3.5529926669439136e-07
Position 910: 2.692136231615113e-07
Position 61: 2.529041264629079e-07
Position 588: 2.3170542773945983e-07
Position 666: 1.7542723931014195e-07
Position 1299: 1.6622661971194103e-07
Position 808: 1.5130070499431241e-07
Position 569: 1.4083199484895648e-07
Position 579: 1.0445643323067526e-07
Position 1266: 1.0445197859604029e-07
Position 1227: 2.5345801986760695e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3187: 0.8334318070837199
Position 9316: 0.7883480579251132
Position 5193: 0.613511790871207
Position 8905: 0.5386405220805592
Position 601: 0.42220194019894214
Position 15478: 0.3747869862820318
Position 8930: 0.3607372744396069
Position 13211: 0.10398944794778221
Position 9568: 0.09683700561477832
Position 5235: 0.09094444246993204
Position 14314: 0.051613642879462567
Position 13155: 0.04481347121214744
Position 15761: 0.04031789268187936
Position 11142: 0.03684749454350455
Position 14466: 0.034907040134718716
Position 6392: 0.03448617154275198
Position 14193: 0.025531347140175954
Position 533: 0.022297400195249808
Position 14156: 0.02185829299200181
Position 10823: 0.018896770236554762
Position 3213: 0.01616144171474232
Position 9243: 0.015608727093614725
Position 13105: 0.013730033801577153
Position 8995: 0.013633991129669384
Position 5105: 0.013083765615367268
Position 5199: 0.0128489825614516
Position 1092: 0.012659517505196826
Position 9676: 0.010665419833789219
Position 5220: 0.010437582865639781
Position 1119: 0.009919896794877172
Position 6024: 0.009472882321571537
Position 12802: 0.008968005881205408
Position 8980: 0.008500676176730396
Position 12288: 0.008358630634871179
Position 14264: 0.00812137162103232
Position 3830: 0.008003673389445666
Position 14875: 0.0076661759188114175
Position 5503: 0.0069407476211761215
Position 5244: 0.0064001313018107004
Position 15888: 0.006082125016866232
Position 9730: 0.006006139807842567
Position 3244: 0.0057854902606482425
Position 13108: 0.005410213854696028
Position 6205: 0.0046969695433654625
Position 9965: 0.004638015754365168
Position 7213: 0.00462881814036676
Position 14689: 0.0043238326473705934
Position 14631: 0.004053944777502127
Position 9827: 0.00396497862134429
Position 12865: 0.0037617067369649115
Position 150: 0.0036496772599415835
Position 15254: 0.0034892682306607117
Position 10937: 0.0032686820357379584
Position 11732: 0.003045073401005011
Position 7818: 0.0030085097673049907
Position 10105: 0.0030082453707631846
Position 12032: 0.0030058334188699516
Position 5322: 0.002749947228390104
Position 9786: 0.0026979805565694247
Position 10128: 0.0026609599640286677
Position 8941: 0.002462387485107258
Position 10934: 0.002438093569611783
Position 12358: 0.0024325096386228376
Position 1392: 0.0024249938308706026
Position 6412: 0.002370456222592349
Position 613: 0.002337557618240297
Position 8971: 0.00233250568909259
Position 9318: 0.002304808683532245
Position 10014: 0.002281312672081264
Position 9646: 0.0022651715331837626
Position 3226: 0.002230357334647927
Position 11205: 0.0020172263062915065
Position 14925: 0.0020008885995710275
Position 646: 0.0019407992677973986
Position 3449: 0.001723101930178384
Position 4634: 0.001432359438800515
Position 14354: 0.0012622241030816417
Position 9091: 0.0012218431260826027
Position 9609: 0.0011157320735780002
Position 7520: 0.0010764636952060257
Position 6071: 0.0010566706343555702
Position 9178: 0.0010289002289029224
Position 9791: 0.0009605931742541086
Position 1629: 0.000927812304864186
Position 7294: 0.0008834597739242141
Position 1778: 0.0008827917823255476
Position 11352: 0.0008586754073388067
Position 11087: 0.0008468101467094412
Position 3246: 0.000818916780404875
Position 5222: 0.0007388181835973775
Position 973: 0.0007124823975711825
Position 2741: 0.0007002338422435082
Position 5281: 0.0006981994665492075
Position 3741: 0.0006863363709213272
Position 5157: 0.0006798736623957399
Position 3848: 0.0006600495922326433
Position 3463: 0.0006337295175000012
Position 652: 0.0006236878978636651
Position 11003: 0.000606794290177153
Position 1466: 0.0006014408808967096
Position 3787: 0.0005889270749677865
Position 12983: 0.0005888887875356552
Position 6559: 0.0005758406326086261
Position 829: 0.00046222928794021907
Position 4471: 0.00045903738440368936
Position 3492: 0.0004570563266727899
Position 12680: 0.00040569493622379517
Position 983: 0.0003897216183982029
Position 319: 0.0003861157368063234
Position 1165: 0.0003813740241996597
Position 7617: 0.0003718408428613301
Position 10078: 0.00036293845434924284
Position 5305: 0.0003576763905973873
Position 1835: 0.0003429366804299101
Position 6996: 0.0003398029547020011
Position 361: 0.0003397439261429758
Position 5576: 0.0003238662661067063
Position 1146: 0.00030402806007595514
Position 459: 0.00030310946576896113
Position 1632: 0.00030073652293759336
Position 1004: 0.00027041953092495465
Position 12952: 0.0002474418816324896
Position 3421: 0.0002452393702083469
Position 6869: 0.00023447502213343462
Position 5139: 0.00021571540391964673
Position 3834: 0.00021271442115720673
Position 758: 0.00020849775235170717
Position 10754: 0.00020723255568277536
Position 12284: 0.0002013823910925994
Position 9582: 0.00019384910591983882
Position 3808: 0.00019274821896498532
Position 2372: 0.00018508449255172975
Position 124: 0.0001687425923389041
Position 5530: 0.0001629576321580143
Position 6417: 0.0001614150100303622
Position 1257: 0.00015792249882091915
Position 5476: 0.00015368312731243902
Position 5076: 0.00015187291741972488
Position 5071: 0.00015046556355379742
Position 9949: 0.00014546083720026764
Position 2446: 0.00014176170823984447
Position 7492: 0.00013508630391977517
Position 6028: 0.00013339237500804445
Position 902: 0.00013316127798749703
Position 4579: 0.00013050239997291924
Position 843: 0.0001235821475345852
Position 6487: 0.00012098292806322146
Position 3072: 0.00011967185315719954
Position 444: 0.00011044384676758486
Position 3705: 0.00010996771263024435
Position 1970: 0.00010642566682795581
Position 2346: 0.00010065051135367717
Position 552: 9.6914412999648e-05
Position 10402: 9.412674310867396e-05
Position 448: 9.412421361500165e-05
Position 1321: 9.148263033641355e-05
Position 7672: 9.10780480846333e-05
Position 3753: 8.775907085322774e-05
Position 5600: 8.729709385630558e-05
Position 6388: 7.523612138508549e-05
Position 2297: 7.293088061901485e-05
Position 5327: 7.17054282396638e-05
Position 1564: 7.088608726152816e-05
Position 793: 6.807625040595468e-05
Position 6211: 6.720662073810483e-05
Position 4500: 6.400933463407147e-05
Position 891: 5.9458817565269505e-05
Position 416: 5.906498603632559e-05
Position 1654: 5.736020139670772e-05
Position 351: 5.4478975994651725e-05
Position 720: 5.1300007461993703e-05
Position 5533: 5.042712727136636e-05
Position 368: 4.157305741718701e-05
Position 188: 3.82376496697489e-05
Position 620: 3.5620536120568256e-05
Position 330: 3.151822397712792e-05
Position 920: 3.0769540259346635e-05
Position 8770: 3.000113621694683e-05
Position 1490: 2.8454375633912097e-05
Position 420: 2.7926220474796507e-05
Position 1170: 2.7818558874792934e-05
Position 894: 2.6490284429236916e-05
Position 4676: 2.5669947664749666e-05
Position 959: 2.3358928843258657e-05
Position 4749: 2.3307446426100425e-05
Position 1266: 2.0549067609574036e-05
Position 926: 1.9031164109381972e-05
Position 3856: 1.7321594469917488e-05
Position 9371: 1.5190428179019744e-05
Position 618: 9.537518471593663e-06
Position 4099: 8.281488876862435e-06
Position 806: 6.507819599969938e-06
Position 744: 6.469601260155207e-06
Position 770: 6.2352765292995195e-06
Position 9688: 3.5366735869811543e-06
Position 160: 2.80731305198388e-06
Position 9182: 1.4720605094100457e-06
Position 9734: 1.3917640315263959e-06
Position 242: 6.568505417288827e-07
Position 397: 4.180177416617407e-07
Position 3086: 3.9524714049785626e-07
Position 3320: 3.187688009016085e-07
Position 4969: 2.3958329896333357e-07
Position 940: 2.1717616035172642e-07
Position 657: 2.0874934749973406e-07
Position 282: 1.9814393938169295e-07
Position 863: 1.7306111705399437e-07
Position 543: 1.7130443553530526e-07
Position 934: 1.70318964950878e-07
Position 1204: 1.1057372745901794e-07
