Gene = ZMYND12
index = 1607
Annotated 5SS: [  380  6350  7801 16412 19847 20994 23125]
Annotated 3SS: [ 6207  7628 16241 19723 20881 22978 25408]
SMsplice 5SS: [  221  6350  7801 19847 20994 23125]
SMsplice 3SS: [ 6207  7628 19723 20881 22978 24361]
top_k =  1000
Partition function (log Z): -3.0157325823342505

Sorted 5' Splice Sites (High to Low Probability):
Position 7801: 0.9926465141479504
Position 19847: 0.9760070888139403
Position 6350: 0.8514590483543734
Position 20994: 0.6710817438117994
Position 23163: 0.6688336575571037
Position 13751: 0.5979175586722011
Position 16412: 0.5047678620058428
Position 9530: 0.32989446328660565
Position 20091: 0.3006939237472825
Position 221: 0.24170641635613158
Position 180: 0.21230207758987332
Position 380: 0.21049971760644143
Position 324: 0.12019852889991804
Position 24502: 0.1151276164385901
Position 6742: 0.09686461753129305
Position 24492: 0.09512017079632495
Position 2732: 0.09182667239039351
Position 986: 0.08576730766394733
Position 3250: 0.07074597618614879
Position 3: 0.07058308981027243
Position 6096: 0.0684269528091963
Position 6386: 0.06114506818956565
Position 12837: 0.06071399186739124
Position 3850: 0.058037616419250614
Position 1845: 0.04645877089338758
Position 24296: 0.04323965025473878
Position 25071: 0.042059138306008825
Position 11686: 0.04190782360235458
Position 11639: 0.03391986332220945
Position 20095: 0.03231766109816862
Position 1488: 0.031469458902576686
Position 25166: 0.02702080415039555
Position 6650: 0.025206646622897226
Position 21701: 0.02285603530946703
Position 348: 0.021608634443879438
Position 1614: 0.020855059533060653
Position 24275: 0.02047870592794262
Position 963: 0.020358590209050238
Position 12795: 0.01983587599131612
Position 6374: 0.01825148062038975
Position 21407: 0.017267520550795678
Position 8261: 0.015665978525930636
Position 6382: 0.014858214232705287
Position 6796: 0.014668175764873346
Position 21857: 0.013704874515789497
Position 20841: 0.013644668492562852
Position 763: 0.01283330033691979
Position 319: 0.012647889101012607
Position 9000: 0.012270723220798467
Position 8254: 0.011952852161299163
Position 24618: 0.010879192566683928
Position 5189: 0.00891986177046283
Position 16168: 0.008809375241976735
Position 68: 0.008601124788971962
Position 21698: 0.008107465597128355
Position 3207: 0.007709108582320756
Position 24412: 0.00752431368199773
Position 22177: 0.006930086634518306
Position 25614: 0.0064965182597317836
Position 1584: 0.006480315642734018
Position 21425: 0.0064671794590581986
Position 24060: 0.0060195465247999316
Position 10250: 0.0059990791800704855
Position 2544: 0.005881956102118768
Position 1291: 0.00580179129328069
Position 20267: 0.0056982597955036
Position 6391: 0.0055310521010139705
Position 23129: 0.0053374189595715455
