Gene = CSPG5
index = 415
Annotated 5SS: [ 2196  3960  8107 11722]
Annotated 3SS: [ 2863  7917 11564 18030]
SMsplice 5SS: [ 318 3028 3419 8107]
SMsplice 3SS: [ 2863  3354  7917 18030]
top_k =  1000
Partition function (log Z): 0.4349822899946445

Sorted 5' Splice Sites (High to Low Probability):
Position 3419: 0.9806106267437649
Position 8107: 0.9032022751794976
Position 3028: 0.7574516814942455
Position 11722: 0.49223485725312094
Position 1610: 0.4477165674998042
Position 318: 0.36367037063184915
Position 15276: 0.32955449003066534
Position 160: 0.31335763416180346
Position 8428: 0.285536152093562
Position 15014: 0.24351560623432167
Position 15338: 0.22909259296222617
Position 11856: 0.2178912575861912
Position 13216: 0.2101553045312059
Position 3960: 0.20267800730796925
Position 2428: 0.18999084368259989
Position 11641: 0.17295713496608944
Position 2704: 0.13552450495560733
Position 1224: 0.1329077408636529
Position 903: 0.1293282151479789
Position 13896: 0.10106049246197746
Position 293: 0.09668255662512239
Position 13408: 0.09403820282116811
Position 3049: 0.0877243876035225
Position 14870: 0.08145276023777384
Position 236: 0.07671494551937147
Position 11823: 0.06850436480856865
Position 13741: 0.06752471844311704
Position 15990: 0.06603438365724622
Position 1563: 0.060960309110622724
Position 9322: 0.05823174650976847
Position 13784: 0.057608616537178324
Position 13959: 0.05288807634369424
Position 7985: 0.05071831916925096
Position 18143: 0.04960885537781025
Position 3879: 0.048660496401469265
Position 1798: 0.045395079230927
Position 2196: 0.038632063255563016
Position 14994: 0.036151125530135005
Position 7990: 0.0336797004864752
Position 8138: 0.023928337900255628
Position 3289: 0.02196504397173394
Position 1876: 0.020313944348903434
Position 1768: 0.01949925802679931
Position 558: 0.017142634824150276
Position 1155: 0.015366387825169352
Position 15484: 0.015335127279484499
Position 9443: 0.015118476965916384
Position 2393: 0.013865353251000478
Position 3002: 0.012012665225007772
Position 1772: 0.011779198472139138
Position 8307: 0.011575331963403762
Position 2200: 0.011426652370532128
Position 10207: 0.011325558925234444
Position 9318: 0.011163608304988583
Position 11917: 0.010908821671559802
Position 75: 0.010376757519516692
Position 2399: 0.009445578976901665
Position 6583: 0.009378453535323314
Position 3163: 0.008835661808309882
Position 18234: 0.008240321414124634
Position 996: 0.0063451100569717495
Position 13865: 0.005962921801681496
Position 7772: 0.005710636574845658
Position 120: 0.005691070077973836
Position 5652: 0.00552567159897125
Position 14832: 0.005217526922237101
Position 633: 0.004945804669344588
Position 15982: 0.004873742875688061
Position 15977: 0.004720050082879715
Position 9854: 0.00433842733945847
Position 13585: 0.004193892246559453
Position 6228: 0.003962969036557633
Position 11298: 0.0030632988510205755
Position 3638: 0.002817512738608366
Position 929: 0.002780402768987369
Position 1624: 0.0025930251352533017
Position 2488: 0.002437957334665135
Position 13171: 0.002404692438217728
Position 16990: 0.0024028560278783837
Position 13538: 0.002242496988193926
Position 466: 0.0021869270967714077
Position 13182: 0.002129616114072052
Position 2546: 0.002052486428344272
Position 286: 0.001943353194317843
Position 1848: 0.0019261470475183213
Position 2902: 0.0019184382141506427
Position 2083: 0.0017113868176079586
Position 2356: 0.001614348462166269
Position 2560: 0.001546294406314277
Position 2347: 0.0015442987095957426
Position 2867: 0.001523719348223054
Position 245: 0.0014360068969805021
Position 229: 0.001392852382986858
Position 8097: 0.0012045072625688543
Position 2282: 0.0011179141209023188
Position 5629: 0.0010699412979832492
Position 18220: 0.0010289679214750694
Position 16905: 0.000998310578596612
Position 2274: 0.0009951777607644051
Position 7479: 0.0009942521844318016
Position 468: 0.0008484509539032227
Position 5402: 0.0008174208708528657
Position 2734: 0.0007339382498261221
Position 7573: 0.0006426378335463313
Position 1724: 0.000504049079927264
Position 188: 0.000493300555111551
Position 1774: 0.00043513935180601506
Position 3039: 0.0004145567616863068
Position 276: 0.0003882843941544685
Position 1018: 0.0003866844063321775
Position 2350: 0.00037844464881317823
Position 1776: 0.0003776890245348833
Position 2755: 0.0003744746731139792
Position 1746: 0.00034833065376318524
Position 7460: 0.00033022781039748127
Position 683: 0.0002646260367636005
Position 2624: 0.0002457439486365316
Position 3631: 0.00023546387226682197
Position 3097: 0.00021814939932209004
Position 738: 0.0002178357657910622
Position 2377: 0.00021519881636619006
Position 10054: 0.00020897114278038622
Position 601: 0.0001914270601484227
Position 9207: 0.00018062423349476912
Position 2659: 0.00017933585571392344
Position 1355: 0.00015225417841554218
Position 3425: 0.00013675119744297994
Position 571: 0.00012512817028935744
Position 1074: 0.00011757277558806069
Position 1455: 9.870537145655525e-05
Position 8575: 8.909098221598752e-05
Position 8111: 8.075932250297046e-05
Position 933: 7.788138370580814e-05
Position 2573: 7.284877637547653e-05
Position 2884: 6.576687558838311e-05
Position 1802: 5.946107701545625e-05
Position 1680: 5.019093440943851e-05
Position 922: 4.442404763048693e-05
Position 2711: 4.324315009937005e-05
Position 8144: 4.236725802334532e-05
Position 3756: 4.21238525821344e-05
Position 3456: 4.0763204791747175e-05
Position 1505: 3.0516798869486466e-05
Position 1288: 2.7879116158025847e-05
Position 807: 2.2927848401159468e-05
Position 5339: 2.29220235347415e-05
Position 454: 2.07609627616905e-05
Position 1245: 1.5483145992522027e-05
Position 472: 6.302083736240633e-06
Position 339: 4.574764356544317e-06
Position 907: 4.542295943587944e-06
Position 1614: 3.771775504026586e-06
Position 73: 3.5947052524933807e-06
Position 543: 3.3820226449197545e-06
Position 952: 2.196701938890456e-06
Position 1105: 1.5996768446087903e-06
Position 819: 1.3264337366190791e-06
Position 1033: 1.0744866475224838e-06
Position 37: 1.0313316348892795e-06
Position 1132: 7.631394048054676e-07
Position 1496: 6.598651990691805e-07
Position 1129: 3.4683048310432174e-07
Position 346: 1.4323884148184836e-07
Position 322: 1.1160603722198578e-07
Position 218: 9.728303876845369e-08
Position 843: 9.28408291677599e-08
Position 771: 8.988374882144854e-08
Position 79: 2.8364704869778777e-08
Position 384: 2.4165443593135252e-08
Position 960: 2.3484168126889265e-08
Position 64: 2.1447488754708815e-08
Position 309: 1.501650091824367e-08
Position 82: 8.1054426488276e-09
Position 363: 5.876093512481597e-09
Position 85: 6.004955973044889e-10
Position 475: 9.750011119333681e-12
Position 485: 1.2190118304890024e-12
Position 297: 6.4656905061564546e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 3354: 0.9748677215850801
Position 2863: 0.8810213605374532
Position 18030: 0.8515183467762308
