Gene = SRRT
index = 1336
Annotated 5SS: [  140   524  6225  6617  7053  9051  9364  9650  9852 10182 10574 10753
 11247 11780 12012 12325 12671 12955 13195]
Annotated 3SS: [  383  6095  6469  6863  8880  9178  9550  9733 10023 10511 10673 11057
 11605 11857 12130 12513 12852 13067 13284]
SMsplice 5SS: [  140   524  5581  6225  6617  7053  9051  9364  9650  9852 10182 10586
 10753 11020 11247 11663 12012 12671 12955 13195]
SMsplice 3SS: [  383  5506  6095  6469  6863  8880  9178  9550  9733 10023 10511 10673
 10944 11092 11605 11857 12513 12864 13088 13284]
top_k =  1000
Partition function (log Z): 56.076435654824955

Sorted 5' Splice Sites (High to Low Probability):
Position 524: 0.9996090812286568
Position 9650: 0.9955666018709516
Position 10182: 0.992877439500429
Position 6617: 0.9896998526252816
Position 6225: 0.9855505900573568
Position 12012: 0.985230849512697
Position 140: 0.9783639819330978
Position 10753: 0.9769858622404705
Position 11247: 0.956306037609561
Position 9051: 0.9388617466433496
Position 9852: 0.9039431951960268
Position 13195: 0.8845744081004175
Position 9364: 0.8629554425219335
Position 5581: 0.8532144086801429
Position 7053: 0.8426758496967881
Position 12955: 0.6718753321231298
Position 12671: 0.6694130789306371
Position 11663: 0.6234143110545985
Position 10586: 0.5546044774881524
Position 11020: 0.5134910926182428
Position 10574: 0.3824239480469843
Position 11780: 0.34215628922325897
Position 12985: 0.2990125126935438
Position 12325: 0.2271422560792824
Position 8380: 0.21229108865960877
Position 9419: 0.12730290747688425
Position 12691: 0.08757298050357945
Position 10418: 0.08589821628967183
Position 10353: 0.06902421156572953
Position 11029: 0.05885238176433396
Position 12366: 0.05757088129728349
Position 8481: 0.05022205319076888
Position 7902: 0.04899216649660999
Position 9903: 0.04028221377681383
Position 9876: 0.03922295261605861
Position 1582: 0.038533196600273045
Position 3387: 0.033843170665401455
Position 7446: 0.02525449388008897
Position 3910: 0.022317799885271057
Position 10523: 0.018005959693778564
Position 4918: 0.01739878321117425
Position 2892: 0.01663587724099844
Position 12805: 0.015099840744197698
Position 9116: 0.014844520617788511
Position 2651: 0.014345628341989481
Position 2476: 0.012966724467017972
Position 265: 0.012253582781798495
Position 3656: 0.010832865778264384
Position 2635: 0.010421879105593916
Position 8591: 0.009440912312069524
Position 5611: 0.00903345614476687
Position 3439: 0.008996914886558039
Position 8477: 0.008866848421395157
Position 5675: 0.008276489432837417
Position 11919: 0.008272815838057453
Position 5847: 0.0077239961651121075
Position 4685: 0.007472549345555448
Position 10766: 0.007076256321847258
Position 5835: 0.00641820071286009
Position 7178: 0.006133819863976432
Position 746: 0.005626324829254393
