Gene = MUL1
index = 899
Annotated 5SS: [ 257 4940 6093]
Annotated 3SS: [4851 5971 6741]
SMsplice 5SS: [ 257 4940 6939]
SMsplice 3SS: [4851 6741 7045]
top_k =  1000
Partition function (log Z): -6.784041435049483

Sorted 5' Splice Sites (High to Low Probability):
Position 257: 0.8240582571127888
Position 4940: 0.6354828009308169
Position 6939: 0.5157056311822505
Position 6093: 0.4948350323159131
Position 6983: 0.2961401756143778
Position 638: 0.2717484123947954
Position 1437: 0.26624723542922296
Position 7136: 0.10638180839452632
Position 4788: 0.08636355282335653
Position 7581: 0.07224294572535474
Position 6485: 0.06619524289105515
Position 660: 0.06587159350741398
Position 34: 0.05837323866450356
Position 545: 0.05717467767018615
Position 305: 0.027150528508575442
Position 3570: 0.022553285060387573
Position 655: 0.019715519402469767
Position 1197: 0.012890238766966395
Position 29: 0.012544598413440229
Position 6334: 0.008044948720020009
Position 6323: 0.00668751655351943
Position 6827: 0.005916123159589466
Position 614: 0.005261832404797616
Position 4536: 0.00418247793495769
Position 6067: 0.0036031004475940683
Position 7448: 0.0031267141701461724
Position 6031: 0.003013543370870423
Position 7831: 0.0028722004959032977
Position 593: 0.002801503012880323
Position 3532: 0.0021129131204800007
Position 1999: 0.002018725228584332
Position 2837: 0.0020177584454320408
Position 1189: 0.0013698686953023357
Position 1530: 0.0010181744256854092
Position 8497: 0.0009783829688199163
Position 6877: 0.0009010220496869009
Position 2181: 0.0008310528634651135
Position 4131: 0.0006775799765189195
Position 48: 0.0006718882790355999
Position 220: 0.0005617141906322494
Position 717: 0.0004439954075984307
Position 70: 0.00028275924824835795
Position 6833: 0.00027629092626088017
Position 4956: 0.0002544258125683925
Position 1723: 0.00020730441657456448
Position 1023: 0.00017892042503719948
Position 239: 0.00016898096884560506
Position 2704: 0.00011984605737035627
Position 395: 8.870808140482973e-05
Position 289: 7.245011687290258e-05
Position 1029: 6.94458225068745e-05
Position 6864: 6.57025994911198e-05
Position 902: 5.392829805464243e-05
Position 59: 4.1639800813732234e-05
Position 381: 3.477267596081578e-05
Position 1152: 2.4925357560500755e-05
Position 793: 2.448947250019855e-05
Position 169: 2.2626223471517726e-05
Position 343: 2.2274394312053485e-05
Position 261: 2.176667498825149e-05
Position 22: 1.5813052231609922e-05
Position 211: 1.1670664890407155e-05
Position 197: 9.687300593422709e-06
Position 462: 8.940751750848445e-06
Position 1055: 8.874134530800852e-06
Position 628: 8.483731460103382e-06
Position 564: 7.5024718435197455e-06
Position 626: 6.284372396981561e-06
Position 1574: 4.432157199760216e-06
Position 892: 3.9265716355893735e-06
Position 53: 3.059322130121986e-06
Position 218: 1.1972980573439839e-06
Position 1611: 1.1081353095044398e-06
Position 964: 9.743274035038503e-07
Position 77: 9.071715171994589e-07
Position 1395: 8.629609138449779e-07
Position 163: 6.050263166609746e-07
Position 84: 5.664622107665932e-07
Position 194: 4.062262373312218e-07
Position 111: 4.030828823853002e-07
Position 1706: 3.044278802488528e-07
Position 298: 1.546272043529748e-07
Position 383: 7.496363988736893e-08
Position 353: 5.91417116953926e-08
Position 1795: 7.35536973960865e-10
Position 134: 4.037817650413579e-11
Position 549: 2.6855652099746662e-11

