Gene = PSMD5
index = 1091
Annotated 5SS: [  248  9673 11153 11654 13886 16220 18491 21630 22146]
Annotated 3SS: [ 9527 11038 11524 13775 16076 18298 21519 22004 24820]
SMsplice 5SS: [  248 11153 11654 13886 16220 21630 22146]
SMsplice 3SS: [11038 11524 13775 16076 21519 22004 24820]
top_k =  1000
Partition function (log Z): -0.16712357131932665

Sorted 5' Splice Sites (High to Low Probability):
Position 22146: 0.9466024695624274
Position 248: 0.9210635617911397
Position 11153: 0.8887153791448738
Position 16220: 0.8861405545807121
Position 11654: 0.7625041945810128
Position 21630: 0.5687957094209751
Position 13886: 0.5659316417271489
Position 9673: 0.4728518859609427
Position 18491: 0.4018473821642251
Position 13867: 0.3840070722275942
Position 3412: 0.2256491738007255
Position 7366: 0.15963604639647683
Position 14162: 0.12315838915743349
Position 936: 0.10860963415190177
Position 24410: 0.10051989640818164
Position 16251: 0.09798177536059055
Position 18821: 0.09564504884625902
Position 18495: 0.09452084882763512
Position 18548: 0.08795405937823225
Position 11433: 0.08733132081443692
Position 17421: 0.08249614477043973
Position 21638: 0.07320993902345588
Position 12519: 0.06361315660841732
Position 7522: 0.05632757319822994
Position 4262: 0.05594275971344137
Position 20660: 0.054438814915154246
Position 11235: 0.05019188656423357
Position 1829: 0.04620092034267846
Position 21634: 0.04377912954350852
Position 3679: 0.04367566259337371
Position 20710: 0.04295992466310397
Position 13124: 0.041945597963921964
Position 4512: 0.0418730891643471
Position 10151: 0.03863046393298733
Position 23114: 0.038222405066152654
Position 7114: 0.035590796016276065
Position 1328: 0.034811536609870714
Position 22828: 0.028109326940385496
Position 7090: 0.02381388807239118
Position 18985: 0.022331714785739042
Position 7370: 0.020737217634446064
Position 961: 0.02002825685286435
Position 11498: 0.01919218296995402
Position 11761: 0.017689838762839794
Position 24150: 0.017678495218816405
Position 11950: 0.017033773173272464
Position 24711: 0.016250109489017218
Position 10441: 0.016009780371140245
Position 4286: 0.014803701136316502
Position 20587: 0.014406286585518369
Position 20775: 0.014098020532403976
Position 14106: 0.013454413641438017
Position 108: 0.012951643913216621
Position 15569: 0.011895494338562533
Position 17995: 0.011875763703317983
Position 1855: 0.010520677807007599
Position 5067: 0.009731773340507994
Position 22150: 0.009719084173455728
Position 16518: 0.009295258387659775
Position 14508: 0.009190599555059057
Position 11241: 0.008251502823503294
Position 18564: 0.008081397769294117
Position 10991: 0.007920659462236463
Position 20954: 0.007330989349830374
Position 13432: 0.0068347867217267355
Position 24186: 0.006455973549909963
Position 18475: 0.006187348547408257
Position 16763: 0.005376093912309652
Position 24895: 0.005089908258384283
Position 18353: 0.004275551396036557
Position 18791: 0.0040710683059195915
Position 10358: 0.003690257109180841
Position 13287: 0.0036803611185205554
Position 13094: 0.0036373085381715686
Position 9721: 0.003514134607490516
Position 7169: 0.0033048100378650935
Position 20042: 0.003286345667337372
Position 16758: 0.0030943837401953066
Position 17943: 0.002943769012512935
Position 10109: 0.0029070658964579082
Position 15433: 0.002868492910148793
Position 16455: 0.0028130647113947358
Position 12668: 0.0027043596499645444
Position 13839: 0.002503861327577418
Position 1667: 0.0023637741814955633
Position 15618: 0.0021745995049297015
Position 18401: 0.0020676177863200064
Position 1724: 0.002002337080997213
Position 12025: 0.0019218941410910943
Position 572: 0.0018415666620253464
Position 22209: 0.0017218330342548473
Position 18131: 0.001662259750901347
Position 23842: 0.0014869391291020744
Position 20624: 0.001340282682008464
Position 24106: 0.0012890951053081369
Position 22628: 0.0012720434837413866
Position 14398: 0.001227435003596323
Position 14310: 0.0011916184461475165
Position 14754: 0.0011597542912699015
Position 17928: 0.0010645222535481439
Position 14133: 0.0010620042247387945
Position 24198: 0.0010616003481091036
Position 15720: 0.0010399092979706877
Position 11765: 0.0010005636434635412
Position 11612: 0.0009740560656967425
Position 20068: 0.0009210094166883172
Position 1344: 0.0008712050502158375
Position 16296: 0.0008689143657657039
Position 13881: 0.0008468353315860336
Position 11261: 0.0008070630524367979
Position 14991: 0.0007124591736163981
Position 22531: 0.0007022609064184604
Position 2032: 0.0006901381383395842
Position 926: 0.0006219714191417579
Position 15608: 0.0005838198313567894
Position 418: 0.0005460985369496607
Position 15500: 0.0005297714119737025
Position 19223: 0.0005172988873051631
Position 4708: 0.0004998424205761465
Position 13558: 0.000480662054060151
Position 14690: 0.00046512632854606086
Position 23757: 0.00043895654404034636
Position 22787: 0.0003816918196809492
Position 21203: 0.00037832542311874923
Position 16426: 0.0003629309007653331
Position 4040: 0.000354187378282871
Position 1043: 0.0003086111263045752
Position 7064: 0.00030618445870140003
Position 947: 0.0002704423127917991
Position 4250: 0.00026121761758043363
Position 14005: 0.00020915904793619434
Position 18973: 0.0001992636317961564
Position 955: 0.00016916761613645025
Position 17803: 0.00016754087287320984
Position 20779: 0.0001477933236447667
Position 19482: 0.00013377505988471338
Position 1222: 0.00012714397364680324
Position 22347: 0.00012187274597952056
Position 351: 0.0001094294145779504
Position 16: 9.148295134465982e-05
Position 2289: 8.821062316994616e-05
Position 482: 7.947444280017269e-05
Position 3999: 7.177863324761441e-05
Position 3619: 7.126705891611373e-05
