Gene = MPL
index = 857
Annotated 5SS: [  121   425   914  1763  2320  2707  8823  9128 11196 11553 14497]
Annotated 3SS: [  291   734  1463  2156  2579  8637  8984 11035 11455 14408 14710]
SMsplice 5SS: [  121   914  2320  2707  8823  9128 11196 11553 14497]
SMsplice 3SS: [  734  2231  2579  8637  8984 11035 11455 14408 14710]
top_k =  1000
Partition function (log Z): 5.737094717292644

Sorted 5' Splice Sites (High to Low Probability):
Position 11553: 0.9730356871622252
Position 2707: 0.9562184873807982
Position 14497: 0.8994631706326116
Position 2320: 0.8900100615008284
Position 121: 0.8124620729163777
Position 9128: 0.7915912291023842
Position 914: 0.7759158112925277
Position 11196: 0.6563617976871321
Position 8823: 0.6085142394909869
Position 1570: 0.5237592703066578
Position 425: 0.47844077098766774
Position 10055: 0.37364833840029027
Position 14134: 0.2650174591999093
Position 1763: 0.22244496791612595
Position 10720: 0.19277144534873583
Position 11257: 0.08378333014483536
Position 9496: 0.06621911974381343
Position 12808: 0.0585158975563786
Position 10795: 0.050333324798369106
Position 13856: 0.05021472717801739
Position 10649: 0.047272737177467446
Position 177: 0.04691639328899617
Position 8759: 0.03691273121212759
Position 12618: 0.03617950665999396
Position 1856: 0.034719321262433704
Position 1755: 0.03178021677037754
Position 910: 0.03127467051634478
Position 14095: 0.029062732304261797
Position 2731: 0.028148724476319324
Position 11851: 0.025787080398628405
Position 6437: 0.025233579295560638
Position 13709: 0.024748161384982266
Position 5525: 0.02439473186122543
Position 8775: 0.024340056432398338
Position 12719: 0.02414562796017828
Position 207: 0.022629891466219416
Position 823: 0.02205180057668047
Position 568: 0.021912066962413743
Position 12704: 0.021331124200010116
Position 12926: 0.020364871429149837
Position 4229: 0.020301076366498715
Position 12161: 0.018443093275549813
Position 6916: 0.018143690522881596
Position 7754: 0.016479728830999393
Position 202: 0.015850610686525452
Position 12987: 0.01335037989436333
Position 12971: 0.01314832375209063
Position 1196: 0.010201363083475282
Position 11345: 0.009885585961327497
Position 8313: 0.007451342638561532
Position 126: 0.007380576961985915
Position 10481: 0.006816187376965722
Position 13877: 0.005550517813818559
Position 10727: 0.004947412658489414
Position 13469: 0.004571823626473842
Position 11592: 0.004446729872074479
Position 12156: 0.004312699537929497
Position 429: 0.004239460774791053
Position 14244: 0.004132593046902373
Position 14541: 0.0033340595657653433
Position 2027: 0.002804404174957273
Position 12915: 0.0023568176250844896
Position 13652: 0.0023490105927006103
Position 14579: 0.0023222106538003406
Position 853: 0.001925615318267206
Position 674: 0.0018274157843996804
Position 11142: 0.0016734375964116619
Position 10725: 0.0011910085701541684
Position 1871: 0.0011666836821962146
Position 624: 0.0011445629279849012
Position 410: 0.001126727036305127
Position 108: 0.0010730715165686872
Position 455: 0.0005830854447731516
Position 10816: 0.0005621099269099276
Position 9669: 0.0005403332657718714
Position 2689: 0.000520214210121257
Position 10800: 0.00044646070146497414
Position 4287: 0.00038596855661097
Position 11036: 0.0003347214378341807
Position 10632: 0.00030265457042159436
Position 1500: 0.000262913761413141
Position 1175: 0.00015091478471942563
Position 1557: 0.00014725458912454283
Position 3642: 0.00011022005335471252
Position 1622: 8.695424971739414e-05
Position 1427: 7.826653471035436e-05
Position 657: 5.984533457055658e-05
Position 557: 5.8191650667736825e-05
Position 6381: 5.749957237681122e-05
Position 2746: 4.070390438115567e-05
Position 572: 3.915467116622796e-05
Position 11529: 3.612257192157551e-05
Position 707: 3.6027856956585425e-05
Position 137: 3.216632753556202e-05
Position 536: 3.208568439707309e-05
Position 796: 2.9011515259964928e-05
Position 642: 2.596067497697618e-05
Position 391: 2.010811017591876e-05
Position 2263: 1.6894151533224677e-05
Position 439: 1.2869825982580411e-05
Position 892: 9.898411491439719e-06
Position 827: 9.7328211491618e-06
Position 4366: 7.8637174854948e-06
Position 3333: 7.856004445765959e-06
Position 226: 7.783702991880072e-06
Position 66: 5.357220519061716e-06
Position 4021: 4.348811289335016e-06
Position 3600: 4.307703561706243e-06
Position 294: 3.4849808652446447e-06
Position 4861: 3.3249277941296083e-06
Position 505: 2.4407979932421623e-06
Position 4872: 2.0262977395434364e-06
Position 4520: 1.889304602391395e-06
Position 3349: 1.4532599167746978e-06
Position 4403: 1.3231919370225412e-06
Position 3644: 1.1853832288459109e-06
Position 804: 3.032480793537419e-07
Position 862: 1.7025115697446944e-07
Position 30: 3.117252125990267e-08
Position 329: 3.066416939386167e-08
Position 680: 1.3295240212306677e-08
Position 699: 1.0634756299496014e-08
Position 331: 7.137608032181059e-09
Position 283: 1.6397875571953483e-09
Position 479: 2.3910750282496913e-10
Position 461: 9.855922931308764e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2579: 0.9611501086138371
Position 11455: 0.9539079183446064
Position 14408: 0.9467157362448131
Position 734: 0.7138901643050501
Position 11035: 0.626607445353122
Position 8637: 0.5910969951051821
Position 1463: 0.516555284089774
Position 14710: 0.4020742395168688
Position 2231: 0.35572599063183136
Position 8984: 0.3162918975171025
Position 10513: 0.24411957599635434
Position 14671: 0.23679225924510025
Position 1666: 0.2356963632249466
Position 2156: 0.2214840149321368
Position 9845: 0.20936254318284214
Position 14009: 0.2052889960190856
Position 291: 0.1794668388275436
Position 312: 0.16616861594738278
Position 2199: 0.1408840627501847
Position 8889: 0.13547039465132837
Position 8855: 0.11304838604510037
Position 11107: 0.1110487918219965
Position 12557: 0.10993261709480913
Position 14815: 0.09774549358907884
Position 9984: 0.0917188520151755
Position 9071: 0.09135124126860189
Position 14064: 0.08428912778356938
Position 14651: 0.07882448971173485
Position 2163: 0.0742206330295258
Position 8722: 0.067955524548516
Position 2175: 0.06139409014219902
Position 10008: 0.05674381485442436
Position 12807: 0.05054216920016528
Position 8951: 0.049846811155048604
Position 14608: 0.04395320669469828
Position 8948: 0.04288037968995777
Position 768: 0.04097239197825261
Position 13611: 0.037700118185072885
Position 14594: 0.0367721058858954
Position 11643: 0.034586051665528736
Position 9344: 0.034507929675188176
Position 266: 0.030315510018602908
Position 9415: 0.026593879336602167
Position 12029: 0.024886936741876538
Position 11488: 0.02462260508578481
Position 6320: 0.02413376829001677
Position 13780: 0.023362771599506726
Position 280: 0.02154827092450889
Position 10626: 0.021208819098323586
Position 10596: 0.020385871819842263
Position 9104: 0.01959068948547455
Position 4110: 0.0191933536904277
Position 1593: 0.01663773316929474
Position 761: 0.016441268879382923
Position 14089: 0.016385848174556503
Position 1482: 0.016349307485997645
Position 9052: 0.014162133896868044
Position 2048: 0.01280750567553988
Position 14688: 0.012764288411693246
Position 2073: 0.012246793834181258
Position 474: 0.012242726938394326
Position 10476: 0.012140013991562065
Position 12695: 0.011534473805928213
Position 7495: 0.011468576693461857
Position 12584: 0.010224609933704486
Position 804: 0.009595543765951281
Position 9947: 0.009573347807494807
Position 6649: 0.009314866415783033
Position 620: 0.009277128411557324
Position 13632: 0.009082998957995737
Position 1000: 0.008348926425492073
Position 5428: 0.008007523688369473
Position 11141: 0.007860226564617637
Position 811: 0.00769844090187546
Position 2638: 0.007497471489789869
Position 1696: 0.007107178616986078
Position 1401: 0.00709767866092103
Position 8818: 0.006835666366487628
Position 687: 0.006611007916061911
Position 13358: 0.006094870418187399
Position 10966: 0.00605931467754848
Position 9015: 0.005876349166696116
Position 9885: 0.00562236597747206
Position 554: 0.00543488994149537
Position 13814: 0.0051908947077636
Position 2617: 0.005177477796258674
Position 5339: 0.005134546975034319
Position 14578: 0.005107880831347058
Position 858: 0.004852935628926796
Position 2535: 0.004828336878916469
Position 14411: 0.004364699969435379
Position 13713: 0.004215728790935103
Position 10358: 0.004132416661912848
Position 7649: 0.004060361913541506
Position 9253: 0.003868077596591228
Position 2644: 0.0037941021445046874
Position 350: 0.0037931765231682454
Position 710: 0.003717033272775508
Position 2177: 0.0036594802982502462
Position 6837: 0.00365642287324211
Position 14443: 0.003593796179489898
Position 2207: 0.003247564195845439
Position 8260: 0.003222993256130228
Position 5431: 0.002990881676972008
Position 5290: 0.002867731988822665
Position 6802: 0.00285634834197145
Position 12399: 0.002855057350901164
Position 1818: 0.002767439195708766
Position 8384: 0.0027400373817444827
Position 1331: 0.0025986176242580525
Position 12467: 0.0025654820683765245
Position 816: 0.0025546034357925283
Position 1711: 0.0024967145825215034
Position 908: 0.0024578027518890907
Position 14776: 0.0024323021883479617
Position 1630: 0.002318581405761679
Position 14716: 0.002297326372535786
Position 1643: 0.0022841808870807884
Position 12617: 0.0021066213521017687
Position 10306: 0.0020336154530244768
Position 876: 0.0020229739911658932
Position 8194: 0.001978497193742795
Position 14631: 0.0019563171724543338
Position 13716: 0.001887629342785138
Position 1668: 0.0018621805147933347
Position 8190: 0.0018143745028784083
Position 5364: 0.0016794773440457094
Position 2538: 0.0015887450937437683
Position 5266: 0.001576438117281501
Position 8370: 0.0015704186687815296
Position 8569: 0.0015263847843499595
Position 1068: 0.0014062366923814143
Position 14821: 0.001387224750439821
Position 428: 0.0013439586659386733
Position 6682: 0.0012775839833572772
Position 13841: 0.0012603909266440511
Position 9442: 0.001249233135431867
Position 1849: 0.0012403930542650226
Position 2020: 0.0011857803044441975
Position 4981: 0.0011420385896034413
Position 9495: 0.0011250691035464527
Position 8553: 0.0011149465066571513
Position 2172: 0.0010427641791275794
Position 741: 0.0010409653323306934
Position 12718: 0.0010073020411633816
Position 7534: 0.0009507902239960415
Position 14308: 0.0008952113377316204
Position 6346: 0.0008933371271732099
Position 6705: 0.0008891194680694149
Position 582: 0.0008277596854049847
Position 1362: 0.0008109649973219538
Position 378: 0.0008010385258985945
Position 14620: 0.0007757311407926393
Position 3905: 0.0006860206291849024
Position 11896: 0.0006717457623549773
Position 10337: 0.0006501552620283976
Position 318: 0.0006492195052412642
Position 12421: 0.0006392364292202848
Position 511: 0.0005834391199268476
Position 5001: 0.0005673497861718268
Position 14783: 0.0005534217548263501
Position 4106: 0.0005501902841746983
Position 1081: 0.0005199613296126712
Position 1406: 0.00048067001234601575
Position 1492: 0.0004797526068797257
Position 10982: 0.0004650655975182371
Position 14897: 0.0004638072541001215
Position 2679: 0.0004576601948957854
Position 8263: 0.0004354776858101004
Position 2682: 0.00042524616630301287
Position 1943: 0.00040645895441365824
Position 624: 0.0003869385642666376
Position 493: 0.0003840711270632905
Position 962: 0.0003465886002636048
Position 259: 0.0003218224463253811
Position 205: 0.0003186737264343101
Position 1379: 0.0003180862956616016
Position 490: 0.0003163939077675245
Position 13464: 0.0003059217871053862
Position 770: 0.00028248324036121854
Position 6165: 0.0002639734507474691
Position 1296: 0.00025155869412906085
Position 1365: 0.0002463682033265329
Position 4130: 0.00022688137355769618
Position 5145: 0.00021916148295031223
Position 14946: 0.00021812891579186893
Position 13407: 0.00020674352277609185
Position 14461: 0.00018871475579871835
Position 12036: 0.0001800635523935582
Position 1386: 0.00017670111261773513
Position 673: 0.000169184008778433
Position 374: 0.0001631048628093818
Position 1434: 0.00015626236871255005
Position 6739: 0.00014934944045831255
Position 1026: 0.0001344037244524487
Position 1907: 0.0001266518788571431
Position 14656: 0.00012572405099736656
Position 12404: 0.00011899224492909205
Position 5174: 0.00011005424991415248
Position 1679: 0.00010813748875364498
Position 13294: 0.00010397994857232231
Position 5148: 9.975429931705338e-05
Position 404: 9.896884730698006e-05
Position 738: 9.305251483982275e-05
Position 11951: 8.218122516170734e-05
Position 3389: 7.599223289078275e-05
Position 11850: 7.555814331445055e-05
Position 12563: 7.54177317980534e-05
Position 1595: 6.949163025453468e-05
Position 1730: 6.138024872790048e-05
Position 329: 6.085162623869215e-05
Position 12320: 6.023737030408861e-05
Position 1005: 5.1605924141056524e-05
Position 819: 5.055022251522587e-05
Position 185: 4.775501301614269e-05
Position 4021: 4.757715294528402e-05
Position 9751: 4.2678725106891564e-05
Position 380: 4.2121267573810485e-05
Position 1408: 4.133455466801161e-05
Position 11354: 3.6143295339785325e-05
Position 11501: 3.122065303593008e-05
Position 588: 3.0288671423015658e-05
Position 823: 2.2494908772393114e-05
Position 1100: 2.2338088954732386e-05
Position 384: 2.0826273762550125e-05
Position 1758: 2.0294354127397713e-05
Position 529: 2.0256256998502703e-05
Position 11811: 1.8433473214958753e-05
Position 201: 1.8395163127339903e-05
Position 1525: 1.5432111752659075e-05
Position 1510: 1.5155577634215623e-05
Position 11344: 1.5001893606157403e-05
Position 13298: 1.2559583067704539e-05
Position 967: 1.1175726497066899e-05
Position 980: 1.0809113768731767e-05
Position 3385: 1.0338191623347838e-05
Position 888: 1.0189824462542105e-05
Position 3599: 9.501064629864653e-06
Position 1530: 9.493548996887012e-06
Position 1156: 8.895311428860961e-06
Position 1046: 8.80941009213381e-06
Position 3407: 7.948457913770706e-06
Position 3226: 7.194020104048816e-06
Position 2700: 5.990908099586908e-06
Position 11928: 5.839701038385779e-06
Position 12473: 5.741427032894773e-06
Position 3548: 5.681789986403785e-06
Position 3545: 5.665969741444213e-06
Position 1334: 5.638115128866067e-06
Position 11792: 5.007101069141597e-06
Position 713: 4.724529277704146e-06
Position 11615: 4.5698989692537194e-06
Position 207: 4.204348472753919e-06
Position 1183: 2.7003904850889526e-06
Position 320: 2.5739543319248053e-06
Position 4729: 2.5517947099943667e-06
Position 1293: 2.388058082497143e-06
Position 2504: 2.093087025135869e-06
Position 3106: 1.908790502852339e-06
Position 4717: 1.9074230425068265e-06
Position 479: 1.9003111494839838e-06
Position 536: 1.7459965703026545e-06
Position 391: 1.7333439478014129e-06
Position 11760: 1.1433915205391836e-06
Position 2445: 8.784602356475644e-07
Position 4502: 7.125287834619883e-07
Position 196: 3.9086757576405924e-07
Position 4765: 3.270580661137645e-07
