Gene = RP9
index = 1190
Annotated 5SS: [  170  8860 10084 12120 12898]
Annotated 3SS: [ 8828  9953 12027 12835 13957]
SMsplice 5SS: [  170  8860 10084 12120 12898]
SMsplice 3SS: [ 8828  9953 12027 12835 13957]
top_k =  1000
Partition function (log Z): 0.854412249508445

Sorted 5' Splice Sites (High to Low Probability):
Position 12120: 0.9939879856718128
Position 170: 0.9919028475632128
Position 10084: 0.8944253376691282
Position 12898: 0.8749605709419139
Position 8860: 0.5860203807531605
Position 3768: 0.4236190451387681
Position 5697: 0.31588417651983286
Position 4405: 0.1397207591689943
Position 5022: 0.12926413442903806
Position 1913: 0.10573910179127899
Position 14032: 0.08748454002483233
Position 12893: 0.07917659135166863
Position 9311: 0.045148550470947804
Position 4054: 0.04189583096551031
Position 9303: 0.03578017468078802
Position 10446: 0.022266550381075556
Position 1222: 0.02081830286071794
Position 9758: 0.01924858051661369
Position 9269: 0.018832939562801156
Position 12490: 0.01748198824617379
Position 10766: 0.015952639635660962
Position 13823: 0.015626217943155652
Position 3268: 0.01506243634351726
Position 12733: 0.015052420497265913
Position 3827: 0.013709196167061562
Position 2137: 0.010834672296872341
Position 2572: 0.010684672140508304
Position 9772: 0.010213449810104143
Position 5089: 0.009433619079035423
Position 3772: 0.007149877627277634
Position 8914: 0.0058654034331928045
Position 13399: 0.005483729205531016
Position 8304: 0.004871970817679134
Position 6822: 0.0048350719067942706
Position 10253: 0.004746214806200225
Position 501: 0.004293862490053063
Position 12903: 0.004069342129658327
Position 4973: 0.004069032270815776
Position 8684: 0.003856984143685615
Position 13467: 0.003722204580214905
Position 5101: 0.0036813170913122537
Position 13483: 0.0036365702968586587
Position 6368: 0.003508585831417337
Position 13908: 0.003372139067632938
Position 5654: 0.0031786745820568817
Position 1600: 0.002864262098975944
Position 241: 0.0027802705827099715
Position 2103: 0.002725484195398743
Position 309: 0.0026870634594947877
Position 11265: 0.002679825067555084
Position 2152: 0.0021705439977120094
Position 10074: 0.002139179245023862
Position 13230: 0.0019910841605223603
Position 6845: 0.0019604283903579913
Position 4479: 0.0017716047671318682
Position 12243: 0.0017095528291478541
Position 14264: 0.0015964734149809421
Position 5099: 0.0015083466539317848
Position 4462: 0.0013174182013261076
Position 7479: 0.0011680860612005577
Position 13444: 0.0011578246181856628
Position 1890: 0.0011301518774357046
Position 6725: 0.00110112427719526
Position 1112: 0.00109304306472351
Position 14277: 0.001058523070799696
Position 3147: 0.0008840422925531186
Position 14339: 0.0006834350461258313
Position 5681: 0.0006634827197230997
Position 3593: 0.0006380397737970241
Position 12124: 0.0006290028840182972
Position 5873: 0.0005843038134862426
Position 2807: 0.0005186659728869627
Position 12101: 0.0005089239108929583
Position 2707: 0.0004485232249647618
Position 4190: 0.00044323755583313226
Position 12694: 0.0004139825797408731
Position 12999: 0.00031991785502379246
Position 13391: 0.00028696620073821055
Position 925: 0.0002407736298567833
Position 12628: 0.00023277647693808242
Position 5983: 0.0002280567844456963
Position 1695: 0.0001933108838140297
Position 1442: 0.00018830956555757847
Position 12110: 0.00017890117694603847
Position 13518: 0.00016934845218020088
Position 4960: 0.00014688086534393591
Position 1396: 0.00014345086190799747
Position 12503: 0.00014187781311546848
Position 4894: 0.00014161726944464392
Position 1526: 0.00013212021278595327
Position 3821: 0.00010530248946214466
Position 12507: 9.152800778670515e-05
Position 1979: 8.757965094150757e-05
Position 13597: 7.4998952972296e-05
Position 3413: 7.464228204191579e-05
Position 73: 6.77202061159522e-05
Position 3629: 6.753520544201812e-05
Position 5116: 6.709544393906878e-05
Position 4611: 6.139257990801585e-05
Position 12641: 5.898870544493867e-05
Position 12245: 5.489129594287828e-05
Position 1702: 5.407586621987591e-05
Position 12689: 4.3703510705436835e-05
Position 12061: 4.2099685640126486e-05
Position 1885: 4.196434766647857e-05
Position 12473: 4.04166305742251e-05
Position 8871: 3.7467936903456915e-05
Position 2960: 3.2485187893683534e-05
Position 164: 2.952225579128183e-05
Position 4956: 2.869091871179773e-05
Position 1399: 2.367864091564126e-05
Position 723: 1.8681319819663285e-05
Position 718: 1.8662449496896446e-05
Position 1226: 1.7840245754294602e-05
Position 1155: 1.710846308732718e-05
Position 484: 1.7098843914897678e-05
Position 174: 1.6757422491227942e-05
Position 917: 1.6223565853639353e-05
Position 13194: 1.5653036385760335e-05
Position 1233: 1.3520761890700856e-05
Position 1085: 1.102325950699608e-05
Position 1560: 1.0609516009211017e-05
Position 1171: 7.282600688282985e-06
Position 837: 6.5633403276190496e-06
Position 187: 6.375735245043078e-06
Position 733: 6.318194427358746e-06
Position 257: 6.278097564088947e-06
Position 1012: 5.6612994268389605e-06
Position 704: 5.577898426204499e-06
Position 1482: 5.457125216328167e-06
Position 835: 4.724728979400935e-06
Position 1302: 4.302132275486257e-06
Position 13789: 3.866081291542708e-06
Position 1228: 3.0336187864182414e-06
Position 519: 2.9876866952984956e-06
Position 1569: 2.9355276105917238e-06
Position 1872: 2.6508663595857033e-06
Position 351: 2.432069448500973e-06
Position 1116: 2.1440693094863548e-06
Position 2216: 1.685559684135707e-06
Position 10090: 1.350746283157829e-06
Position 633: 1.2020282759660833e-06
Position 1330: 1.10851814126221e-06
Position 1605: 1.0552021324940874e-06
Position 13175: 9.245797470199015e-07
Position 324: 7.636861732155769e-07
Position 1106: 7.11195908562399e-07
Position 2258: 5.441331277994606e-07
Position 13170: 5.355462713536666e-07
Position 371: 4.356648498633203e-07
Position 337: 3.075110488319049e-07
Position 477: 2.0713554898357888e-07
Position 12985: 1.6514199890956304e-07
Position 666: 1.4804755460835722e-07
Position 479: 1.3342750209563925e-07
Position 103: 9.862910766467188e-08
Position 539: 9.598794164345567e-08
Position 447: 8.885331482364967e-08
Position 937: 8.299872287700875e-08
Position 606: 7.488872723280386e-08
Position 482: 6.394183998576562e-08
Position 772: 2.665414117476322e-08
Position 955: 2.429231479614416e-08
Position 458: 1.848292235432046e-08
Position 45: 1.6482801269487078e-08
Position 682: 4.863280053624527e-10
Position 202: 1.593378719326106e-10
Position 685: 3.658691984220336e-11
Position 20: 3.55660311634808e-11
Position 950: 2.760197220417605e-11
Position 23: 2.3691233336764556e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12027: 0.9457644245223087
Position 12835: 0.9338954457117011
Position 9953: 0.8066597157977566
Position 8828: 0.5759267077891953
Position 13957: 0.5337366707836738
Position 3677: 0.3132737066288719
Position 5571: 0.2954647483644453
Position 13998: 0.2303897146078388
Position 4939: 0.146396870322089
Position 9823: 0.06775202383463064
Position 13257: 0.06550665811966876
Position 14443: 0.0567258988690404
Position 3686: 0.05375166465148758
Position 9037: 0.05134933172360136
Position 4237: 0.05067343584048824
Position 4256: 0.04687573728423706
Position 12003: 0.04543090462678049
Position 1746: 0.04429233935160999
Position 8985: 0.043464014240008356
Position 1778: 0.04036827076639621
Position 14338: 0.03853865765206626
Position 14031: 0.03314912853945414
Position 9663: 0.030717087917704056
Position 4344: 0.028858028410895614
Position 14483: 0.027932465165850368
Position 3716: 0.025186231474108593
Position 12560: 0.02280127671022769
Position 5597: 0.02194970392527468
Position 9800: 0.020899070437061913
Position 14299: 0.01994839951607978
Position 3435: 0.019746279837802583
Position 3961: 0.019401816286600294
Position 14151: 0.018294363341615993
Position 12595: 0.018235673198572958
Position 1032: 0.01795728025773129
Position 13135: 0.015187812091192243
Position 10213: 0.014475485017406326
Position 3648: 0.013596742126425075
Position 12373: 0.012640960934554085
Position 3090: 0.012026867114662854
Position 1781: 0.011206583650522154
Position 8683: 0.011076005913267472
Position 10619: 0.011025913642885219
Position 10177: 0.010166332619212357
Position 2449: 0.010134259439782996
Position 12767: 0.008768377899775233
Position 2048: 0.008759062660401908
Position 1831: 0.008382205449520213
Position 12801: 0.008236608440258218
Position 3926: 0.00807339309617744
Position 14202: 0.007796368269294499
Position 13779: 0.007557537443456521
Position 3578: 0.007391353364227213
Position 13964: 0.007243536721984668
Position 4213: 0.0067652413598608685
Position 4367: 0.00667493380086331
Position 3876: 0.006305338179211534
Position 1999: 0.00612974864914842
Position 14495: 0.006115652230893487
Position 3509: 0.006071538980659736
Position 3988: 0.0053613772820455844
Position 9070: 0.004948318750927242
Position 8767: 0.004920538420794957
Position 8219: 0.004300281653830671
Position 14511: 0.004279368490326272
Position 12353: 0.004257582289127648
Position 6625: 0.004221737863341059
Position 3469: 0.003817554558262845
Position 6225: 0.0035085858314173393
Position 6639: 0.0034575761086375785
Position 10661: 0.0033239633134631397
Position 1525: 0.0031487464148939885
Position 11924: 0.0031261276879006937
Position 5573: 0.003124242129824965
Position 12523: 0.0029947430104783845
Position 11983: 0.0028682355666389083
Position 13727: 0.002751485110219585
Position 8519: 0.0027511757323764804
Position 11171: 0.002679825067555084
Position 13737: 0.0025844462953373655
Position 1880: 0.0025015918531610644
Position 13101: 0.0023847064873691926
Position 13693: 0.0022735771467278496
Position 13030: 0.0022516512090421693
Position 3639: 0.0022250907676197433
Position 1070: 0.0021118438113112556
Position 3168: 0.0020045371668589297
Position 4098: 0.0017208357939815673
Position 13641: 0.001704096817131812
Position 14037: 0.0016449264053100838
Position 10715: 0.0016027626793126007
Position 10188: 0.0014889646123219771
Position 13635: 0.0014157338335003217
Position 13709: 0.001336016270110836
Position 970: 0.0012912286377581802
Position 4189: 0.0012035566365936417
Position 13976: 0.0011876913765174397
Position 12845: 0.0011797616864860176
Position 7440: 0.0011680860612005572
Position 14004: 0.0011313465843276515
Position 8595: 0.0011058084113091328
Position 3916: 0.001091312580959975
Position 3986: 0.0010476969196501892
Position 10381: 0.0009524201763842818
Position 12971: 0.0008937114587971751
Position 14431: 0.0008468718913838742
Position 13202: 0.0007921784936805301
Position 13175: 0.0007782093426366304
Position 14451: 0.0007511381242720133
Position 4972: 0.0007057971840575004
Position 13118: 0.0007046163306589706
Position 14277: 0.0006612319379327303
Position 12294: 0.0006550659859703176
Position 2400: 0.0006368936728075101
Position 13918: 0.0006009454330459893
Position 13470: 0.000596203568008687
Position 5004: 0.0005928264525632198
Position 13216: 0.0005784020936231165
Position 8142: 0.0005716891638484645
Position 437: 0.0005640414355088504
Position 2915: 0.0005588875997998508
Position 13985: 0.0005267706994220417
Position 12672: 0.0004502258005627773
Position 13307: 0.00043680194912196305
Position 13674: 0.0003877825164392468
Position 376: 0.0003844479130419479
Position 2473: 0.0003843989187169525
Position 4851: 0.0003767308334980295
Position 12327: 0.00036267899039925156
Position 3538: 0.000346915659823539
Position 402: 0.00033549789827371217
Position 1385: 0.0003285713100042773
Position 2853: 0.00030106193087197486
Position 3727: 0.0002989075134946735
Position 1043: 0.00028825059674320784
Position 12471: 0.00026959897554714173
Position 2965: 0.0002463938191657121
Position 12090: 0.00024377784484348622
Position 2378: 0.00023495705436236134
Position 13967: 0.0002266593026682072
Position 2019: 0.0002231402821156544
Position 6555: 0.00021731060236888184
Position 3950: 0.00021432502035254516
Position 1131: 0.00021072890173572041
Position 13420: 0.00018169071934519932
Position 13358: 0.00017967119332745513
Position 405: 0.00017169088252127975
Position 2807: 0.00017103246112497555
Position 443: 0.00016197583879452428
Position 12312: 0.00015679951459668306
Position 3036: 0.00014787227900002917
Position 12720: 0.0001409841271179278
Position 3043: 0.00013578937590071812
Position 1587: 0.00012905997177186155
Position 279: 0.00012611628530049532
Position 2948: 0.00012357698378828865
Position 13069: 0.00012139048970615651
Position 12689: 0.00012126255155887312
Position 834: 0.00011511790992638373
Position 803: 0.0001148214747692047
Position 3589: 0.00010944019706957519
Position 3040: 9.951823751093988e-05
Position 1694: 9.845263718793898e-05
Position 4392: 9.707665257108505e-05
Position 14368: 9.548943236245738e-05
Position 1852: 9.459627042837612e-05
Position 251: 9.346669337744825e-05
Position 1295: 9.009324650941445e-05
Position 301: 8.96715938530376e-05
Position 1395: 8.711511249439461e-05
Position 1106: 8.58939953271111e-05
Position 3188: 8.241862480348535e-05
Position 4760: 7.8340800677592e-05
Position 3320: 7.759746369197704e-05
Position 4959: 7.568672856726837e-05
Position 4020: 7.426880333700194e-05
Position 12600: 6.530377434918974e-05
Position 2663: 6.374137753115622e-05
Position 4730: 6.327646876705194e-05
Position 857: 6.262245992716077e-05
Position 2963: 6.208285207793926e-05
Position 1424: 6.146029132567556e-05
Position 1198: 5.866961349130618e-05
Position 3404: 5.40714410928689e-05
Position 4279: 5.247146049443713e-05
Position 12494: 5.182587624450126e-05
Position 1347: 5.0067285535650605e-05
Position 2610: 4.702261819923194e-05
Position 3317: 4.551231643763442e-05
Position 12226: 4.512051594713084e-05
Position 1267: 4.2943737023223876e-05
Position 13512: 4.154221831503514e-05
Position 12446: 4.1396089937288934e-05
Position 4492: 3.98029041078357e-05
Position 2004: 3.612186180905508e-05
Position 2556: 3.386503792250851e-05
Position 2704: 3.279534713731628e-05
Position 2613: 3.1781303037220805e-05
Position 13301: 2.9735358200158702e-05
Position 12567: 2.9066084344664505e-05
Position 913: 2.8914596863163346e-05
Position 1795: 2.7527882307266567e-05
Position 3020: 2.648251066030003e-05
Position 5021: 2.631860578052847e-05
Position 12869: 2.573417751992822e-05
Position 1427: 2.4986675320019477e-05
Position 4814: 2.4886625572622833e-05
Position 11833: 2.4326334587478902e-05
Position 12990: 2.4324574988015167e-05
Position 12977: 2.4106213261187165e-05
Position 453: 2.396494472559513e-05
Position 342: 2.1717858537966653e-05
Position 3438: 2.106357503846422e-05
Position 2455: 1.8754672298490886e-05
Position 12702: 1.8631026755806448e-05
Position 2509: 1.619327938001373e-05
Position 1911: 1.4298142623230359e-05
Position 539: 1.21791440614388e-05
Position 13792: 1.1632105346942719e-05
Position 1314: 1.1461487411003637e-05
Position 2680: 1.138854818630862e-05
Position 13517: 1.0280867523321327e-05
Position 732: 8.964076933903552e-06
Position 12617: 8.433728280127868e-06
Position 3806: 8.10030953149271e-06
Position 3767: 7.877153203465225e-06
Position 1659: 6.824415391916651e-06
Position 1836: 6.537603141896427e-06
Position 1958: 6.49884441691624e-06
Position 1706: 6.332530597916509e-06
Position 3839: 6.028459014895935e-06
Position 1272: 5.037977851975031e-06
Position 620: 4.911841681851025e-06
Position 578: 4.701949613127066e-06
Position 13899: 3.944394317542928e-06
Position 1326: 3.417317875063475e-06
Position 754: 2.5518326498672855e-06
Position 13912: 2.351461411119106e-06
Position 574: 2.135253525462977e-06
Position 786: 2.048783999165872e-06
Position 1374: 1.60048316987131e-06
Position 1361: 1.373277275852857e-06
Position 12613: 1.3638991875373658e-06
Position 12530: 1.0530702878028858e-06
Position 1786: 9.554726657675796e-07
Position 12575: 6.911846504290459e-07
Position 1603: 6.864828911702203e-07
Position 12889: 6.233824011696324e-07
Position 1155: 5.565401846826429e-07
Position 12423: 5.476150642396593e-07
Position 1371: 5.074491446054061e-07
Position 2639: 4.824147092091047e-07
Position 1454: 4.608561322623967e-07
Position 1085: 4.2183018481889117e-07
Position 283: 3.425545501071083e-07
Position 1885: 3.237653522201396e-07
Position 420: 2.844011243874255e-07
Position 622: 2.724904652616022e-07
Position 1355: 2.385319531826819e-07
Position 762: 2.0701406721932537e-07
Position 992: 2.0418691473041706e-07
Position 304: 1.8791650330468447e-07
Position 1171: 1.8587886362231466e-07
Position 351: 1.789677480767468e-07
Position 2781: 1.7061724068568518e-07
Position 1649: 1.3352281112995587e-07
Position 917: 1.257623593170295e-07
Position 1644: 1.2327571422613455e-07
Position 818: 1.1741054897848336e-07
Position 1090: 9.461770011826873e-08
Position 2068: 9.35592414991284e-08
Position 276: 8.472501920623347e-08
Position 783: 5.423380613061634e-08
Position 266: 4.438257071012423e-08
Position 2571: 3.467884427163173e-09
Position 1311: 4.892422731597771e-10
Position 702: 2.621957240908282e-10
Position 690: 1.4240728497171485e-10
Position 1208: 1.071860418392311e-10
Position 547: 6.478759433232312e-11
Position 492: 1.3089724987330086e-11
Position 477: 1.2450858862240725e-11
Position 458: 1.102060891806704e-11
Position 586: 7.869090225662617e-12
Position 380: 6.399536934098702e-12
Position 504: 5.801322698858284e-12
Position 456: 2.3456340022802787e-12
Position 475: 1.7359840032797866e-12
Position 1180: 8.038710199433185e-13
Position 633: 3.0098706426937996e-13
Position 648: 1.2466859950493189e-13
