Gene = LACTBL1
index = 757
Annotated 5SS: [   49  2232  5397  6654 10018]
Annotated 3SS: [ 2121  5238  6417  9911 11313]
SMsplice 5SS: [   49  2232  2487  5397  6654  7924  8644  8817  9833 10018]
SMsplice 3SS: [ 2121  2313  5238  6417  7789  8525  8731  9689  9911 11313]
top_k =  1000
Partition function (log Z): 9.253028301995075

Sorted 5' Splice Sites (High to Low Probability):
Position 49: 0.986506636616269
Position 10018: 0.960286594151341
Position 2232: 0.9536796240980816
Position 8817: 0.8219536889266049
Position 7924: 0.802839998366985
Position 5397: 0.6715532579414626
Position 8644: 0.6624460667194382
Position 9833: 0.6615877643716558
Position 1695: 0.5446905822677114
Position 6654: 0.543807904165282
Position 2487: 0.5006595330287371
Position 6593: 0.2442318754772366
Position 5431: 0.17894468957341259
Position 10918: 0.1431928325268488
Position 6825: 0.1329303296484119
Position 2445: 0.12013939598660431
Position 7904: 0.10728863959214481
Position 5609: 0.09173621419465407
Position 5575: 0.08920516585541183
Position 10351: 0.08275527451440565
Position 10971: 0.06511337177343743
Position 6511: 0.06334336268034717
Position 5464: 0.05996271588648014
Position 10999: 0.05923397620275087
Position 7836: 0.032967967332949585
Position 9885: 0.024785125881574804
Position 10523: 0.0239700831963568
Position 6157: 0.019940354035365312
Position 10334: 0.019041417795906148
Position 4239: 0.018572618173762896
Position 699: 0.018332632605274894
Position 3899: 0.01768151200026968
Position 11182: 0.017378930217508675
Position 1783: 0.016882308920164728
Position 9536: 0.01674793713667891
Position 4526: 0.016577883066176274
Position 5602: 0.014302739846524689
Position 4360: 0.013951904424640657
Position 977: 0.013640404671782909
Position 9226: 0.011401551597817838
Position 10371: 0.010310640920229354
Position 8859: 0.009085525911388108
Position 9998: 0.009032245762643915
Position 1171: 0.008405789253288111
Position 308: 0.006738383502534382
Position 1622: 0.00605201168544104
Position 2481: 0.0058960504920756674
Position 4265: 0.005862812477545866
Position 8732: 0.005836809732167302
Position 11271: 0.0054235077738530885
Position 1385: 0.00537757111771302
Position 6789: 0.004937403931772325
Position 11054: 0.004433647622486011
Position 5890: 0.004264672680116384
Position 8425: 0.004150414241525804
Position 11211: 0.004089086578585458
Position 6696: 0.004031936692907752
Position 7005: 0.004020431271954726
Position 8894: 0.0036459368929475182
Position 8750: 0.0035625616508064384
Position 11157: 0.0034850804855678886
Position 5391: 0.00347993489407863
Position 7331: 0.0034404552849651915
Position 9604: 0.0030204020024393948
Position 7199: 0.0029694750675389654
Position 7888: 0.002952403677883915
Position 1157: 0.0023077208645943628
Position 7830: 0.0020427319992454727
Position 7612: 0.0020085064134423114
Position 7880: 0.001980775661223989
Position 9600: 0.0018697991422928736
Position 7055: 0.0016296281868504554
Position 6887: 0.0013752898899811665
Position 991: 0.0012917726981494931
Position 2536: 0.0012464299435671568
Position 7647: 0.0012456385927130957
Position 3681: 0.00118257847997495
Position 3579: 0.0011799775834762534
Position 10940: 0.0011345805221394311
Position 452: 0.0011329975316074473
Position 6796: 0.0010419613639757938
Position 6127: 0.0009391076038641205
Position 2154: 0.0007990922459023653
Position 1070: 0.0007289108329974774
Position 7488: 0.0007039719111175531
Position 1864: 0.0007024865308831724
Position 2971: 0.0006594760346530624
Position 10687: 0.0006306923037738392
Position 11527: 0.0006142137092970491
Position 6063: 0.0006091142533323505
Position 10278: 0.0006035143760130207
Position 9538: 0.0005330822515350805
Position 958: 0.0005287107280515172
Position 2615: 0.0005262314122596332
Position 9765: 0.0004940653376201469
Position 420: 0.000472045275245725
Position 6906: 0.00044514636122211103
Position 9228: 0.0004173199043031126
Position 1006: 0.0004122882912098409
Position 1326: 0.00039583240429317694
Position 7529: 0.00039083958118864715
Position 6716: 0.0003497298985354242
Position 4941: 0.00034798460094063717
Position 5406: 0.0003146976338963699
Position 342: 0.00030839935818642215
Position 2278: 0.0002966915325059721
Position 8832: 0.00026318119737828096
Position 11089: 0.00025524534805727644
Position 10320: 0.00024163342193485174
Position 3647: 0.00020025288046510688
Position 4805: 0.00017955278509848544
Position 1113: 0.00014423322394615146
Position 133: 0.00011814128908851397
Position 2727: 0.00011780733494499548
Position 787: 8.914717308092513e-05
Position 8558: 8.58314713728379e-05
Position 8863: 8.12717621600193e-05
Position 1342: 7.726179952958505e-05
Position 9106: 7.696056548983139e-05
Position 503: 6.880497638873882e-05
Position 2639: 6.371457117379642e-05
Position 2162: 5.912931744769156e-05
Position 3360: 5.650389029473364e-05
Position 2496: 5.5739337153165916e-05
Position 2236: 5.228051807349261e-05
Position 129: 4.8577888312932556e-05
Position 4140: 4.768398602551686e-05
Position 1884: 4.689114632663859e-05
Position 10049: 4.4916731096288044e-05
Position 966: 4.370970373307998e-05
Position 1126: 4.2116080746007016e-05
Position 2122: 4.190046919880621e-05
Position 1707: 3.5092495299246396e-05
Position 881: 3.5058398647187454e-05
Position 1731: 3.4644256584798556e-05
Position 1719: 3.3425308888044075e-05
Position 9718: 2.7751423608714352e-05
Position 1558: 2.4741815217692423e-05
Position 93: 2.170099628933567e-05
Position 454: 2.1589866149254275e-05
Position 726: 1.8985172762051828e-05
Position 1489: 1.5903785281928934e-05
Position 1829: 1.4993023482688037e-05
Position 1889: 1.4943106534547334e-05
Position 23: 1.4917784623113693e-05
Position 1835: 1.3142830375234252e-05
Position 8891: 1.3090796516370679e-05
Position 1738: 1.0940283709752315e-05
Position 1095: 5.504017253451009e-06
Position 2210: 5.169322828588774e-06
Position 535: 5.056218066630241e-06
Position 5746: 4.671981880146375e-06
Position 5382: 9.963626995118713e-07
Position 282: 9.827155707503262e-07
Position 720: 5.908044414521525e-07
Position 252: 4.829240855927608e-07
Position 53: 3.409842554427828e-07
Position 344: 3.3960436246569246e-07
Position 609: 3.231195670064697e-07
Position 184: 3.2053589414697093e-07
Position 835: 3.2013718119788786e-07
Position 886: 3.1254079787630476e-07
Position 8313: 1.8276417590014422e-07
Position 8191: 1.6313898068914325e-07
Position 856: 1.2927136054402219e-07
Position 869: 1.12430458091202e-07
Position 808: 9.569329015241453e-08
Position 300: 5.8534586271711045e-08
Position 740: 5.210221388206386e-08
Position 703: 3.529951297636503e-08
Position 676: 2.802946172780553e-08
Position 244: 1.0964726448590678e-08
Position 234: 8.312075086043712e-09
Position 202: 6.978358093687148e-09
Position 1980: 2.410930881402791e-09
Position 131: 1.9584715064174043e-09
Position 71: 7.889256039462159e-10
Position 17: 5.940400296827121e-11
Position 223: 4.9491653578609226e-11
Position 218: 3.294346416592767e-11
Position 250: 1.2304130583428899e-12
Position 657: 1.531634150792351e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 7789: 0.9502410762201322
Position 9911: 0.9392319037053648
Position 11313: 0.8773594813848659
Position 5238: 0.8624150624412884
Position 8731: 0.7353840509454487
Position 9689: 0.7080967045172252
Position 2121: 0.6404811057143528
Position 8525: 0.6375005178768196
Position 2313: 0.5095005231995623
Position 6417: 0.4873990350843395
Position 2071: 0.3163627941325006
Position 6494: 0.31018765017773714
Position 10831: 0.2826044334939747
Position 1600: 0.2787345202178663
Position 1580: 0.16259851293817407
Position 6695: 0.13985761330622906
Position 5507: 0.11425698493648485
Position 1537: 0.11294049034052453
Position 8770: 0.07744488070889137
Position 10277: 0.06962747957871618
Position 2354: 0.05084209265152035
Position 2389: 0.04268655632842826
Position 5296: 0.03438917332358018
Position 11363: 0.030283552481271857
Position 5275: 0.02782805345370011
Position 5530: 0.027159640299423374
Position 10274: 0.026862260847024845
Position 10109: 0.026645690275981165
Position 6379: 0.026482190459990205
Position 4072: 0.0224604174999173
Position 10964: 0.021723227355377406
Position 8695: 0.02045130535476551
Position 5521: 0.019980427891899948
Position 10993: 0.018647944380765624
Position 9440: 0.017603287471246225
Position 11138: 0.01743194511067103
Position 6633: 0.016520665846317555
Position 8568: 0.016159189590478837
Position 6003: 0.01603087813512191
Position 10453: 0.013941438658228847
Position 4427: 0.013263471771079732
Position 3708: 0.013104534867070269
Position 1041: 0.01239927980826913
Position 10594: 0.01133950424358165
Position 2371: 0.010203963212130698
Position 911: 0.009706167725035544
Position 8974: 0.008665430164809924
Position 5538: 0.008598620009701675
Position 4292: 0.007157447598301146
Position 10258: 0.006718233789874259
Position 9875: 0.0062299799265047185
Position 8538: 0.005351761865281271
Position 6557: 0.005238697377533562
Position 2415: 0.005151635768119069
Position 8574: 0.005074525844276346
Position 570: 0.005057083260330667
Position 11044: 0.005030007624132118
Position 11325: 0.004797262567180538
Position 5329: 0.004762064423997733
Position 8792: 0.004585523299010714
Position 6609: 0.004208210332944613
Position 1621: 0.004162868189153099
Position 5838: 0.004113146449515142
Position 7420: 0.004074358692595742
Position 10833: 0.003965956311097273
Position 5179: 0.003899163071577307
Position 218: 0.0038755799609088517
Position 4259: 0.0037634200557553794
Position 573: 0.0037480683616717032
Position 6475: 0.003678272950609406
Position 5947: 0.003560204498665131
Position 9132: 0.003518732085810825
Position 11257: 0.003351227776215986
Position 4102: 0.0032418279728967363
Position 9351: 0.0031887518019555155
Position 3843: 0.0027349156855538807
Position 2216: 0.0027170787623319683
Position 11053: 0.0026657428916075318
Position 5541: 0.0025691497183420614
Position 4196: 0.002564476278058943
Position 8543: 0.002483340078931125
Position 6905: 0.0024690039741440007
Position 5599: 0.002429323919487735
Position 9957: 0.0023443546943316385
Position 12100: 0.0023320431839049813
Position 840: 0.0022930704477953034
Position 1431: 0.002281882283087056
Position 11181: 0.0019915869064848425
Position 1543: 0.001930815271570757
Position 4438: 0.0018314763993003147
Position 7255: 0.0016959547673437514
Position 3460: 0.0016780240700171327
Position 10862: 0.0016606200129609561
Position 1771: 0.0016487166440588808
Position 1498: 0.0016255612075573472
Position 10397: 0.0015543241681480393
Position 8079: 0.0015498774439470177
Position 6900: 0.0015293776060772636
Position 7088: 0.001517967455125892
Position 1958: 0.001514129133611175
Position 10577: 0.0015117898400747976
Position 9921: 0.0014351560141908383
Position 417: 0.0013298981683481346
Position 5745: 0.0011405576038581243
Position 7284: 0.0011192068474551221
Position 6731: 0.0011126085591626155
Position 129: 0.0010472785868318867
Position 10431: 0.0009817353796064312
Position 9952: 0.0009486150348045622
Position 615: 0.0009387579469125228
Position 10900: 0.0009366601766172057
Position 6436: 0.0009203050695072529
Position 6426: 0.0009147013122760906
Position 2158: 0.0009052930573747033
Position 7115: 0.0008420725617730762
Position 6592: 0.0008294573764814689
Position 5148: 0.0008240275799493653
Position 8044: 0.0008145208572088947
Position 8359: 0.0008125598623555361
Position 11493: 0.0008018532874152632
Position 9924: 0.0007456233821353951
Position 6519: 0.0007363727431216818
