Gene = GPR22
index = 618
Annotated 5SS: [ 386 2243]
Annotated 3SS: [1311 3974]
SMsplice 5SS: [ 386 2243]
SMsplice 3SS: [2131 3974]
top_k =  1000
Partition function (log Z): -7.221729967120638

Sorted 5' Splice Sites (High to Low Probability):
Position 386: 0.9807474655875287
Position 2243: 0.5736179973796368
Position 103: 0.35449892324447574
Position 2340: 0.1699429492450219
Position 3021: 0.058912744105041874
Position 4535: 0.048782752367757524
Position 1738: 0.030779773319866102
Position 163: 0.018130312212228036
Position 1018: 0.015605203155366598
Position 1492: 0.014493300756136326
Position 154: 0.010068175071802016
Position 4190: 0.008498801364860194
Position 439: 0.007013245867930502
Position 973: 0.00416491693649663
Position 4111: 0.003838828297645785
Position 2344: 0.003661572682429754
Position 1932: 0.0031543802206657244
Position 261: 0.0024392633466750976
Position 1458: 0.001898181638906827
Position 215: 0.0018418388035136262
Position 4265: 0.0017995005155129636
Position 4472: 0.0017033742411679477
Position 1899: 0.0013718318345477824
Position 651: 0.0012838084793165149
Position 658: 0.0010384252617796372
Position 4226: 0.0008754554254732555
Position 1414: 0.0008743261983664034
Position 1782: 0.0007434441498703767
Position 4124: 0.0006947379274756595
Position 4639: 0.0005326268172320255
Position 854: 0.00045945160490683127
Position 711: 0.0004069354085362071
Position 984: 0.00030720834487992925
Position 126: 0.00029338391980195686
Position 3338: 0.00024881809824674395
Position 407: 0.00020898731106097849
Position 4090: 0.00020819754584869293
Position 1869: 0.0001825924826467343
Position 1440: 0.00015188983172435342
Position 897: 0.0001462099111299024
Position 1546: 0.0001392490764278304
Position 76: 0.00013223782911728538
Position 79: 8.781842985718947e-05
Position 314: 7.640294022480612e-05
Position 4055: 5.362533594425883e-05
Position 42: 5.212667278376419e-05
Position 553: 3.854113346942863e-05
Position 4256: 3.496985073884491e-05
Position 107: 1.7455514181061496e-05
Position 1245: 4.007562067915076e-06
Position 2687: 3.4770950662632043e-06
Position 593: 2.711512796389319e-06
Position 2416: 2.0963787127641917e-06
Position 199: 1.9552615463998307e-06
Position 3213: 1.787781667430774e-06
Position 880: 1.644968551034153e-06
Position 479: 1.5390492273184115e-06
Position 2724: 1.4606211858181054e-06
Position 434: 1.3732121415683027e-06
Position 3589: 1.3337548096600124e-06
Position 1408: 1.003090918675768e-06
Position 509: 8.140907977128592e-07
Position 2815: 7.54039491446568e-07
Position 2560: 6.776114780201283e-07
Position 1200: 3.354693540621119e-07
Position 676: 3.196526571167851e-07
Position 47: 2.596064480594059e-07
Position 915: 1.7607295696496973e-07
Position 726: 1.1616844850280683e-07
Position 663: 9.385552241464709e-08
Position 693: 9.169662890310934e-08
Position 1090: 8.433983743354238e-08
Position 1195: 8.036802364053428e-08
Position 674: 7.126213509183241e-08
Position 941: 5.330916468272304e-08
Position 748: 5.292855275065051e-08
Position 573: 3.532024906610182e-08
Position 621: 2.677095624356687e-08
Position 278: 1.1359043074912002e-08
Position 299: 3.982891944980778e-09
Position 753: 2.2760141227891468e-09
Position 483: 6.618889756296669e-11
Position 395: 5.685646550985815e-11
Position 2279: 2.538938250864492e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2131: 0.6491218994379467
Position 3974: 0.4740371999089156
Position 299: 0.3373562275239073
Position 4388: 0.07158127825005073
Position 2242: 0.0662406244046267
Position 4676: 0.05423104855059041
Position 4727: 0.04661789166219917
Position 2550: 0.046085868667048537
Position 4055: 0.042891895866614085
Position 2783: 0.04089690266546553
Position 564: 0.03658842779233136
Position 4419: 0.03372299157280529
Position 4377: 0.03266594709487026
Position 1599: 0.031212064173993935
Position 260: 0.030484518392815865
Position 1311: 0.02740278722851186
Position 2931: 0.021707537925132515
Position 5018: 0.020322375243274075
Position 791: 0.01773648011650168
Position 2096: 0.017349375817271674
Position 4534: 0.01606328822714569
Position 2988: 0.015989454756003146
Position 2870: 0.014575520860795799
Position 2041: 0.012294183163605081
Position 3317: 0.009491440393508696
Position 4357: 0.00824921490809214
Position 2509: 0.007058080647551933
Position 4301: 0.006675280395137576
Position 5060: 0.006294328347817982
Position 5112: 0.006286925663920114
Position 3749: 0.00620980611439777
Position 5545: 0.00594089452564849
Position 3854: 0.005920298858141127
Position 2168: 0.005490270625986778
Position 5495: 0.005198841913642711
Position 4036: 0.004447470058740594
Position 1961: 0.004190344703583575
Position 4862: 0.003962320955815689
Position 212: 0.003926595042013965
Position 215: 0.0036454820123422394
Position 3202: 0.0036080773887713783
Position 2305: 0.0034865442623297506
Position 3533: 0.003415160681695032
Position 4745: 0.003411981184226147
Position 3108: 0.003269295617673737
Position 3999: 0.0030286265390464034
Position 4324: 0.0025059003753079294
Position 1573: 0.0024225795751999417
Position 5219: 0.0023265483965829313
Position 1721: 0.0023115783663497876
Position 5441: 0.002240322547922185
Position 4708: 0.0022234956575763816
Position 4548: 0.0020844375206362036
Position 2815: 0.002070022419122211
Position 5575: 0.0019181144442942917
Position 4173: 0.001843949027356084
Position 2750: 0.0015762957508834894
Position 3653: 0.0014925931033648093
Position 753: 0.0014343030819832547
Position 4151: 0.0013597903224783913
Position 4854: 0.001235259352807537
Position 1821: 0.0012090587784325845
Position 1838: 0.0011940677039833454
Position 3912: 0.0010558246570360696
Position 4596: 0.0010533676443852899
Position 1382: 0.001039249353445218
Position 3287: 0.0010167721618334756
Position 4643: 0.0008759764772241207
Position 3241: 0.0007760357576891005
Position 1921: 0.0007682706119895489
Position 910: 0.0007189962060621978
Position 464: 0.0006851778242974965
Position 534: 0.0006688926694083397
Position 4648: 0.0006528147747176825
Position 2946: 0.0006415679248655298
Position 704: 0.0006020856760603404
Position 1017: 0.0005906338172520849
Position 314: 0.0005462474710535915
Position 930: 0.0005405317075708074
Position 2332: 0.0005338320864161207
Position 1320: 0.0005181656517894382
Position 2875: 0.0004763889248518833
Position 2671: 0.0004356590337713335
Position 242: 0.00037533152386528065
Position 2339: 0.0003521370035104291
Position 2142: 0.00034200757185560255
Position 3781: 0.00033586016273133806
Position 2066: 0.00033383831564974526
Position 1674: 0.00033346117302784353
Position 2514: 0.0003313468177145552
Position 1654: 0.000303254975629043
Position 961: 0.0002881904628226247
Position 1355: 0.00028283152743461344
Position 273: 0.0002772158999332156
Position 854: 0.00026417609636378086
Position 1134: 0.0002593199288592566
Position 5128: 0.0002574906870500835
Position 5252: 0.00024709559129452714
Position 1174: 0.00023012819169113786
Position 1865: 0.00022452358385619404
Position 964: 0.00021498009820639124
Position 4116: 0.00021400669128454
Position 2316: 0.0002029549388893489
Position 1626: 0.0002020171918023577
Position 5171: 0.0001998822465337361
Position 609: 0.0001931177939874024
Position 1429: 0.00019026073363831808
Position 2224: 0.000189009799558009
Position 3266: 0.00018198626045758392
Position 2325: 0.00018022577398302194
Position 1579: 0.0001688999297992569
Position 504: 0.00016616464606903803
Position 1195: 0.0001654847738556948
Position 710: 0.00016366175574674936
Position 2015: 0.0001500425475153997
Position 2174: 0.00014833920941707978
Position 3040: 0.00013965782456165727
Position 2206: 0.00013229623031982973
Position 1818: 0.00012078013762276006
Position 3415: 0.00011658764605769634
Position 383: 0.0001154070269370919
Position 2718: 0.00010875715652934452
Position 2601: 0.00010696413873040743
Position 190: 0.00010359098673054965
Position 3766: 7.838640065812456e-05
Position 3952: 7.830394092225564e-05
Position 1504: 7.792839431093963e-05
Position 1062: 7.653593189941103e-05
Position 3696: 7.224105440590157e-05
Position 1964: 7.114204207779827e-05
Position 3622: 7.093870225810393e-05
Position 613: 6.740395218728271e-05
Position 518: 6.406004083041746e-05
Position 3563: 5.730303632478264e-05
Position 3020: 5.029262810753035e-05
Position 658: 4.9179339426528284e-05
Position 380: 4.828808137349711e-05
Position 1899: 4.655382114131623e-05
Position 3274: 4.3539571217287424e-05
Position 630: 3.981255402619529e-05
Position 1501: 3.81077869535646e-05
Position 362: 3.4861181061499693e-05
Position 275: 3.410726077703455e-05
Position 1694: 3.376142824397969e-05
Position 1610: 3.3133190726968855e-05
Position 2488: 2.9274962435717973e-05
Position 1659: 2.2973859764527203e-05
Position 880: 1.9569527843036192e-05
Position 932: 1.6925981415938214e-05
Position 1552: 1.2607118541694262e-05
Position 1323: 1.2008328027202722e-05
Position 154: 9.464504848747064e-06
Position 1332: 8.73699605508665e-06
Position 1405: 8.1559977710684e-06
Position 135: 7.496256973660489e-06
Position 1450: 5.671611323975781e-06
Position 1457: 4.4102070873910706e-06
Position 1437: 3.956270335321664e-06
Position 407: 3.742970444863027e-06
Position 1941: 3.4302145676673106e-06
Position 663: 3.0938602437184284e-06
Position 157: 2.906500724129438e-06
Position 674: 3.4293523821503716e-07
Position 1530: 1.6730570025964779e-07
Position 982: 1.594760343737332e-07
Position 1226: 1.472990001540267e-07
Position 973: 1.3818743217870606e-07
Position 176: 9.327745010429649e-08
Position 1142: 5.075022096891369e-08
