Gene = ALDH4A1
index = 70
Annotated 5SS: [   92 12542 13192 16090 17081 19275 19430 20854 23254 25138 25346 26239
 27172 28091 29750]
Annotated 3SS: [12447 13098 16041 16924 19124 19354 20665 23179 24940 25297 26085 27049
 27971 29595 30762]
SMsplice 5SS: [   92 12542 13192 16213 17081 19275 19430 20854 23254 25138 25346 27172
 28091]
SMsplice 3SS: [12447 13098 16041 16924 19124 19354 20665 23179 24940 25262 27049 27971
 28963]
top_k =  1000
Partition function (log Z): 42.99425046961397

Sorted 5' Splice Sites (High to Low Probability):
Position 28091: 0.9989050829421234
Position 23254: 0.9964703642658793
Position 25346: 0.9897225098183476
Position 25138: 0.9800372797464202
Position 27172: 0.975615810819625
Position 92: 0.970664234865744
Position 17081: 0.9684236997094368
Position 12542: 0.9399953523860398
Position 13192: 0.9354334300652059
Position 19275: 0.8870386466277328
Position 20854: 0.7718422906020702
Position 4828: 0.6590008183617818
Position 26239: 0.6318809624270688
Position 19430: 0.49574579678878733
Position 3453: 0.45597920671987724
Position 20351: 0.4117196522725531
Position 19447: 0.3916596461373771
Position 1679: 0.34657298936006364
Position 16213: 0.33907410225434376
Position 12761: 0.3244742598634836
Position 16090: 0.3086298617446006
Position 7178: 0.3066003255331445
Position 13636: 0.2788765107610253
Position 26965: 0.2761287753617739
Position 7116: 0.2712772027320667
Position 22540: 0.25543954563659066
Position 26011: 0.23418312513097234
Position 18225: 0.21509080407492817
Position 20574: 0.20915224713372862
Position 16209: 0.1866390503588354
Position 6968: 0.17436686925004596
Position 7224: 0.173816443438432
Position 1037: 0.1687953245008057
Position 15844: 0.15313174148216194
Position 6741: 0.1518930758426106
Position 21227: 0.1324546853246903
Position 2664: 0.1303452572619257
Position 28442: 0.13016768332525142
Position 6901: 0.12897555209927183
Position 3622: 0.1251212349589745
Position 15853: 0.12421330455225811
Position 29944: 0.10597614084752975
Position 27631: 0.09864178931655533
Position 19196: 0.09836704952358265
Position 26719: 0.07899805344842098
Position 29085: 0.07648262927147367
Position 21135: 0.07148046735244566
Position 13610: 0.07030200626472342
Position 24138: 0.06654933654516855
Position 2483: 0.06215839041681627
Position 7186: 0.05981082387659137
Position 4751: 0.059232963730245676
Position 18254: 0.054793672118240176
Position 29705: 0.05415117433820583
Position 13205: 0.05377631299070972
Position 21890: 0.050131508736693774
Position 1249: 0.048011284564760635
Position 27481: 0.047316824458798236
Position 24997: 0.0470382999811645
Position 27358: 0.04693072296595834
Position 7108: 0.04622417838283035
Position 26788: 0.04526767144437666
Position 17863: 0.04327223379538182
Position 25026: 0.04241585802066943
Position 14783: 0.04162539094763178
Position 22791: 0.040790621119879474
Position 29750: 0.039492885374699506
Position 23687: 0.03769035579759545
Position 25605: 0.036610254706967375
Position 16217: 0.03551723805281732
Position 18935: 0.03284321519231651
Position 24864: 0.0326397306512208
Position 26248: 0.031793017103440076
Position 6578: 0.030523596325431727
Position 14793: 0.03018625374497699
Position 23878: 0.02836693341477883
Position 3036: 0.02713814748790799
Position 11136: 0.025185665672062464
Position 965: 0.025096623857703174
Position 18150: 0.02423366936806074
Position 18991: 0.023786246990531872
Position 25995: 0.023709301497621054
Position 14799: 0.023158641584615263
Position 22101: 0.022723795865195046
Position 9348: 0.021994420969279838
Position 28574: 0.01802335235746155
Position 24245: 0.017449390240276585
Position 4812: 0.01643032157440863
Position 18339: 0.015293018453948183
Position 2782: 0.014920475021224107
Position 4126: 0.014341380808146705
Position 20374: 0.0140528600010209
Position 20533: 0.013337938426788432
Position 17072: 0.013270752106311836
Position 27476: 0.011260848211987856
Position 6792: 0.01051619189672453
Position 15757: 0.01024283101317063
Position 2707: 0.010180038408914176
Position 21886: 0.009935893091812222
Position 13259: 0.009771413650835694
Position 26794: 0.009478987121172027
Position 22864: 0.009312248078757985
Position 29652: 0.009299542157332565
Position 14524: 0.00927115097882471
Position 1463: 0.009153763322194182
Position 16622: 0.008944916791215743
Position 15374: 0.008914933771797117
Position 2310: 0.008006890755470364
Position 29063: 0.00799123744171476
Position 17086: 0.00769081907870939
Position 1123: 0.007637893129737931
Position 11497: 0.007590540011043465
Position 17102: 0.007528616792626299
Position 3505: 0.007507251370920259
Position 4841: 0.007391603745194309
Position 9293: 0.007323357679935572
Position 26790: 0.00721846769887972
Position 18429: 0.006938470138987585
Position 27076: 0.006659076494669221
Position 20409: 0.006531295574162264
Position 29509: 0.006133528801208072
Position 30630: 0.006065069015122481
Position 26396: 0.005989904249553415
Position 6909: 0.005669926623661305
Position 3604: 0.005628035278149375
Position 27885: 0.005453697791057717
Position 6976: 0.005376647071407124
Position 96: 0.00516895075856758
Position 19267: 0.005162094324013236
Position 15343: 0.00502509656958096
Position 19572: 0.004692370543879135
Position 25129: 0.0045630472347508175
Position 4002: 0.004560406227094426
Position 20062: 0.004497915126637284
Position 19549: 0.004491528913699764
Position 26001: 0.004428965976801348
Position 25651: 0.0035369092168424264
Position 19126: 0.0034953592188360612
Position 16094: 0.0034290464956242064
Position 20597: 0.0030848634457263198
Position 7038: 0.002976969813438667
Position 27801: 0.0029522240260935625
Position 664: 0.0029271872267385593
Position 4726: 0.0028697684961215848
Position 15396: 0.0026047964981206107
Position 30134: 0.0025295620293252262
Position 27196: 0.0025060370818657234
Position 21131: 0.002501806424924119
Position 1027: 0.002400153040000125
Position 17092: 0.0023985102401186697
Position 1501: 0.0023827250012824117
Position 13188: 0.002357118203941659
Position 23667: 0.002269172791407092
Position 26570: 0.002202578287547266
Position 26935: 0.0020593783821775827
Position 6959: 0.0019761620297310874
Position 24529: 0.001974718492909085
Position 6778: 0.0018618484835255307
Position 13904: 0.001861843391772291
Position 3555: 0.001797353910657584
Position 19437: 0.001755837965112678
Position 3859: 0.0017388433993712005
Position 12553: 0.001690354153304334
Position 23709: 0.0016513731716301845
Position 28610: 0.0015785920180184287
Position 20026: 0.0015286209197328576
Position 2952: 0.0015234800368940748
Position 18597: 0.0015119354225912873
Position 25599: 0.001501240829376215
Position 871: 0.0014738349874764878
Position 2111: 0.0014076097453767753
Position 16121: 0.0013687180512698426
Position 27373: 0.001339156394714669
Position 18027: 0.0013127878846703935
Position 19259: 0.0012969650753236783
Position 2627: 0.0012781087624796946
Position 20102: 0.001257722140223962
Position 4737: 0.0012473546423600681
Position 26455: 0.001242189860526168
Position 730: 0.0012157586709297843
Position 17283: 0.0011957561508568763
Position 25812: 0.0011871268394637125
Position 22158: 0.0011680981602008133
Position 17745: 0.0011212711247037446
Position 293: 0.001105166319960277
Position 1041: 0.001050293187781751
Position 26632: 0.001024688018910182
Position 6372: 0.0009926581921158029
Position 19257: 0.0009850148451879595
Position 27097: 0.0009813465256139611
Position 19970: 0.0009701726208001442
Position 28593: 0.000965086511323615
Position 13892: 0.0009511920398229987
Position 27381: 0.0009488321705250664
Position 13872: 0.0009277186619423166
Position 18032: 0.0008793099265687058
Position 862: 0.0008775572635862292
Position 12723: 0.0008467665857460883
Position 19184: 0.0008285174574113369
Position 9185: 0.0008241876750779437
Position 25374: 0.0008098641508862452
Position 17894: 0.0007987491955262547
Position 23329: 0.0007391496066406011
Position 16063: 0.0006980243537102078
Position 20394: 0.0006835245641892282
Position 13474: 0.0006829224972141349
Position 27217: 0.000666344838634366
Position 4500: 0.0006306934561906496
Position 16111: 0.0006287888859092505
Position 804: 0.0006094135446667516
Position 12479: 0.0005976451048848506
Position 26628: 0.0005724298748280206
Position 27210: 0.0005271253824285062
Position 12571: 0.0005207129915475118
Position 27256: 0.0005154956468080335
Position 28095: 0.0004772630642468885
Position 1278: 0.00041703428038310496
Position 24154: 0.00041033085321608956
Position 24305: 0.0003510594638664688
Position 13159: 0.00028965165858531815
Position 28795: 0.0002869563242767129
Position 26610: 0.00028337142789132863
Position 25353: 0.0002822794121096074
Position 14166: 0.0002761274667780444
Position 26160: 0.0002760804934101288
Position 19203: 0.0002511988207545205
Position 23588: 0.00024670035067658465
Position 27364: 0.00023984904679755467
Position 626: 0.00023589623073524824
Position 2804: 0.00021257615510572147
Position 13186: 0.0002107396372048629
Position 24108: 0.00018983125202321532
Position 28318: 0.000180704749689292
Position 13590: 0.0001695396484693243
Position 28662: 0.00016818588822238557
Position 9506: 0.0001615682416802467
Position 23486: 0.00014942087285657496
Position 7880: 0.00014508065398364584
Position 387: 0.0001412871323094988
Position 29378: 0.00013733914703726994
Position 26015: 0.00013676856643138826
Position 345: 0.00013460717271894605
Position 26842: 0.00012895463513701186
Position 1282: 0.00012634576303896238
Position 25031: 0.00011131591264966508
Position 25360: 8.526526810500505e-05
Position 27461: 7.550574366675927e-05
Position 14279: 7.368536365980863e-05
Position 220: 6.905024616893556e-05
Position 1080: 6.753240755206988e-05
Position 209: 6.675242657871118e-05
Position 28647: 5.276451458907729e-05
Position 668: 5.257880325416707e-05
Position 26173: 4.77410655246696e-05
Position 28783: 3.9537462130572814e-05
Position 1471: 3.820484871942425e-05
Position 19291: 3.5530586846096945e-05
Position 25776: 3.451517597247535e-05
Position 28054: 3.403655263031712e-05
Position 25422: 3.2285757408968626e-05
Position 2266: 3.0155610101605705e-05
Position 1148: 2.7520658248350593e-05
Position 28326: 2.4189974399404755e-05
Position 3574: 2.2780187525352054e-05
Position 1267: 2.060955461483959e-05
Position 350: 1.8587197778454008e-05
Position 633: 1.6923565994774514e-05
Position 25191: 1.5814330998533783e-05
Position 2767: 1.4997273580160998e-05
Position 28131: 1.294012726783407e-05
Position 25392: 1.2802377579976481e-05
Position 508: 1.2207691327409361e-05
Position 29966: 1.1709616124213424e-05
Position 17399: 1.0928121484456766e-05
Position 13236: 1.0488953891264783e-05
Position 752: 9.210992773328382e-06
Position 13340: 8.088427012477359e-06
Position 20990: 6.080384684662865e-06
Position 23887: 5.254350027892746e-06
Position 370: 5.089716333131078e-06
Position 13196: 4.80029123758718e-06
Position 28038: 4.561776030170841e-06
Position 13179: 3.0605437616309053e-06
Position 27997: 3.0033790624202046e-06
Position 13144: 2.805676269378005e-06
Position 27119: 2.6956311033863837e-06
Position 19516: 2.151315332272068e-06
Position 1523: 1.89179216132424e-06
Position 28099: 1.6202562268840421e-06
Position 906: 1.3166287590093917e-06
Position 19568: 1.1418466917867198e-06
Position 28170: 1.1389201155982952e-06
Position 25593: 1.0052128242199603e-06
Position 17034: 6.938518310586081e-07
Position 690: 6.651276622523046e-07
Position 358: 4.809104520347162e-07
Position 19477: 4.537831707178195e-07
Position 542: 4.0372025801760405e-07
Position 28250: 3.979662325257809e-07
Position 779: 3.9398781512704055e-07
Position 396: 3.828554526267353e-07
Position 399: 2.984629930468958e-07
Position 13853: 2.330190746914528e-07
Position 1683: 1.9003989646882264e-07
Position 68: 1.7689486599841625e-07
Position 1231: 1.649768159962721e-07
Position 28538: 1.6331384076653838e-07
Position 767: 9.350434579459145e-08
Position 1068: 8.264535581163766e-08
Position 13167: 7.279928504174842e-08
Position 26386: 6.420600881589726e-08
Position 1331: 5.883380187761415e-08
Position 1269: 5.61098148704327e-08
Position 914: 4.8877255267821065e-08
Position 513: 1.0946083119911979e-08
Position 152: 7.40769180080309e-09
Position 25331: 5.1367405469093074e-09
Position 501: 3.238101644422604e-09
Position 28379: 1.524029828729355e-09
Position 28548: 1.445896826843171e-09
Position 515: 9.840665807026146e-10
Position 17106: 9.49574685837568e-10
Position 17132: 9.30810161243786e-10
Position 296: 1.8967901094114177e-10
Position 162: 7.803829443409317e-11
Position 605: 3.6274275722337136e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 27971: 0.9997985320824624
Position 19124: 0.9966202992247841
Position 13098: 0.988089744775344
Position 27049: 0.9836327888735714
Position 25262: 0.9737081498172452
Position 12447: 0.9614945635649814
Position 24940: 0.9614452945735866
Position 23179: 0.9451484109779577
Position 16924: 0.931084878365285
Position 19354: 0.8966072535319565
Position 16041: 0.8121525254298244
Position 20665: 0.6838135744735017
Position 3374: 0.5029075994542347
Position 20246: 0.4698571680922118
Position 7034: 0.37978527724047223
Position 26085: 0.373652166448107
Position 7104: 0.36176531925662475
Position 4617: 0.36106919465862336
Position 26596: 0.3044423844618717
Position 4582: 0.26175288029137456
Position 28963: 0.2592520906832253
Position 12631: 0.2436157807639161
Position 18107: 0.232390120388971
Position 6821: 0.23162030792960145
Position 28282: 0.2310588023065664
Position 15756: 0.20628666411656535
Position 13319: 0.1973998253320958
Position 25978: 0.192661059923665
Position 27298: 0.19038970327143429
Position 26135: 0.17843159758411345
Position 20487: 0.16967876162499015
Position 30762: 0.16305478258835476
Position 29595: 0.1568016057090172
Position 1394: 0.1493803653062452
Position 21059: 0.1389273476620587
Position 13457: 0.13385112313839165
Position 870: 0.12787793270553063
Position 6604: 0.11752797107111437
Position 29875: 0.11545735910225285
Position 22372: 0.1114019185762412
