Gene = TRIM42
index = 1484
Annotated 5SS: [  532  5121 10504 13154]
Annotated 3SS: [ 4422  9682 12928 22848]
SMsplice 5SS: [  532 10504 13154]
SMsplice 3SS: [10348 12928 22848]
top_k =  1000
Partition function (log Z): -3.996715278820099

Sorted 5' Splice Sites (High to Low Probability):
Position 10504: 0.9894342693245874
Position 532: 0.8667981006513321
Position 16084: 0.6998976891025573
Position 13154: 0.5646422189783366
Position 2674: 0.29158217621191773
Position 10132: 0.288400225066705
Position 13196: 0.280259947737084
Position 11074: 0.1603443659884203
Position 22443: 0.1349048685679498
Position 3705: 0.1306888686102881
Position 15164: 0.1298260373889583
Position 18044: 0.1252127187973912
Position 12804: 0.10429871047889103
Position 14373: 0.0834390702978086
Position 18471: 0.06763405855387887
Position 10810: 0.061230814807680764
Position 4502: 0.0582407206872685
Position 3745: 0.056175965023604627
Position 18475: 0.04961961583500573
Position 417: 0.049577766890450674
Position 139: 0.048064477043378406
Position 14364: 0.04623734134902695
Position 5121: 0.046092307944102
Position 13103: 0.04573426645880015
Position 12822: 0.04282031831650203
Position 174: 0.04010680584148006
Position 5979: 0.03694633489300189
Position 11493: 0.03481067594561903
Position 4463: 0.03441718568815645
Position 13161: 0.03210087760427419
Position 16930: 0.032020586377675735
Position 2735: 0.03194829274677171
Position 19204: 0.03126366072197295
Position 13694: 0.03057715623468426
Position 10682: 0.030229722088843496
Position 9882: 0.030018408694701
Position 7023: 0.025652212635238984
Position 14930: 0.02503961807615321
Position 16019: 0.022076507409237407
Position 1487: 0.021594360424855942
Position 205: 0.021547838952157564
Position 4651: 0.021168592117135673
Position 1994: 0.020728256890959713
Position 20105: 0.020217761557550503
Position 16371: 0.020064755303085376
Position 17378: 0.020005044294792555
Position 4472: 0.017918644046072716
Position 23: 0.017603613718025393
Position 18746: 0.01573724753220124
Position 16858: 0.012825202206295419
Position 8655: 0.012718538160019263
Position 18036: 0.01156287891139264
Position 11057: 0.011241035527912975
Position 13010: 0.008858163507343256
Position 14885: 0.00867105324346457
Position 10836: 0.007525482388086388
Position 22976: 0.007417364685935208
Position 4981: 0.007417054968086978
Position 4799: 0.006401368619336685
Position 4616: 0.006224264991992355
Position 2196: 0.005797245500653113
Position 182: 0.005640614270594399
Position 23000: 0.0043978879741204705
Position 12785: 0.0036362519886135336
Position 10513: 0.003587184048527002
Position 18411: 0.0035838571008458323
Position 11447: 0.003059858393103265
Position 2006: 0.003048948814765225
Position 1477: 0.0028078938811066296
Position 619: 0.002719539863321183
Position 1050: 0.0027019556571012196
Position 16015: 0.0026588972945114377
Position 3551: 0.002111354070468497
Position 3700: 0.002079073983428008
Position 18073: 0.0019495211612344792
Position 3434: 0.0014316664166298923
Position 10561: 0.0013035647986858747
Position 171: 0.0011601835833597407
Position 3675: 0.0010785784711583612
Position 15937: 0.0009610767312543015
Position 10294: 0.0009466283217491382
Position 3798: 0.000738091019432103
Position 2621: 0.0006965273497199413
Position 14402: 0.0006437618685360684
Position 682: 0.0006323260904517057
Position 4190: 0.0005361935074250819
Position 5782: 0.0005014839447248354
Position 10422: 0.0004894557270667935
Position 1492: 0.00044205409647673637
Position 10860: 0.00044028539596165794
Position 1068: 0.000310256060469157
Position 1989: 0.0002700374983218069
Position 702: 0.0002599084104116101
Position 131: 0.0002299012570606599
Position 4576: 0.00022511103064526736
Position 1925: 0.00020745372042506324
Position 4359: 0.000148273934779556
Position 4525: 0.00014107694447576178
Position 3370: 0.00011676145303785418
Position 3057: 0.00011505936434718641
Position 2924: 0.00010916214076277273
Position 4477: 9.077638876043777e-05
Position 17412: 8.224394241938151e-05
Position 4649: 6.910470441857346e-05
Position 797: 6.885347027471846e-05
Position 10733: 6.852251667020229e-05
Position 1743: 5.52024914087298e-05
Position 1361: 5.136066977109705e-05
Position 909: 5.053704275928934e-05
Position 250: 4.9889203771258984e-05
Position 1291: 4.3504487005347916e-05
Position 1986: 3.598791274978191e-05
Position 2188: 2.5068218750733803e-05
Position 157: 2.4005696233049516e-05
Position 1686: 2.045294557605028e-05
Position 225: 1.7622523180569097e-05
Position 5393: 1.70297912361143e-05
Position 744: 1.5527029395451624e-05
Position 11224: 1.5119663183413359e-05
Position 43: 1.5015277749844811e-05
Position 3533: 1.436627022992334e-05
Position 10485: 1.4340372086904753e-05
Position 343: 1.208405537795871e-05
Position 1872: 9.749307680948684e-06
Position 552: 7.182107244882801e-06
Position 222: 5.0846496182421165e-06
Position 2207: 4.935676889188664e-06
Position 3074: 3.5796510608963385e-06
Position 38: 2.2362516088999106e-06
Position 274: 1.4851201394370149e-06
Position 261: 1.0406947696625833e-06
Position 240: 9.035147028807926e-07
Position 360: 8.609138287919831e-07
Position 265: 5.984454114018791e-07
Position 787: 5.745626746480358e-07
Position 209: 3.780044458650178e-07
Position 1242: 2.0973905858655226e-07
Position 1251: 1.871942779601592e-07
Position 243: 8.738504424359265e-08
Position 1770: 7.432387039904945e-08
Position 421: 6.100252612448238e-08
Position 385: 4.6248706226941976e-08
Position 216: 1.3428010822638545e-08
Position 914: 5.813566778352444e-09
Position 694: 2.9685781674179433e-09
Position 602: 2.7452368621307225e-09
Position 949: 2.570048742674025e-09
Position 567: 1.959880059761257e-09
Position 13125: 1.2620659522510956e-09
Position 387: 1.1892901607310596e-09
Position 597: 6.321725919353955e-11
Position 631: 5.35609705920152e-11
Position 536: 5.0103408504218214e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10348: 0.9876602899609715
Position 12928: 0.9152601032145359
Position 22848: 0.8896536540227861
Position 15919: 0.44736736003472005
Position 15966: 0.28799644974616323
Position 3607: 0.16825532240520674
Position 17968: 0.16008874274819085
Position 10947: 0.1472503484143093
Position 4422: 0.14172887012403892
Position 9734: 0.11985950832105773
Position 2620: 0.11628454288932544
Position 9936: 0.1143136904401939
Position 10603: 0.11171871524925585
Position 18393: 0.11059855684375886
Position 22376: 0.1039623920620403
Position 2553: 0.09904424680313094
Position 2569: 0.09685165171328555
Position 15012: 0.0896123067464586
Position 12665: 0.08241144399420414
Position 10120: 0.06925238643627812
Position 12662: 0.06532421235347827
Position 14204: 0.060392307375496806
Position 16730: 0.05060309869313038
Position 14255: 0.047490903277152045
Position 19172: 0.04699925386911351
Position 14852: 0.0430537711557871
Position 22223: 0.03444596512561984
Position 4798: 0.03214313814432098
Position 11303: 0.0308359296705726
Position 1924: 0.028832206407698
Position 5853: 0.027516016143968206
Position 14929: 0.02596694555401025
Position 326: 0.023470193036995997
Position 18645: 0.020517350770824724
Position 3523: 0.020396964650458402
Position 20074: 0.02030986911026321
