Gene = IL5
index = 696
Annotated 5SS: [ 188  429 1508]
Annotated 3SS: [ 395 1378 1612]
SMsplice 5SS: [ 188 1508]
SMsplice 3SS: [1378 1612]
top_k =  1000
Partition function (log Z): -4.17719096631947

Sorted 5' Splice Sites (High to Low Probability):
Position 1508: 0.8995464892470924
Position 188: 0.8168368690972679
Position 429: 0.3602906687794412
Position 709: 0.1849428483510504
Position 1293: 0.04340434916157904
Position 1768: 0.032780905554821965
Position 229: 0.030344106112338537
Position 1722: 0.025664050480849448
Position 1707: 0.017791560912410197
Position 1178: 0.004207987016870011
Position 470: 0.0038478915606451666
Position 1256: 0.002967022598599257
Position 1833: 0.0026725807718393658
Position 94: 0.0022905554302453026
Position 1446: 0.0014491621920058827
Position 1679: 0.001385504136282474
Position 702: 0.0010327941737015812
Position 1809: 0.0008256877905530138
Position 216: 0.0007074499141675074
Position 1791: 0.0005331297311610612
Position 491: 0.0005097430581187323
Position 131: 0.00045899616781888073
Position 1640: 0.00035120870770778527
Position 357: 0.0002611214273040516
Position 766: 0.00018286285757460462
Position 123: 0.0001779024654808355
Position 221: 0.00016368602400699107
Position 417: 0.00014654572982928478
Position 1273: 0.00014627633338719706
Position 212: 0.00013008117238324198
Position 449: 0.00012126783537753934
Position 1128: 9.158393886038427e-05
Position 921: 7.347379118492101e-05
Position 886: 6.587706031816305e-05
Position 719: 3.603436917173486e-05
Position 806: 3.434460089262503e-05
Position 641: 3.2034298962663794e-05
Position 633: 2.8168921602081964e-05
Position 92: 2.7433417063730394e-05
Position 1297: 2.7032801380619418e-05
Position 344: 2.177356661431198e-05
Position 433: 1.9015781187661674e-05
Position 1693: 1.7189667207639795e-05
Position 1677: 1.71888377878907e-05
Position 364: 1.605673122779277e-05
Position 308: 8.021156596330153e-06
Position 66: 6.7857626528501966e-06
Position 730: 6.740211446926098e-06
Position 376: 5.587905198468372e-06
Position 1285: 4.475585556695749e-06
Position 598: 4.23387724929061e-06
Position 560: 3.749326893706927e-06
Position 725: 3.3830778041946387e-06
Position 1669: 3.302863832178192e-06
Position 1913: 3.0016145505844996e-06
Position 300: 2.011965722616477e-06
Position 245: 1.7674828410571287e-06
Position 239: 1.2806949579928847e-06
Position 1618: 1.1518429949891122e-06
Position 554: 8.64639384154183e-07
Position 1975: 6.500124990204153e-07
Position 548: 5.86042126292683e-07
Position 564: 5.774962811293103e-07
Position 1968: 5.758116182660133e-07
Position 908: 5.062642389975063e-07
Position 502: 2.9543685952054314e-07
Position 1075: 2.649429719936557e-07
Position 359: 2.414389073174012e-07
Position 881: 2.3888730277647356e-07
Position 1050: 2.002137967841293e-07
Position 668: 1.0900241806502334e-07
Position 754: 9.395877994500548e-08
Position 616: 7.194729534920625e-08
Position 1512: 4.179568827916703e-08
Position 1549: 4.131091776366149e-08
Position 1436: 2.6140286121324724e-08
Position 1541: 1.8733587744343958e-08
Position 411: 1.787406160643018e-08
Position 337: 1.542385311841286e-08
Position 33: 6.930144811834044e-09
Position 270: 3.824111017575386e-09
Position 481: 3.1794296865309326e-14
Position 536: 7.960395025731495e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1612: 0.9650272663170404
Position 1378: 0.8241568556813177
Position 395: 0.15737177199663324
Position 1895: 0.09339764552417151
Position 601: 0.06889363323794868
Position 1140: 0.06528090634009757
Position 645: 0.05848946052663023
Position 1309: 0.045373032663079266
Position 284: 0.036921746407327226
Position 263: 0.026088450125622307
Position 344: 0.014191656649531448
Position 326: 0.012782707503932825
Position 1293: 0.012131316489189725
Position 624: 0.007667958138054319
Position 598: 0.0069532191368656075
Position 1408: 0.0058296485341963805
Position 616: 0.0050347083334893
Position 300: 0.0038516181532240964
Position 1732: 0.0038365769015074195
Position 659: 0.0031115026710396405
Position 1397: 0.0024116408785853486
Position 1865: 0.0020586104303357846
Position 1573: 0.002017622673660568
Position 488: 0.001998715785515212
