Gene = JTB
index = 726
Annotated 5SS: [ 519  713  996 1863]
Annotated 3SS: [ 674  912 1782 2852]
SMsplice 5SS: [ 145  996 1863 2983]
SMsplice 3SS: [ 912 1782 2852 3141]
top_k =  1000
Partition function (log Z): -3.704334138339643

Sorted 5' Splice Sites (High to Low Probability):
Position 996: 0.8362593175196716
Position 145: 0.7379443951643498
Position 1863: 0.6998803838331711
Position 2983: 0.39274662508590463
Position 3025: 0.3448473939140403
Position 519: 0.33545619551429945
Position 530: 0.2886870266418317
Position 713: 0.1780413569543784
Position 350: 0.13148513638277817
Position 417: 0.05147713695468367
Position 1125: 0.043324025754003466
Position 86: 0.013403886253031263
Position 395: 0.00862183165332995
Position 2114: 0.0034912933831818347
Position 793: 0.0030670191626786243
Position 1487: 0.002389173486223874
Position 1000: 0.002296873045112239
Position 1305: 0.0015938895588920236
Position 446: 0.0013726645346985621
Position 717: 0.0006951125601365139
Position 2910: 0.0005836357134077557
Position 550: 0.0005341639197682452
Position 2109: 0.0005191458235877326
Position 3000: 0.0005086927316698488
Position 399: 0.00044351073470073015
Position 1540: 0.0004403411837391644
Position 2038: 0.0004050077497309456
Position 957: 0.00038079231602706733
Position 843: 0.00032775849426328816
Position 1694: 0.0002267552521032161
Position 126: 0.00020475386870690238
Position 622: 0.00017966578820779566
Position 1949: 0.00017357953334594706
Position 3064: 0.00015236924582388714
Position 3034: 0.00014801524236080085
Position 1941: 0.00014687994737650942
Position 1210: 0.00013966112300883084
Position 748: 0.00011218273611683408
Position 1162: 0.00010855645494060359
Position 1190: 0.00010753183370001734
Position 765: 9.55283758575789e-05
Position 2184: 8.582948906745035e-05
Position 2491: 7.54520858462909e-05
Position 1139: 7.199120258122433e-05
Position 489: 6.748263372900978e-05
Position 2501: 5.5438815123601083e-05
Position 2948: 4.8946222045060116e-05
Position 1535: 4.8323486691670124e-05
Position 833: 4.517857076801588e-05
Position 3233: 4.422748049463378e-05
Position 950: 4.407792035960613e-05
Position 2650: 4.140767424856724e-05
Position 1559: 3.686872759122834e-05
Position 2908: 3.686316967694894e-05
Position 2369: 3.255566616856119e-05
Position 708: 2.862775362392697e-05
Position 2892: 2.3731063481929627e-05
Position 2067: 2.2544923975228617e-05
Position 2070: 2.1582147617175947e-05
Position 1757: 2.1547209882371826e-05
Position 3058: 1.6327362755680283e-05
Position 638: 1.1769822610149623e-05
Position 2190: 6.6087664852701235e-06
Position 497: 6.490187307745849e-06
Position 759: 3.235691236523867e-06
Position 740: 2.5494056306088354e-06
Position 407: 2.070946544579391e-06
Position 723: 1.551542216391894e-06
Position 354: 1.33949684483675e-06
Position 258: 4.416920623180616e-07
Position 968: 3.912021264360546e-07
Position 390: 2.551976307173539e-07
Position 942: 2.4646846504665955e-07
Position 272: 7.493136113932163e-08
Position 1129: 4.637341019259941e-08
Position 870: 4.3093754999984284e-08
Position 954: 2.4943854391659943e-08
Position 1867: 1.1852410179450345e-08
Position 569: 1.1181317958404204e-09
Position 691: 8.122978580926839e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3141: 0.8135159344813133
Position 2852: 0.8120970425623957
Position 912: 0.7898559937154987
Position 1782: 0.6365881721250796
Position 416: 0.4955954336062077
Position 674: 0.1045090036808553
Position 1117: 0.07390112090926929
Position 209: 0.055069809712197854
Position 765: 0.048420178909746266
Position 2892: 0.04329634464094492
Position 1577: 0.03262809233546805
Position 513: 0.029576231465606957
Position 298: 0.025625879280794645
Position 378: 0.01642485974408435
Position 1810: 0.016121095928781092
Position 1661: 0.00962495584242898
Position 615: 0.008755340720631527
Position 2952: 0.0071257710398478875
Position 1230: 0.005727730110016993
Position 1647: 0.005439021666506205
Position 228: 0.005324915737675424
Position 2863: 0.005092329588582064
Position 281: 0.004197281504506891
Position 1722: 0.0041125148034462594
Position 610: 0.0038383203743265234
Position 348: 0.0038096288712791324
Position 212: 0.002960894018470229
Position 190: 0.0028662251667127
Position 785: 0.002717361650520023
Position 2002: 0.0026331690536310244
Position 3203: 0.002401430727002101
Position 916: 0.001321905476303347
Position 1691: 0.0011778123415285963
Position 1915: 0.0010903782020692057
Position 3389: 0.0010179811377927215
Position 398: 0.0008074978307482825
Position 1694: 0.0007238643800583377
Position 471: 0.0005330214807877868
Position 2899: 0.0005083238548693317
Position 1180: 0.00047725742566578997
Position 3334: 0.0004636645744520346
Position 1952: 0.00041097861524107135
Position 2303: 0.00040091966743689114
Position 2777: 0.0003899126847224895
Position 696: 0.0003455909765739416
Position 1593: 0.00033243648430276215
Position 1254: 0.0002869921897720428
Position 3100: 0.0002808758649423918
Position 385: 0.00023588072552182472
Position 3392: 0.00022377467263803096
Position 2391: 0.000208108091141159
Position 2520: 0.000185089064663864
Position 1535: 0.0001732886313814511
Position 2737: 0.00015982214262615817
Position 3040: 0.0001583878288507606
Position 787: 0.00014421505862020727
Position 529: 0.00013555955531388016
Position 2484: 0.00010976147930180587
Position 1972: 0.00010563742493818909
Position 3406: 0.0001016470233371076
Position 679: 9.576039336575313e-05
Position 3245: 9.30845453235793e-05
Position 1819: 9.306608617830822e-05
Position 792: 9.191905308912074e-05
Position 1887: 8.418146554881904e-05
Position 3261: 8.374081743790452e-05
Position 2966: 7.663742866192631e-05
Position 340: 7.301156459195973e-05
Position 2763: 6.816160225047502e-05
Position 2009: 6.80547587090476e-05
Position 1070: 6.582893898898679e-05
Position 564: 5.98910611815507e-05
Position 3156: 5.203889447390537e-05
Position 3054: 5.141196033527227e-05
Position 1394: 5.1294676780555325e-05
Position 3058: 4.8973125305866927e-05
Position 2619: 3.4156301007410054e-05
Position 1039: 3.344718027045298e-05
Position 1835: 2.8178787937307472e-05
Position 1123: 2.701178322504944e-05
Position 2532: 2.315140474556633e-05
Position 526: 1.896091063203126e-05
Position 843: 1.758241359534056e-05
Position 1236: 1.7174637356998147e-05
Position 2683: 1.4468044799773548e-05
Position 3200: 1.4196506893040059e-05
Position 1419: 1.4171105304092049e-05
Position 1969: 1.3735822479168739e-05
Position 2669: 1.297636569218719e-05
Position 2436: 1.2491425537111807e-05
Position 2650: 1.1841389426027547e-05
Position 593: 1.0948349331301481e-05
Position 534: 9.458401866520455e-06
Position 1391: 9.442524746845947e-06
Position 549: 9.33741642397774e-06
Position 2183: 9.08934932474152e-06
Position 2320: 8.72520842331398e-06
Position 1080: 8.634386723984983e-06
Position 682: 6.469477250689064e-06
Position 559: 5.2595440030837e-06
Position 523: 5.128538817574997e-06
Position 801: 3.691148916990816e-06
Position 546: 3.551933303466473e-06
Position 2174: 3.232527247334752e-06
Position 948: 2.927997809306562e-06
Position 455: 2.8908567860760164e-06
Position 618: 2.7645991598713913e-06
Position 350: 2.2382350321202016e-06
Position 1470: 1.7717943917025967e-06
Position 700: 1.490288444573035e-06
Position 684: 1.3935387696904155e-06
Position 354: 1.1467220076820357e-06
Position 963: 6.946204853654612e-07
Position 705: 5.172604578512495e-07
Position 822: 3.8416052871547944e-07
Position 855: 3.3224489125595284e-07
Position 395: 1.3811808466449058e-07
Position 159: 9.832428411616996e-08
Position 702: 9.626009844773611e-08
Position 168: 8.399849014957796e-08
Position 828: 7.547406902300878e-08
Position 950: 4.3167592588883975e-08
Position 1484: 3.626812530510469e-08
Position 960: 3.53062491672491e-08
Position 1540: 1.2567499597762829e-08
Position 966: 1.121124203772369e-08
Position 149: 5.434051830473667e-10
Position 539: 1.6904429387255143e-10
