Gene = GPR160
index = 617
Annotated 5SS: [  287  1115 41969]
Annotated 3SS: [  985 41844 45975]
SMsplice 5SS: [  287  1115  8958 22040 26005 29655]
SMsplice 3SS: [  985  8877 21926 25893 29566 45975]
top_k =  1000
Partition function (log Z): -23.44865320743841

Sorted 5' Splice Sites (High to Low Probability):
Position 1115: 0.9743058570224082
Position 287: 0.9231209411641216
Position 8958: 0.6725473007610805
Position 11976: 0.37031916892634603
Position 13076: 0.22645757594567723
Position 881: 0.14176045238038973
Position 1443: 0.06431113859255022
Position 3197: 0.0539892360037329
Position 4074: 0.04153534262815428
Position 9361: 0.033024306090547254
Position 3021: 0.032579584956514085
Position 542: 0.03102439339113165
Position 9513: 0.030711677204133436
Position 9284: 0.029340306625069718
Position 6057: 0.02567843461732308
Position 11052: 0.024947404853001773
Position 1060: 0.01838395293669166
Position 12116: 0.017137963243983496
Position 2389: 0.01362391793664262
Position 5531: 0.01232515288483044
Position 10072: 0.011359801228350841
Position 705: 0.010992903045996897
Position 3182: 0.00782401768245395
Position 14319: 0.007614969153348339
Position 4351: 0.00710127952878557
Position 303: 0.006354972810162048
Position 6664: 0.0061674042488068445
Position 7782: 0.005832067066883306
Position 2514: 0.005754919045592433
Position 9452: 0.004816730460270424
Position 739: 0.004454295021070477
Position 1549: 0.0040856671228227
Position 10266: 0.0036048912595450133
Position 2590: 0.003233636074107093
Position 7237: 0.003203026142355153
Position 7806: 0.003146327509701628
Position 10262: 0.002906351708305614
Position 2601: 0.002435427965723328
Position 3117: 0.0024122237491713367
Position 553: 0.0023683886931918407
Position 5396: 0.002151018036138715
Position 549: 0.002108957022189613
Position 5096: 0.0018119663180646318
Position 3310: 0.0017665476509586776
Position 6652: 0.0016584757229766646
Position 103: 0.0016494606267422355
Position 46: 0.0014053493230895546
Position 9117: 0.0013120137735660952
Position 655: 0.0013007076332702439
Position 8886: 0.0012479805186043857
Position 76: 0.0009069982742641083
Position 241: 0.0006755454381118924
Position 291: 0.0006710332041465366
Position 114: 0.000515726833816423
Position 32: 0.00046124118630999655
Position 358: 0.00045368066763318635
Position 8904: 0.0004501474100425621
Position 2763: 0.00034258390823707033
Position 8990: 0.0003091655107195541
Position 1567: 0.0003059776664785237
Position 2984: 0.00027708889794976374
Position 568: 0.00026802886750119985
Position 670: 0.00016710642730481171
Position 8947: 0.00013950393701848865
Position 5490: 0.0001088212960456899
Position 2238: 9.416426742143762e-05
Position 2099: 9.269751540317164e-05
Position 3159: 9.075212940677363e-05
Position 8092: 7.622803919048924e-05
Position 7345: 7.398916585251689e-05
Position 2424: 7.091380543204384e-05
Position 392: 6.499213431527913e-05
Position 9031: 5.439468520678115e-05
Position 885: 4.5159109539594645e-05
Position 1504: 3.867845580429479e-05
Position 3846: 3.5939639366169196e-05
Position 3831: 3.525242324646969e-05
Position 1722: 2.7549296897003425e-05
Position 1684: 2.5473109464490157e-05
Position 875: 1.8259083059816653e-05
