Gene = DCTN3
index = 433
Annotated 5SS: [ 112 1805 2596 4451 5771 6439]
Annotated 3SS: [1719 2508 4366 5711 6378 6608]
SMsplice 5SS: [ 112  966 1805 2596]
SMsplice 3SS: [ 828 1719 2508 5711]
top_k =  1000
Partition function (log Z): -1.873940990361325

Sorted 5' Splice Sites (High to Low Probability):
Position 2596: 0.9719716932642003
Position 1805: 0.8535171390095242
Position 112: 0.7867967554765453
Position 966: 0.7250049538067056
Position 5771: 0.3753905654797585
Position 761: 0.2946223721784019
Position 4493: 0.2834755881556137
Position 233: 0.15059853316791505
Position 4451: 0.11301857704132397
Position 1360: 0.09381714448431838
Position 6033: 0.07596556742181419
Position 5200: 0.06824833815062767
Position 1567: 0.06279767025460635
Position 1628: 0.051585294407995884
Position 3309: 0.04259231091756321
Position 6439: 0.03563521353104999
Position 5924: 0.032139500091463616
Position 546: 0.02625852661339544
Position 4129: 0.021539412184127884
Position 4703: 0.020525510776377605
Position 750: 0.017701313973195503
Position 6010: 0.017652174840415497
Position 5868: 0.016727357177151566
Position 5089: 0.013937393380821764
Position 667: 0.013785560425130268
Position 1860: 0.010488485931419956
Position 5807: 0.008911684167061224
Position 1049: 0.005894490655034879
Position 2073: 0.0053314651128216215
Position 553: 0.004783889398202717
Position 2064: 0.00401605148342397
Position 4879: 0.0038927156893161937
Position 1212: 0.003664288747425684
Position 5397: 0.0034656040573551408
Position 558: 0.003178151952197151
Position 595: 0.0028966909201268674
Position 1956: 0.002844343152868291
Position 2394: 0.0025945638180718367
Position 1741: 0.002585032384200822
Position 4288: 0.002508742641615041
Position 4408: 0.002435827767544786
Position 2918: 0.0022272068927785198
Position 1682: 0.0019989266286325187
Position 129: 0.0019385015036703025
Position 2240: 0.0017832196784041865
Position 1890: 0.001636766463322133
Position 1747: 0.0014942653470794685
Position 4171: 0.0014162939904149526
Position 78: 0.0013252474478924361
Position 1783: 0.0009400923001828416
Position 2230: 0.0007079475030430251
Position 2347: 0.0005841458187632964
Position 2989: 0.0004498700391971034
Position 124: 0.00044847114394405864
Position 5454: 0.00042671501238485425
Position 294: 0.00040815637751772966
Position 1380: 0.0003592282160888454
Position 268: 0.00035421918547820264
Position 314: 0.0003435022094796307
Position 3: 0.000330932032835035
Position 4327: 0.0003238040300625964
Position 602: 0.00032354050090585947
Position 7: 0.00030996569920670576
Position 523: 0.00029345276093501035
Position 297: 0.00028721914882334987
Position 5079: 0.0002786069612244437
Position 4551: 0.00027498244155467396
Position 754: 0.0002083063608004786
Position 2094: 0.00020356924469239998
Position 332: 0.00017772571023350224
Position 2633: 0.00016106874170927367
Position 4531: 0.00014359251600859117
Position 728: 0.00012321251763082358
Position 116: 0.00011771566336250247
Position 491: 8.896892081504893e-05
Position 2054: 8.62217706039613e-05
Position 4484: 7.65904352751531e-05
Position 2389: 6.150037122514049e-05
Position 1809: 6.039221346108295e-05
Position 4017: 5.166799027710422e-05
Position 423: 4.458589341783696e-05
Position 2244: 4.33125625454882e-05
Position 1107: 3.9502364197757315e-05
Position 1193: 1.8929107132934832e-05
Position 2649: 1.5123358069363769e-05
Position 23: 1.4522788390972509e-05
Position 368: 9.651049855580653e-06
Position 3972: 6.4976194975712316e-06
Position 76: 3.6558714741183954e-06
Position 323: 3.5405456460767827e-06
Position 5996: 3.4328056514172203e-06
Position 10: 2.701829624455776e-06
Position 405: 2.650473983034994e-06
Position 4064: 2.1830122482260414e-06
Position 769: 2.0278026228584686e-06
Position 987: 9.62587198753177e-07
Position 737: 8.528406589666933e-07
Position 970: 3.941205357702158e-07
Position 2776: 1.3337715167600213e-07
Position 2615: 1.1411886475066196e-07
Position 119: 7.959270337465499e-08
Position 2771: 5.862913576325245e-08
Position 2805: 5.3771971646545444e-08
Position 132: 2.2453727668553903e-08
Position 1226: 2.0834614877952764e-08
Position 275: 1.706978687177863e-08
Position 159: 1.2196105308432075e-08
Position 195: 1.1581148723290323e-08
Position 1070: 1.1371508470766583e-08
Position 55: 5.928031324288174e-09
Position 166: 2.1048636298703352e-09
Position 200: 1.0462820983153297e-09
Position 917: 1.610741632827507e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2508: 0.945786826860794
Position 1719: 0.8374943723478238
Position 828: 0.7160094913828153
Position 5711: 0.6603242097495196
Position 4366: 0.25115012515767443
Position 6378: 0.14076076696746334
Position 6578: 0.13820653267047747
Position 4389: 0.13500967145958692
Position 5968: 0.11546001181935826
Position 6509: 0.10376218362619992
Position 636: 0.10077455789510124
Position 5037: 0.08138314106693818
Position 210: 0.0786299044975744
Position 6080: 0.07593286484925961
Position 4530: 0.06850169717829976
Position 1554: 0.05287765978434864
Position 1507: 0.05084772752606828
Position 1275: 0.04882313824377721
Position 642: 0.04476459839772575
Position 6281: 0.03312834898780376
Position 4060: 0.027024060516097227
Position 5740: 0.026961976733590437
Position 4586: 0.024898395824281754
Position 1157: 0.02227306341077069
Position 6907: 0.02102972561255481
Position 3135: 0.02097439577794218
Position 5973: 0.020933634763003396
Position 484: 0.019523547756835742
Position 698: 0.01932331532699571
Position 1429: 0.017116869249435607
Position 5919: 0.016346376373838557
Position 1475: 0.015930792748464588
Position 4287: 0.014966369130055012
Position 1048: 0.014802078878517012
Position 5573: 0.013903007827326617
Position 6626: 0.012983729037218566
Position 1123: 0.012416496711369036
Position 5066: 0.01231595797733102
Position 609: 0.012065963564128392
Position 3833: 0.010518587004811286
Position 6893: 0.009666173194639999
Position 3232: 0.009533869576089307
Position 2514: 0.009434562966420968
Position 2455: 0.009303874906908396
Position 661: 0.009234985458197868
Position 1670: 0.009118713143494057
Position 666: 0.008511357797265534
Position 6347: 0.008337798238693588
Position 915: 0.00814507630958506
Position 6459: 0.007794755327089953
Position 3996: 0.007193633248836321
Position 3106: 0.006506889154824099
Position 2290: 0.006435156459181353
Position 2870: 0.006289123429490318
Position 3199: 0.005819671503232088
Position 5022: 0.005620342300811787
Position 4086: 0.004808688022514773
Position 335: 0.004428279108097241
Position 515: 0.004212348548945229
Position 368: 0.00396586779751226
Position 2205: 0.0031311489010685876
Position 732: 0.0031181809885768848
Position 5311: 0.0030514717463930217
Position 5236: 0.0029472291200380338
Position 1681: 0.002946469168534598
Position 3911: 0.0021922877148841248
Position 4470: 0.00217363476836003
Position 1916: 0.002164466106009991
Position 6608: 0.0021579407996953196
Position 5880: 0.002068350495380582
