Gene = NPRL2
index = 959
Annotated 5SS: [ 517 1161 1427 1706 2218 2407 2565 2775 2968 3333]
Annotated 3SS: [1068 1257 1596 2080 2308 2527 2680 2849 3189 3417]
SMsplice 5SS: [ 770 1179 2218 2407 2565 2775 2968 3333]
SMsplice 3SS: [1068 2080 2308 2527 2680 2849 3189 3417]
top_k =  1000
Partition function (log Z): 9.0648337222716

Sorted 5' Splice Sites (High to Low Probability):
Position 2968: 0.9612393788837477
Position 2407: 0.8919161606843348
Position 2775: 0.7733827780038786
Position 2218: 0.7519575380483344
Position 770: 0.559316457976272
Position 3333: 0.511911415987466
Position 517: 0.5010016602100047
Position 1179: 0.4975615114235838
Position 1186: 0.41253140986100534
Position 2565: 0.3899605213671005
Position 2569: 0.2884335062068093
Position 1706: 0.2821569322055275
Position 1427: 0.26572123650896834
Position 2781: 0.15711271716532763
Position 219: 0.15012329209557823
Position 1161: 0.08282261819888201
Position 836: 0.07396736711304858
Position 896: 0.07067184159024532
Position 2107: 0.04089235483581308
Position 860: 0.032803141526181634
Position 909: 0.031522863157933456
Position 3241: 0.02646274117481602
Position 1349: 0.026032057651529363
Position 2381: 0.02545370256609211
Position 3254: 0.018412870718758
Position 2237: 0.0143492353069625
Position 1312: 0.014247916461258418
Position 1738: 0.012399934211052389
Position 1831: 0.011731956623177216
Position 1689: 0.011640808032540266
Position 1876: 0.010314207971155703
Position 382: 0.00982058337087959
Position 2439: 0.00943197626766105
Position 638: 0.009026433376438651
Position 1351: 0.006106106799903143
Position 430: 0.005391690336280183
Position 1353: 0.005315612134524116
Position 1804: 0.0046385831320322375
Position 1476: 0.0045776388067702125
Position 1391: 0.002949707784641649
Position 758: 0.0027937687820498306
Position 743: 0.0018951223201307808
Position 2411: 0.0017213215465636407
Position 2145: 0.0016313967645654789
Position 2528: 0.001531111358897685
Position 931: 0.0013936834654669668
Position 2152: 0.0013030395220465622
Position 3128: 0.0012841093985385083
Position 1159: 0.0011374233870905656
Position 1757: 0.0010539736458960555
Position 2723: 0.0009469378181740156
Position 3248: 0.0009024018064119633
Position 2196: 0.0008560761369891967
Position 790: 0.0007207255323968934
Position 68: 0.0007023266233948926
Position 39: 0.0005975280936097775
Position 2711: 0.0005901333301520069
Position 3482: 0.0004882975770404385
Position 137: 0.0004709838947666359
Position 1638: 0.00046517756907247653
Position 2578: 0.0004607689982286967
Position 732: 0.00044518733632946346
Position 3491: 0.0003716798344933409
Position 2915: 0.0003460298936198535
Position 2762: 0.0003387973185870134
Position 2785: 0.00026292181638125014
Position 812: 0.0002374179200065849
Position 2023: 0.0002335655413761231
Position 2957: 0.00017703148577655344
Position 284: 0.00014154946585068491
Position 713: 0.00013304563807619603
Position 717: 0.0001288928213539263
Position 2472: 0.0001215601480873477
Position 3350: 0.0001212041752357581
Position 2134: 0.00012050818331452535
Position 3356: 9.860971553536459e-05
Position 779: 9.481687516503293e-05
Position 1003: 9.22735288696505e-05
Position 1116: 8.67260627280506e-05
Position 589: 7.719973875277062e-05
Position 2474: 7.538450107391243e-05
Position 830: 7.227460044404196e-05
Position 1449: 5.5201151737612305e-05
Position 3516: 4.908221452506574e-05
Position 2583: 4.176609476604508e-05
Position 9: 2.9872306120012502e-05
Position 1292: 2.860288346359161e-05
Position 369: 2.2375154051549266e-05
Position 371: 1.9701964006580697e-05
Position 1466: 1.961273584525233e-05
Position 195: 1.9308978817751453e-05
Position 226: 1.7477505934891105e-05
Position 1190: 1.618758544835644e-05
Position 751: 1.415968612139733e-05
Position 2734: 1.3794166656661037e-05
Position 1294: 1.3364298937983442e-05
Position 480: 1.1996066999494736e-05
Position 3520: 1.0405813105692212e-05
Position 2999: 1.0067992244242288e-05
Position 140: 8.79696875375255e-06
Position 1486: 8.730845838478519e-06
Position 805: 8.290412169258271e-06
Position 774: 7.854411005395104e-06
Position 25: 7.337536915575381e-06
Position 654: 7.275716307263601e-06
Position 2690: 6.9028397766218e-06
Position 592: 5.604171548895322e-06
Position 681: 5.455204265532497e-06
Position 1199: 4.7982228666748945e-06
Position 1495: 4.152961756039998e-06
Position 31: 3.281779179825414e-06
Position 2480: 2.3243163131459947e-06
Position 2778: 1.972870111711532e-06
Position 1114: 1.9070752934378933e-06
Position 1642: 1.4293188024463148e-06
Position 913: 1.2950009699427056e-06
Position 944: 1.1867361058692648e-06
Position 358: 1.0933143158936595e-06
Position 851: 4.39813918929634e-07
Position 699: 2.371312644508135e-07
Position 258: 1.8178273134892287e-07
Position 1069: 9.526975644954726e-08
Position 330: 7.197901190464694e-08
Position 2573: 9.094452954044787e-09
Position 3202: 8.0636008102897e-09
Position 12: 7.789631886097351e-09
Position 1025: 4.44415524789352e-09
Position 1098: 3.7248547182471955e-09
Position 556: 9.766958944462085e-12
Position 599: 9.300159481028878e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 1068: 0.9919951198690871
Position 2308: 0.9767180588802281
Position 2849: 0.8322388185266842
Position 2680: 0.8064164409647797
Position 3189: 0.8003700674380879
Position 2080: 0.6406410239133135
Position 3417: 0.6039999054095126
Position 2527: 0.596107848743005
Position 1596: 0.30057869566644857
Position 1257: 0.27880542578336015
Position 611: 0.23180800689036835
Position 631: 0.14830922669995147
Position 2884: 0.14327619352603044
Position 3035: 0.12482843636448142
Position 2106: 0.08382546441150047
Position 2653: 0.06410013017850062
Position 2564: 0.05750053541207939
Position 1262: 0.040511760318185486
Position 2142: 0.034041161974096845
Position 378: 0.030541035522336436
Position 2001: 0.03012290670118019
Position 757: 0.02293652801515962
Position 1600: 0.01999935138839916
Position 2344: 0.016026638484292123
Position 2710: 0.011544469343299595
Position 1495: 0.005707714553583731
Position 2044: 0.00568422725729149
Position 2196: 0.005427124088393166
Position 1309: 0.004688861005128311
Position 2501: 0.004630265256214905
Position 2047: 0.0040854005210195525
Position 446: 0.0037978384973348495
Position 3071: 0.0029590396737270057
Position 2170: 0.002951689936561866
Position 1276: 0.002693953217964312
Position 687: 0.0025990880771497534
Position 476: 0.0023433666036492547
Position 3228: 0.002272171155320652
Position 2504: 0.0022244596624519442
Position 1078: 0.0021701953526933886
Position 1363: 0.0021468129487532232
Position 711: 0.0020985400233429485
Position 2347: 0.0018453984772634343
Position 2118: 0.0018311059046253616
Position 2895: 0.001613684184410121
Position 504: 0.0015871614585810123
Position 3038: 0.001422536789064077
Position 1960: 0.0012794323658060153
Position 3193: 0.0011337826944617534
Position 1460: 0.0011302264688288375
Position 3296: 0.0011279536588985417
Position 585: 0.001085083190064687
Position 3068: 0.0010400238817418917
Position 338: 0.0010347532864568216
Position 720: 0.0009557100795279333
Position 369: 0.000932282718469686
Position 2488: 0.0008628287095069288
Position 1811: 0.0008257112474062056
Position 2478: 0.0007696958799383976
Position 3202: 0.0007538121707984397
Position 1966: 0.000730532525258958
Position 2085: 0.0006430129754857312
Position 735: 0.0005987984715390938
Position 1623: 0.0005947213263899656
Position 3585: 0.000577368864133036
Position 409: 0.0005712387666332917
Position 2145: 0.0005450916031410324
Position 402: 0.0005363307346727378
Position 2944: 0.0005124897766681513
Position 1025: 0.0005101698883414171
Position 1312: 0.0004873516940622215
Position 3557: 0.00048528546762922805
Position 3147: 0.00046035491656900505
Position 2262: 0.0004551245844961416
Position 346: 0.0004486029003897742
Position 1030: 0.00041577667404517495
Position 3217: 0.0004011103421338264
Position 2716: 0.0003666476814463173
Position 381: 0.00032588197856455836
Position 2641: 0.0003090350715066471
Position 297: 0.0002900898195457967
Position 2857: 0.0002798630822257036
Position 826: 0.000271812174809692
Position 1844: 0.00023525023953356974
Position 1273: 0.00022619506352002046
Position 1715: 0.00021883180449470822
Position 2398: 0.0002032616814940771
Position 516: 0.00018367091241280341
Position 2514: 0.00018170370523535342
Position 3571: 0.0001770611467023342
Position 3238: 0.00015516045962489245
Position 1524: 0.00015512806339242218
Position 835: 0.0001430068815557321
Position 2859: 0.000133492613271561
Position 1626: 0.0001278030837736429
Position 2588: 0.00012444884936442852
Position 2568: 0.00012389174555980418
Position 2632: 0.00011792113304054692
Position 769: 0.00011752894166508696
Position 1108: 0.00011607266000111234
Position 1628: 0.00010154330886073834
Position 1464: 0.0001002102312847863
Position 121: 9.872433716763474e-05
Position 2947: 9.645447527600354e-05
Position 859: 9.49800872498552e-05
Position 3096: 8.461579908104302e-05
Position 3424: 8.164150205311956e-05
Position 1962: 7.460771688262492e-05
Position 2815: 7.189610461451202e-05
Position 589: 7.063995380770026e-05
Position 2616: 6.577456657540096e-05
Position 412: 6.431316810160911e-05
Position 1981: 6.404568151385583e-05
Position 1424: 5.638543643668499e-05
Position 311: 5.636916852798112e-05
Position 3559: 5.138644070626775e-05
Position 2726: 4.971498501370376e-05
Position 3157: 4.766914432802399e-05
Position 3536: 4.3904405193297025e-05
Position 2354: 3.9792375728132094e-05
Position 924: 3.9364287495138974e-05
Position 766: 3.776509625425913e-05
Position 810: 3.208607965561057e-05
Position 1529: 2.9737806377429518e-05
Position 2357: 2.87189182686825e-05
Position 239: 2.6517222909648605e-05
Position 3266: 2.2788748839905343e-05
Position 3144: 2.1249190156487564e-05
Position 2865: 2.042712640060189e-05
Position 865: 2.011183287539786e-05
Position 3271: 1.9873053310254097e-05
Position 152: 1.9769337567899726e-05
Position 2621: 1.972350017254184e-05
Position 649: 1.6647401067077114e-05
Position 1607: 1.5311413814197836e-05
Position 805: 1.3448109977606117e-05
Position 2031: 1.2247605815661218e-05
Position 692: 1.182353405962288e-05
Position 592: 1.1405806805504252e-05
Position 1668: 1.1187962761650838e-05
Position 126: 1.0956911204066812e-05
Position 863: 9.073895745472863e-06
Position 3241: 9.026620930805994e-06
Position 3486: 8.288339664271582e-06
Position 881: 8.238336782620473e-06
Position 647: 7.639198822017965e-06
Position 851: 7.607624381913186e-06
Position 271: 7.596062873497847e-06
Position 480: 7.207414083942234e-06
Position 3482: 7.075705958888278e-06
Position 830: 6.0619962215790126e-06
Position 3121: 6.045350393532562e-06
Position 156: 6.0298143853934945e-06
Position 549: 5.856266800027109e-06
Position 313: 5.593313957466951e-06
Position 790: 5.203027532214005e-06
Position 1095: 4.110332568507919e-06
Position 2770: 3.8637603889022545e-06
Position 872: 3.218444444369982e-06
Position 847: 2.523873088631355e-06
Position 3082: 2.4940997078314123e-06
Position 1093: 2.4559849273667965e-06
Position 98: 2.3471312265695775e-06
Position 354: 2.3285339394984376e-06
Position 844: 2.091380221097608e-06
Position 284: 2.0269750540274783e-06
Position 664: 2.014233609850838e-06
Position 1399: 1.898844761457928e-06
Position 642: 1.60500625805046e-06
Position 812: 1.4173153578923038e-06
Position 324: 1.2689448413186718e-06
Position 999: 7.501098870083025e-07
Position 1369: 6.03421538483554e-07
Position 551: 5.907668424386805e-07
Position 1042: 5.638202082394048e-07
Position 1002: 4.95720364151866e-07
Position 2901: 4.4578917606354483e-07
Position 566: 4.3709629039453313e-07
Position 888: 3.833922604453066e-07
Position 203: 3.246668106977321e-07
Position 1384: 3.078212870161603e-07
Position 564: 2.935143350941784e-07
Position 1114: 2.9201178153103246e-07
Position 1317: 2.8154400786746523e-07
Position 1135: 2.4351794071711227e-07
Position 1224: 2.3680720057423402e-07
Position 1632: 1.8892830666828497e-07
Position 2921: 9.589731613576806e-08
Position 1131: 8.008098593667288e-08
Position 928: 7.551139769993107e-08
Position 2953: 4.9147138173436714e-08
Position 931: 4.175915063985121e-08
Position 976: 2.076148460559529e-08
Position 937: 1.919198381388032e-08
Position 971: 6.440075167868399e-09
Position 3370: 5.275715843410389e-09
Position 77: 1.375777124763384e-09
