Gene = WDR91
index = 1571
Annotated 5SS: [  155  1959  2744  4415  5607  7267 13542 15391 16601 17957 18304 22191
 23102 24563]
Annotated 3SS: [ 1778  2535  4331  5475  7100 13382 15196 16449 17861 18134 22081 22988
 24364 25218]
SMsplice 5SS: [  155  5607  7267 13172 13542 16601 17957 18304 22191 23102 24563]
SMsplice 3SS: [ 5475  7179 13099 13382 16449 17861 18155 22081 22988 24364 25218]
top_k =  1000
Partition function (log Z): 15.15755913818021

Sorted 5' Splice Sites (High to Low Probability):
Position 18304: 0.9974806197813049
Position 13542: 0.9954293683110294
Position 155: 0.9881221627779306
Position 17957: 0.9705856038116258
Position 7267: 0.9102641262005217
Position 22191: 0.901376241740281
Position 16601: 0.8465811861837423
Position 5607: 0.8392067167887679
Position 23102: 0.8162661731930405
Position 24563: 0.8058945425634234
Position 4415: 0.65867450312525
Position 25886: 0.5436119828346153
Position 12286: 0.514179901974959
Position 13172: 0.5073734437935729
Position 15391: 0.46039190309642786
Position 1137: 0.3532868404830662
Position 16965: 0.3420599768363219
Position 1959: 0.33379863835689066
Position 14158: 0.23996204393063267
Position 13192: 0.17397716044721778
Position 1039: 0.1711369966248854
Position 2616: 0.1633329219078317
Position 14491: 0.16247700285556682
Position 25142: 0.1491069004712745
Position 25525: 0.1484615013481492
Position 17274: 0.11352747082386004
Position 25427: 0.10456018837041509
Position 1491: 0.10103386511460241
Position 25106: 0.09101218074715176
Position 26189: 0.08207146652233455
Position 24905: 0.07825429716034274
Position 17078: 0.06889582359224178
Position 12264: 0.06583893255206347
Position 17484: 0.06254589104425479
Position 11199: 0.05838484901586003
Position 26181: 0.05815443766989621
Position 20055: 0.052048652972518046
Position 6450: 0.048168132790969896
Position 17615: 0.047832132758992243
Position 16138: 0.04586175114249925
Position 7604: 0.03390343494145756
Position 24941: 0.033642837689019746
Position 24401: 0.03315230723090063
Position 26256: 0.03262304881416603
Position 25919: 0.030854868936736772
Position 3128: 0.030330773105676105
Position 973: 0.02878960032323195
Position 25565: 0.026513262473996744
Position 21197: 0.023485047041764427
Position 24288: 0.020508891214692338
