Gene = AK6
index = 47
Annotated 5SS: [   80  3040 13648 13894]
Annotated 3SS: [ 2946 13588 13747 17288]
SMsplice 5SS: [   80  3040  9680 13648 13894]
SMsplice 3SS: [ 2946  9565 13588 13747 17288]
top_k =  1000
Partition function (log Z): -4.471908177707394

Sorted 5' Splice Sites (High to Low Probability):
Position 13894: 0.9946829300208384
Position 3040: 0.8812797328699061
Position 13648: 0.8383802843881051
Position 9680: 0.6908275899685843
Position 80: 0.5617620768158639
Position 1704: 0.36191414709196157
Position 12153: 0.17504055277526714
Position 9969: 0.1343031436099512
Position 447: 0.10881462615108471
Position 15357: 0.08763868260447598
Position 13670: 0.08744772269196543
Position 1298: 0.08447941613754069
Position 14269: 0.0826925054155408
Position 916: 0.08089527740291735
Position 7044: 0.07962286013984025
Position 14271: 0.07753089932477597
Position 859: 0.0633396707804789
Position 15368: 0.06319761856633285
Position 566: 0.06053387295940378
Position 3090: 0.05940144735134191
Position 156: 0.05232599155943376
Position 272: 0.034372167574933755
Position 12572: 0.031217600216216727
Position 325: 0.027229568131069973
Position 7056: 0.026451246791709935
Position 17219: 0.02420683902193965
Position 13017: 0.017466803134855213
Position 687: 0.016881694297479318
Position 1902: 0.01654075679370063
Position 9321: 0.014126896325204707
Position 9765: 0.013960966416877756
Position 1168: 0.013545907266085407
Position 12139: 0.013538815640276229
Position 12580: 0.013196610799080535
Position 378: 0.01210395673162509
Position 13652: 0.011532480205350363
Position 1983: 0.011137087898257686
Position 1477: 0.0104804283671249
Position 469: 0.010336088960652303
Position 2415: 0.010283635664422256
Position 17145: 0.0099322450769854
Position 2847: 0.0092230626983199
Position 1945: 0.008817711428905967
Position 16: 0.00772997669467016
Position 9274: 0.007073669723873166
Position 5580: 0.006257311357767647
Position 7779: 0.0057442798612319336
Position 605: 0.005518853149659299
Position 6764: 0.005049745584274423
Position 1149: 0.004853313878684382
Position 8733: 0.004844228543878975
Position 17428: 0.004756286132549899
Position 959: 0.004626172389051332
Position 9363: 0.004036304676065405
Position 4623: 0.0026711275066203326
Position 15281: 0.002594232929805013
Position 4971: 0.0025427210564949666
Position 15068: 0.002510596219201614
Position 693: 0.002418837889519672
Position 4596: 0.002306741351744185
Position 1368: 0.00200597203841378
Position 1467: 0.0019223932822265931
Position 8728: 0.0018029038284679748
Position 16836: 0.0014630349144174684
