Gene = RSRC1
index = 1215
Annotated 5SS: [   156  16444  18137  97391 192221 249054 355149 431344 437633]
Annotated 3SS: [ 16247  18010  97216 192183 249001 355079 431236 437479 438327]
SMsplice 5SS: [    95  16444  18137  30992  35690  57063  57431  65631  97391 114621
 117429 125044 162431 176982 185987 192221 249054 254578 314355 322447
 326175 346978 355149 370324 376834 398602 425284 425479 431344 437636]
SMsplice 3SS: [ 16247  18010  30889  35558  56949  57168  65526  97249 114525 117254
 124878 162313 176896 185900 192183 249001 254353 314194 322291 326104
 346876 355079 370200 376625 398509 425206 425391 431236 437479 438327]
top_k =  1000
Partition function (log Z): -194.1111778262292

Sorted 5' Splice Sites (High to Low Probability):
Position 18137: 0.9988795320502528
Position 16444: 0.9544207677544646
Position 35690: 0.9096184989955824
Position 30992: 0.7613133932888536
Position 22438: 0.7113517988088411
Position 34991: 0.6016562926561986
Position 22056: 0.5966552248545616
Position 374: 0.5625620667167616
Position 95: 0.5261773337940473
Position 5288: 0.32876059602923596
Position 156: 0.312876132286347
Position 27164: 0.30181042662648505
Position 35458: 0.2895617138915586
Position 5902: 0.24623551210054828
Position 31025: 0.21284070039955805
Position 40921: 0.19367098405102434
Position 32433: 0.19289584037715435
Position 6525: 0.1887729406581688
Position 6545: 0.130391286203774
Position 12935: 0.12151800729705188
Position 19242: 0.11783945194635834
Position 4343: 0.099573628235673
Position 25857: 0.09528087642428075
Position 32522: 0.08190815680935387
Position 19584: 0.04584813309034783
Position 24912: 0.043711360622137096
Position 26409: 0.040261028540856655
Position 2117: 0.03155922058132973
Position 4357: 0.03118986652397952
Position 5029: 0.02157329206593678
Position 37275: 0.020691084922403267
Position 23046: 0.01968223461241854
Position 3975: 0.017634331151405898
Position 1404: 0.015506729319036308
Position 26272: 0.0153730685243268
Position 2386: 0.015110278121436824
Position 2937: 0.014843792766213603
Position 4369: 0.014139517567530234
Position 23170: 0.010772415079565383
Position 20676: 0.01034495800528304
Position 36578: 0.007511799561085749
Position 21804: 0.007277229519072324
Position 23118: 0.0057534469967720075
Position 3805: 0.004827708648430748
Position 25225: 0.004691120836439718
Position 4089: 0.004333020475716997
Position 18799: 0.004179536142247911
Position 418: 0.004053269035763987
Position 18985: 0.0035821935632516138
Position 37166: 0.003260664030903813
Position 4345: 0.0032475279787315264
Position 31093: 0.0029620171501769294
Position 18792: 0.002855521456435149
Position 5323: 0.001688725432080808
Position 1645: 0.0014633790946318934
Position 18715: 0.001362676369562869
Position 1064: 0.001102490447642815
Position 1822: 0.0010680780181078788
Position 5187: 0.0007453581650082663
Position 2511: 0.000714489805136067
Position 5354: 0.0006817194726601565
Position 22756: 0.0005353768169769474
Position 18444: 0.0004876871961730606
Position 181: 0.0003628611684458265
Position 1896: 0.00028850149934820486
Position 48: 0.0002667947649418395
Position 22540: 0.00024010253957875428
Position 3260: 0.00021300387929203122
Position 2755: 0.0001686370392478726
Position 3951: 0.00013664509273880667
Position 20149: 0.0001196144015654393
Position 21160: 0.00011278338578011524
Position 39: 8.316337297126435e-05
Position 20622: 5.825970403320503e-05
Position 287: 4.1184999351133256e-05
Position 18742: 3.48434532213964e-05
Position 22443: 3.1041715419916034e-05
Position 667: 2.159994166896619e-05
Position 18110: 1.9365229098540447e-05
Position 20531: 1.853373525060907e-05
Position 650: 1.0837592719484021e-05
Position 20585: 1.0641465193880296e-05
Position 623: 9.468779847822974e-06
Position 1039: 7.723317259665202e-06
Position 99: 6.9584923447898545e-06
Position 1965: 5.765884195001047e-06
Position 160: 5.629763450331071e-06
Position 18376: 4.582822883185955e-06
Position 131: 3.0632032749226217e-06
Position 812: 2.627300749063347e-06
Position 2627: 2.421319683628914e-06
Position 356: 1.713154560728272e-06
Position 2030: 1.2920510922125141e-06
Position 1816: 1.0594451081319168e-06
Position 1055: 8.059025572412537e-07
Position 1110: 7.563016425932136e-07
Position 873: 5.779661350637927e-07
Position 1175: 3.846025074476071e-07
Position 19903: 2.851401468668881e-07
Position 691: 2.84994435186545e-07
Position 1015: 2.1840000695583665e-07
Position 1592: 2.1456064029820467e-07
Position 19491: 2.0985192758501955e-07
Position 20: 1.3207811476235037e-07
Position 1104: 1.1100393720191823e-07
Position 518: 6.714865259313625e-08
Position 550: 5.7201713316934546e-08
Position 19876: 5.45625323456832e-08
Position 787: 1.4554414352650856e-08
Position 981: 1.4035001323605665e-08
Position 1496: 1.1746616640870441e-08
Position 968: 4.2310682607905084e-09
Position 23: 4.681779428737819e-10
Position 857: 5.432370312767258e-14
Position 581: 1.1249565473740877e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 18010: 0.9890916118607429
Position 16247: 0.9544207677544515
Position 35558: 0.9461734677526065
Position 30889: 0.9312987609668048
Position 34833: 0.5747579810269169
Position 22293: 0.5368757950356132
Position 252: 0.3230476328714648
Position 46241: 0.3124386199798677
Position 32338: 0.2921401017759406
Position 5816: 0.24013364539760368
Position 35373: 0.22840195536274707
Position 21965: 0.228170957521669
Position 40758: 0.2033083142895446
Position 21803: 0.1847222591023
Position 6440: 0.15771505603297611
Position 5150: 0.14225528159671916
Position 4178: 0.14121751590869167
Position 21952: 0.13816598560088642
Position 27100: 0.1305812048486994
Position 6292: 0.12656337982598706
Position 12808: 0.12151800729705042
Position 22383: 0.10728736926547609
Position 5058: 0.10321906784112447
Position 19149: 0.09741245860749702
Position 25794: 0.09530428413648037
Position 42352: 0.0834174102449396
Position 37551: 0.079918285456698
Position 26914: 0.0748399169172248
Position 44475: 0.0690113563696681
Position 35235: 0.06115975852880761
Position 44254: 0.05670665378569607
Position 26153: 0.055640127454354274
Position 283: 0.05553882184166633
Position 26860: 0.05413947110712935
Position 30855: 0.04998647818841971
Position 39223: 0.04239598460655464
Position 26993: 0.042281598682172294
Position 43399: 0.03954886433986002
Position 5178: 0.03859273235480942
Position 5086: 0.037393376893310744
Position 24814: 0.03716291945324945
Position 46628: 0.03711796212037456
Position 22266: 0.03625645580749756
Position 6364: 0.03488579100297948
Position 34770: 0.033996194396381206
Position 19494: 0.029895764999255753
Position 22336: 0.02817887279602352
Position 22853: 0.027685087798081296
Position 41430: 0.026423292841630374
Position 36826: 0.025625330625942445
Position 36481: 0.023171037568015026
Position 4820: 0.0222455898432102
Position 21872: 0.022108434213892112
Position 21738: 0.021241284242954957
Position 45240: 0.018957101229745654
Position 37165: 0.01812062312193403
Position 2098: 0.01535757436251556
Position 19441: 0.015265028692255121
Position 37023: 0.01513385863086342
Position 39740: 0.015128299237658498
Position 38553: 0.014667870760953246
Position 35873: 0.012071110186865897
Position 1956: 0.010423383960840719
Position 5258: 0.00955696704298349
Position 2209: 0.008871474655473995
Position 19008: 0.008412572330492904
Position 286: 0.008178574081158277
Position 2699: 0.007791067269152086
Position 1270: 0.0075895472572884695
Position 210: 0.007379766328119735
Position 23000: 0.0073757451088711295
Position 37395: 0.007300043900057744
Position 36397: 0.0071326461465766565
Position 3824: 0.007047290859655831
Position 19174: 0.00669824418068851
Position 18610: 0.006301123673856576
Position 3711: 0.006017850072738536
Position 20530: 0.005795114687875787
Position 39562: 0.005713256340408335
Position 37250: 0.005603495379295125
Position 37920: 0.005111429203186029
Position 2868: 0.005075173093891862
Position 21697: 0.004875853922257101
Position 24645: 0.0047357499603926465
Position 18831: 0.0046791866169534815
Position 34194: 0.0046718458931462635
Position 22030: 0.00465185541498501
Position 3978: 0.004580123488594511
Position 17898: 0.004303345705270004
Position 36367: 0.0042585931750560605
Position 2030: 0.004252128081571593
Position 20424: 0.004068346022294796
Position 18052: 0.0039031175402154507
Position 1334: 0.0037529532338341147
Position 40036: 0.0036900956897588473
Position 4221: 0.0036727002623466462
Position 3949: 0.0036683509986169577
Position 37105: 0.0034782031359087903
Position 3738: 0.003267370009399057
Position 38265: 0.003139224718569417
Position 1909: 0.0031304395089925474
Position 22144: 0.003003676145243206
Position 25146: 0.0028771124723743287
Position 207: 0.002854944940017713
Position 1092: 0.002765822808428123
Position 5741: 0.002713418401669132
Position 317: 0.002710157741923974
Position 18927: 0.0023603585058495948
Position 37474: 0.0018983426223853563
Position 25127: 0.0018785415744516233
Position 38448: 0.0018584238881392558
Position 3768: 0.0018396753954617782
Position 24582: 0.0018245264436548537
Position 18984: 0.0017268482687885604
Position 334: 0.001604676819521693
Position 17984: 0.0016018039346929701
Position 5784: 0.0015403383473532705
Position 5796: 0.0014643941786066006
Position 22902: 0.0014563842165382405
Position 37804: 0.0013800372046566516
Position 4188: 0.001263251419750281
Position 304: 0.0012188590574876207
Position 2318: 0.0011537056796356827
Position 33799: 0.0011390131293682831
Position 35994: 0.0010667260924617215
Position 185: 0.0010647162465418588
Position 3900: 0.000990191920559597
Position 1669: 0.0009898185812458658
Position 2882: 0.0009643279500821674
Position 38761: 0.0009253708797262057
Position 31818: 0.0009200446466313608
Position 1655: 0.000910657500225987
Position 38311: 0.0008137986888661037
Position 2468: 0.00079927254098216
Position 18677: 0.0007848279270859667
Position 36857: 0.0007835121897026737
Position 34156: 0.0007773716174484827
Position 36707: 0.0007700981734381634
Position 33225: 0.0007594555810699299
Position 1547: 0.0006914690921610256
Position 19521: 0.0006428167964759302
Position 300: 0.0006293619686925845
Position 37807: 0.0006217479745605958
Position 37687: 0.0005957623673330976
Position 314: 0.0005933125490743187
Position 20581: 0.0005773700949623312
Position 35966: 0.000570756102217935
Position 22657: 0.0005585222902268223
Position 4113: 0.0005511496643236166
Position 2497: 0.000526118618498931
Position 18711: 0.0005197728773952178
Position 950: 0.0005109835845574042
Position 872: 0.0005100030272887085
Position 2152: 0.0004921146980075357
Position 3714: 0.000476713835077126
Position 307: 0.00045418477193894094
Position 320: 0.00040847150507201187
Position 1304: 0.0003891557536367049
Position 2304: 0.0003872590531545077
Position 5871: 0.0003837159344839687
Position 310: 0.00037187488613905516
Position 2711: 0.00036787142191343456
Position 1362: 0.00036745366630920064
Position 18560: 0.00035764212661895043
Position 1536: 0.00035561235487178614
Position 2226: 0.00032737769498615327
Position 1911: 0.00032129023167803717
Position 18622: 0.000320605018424651
Position 2229: 0.00030831379949363183
Position 18286: 0.00030603329694464773
Position 4008: 0.0003008403530872201
Position 2064: 0.0002808903454649825
Position 1108: 0.00022699654987254667
Position 35743: 0.00022675648939092933
Position 2078: 0.00022144242552999001
Position 1298: 0.0002025763600302709
Position 2054: 0.00020228066892321084
Position 1344: 0.00020187822176419388
Position 18426: 0.00019406107412908447
Position 3563: 0.00018922148590349932
Position 5227: 0.00018667559276209475
Position 1591: 0.00016862318186809484
Position 31229: 0.0001580223907809715
Position 21075: 0.0001535263990779062
Position 1972: 0.00014962618224669352
Position 298: 0.00014078844478642154
Position 24348: 0.00014034243535083305
Position 18714: 0.00013837533856433793
Position 33098: 0.00012681791091008615
Position 1508: 0.00011697763854263149
Position 3128: 0.00011314817410688926
Position 32359: 0.00011008620882701708
Position 32539: 0.00010169166503759826
Position 2420: 9.914913238137247e-05
Position 32579: 9.91191814261929e-05
Position 341: 9.680547121426736e-05
Position 1463: 9.197192596970841e-05
Position 28499: 8.814289704013516e-05
Position 2674: 7.961776359781202e-05
Position 1283: 7.083190895540264e-05
Position 31097: 6.680177670530222e-05
Position 20119: 6.675946435881253e-05
Position 326: 6.160558423876578e-05
Position 3190: 6.005607452552034e-05
Position 18786: 5.37249132620344e-05
Position 19546: 5.2419806033368245e-05
Position 2116: 4.873064263593225e-05
Position 918: 4.6209775503724806e-05
Position 160: 4.5180559076831235e-05
Position 18246: 4.296224551509287e-05
Position 25023: 4.271460245089586e-05
Position 32308: 4.240370814451077e-05
Position 3027: 3.979963065962672e-05
Position 22467: 3.942704991774821e-05
Position 523: 3.490700016133204e-05
Position 1598: 2.9613842845359077e-05
Position 20070: 2.9558530347308266e-05
Position 1172: 2.8086517584970494e-05
Position 138: 2.7204784409636223e-05
Position 359: 2.552473898592369e-05
Position 19079: 2.502336900251654e-05
Position 212: 2.4315129245526855e-05
Position 1564: 2.1911334999530477e-05
Position 1930: 2.1689292265301274e-05
Position 2324: 2.1183570072277738e-05
Position 20038: 2.0671978509354838e-05
Position 1505: 2.027328299784242e-05
Position 18401: 1.7536157338349824e-05
Position 2650: 1.5422916873098758e-05
Position 880: 1.4703945972603072e-05
Position 23942: 1.263097435859371e-05
Position 23212: 1.0883242663256343e-05
Position 1791: 9.381772668545466e-06
Position 27574: 9.322889338580128e-06
Position 981: 9.100818451049722e-06
Position 328: 8.305531388885156e-06
Position 24991: 6.192668961592717e-06
Position 24351: 5.9522525158167045e-06
Position 19028: 5.1631463490521375e-06
Position 22691: 5.085477033278845e-06
Position 19875: 4.230705013922801e-06
Position 20878: 3.7135773972860887e-06
Position 1714: 2.6131720410569125e-06
Position 503: 2.4277810779475234e-06
Position 21227: 2.329120279291379e-06
Position 24084: 2.302648154843725e-06
Position 1789: 2.2983474347567096e-06
Position 24260: 2.2912962697243024e-06
Position 19764: 2.2650226045064594e-06
Position 1389: 2.08012565402472e-06
Position 1559: 2.0426455949916928e-06
Position 22568: 1.914834004116685e-06
Position 1175: 1.618120711874423e-06
Position 2173: 1.5768976232401877e-06
Position 2110: 1.4149827891621767e-06
Position 21403: 1.3569975251810526e-06
Position 1444: 1.1930956636816198e-06
Position 1756: 1.1928344078167047e-06
Position 884: 1.0793249966219753e-06
Position 19583: 9.002920438310028e-07
Position 1182: 8.647774054187025e-07
Position 1366: 8.421831539278306e-07
Position 331: 7.908161367533301e-07
Position 1300: 7.783003932706275e-07
Position 1522: 7.434763965066721e-07
Position 356: 7.393063624159811e-07
Position 21327: 7.192027632916523e-07
Position 673: 6.974369967778251e-07
Position 1127: 6.882774889556059e-07
Position 338: 6.339249091021648e-07
Position 21194: 6.220402542622555e-07
Position 23044: 5.092579356830309e-07
Position 18301: 4.904200250191443e-07
Position 22529: 3.9856825593802353e-07
Position 20215: 3.7400032705677943e-07
Position 1439: 3.5313796052000116e-07
Position 1496: 3.3635304701019505e-07
Position 295: 3.174428124604879e-07
Position 1025: 3.1114055441722055e-07
Position 345: 3.08689516091205e-07
Position 2562: 2.9612417246063867e-07
Position 2396: 2.8850713750612556e-07
Position 2708: 2.767592772617337e-07
Position 555: 2.6736270210657426e-07
Position 1813: 2.046303664189014e-07
Position 1483: 1.8636335724212988e-07
Position 550: 1.579560176280856e-07
