Gene = RFK
index = 1134
Annotated 5SS: [ 416 2088 5952]
Annotated 3SS: [1935 5848 6975]
SMsplice 5SS: [ 416 2088 5952]
SMsplice 3SS: [1935 5848 7997]
top_k =  1000
Partition function (log Z): -3.474805125228511

Sorted 5' Splice Sites (High to Low Probability):
Position 2088: 0.9252901832643488
Position 416: 0.854200712691587
Position 5952: 0.8320431560753536
Position 6323: 0.3069324491873827
Position 7074: 0.3010576848203845
Position 204: 0.2581472689803604
Position 3290: 0.2417330974267645
Position 1767: 0.23720146520367502
Position 6887: 0.18806255911864275
Position 5999: 0.13765025248047208
Position 139: 0.07731011417063464
Position 4434: 0.05553709353864208
Position 8433: 0.028200021514691326
Position 706: 0.02472216350859029
Position 4296: 0.018420082292832863
Position 2040: 0.017252590131934132
Position 1100: 0.01419979618746889
Position 792: 0.014024556909434795
Position 2702: 0.012601652081829194
Position 2122: 0.012025855334251524
Position 150: 0.0069721100168670565
Position 6243: 0.0069128399492355535
Position 5234: 0.005716401678541388
Position 3314: 0.004687830818846835
Position 7358: 0.004555474446586961
Position 1313: 0.004545107374682323
Position 6584: 0.0042439121967678475
Position 6724: 0.0041462402152556066
Position 2752: 0.0033617104992744212
Position 370: 0.003109432153068263
Position 1714: 0.002946121190972281
Position 749: 0.0028159864186375937
Position 183: 0.0026891150784195787
Position 7000: 0.002669447433135403
Position 642: 0.002586258157979924
Position 6290: 0.0024552283619520433
Position 1730: 0.0022402140531303833
Position 3300: 0.002118924478074929
Position 3251: 0.0018665373980698379
Position 7880: 0.0018526358533170167
Position 1266: 0.0017667426110475365
Position 6927: 0.001269933797981776
Position 7428: 0.0011305440397228728
Position 4128: 0.0009698806692252694
Position 8416: 0.0009634876594165753
Position 582: 0.0009059106820671494
Position 4291: 0.0008589685968720725
Position 6855: 0.000848694113462443
Position 5206: 0.0007524798653082143
Position 1223: 0.0007462891028402666
Position 1367: 0.0006397609236167391
Position 7945: 0.0005974363882306243
Position 7443: 0.0005333105302681568
Position 1903: 0.00047337572873125817
Position 3040: 0.0004580888147461933
Position 250: 0.0004560907608845085
Position 1433: 0.00043974014654351277
Position 842: 0.0004285338942231747
Position 7116: 0.0004145023611721309
Position 1540: 0.0003787428304841733
Position 754: 0.00036540037834593937
Position 455: 0.0003153395356927615
Position 367: 0.0002999878867733592
Position 7164: 0.00027969031082510884
Position 257: 0.00023866141680524444
Position 2664: 0.00023746625324815615
Position 2627: 0.00023663522761311893
Position 1396: 0.00023540718595616112
Position 2261: 0.00018433184857983436
Position 1328: 0.0001786133029990064
Position 2179: 0.0001419931845519231
Position 711: 9.198973573350548e-05
Position 159: 7.576995170439122e-05
Position 2109: 6.139504248017775e-05
Position 7381: 5.7424793839476045e-05
Position 910: 5.7164040329066445e-05
Position 362: 5.1061699221968125e-05
Position 1643: 4.789521514681586e-05
Position 1520: 3.94599040409696e-05
Position 192: 3.41438451197819e-05
Position 8028: 3.10332529677324e-05
Position 6680: 2.899620374495495e-05
Position 3026: 2.3639252072667002e-05
Position 3951: 2.157204015731165e-05
Position 2037: 1.654327931070894e-05
Position 2361: 1.4438693074362568e-05
Position 3100: 1.2392183004403131e-05
Position 6250: 1.2223636719688202e-05
Position 92: 1.202618876108071e-05
Position 819: 1.055139254800376e-05
Position 6335: 1.0530938556947915e-05
Position 270: 1.0378197847668293e-05
Position 6189: 1.0355433592041274e-05
Position 450: 9.89172573277811e-06
Position 556: 9.824584494579035e-06
Position 1523: 9.425912080471896e-06
Position 785: 8.538965711647138e-06
Position 145: 8.344352208490255e-06
Position 2494: 7.097344798374002e-06
Position 811: 6.880289947969702e-06
Position 873: 4.930752618020361e-06
Position 180: 4.644573905382059e-06
Position 4430: 4.499344409431326e-06
Position 6271: 4.368766062954599e-06
Position 1534: 3.6762987907313595e-06
Position 4418: 3.5369166451107933e-06
Position 173: 1.1520221720050755e-06
Position 2464: 3.83244067112881e-07
Position 3246: 2.885933164348601e-07
Position 3333: 1.8161411081616776e-07
Position 189: 1.6273741403758606e-07
Position 631: 1.5121331542415357e-07
Position 3188: 1.2126557611220766e-07
Position 795: 1.206540866055491e-07
Position 715: 1.1191668396424098e-07
Position 3209: 7.083963550548912e-08
Position 1987: 7.064291905952821e-08
Position 500: 4.325021775368297e-08
Position 2190: 3.656268596734026e-08
Position 954: 3.435326552540395e-08
Position 824: 2.66175545238015e-08
Position 573: 5.0778355238553815e-09
Position 3515: 3.910298871757946e-09
Position 238: 3.749071306852207e-09
Position 639: 3.5749524655580885e-09
Position 436: 3.2296292685945254e-09
Position 7212: 2.5678406843855667e-09
Position 681: 1.8351092729885537e-09
Position 560: 8.965434033279303e-10
Position 2150: 8.829722793024925e-11
Position 2081: 8.205838834222606e-11
Position 595: 1.2600419087636863e-11
Position 1565: 1.669418233014199e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5848: 0.9538509802508678
Position 1935: 0.8764978945382176
Position 7997: 0.693476813890495
Position 6975: 0.38541830116127207
Position 288: 0.24979648468878682
Position 3127: 0.2327057659277703
Position 6514: 0.22384342897987347
Position 1608: 0.16388243841943306
Position 6140: 0.15514765999396007
Position 6240: 0.13545045196014913
Position 1628: 0.06949226894828196
Position 6536: 0.056181893532738864
Position 2008: 0.055760584399067024
Position 4196: 0.041656283856103406
Position 8639: 0.03185241688022727
Position 4342: 0.026829234476496235
Position 8162: 0.026758321785052747
Position 7144: 0.017418967832517538
Position 6221: 0.012116145328592015
Position 1604: 0.01188080327807275
Position 7780: 0.01095881024343909
Position 3180: 0.01047519428699488
Position 8361: 0.010198935002167658
Position 2572: 0.010116923782306882
Position 6723: 0.010085861039865219
Position 6820: 0.008624287539503386
Position 5795: 0.008575625575054353
Position 7169: 0.008156438980656808
Position 5160: 0.007311394116426502
Position 924: 0.007174179038762206
Position 8769: 0.0065967154210152925
Position 5876: 0.005274369833217971
Position 3158: 0.00516419146081238
Position 8027: 0.004976882930466179
Position 6069: 0.004258015640525961
Position 1953: 0.0034130758852458543
Position 8525: 0.0033519953218070432
Position 6206: 0.003314137926339797
Position 6990: 0.0032746363096186008
Position 2393: 0.003062969118334036
Position 8183: 0.002989701814074317
Position 1167: 0.002966783989539777
Position 1808: 0.002923067636663968
Position 220: 0.002899254008412828
Position 6117: 0.0025670807393538384
Position 7765: 0.002504051769516713
Position 6218: 0.0024848515332465504
Position 7813: 0.002471289844435673
Position 1844: 0.0024599540262013114
Position 6583: 0.0024297020436744804
Position 6436: 0.0023753053166429864
Position 2529: 0.0023263616794341703
Position 1971: 0.002290041096486831
Position 6664: 0.0022357617077295227
Position 4387: 0.00223491024532013
Position 1032: 0.0022203202494572886
Position 6510: 0.002033669499989015
Position 3844: 0.0019246475619915417
Position 6082: 0.0017421380845728629
Position 5951: 0.0017285479851988968
Position 6181: 0.0017106584741290855
Position 8950: 0.0016200539647939622
Position 5614: 0.00154788992609459
Position 6999: 0.001533660651228383
Position 700: 0.0015077770059195293
Position 4291: 0.001481141692907199
Position 1464: 0.0013696671045018954
Position 1884: 0.0012989500372204929
Position 6977: 0.001215236963673069
Position 2438: 0.001149683919923979
Position 1764: 0.0010911699707934744
Position 4306: 0.0010720249256306034
Position 309: 0.0010344497075849548
Position 959: 0.0010151590594827057
Position 8532: 0.0009661397772446388
Position 4253: 0.0009608338262641371
Position 523: 0.0009298126105437075
Position 991: 0.0009152019451759387
Position 568: 0.0009102523978407658
Position 8821: 0.0008991538248934332
Position 297: 0.0008751019524473736
Position 7876: 0.0008692626992728096
Position 6790: 0.0008398908874435219
Position 6698: 0.000804271543817434
Position 744: 0.0007663799829480436
Position 6871: 0.0007036172779446097
Position 3001: 0.0006902669690670841
Position 6741: 0.0006888066197296392
Position 6035: 0.0006479754980038547
Position 2049: 0.000613619092544206
Position 8626: 0.0005870579697731548
Position 4170: 0.0005492454915477917
Position 6765: 0.0005352329305751463
Position 8100: 0.0005319425855882929
Position 224: 0.0005257596870524856
Position 7212: 0.0005052553681397782
Position 3143: 0.0004951849754737981
Position 3055: 0.0004268993352316587
Position 415: 0.00039674410823142315
Position 3236: 0.0003800396820413206
Position 5802: 0.00035210246881880927
Position 2812: 0.0003501897082531753
Position 4738: 0.0003428186509612665
Position 1959: 0.000331257664683651
Position 7475: 0.0003217296518270638
Position 1850: 0.0002923076982767077
Position 615: 0.00028918552429269847
Position 6250: 0.000282860847570951
Position 3209: 0.0002805512029805703
Position 6365: 0.00024891935688589666
Position 8546: 0.0002464639256164353
Position 841: 0.0002448483926580431
Position 963: 0.00024432515519565607
Position 3098: 0.0002307513338311111
Position 1749: 0.0002300836485820866
Position 7458: 0.00020853321490769765
Position 6474: 0.00020732342166643124
Position 1210: 0.0001979828653034945
Position 1705: 0.00019336742023391313
Position 1556: 0.00018890161531344462
Position 2162: 0.0001780506377090805
Position 2596: 0.0001739997475976501
Position 6020: 0.0001591429360109773
Position 6040: 0.0001581304873170703
Position 4008: 0.00014434208146169486
Position 1907: 0.00012993596320299663
Position 367: 0.00011567929244053502
Position 1514: 0.00010122133711774298
Position 322: 9.938804331102957e-05
Position 2878: 9.666560643826336e-05
Position 7353: 8.454588632993277e-05
Position 399: 8.012636474889612e-05
Position 2150: 7.986154282910529e-05
Position 2017: 7.812976911606887e-05
Position 1717: 7.768391952067553e-05
Position 226: 7.668142916492427e-05
Position 746: 7.079221617717361e-05
Position 5553: 6.997953514374186e-05
Position 1207: 6.791603781011193e-05
Position 705: 6.44413659955539e-05
Position 5399: 6.176143581490945e-05
Position 5652: 6.131990891758069e-05
Position 7073: 6.115028700320483e-05
Position 587: 6.033136250232044e-05
Position 1252: 6.022315190641643e-05
Position 1188: 5.776924302300025e-05
Position 6378: 5.560062976018844e-05
Position 5998: 5.536840355108406e-05
Position 3243: 5.3445302697240036e-05
Position 6278: 5.183275543028314e-05
Position 1394: 5.1180749478105785e-05
Position 2033: 5.0854722895976015e-05
Position 672: 4.9848618647096924e-05
Position 994: 4.289674672619382e-05
Position 3382: 4.252756826504581e-05
Position 1640: 3.789684909669586e-05
Position 1657: 3.5597944607906135e-05
Position 1049: 3.5301479236082235e-05
Position 3848: 3.37460694417226e-05
Position 5620: 3.159779693337339e-05
Position 4482: 2.9841105720325202e-05
Position 1312: 2.954654257936563e-05
Position 2536: 2.8643055275949704e-05
Position 4566: 2.6007340439572285e-05
Position 525: 2.291742667601415e-05
Position 591: 1.9612900035357195e-05
Position 2894: 1.7012445638931934e-05
Position 1135: 1.6588897036422357e-05
Position 2069: 1.5178499306950774e-05
Position 3868: 1.493180758418033e-05
Position 636: 1.4917611415175069e-05
Position 2022: 1.3738361245602087e-05
Position 396: 1.3671852816609313e-05
Position 937: 1.2296774760350143e-05
Position 3563: 1.1959711939310614e-05
Position 1216: 1.1816582975018123e-05
Position 2912: 1.1070809595563326e-05
Position 646: 1.0743678628341819e-05
Position 2621: 1.0629437125937231e-05
Position 655: 1.0213315912840343e-05
Position 4606: 8.246811447294722e-06
Position 1332: 8.186924209933105e-06
Position 1184: 7.434175388841724e-06
Position 1321: 6.6587316527207364e-06
Position 1722: 6.278336394204067e-06
Position 1667: 5.464016265099063e-06
Position 2678: 5.340392109859338e-06
Position 1635: 4.751192575781315e-06
Position 2193: 4.215699858753826e-06
Position 1766: 4.115704902865766e-06
Position 3275: 4.11076256556297e-06
Position 2494: 3.7934401554364202e-06
Position 1342: 3.5538428827080146e-06
Position 1771: 3.1670166786166816e-06
Position 661: 3.1138229150172227e-06
Position 711: 2.9887374721920667e-06
Position 2261: 2.750933851860822e-06
Position 2364: 2.7241338606297337e-06
Position 2626: 2.320289810455458e-06
Position 527: 1.932535964315118e-06
Position 338: 1.916173010766874e-06
Position 1264: 1.0877868533542572e-06
Position 2168: 9.329671386922814e-07
Position 901: 5.600879736108755e-07
Position 1043: 3.025512397846044e-07
Position 1191: 2.079334064008567e-07
Position 2176: 6.212490600718997e-08
Position 4217: 5.57280909177731e-08
Position 2135: 3.975670452212285e-08
Position 5369: 3.796445638594445e-08
Position 2237: 3.3237107479921635e-08
Position 478: 1.6137624716172357e-08
Position 762: 1.3209829929773093e-08
Position 471: 8.026591294956951e-09
Position 425: 7.819329623611119e-09
Position 720: 7.063725920956904e-09
Position 2275: 3.295656292390788e-09
Position 1072: 2.213604551525497e-09
Position 3010: 2.2069155031987648e-09
Position 845: 1.1255611905567801e-09
Position 970: 1.0074036901044925e-09
Position 780: 5.639644699859431e-10
Position 469: 5.537570933805807e-10
Position 434: 3.44438146232777e-10
Position 1949: 2.60533259871838e-10
Position 462: 1.923296858217615e-10
Position 163: 1.2217678264001477e-10
Position 173: 4.501441183170952e-11
Position 436: 2.0627084825984223e-11
Position 420: 1.1885467005425021e-11
Position 422: 2.678323685348766e-12
