Gene = TSACC
index = 1493
Annotated 5SS: [ 236 2478 7395]
Annotated 3SS: [2319 7265 9453]
SMsplice 5SS: [749]
SMsplice 3SS: [832]
top_k =  1000
Partition function (log Z): -10.296489859181587

Sorted 5' Splice Sites (High to Low Probability):
Position 2478: 0.6302445564875937
Position 749: 0.47236540614096
Position 240: 0.40491435315391566
Position 7395: 0.38889547624134235
Position 5352: 0.32866693621826515
Position 1001: 0.22412822645477923
Position 892: 0.16634890447304515
Position 173: 0.07190286101352286
Position 1292: 0.03103974322109251
Position 2161: 0.030398314161971637
Position 231: 0.026554932670030475
Position 1394: 0.02091833493635036
Position 139: 0.017273170648779985
Position 676: 0.014728223030086291
Position 1551: 0.011927871030724268
Position 245: 0.009695726801139861
Position 5709: 0.009318719384573374
Position 5013: 0.007749522410592444
Position 1237: 0.0064158391867288125
Position 5477: 0.00636570885556737
Position 7048: 0.005614805280942166
Position 4186: 0.004290941038995053
Position 2116: 0.00316322309713354
Position 3425: 0.002840744662695841
Position 784: 0.002504286284379471
Position 4239: 0.002340828396209099
Position 3123: 0.002310551557369833
Position 302: 0.0018709233119627874
Position 7701: 0.0011824321970302911
Position 1097: 0.0011639859780841004
Position 1595: 0.000922653672549922
Position 297: 0.0008938035243080668
Position 1457: 0.0008060064739857547
Position 1587: 0.0006382771836060845
Position 2744: 0.0005105661097232663
Position 4567: 0.00042859395370441834
Position 1737: 0.00042029228441202297
Position 307: 0.0002830502195758171
Position 2167: 0.0002422623803156567
Position 5521: 0.00023454170300964676
Position 2480: 0.00021624126078824174
Position 71: 0.0002160492123810141
Position 4218: 0.00020394435296424332
Position 1253: 0.00018887267580462431
Position 1612: 0.00017104559773848817
Position 1892: 0.00013910015868696932
Position 654: 0.00011265785137163373
Position 1297: 9.34403557551968e-05
Position 407: 8.853408951348455e-05
Position 2141: 8.474686423929966e-05
Position 269: 7.794078562882647e-05
Position 2131: 7.388686062313422e-05
Position 187: 6.583457602881569e-05
Position 1602: 5.882882181292415e-05
Position 1376: 5.1801417854090787e-05
Position 1150: 4.6133815823565327e-05
Position 1258: 3.3702567639752365e-05
Position 30: 2.3253978426304965e-05
Position 753: 2.277423451058067e-05
Position 281: 8.082932554979063e-06
Position 398: 6.669923747712631e-06
Position 1186: 2.7581551376061477e-06
Position 648: 1.5071162260395382e-06
Position 177: 1.4355446367136803e-06
Position 658: 1.4279721134796162e-06
Position 89: 9.236380686660773e-07
Position 741: 8.343753817148761e-07
Position 1155: 7.922818071237664e-07
Position 36: 7.381050237435754e-07
Position 559: 5.448654269861545e-07
Position 2592: 4.6951654975461124e-07
Position 615: 4.1177394155103653e-07
Position 1279: 3.9941430059243955e-07
Position 811: 2.7544625603782475e-07
Position 585: 1.8044682087909964e-07
Position 1462: 9.864271689681822e-08
Position 349: 3.125138255470166e-08
Position 146: 2.8559614640842167e-08
Position 506: 1.3909873284975518e-09
Position 1004: 3.7097893596822763e-10
Position 499: 1.645308071718557e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2319: 0.47264430282293624
Position 832: 0.4171525892420605
Position 7305: 0.3771849599975689
Position 5259: 0.32909731997369884
Position 2420: 0.18273009154344666
Position 5618: 0.1203883599771646
Position 5683: 0.09575736597276044
Position 5297: 0.07285265137960416
Position 9281: 0.07023744906593872
Position 9093: 0.05246165338973633
Position 7601: 0.04878889343332512
Position 8631: 0.0368185206245916
Position 8000: 0.03485359870647783
Position 9618: 0.03196013748016434
Position 1291: 0.03185290966395087
Position 7196: 0.027882211414206524
Position 7830: 0.026152926815716123
Position 7323: 0.02423732145911532
Position 7866: 0.021416709175234236
Position 5173: 0.020446095184717177
Position 7012: 0.019444168249927195
Position 511: 0.01877112498649577
Position 6921: 0.016946017230368596
Position 7265: 0.016336498182858587
Position 9393: 0.015282679522807995
Position 2660: 0.01447952594695351
Position 4044: 0.013988158323755401
Position 2027: 0.012609917494444381
Position 2080: 0.011858139770822335
Position 7874: 0.011476801904794231
Position 6961: 0.011023061619429508
Position 5424: 0.010851833746116733
Position 9563: 0.01078029470984493
Position 1000: 0.010155700161064358
Position 6117: 0.009585628656508176
Position 1178: 0.008545883129043906
Position 4928: 0.008350044888144559
Position 3192: 0.007369419484386664
Position 7168: 0.007255489914562141
Position 9453: 0.007062525358374582
Position 2443: 0.006702356637162422
Position 1381: 0.006683614588031335
Position 4957: 0.006286632213003015
Position 9539: 0.00618010067914823
Position 2033: 0.006063860825423087
Position 721: 0.005909032609834636
Position 5879: 0.0049374484464687245
Position 4501: 0.004739236106970237
Position 1251: 0.004626398820776803
Position 6190: 0.004387074383436076
Position 9480: 0.004228909312880357
Position 971: 0.004159173890009611
Position 9512: 0.0037541627692271934
Position 6886: 0.0036285468226078532
Position 7500: 0.0035418631970957556
Position 6471: 0.0035339526714917475
Position 576: 0.0035121776729095657
Position 7567: 0.003140112715820227
Position 3482: 0.003131186623878385
Position 3171: 0.0030005168639545025
Position 7613: 0.0027702803962744997
Position 3028: 0.0027537398914934345
Position 7796: 0.002701035999475464
Position 7700: 0.0026017825228893438
Position 9661: 0.002429973687489242
Position 4179: 0.0023609191064800526
Position 4876: 0.00231560708384817
Position 1574: 0.002287338627171065
Position 8851: 0.0022847875851899745
Position 2235: 0.00220598553632658
Position 8648: 0.0021819927887289274
Position 1455: 0.0021674963670828087
Position 5324: 0.001963022870570183
Position 5762: 0.0019443427405203633
Position 8536: 0.0018428005346619479
Position 4479: 0.0017497199400643981
Position 3697: 0.0017277334098108241
Position 415: 0.0017179243837290538
Position 7483: 0.001693133994100896
Position 8305: 0.00165149276844611
Position 5624: 0.0016152886639526469
Position 2865: 0.0015996598174248605
Position 2889: 0.0015761387459339582
Position 7541: 0.0015640714310978185
Position 5572: 0.001490731261526015
Position 2193: 0.0014469840829872754
Position 444: 0.00144279962694829
Position 5943: 0.0013868421272851875
Position 885: 0.0013838630527538628
Position 389: 0.0013808756290562608
Position 3031: 0.0013194613339960596
Position 7842: 0.0013001047819705916
Position 7812: 0.0012667703656614598
Position 7525: 0.0012186056565736737
Position 1701: 0.001162324663801778
Position 5795: 0.001160317618041271
Position 349: 0.0010086613367076339
Position 1153: 0.0008194384615359208
Position 346: 0.0006753683835901367
Position 3382: 0.000657406427276639
Position 2566: 0.0006555772824210998
Position 1342: 0.0006237315749663664
Position 3331: 0.0006210372683060771
Position 8220: 0.0006072045566418689
Position 334: 0.0005946527018034749
Position 663: 0.0005931837212534495
Position 620: 0.0005816237228724112
Position 6689: 0.0005465346317430635
Position 643: 0.0005290321714130725
Position 5467: 0.000523226797490177
Position 2295: 0.0005115737651798837
Position 4797: 0.0004945181144290215
Position 2780: 0.0004674388424319791
Position 735: 0.0004383399677294612
Position 3946: 0.00042657318130640595
Position 4012: 0.0004173469105398166
Position 3328: 0.00041341399432885857
Position 2801: 0.0004079880282365482
Position 2083: 0.00036771199667332385
Position 2086: 0.0003675530049737492
Position 5338: 0.0003643488702051301
Position 4451: 0.0003358772760617265
Position 625: 0.00032753672146530565
Position 1195: 0.0002890021156749075
Position 1986: 0.0002833909595768507
Position 668: 0.0002476736228739474
Position 1004: 0.0002468847913286775
Position 1083: 0.00023443522733726868
Position 3544: 0.0002286664443110023
Position 3357: 0.00022802907656028007
Position 3167: 0.00020355617136539868
Position 2752: 0.00018970596371828603
Position 1879: 0.0001571644386679065
Position 4058: 0.00014883690315080123
Position 2329: 0.00014231207621546438
Position 3617: 0.000135855477395064
Position 1661: 0.00012340269682641685
Position 2054: 0.0001176814993777817
Position 793: 0.00011635486755081603
Position 604: 0.00011539080906407487
Position 529: 0.00011235403935636187
Position 627: 0.00010022256025699175
Position 2704: 9.985919240761617e-05
Position 1836: 9.911520943870092e-05
Position 557: 9.785654174075292e-05
Position 1047: 9.308309425872131e-05
Position 4210: 8.441211945435251e-05
Position 1138: 8.410291296740242e-05
Position 2595: 8.33894940714839e-05
Position 593: 8.179658280000297e-05
Position 675: 7.683330757689952e-05
Position 3766: 7.38960869082362e-05
Position 2149: 7.08144631632696e-05
Position 585: 6.399840710393488e-05
Position 899: 6.385627523746825e-05
Position 3702: 6.351644729883346e-05
Position 917: 6.217787001264359e-05
Position 3526: 6.100159996496073e-05
Position 741: 5.2023442448386786e-05
Position 849: 4.509434948789493e-05
Position 2151: 4.237942193978266e-05
Position 1059: 3.847322010095105e-05
Position 2355: 3.710966138482895e-05
Position 519: 3.114577545715647e-05
Position 2368: 2.986769373035815e-05
Position 1150: 2.8103876744012157e-05
Position 887: 2.634960991110649e-05
Position 609: 2.1713557753784202e-05
Position 1497: 1.982825599215299e-05
Position 307: 1.9801043103972166e-05
Position 595: 1.9685721399629478e-05
Position 796: 1.894450882343469e-05
Position 784: 1.495221655027923e-05
Position 665: 1.3405928735515178e-05
Position 648: 1.244020951757005e-05
Position 1885: 1.1143105048311194e-05
Position 1634: 1.0435379160217228e-05
Position 1092: 8.945211019258031e-06
Position 545: 8.040504310947941e-06
Position 753: 4.495806048322312e-06
Position 690: 4.1027687676197035e-06
Position 1065: 3.874356979575125e-06
Position 534: 3.6233344879713176e-06
Position 469: 3.0153628482366393e-06
Position 260: 2.8565695876033502e-06
Position 456: 2.774437394091296e-06
Position 570: 2.721314666917199e-06
Position 465: 2.193569523112848e-06
Position 538: 1.4109990585922466e-06
Position 2261: 1.3392831316757692e-06
Position 654: 1.205552087009463e-06
Position 695: 1.0384286098876204e-06
Position 275: 9.597227876255223e-07
Position 798: 7.842002903244709e-07
Position 681: 7.713604623663884e-07
Position 208: 6.768286546414246e-07
Position 686: 6.718854042409325e-07
Position 315: 6.684905939178466e-07
Position 132: 5.939095537204953e-07
Position 226: 5.493068824821316e-07
Position 1393: 3.6711795637219694e-07
Position 231: 3.6553928576748975e-07
Position 3249: 3.606341037219858e-07
Position 688: 3.306730707328946e-07
Position 3266: 3.0195733410157916e-07
Position 138: 1.7949442950259457e-07
Position 843: 1.7314478442978737e-07
Position 935: 1.409296465959922e-07
Position 277: 1.107758334547026e-07
Position 2926: 9.175571922597114e-08
Position 683: 8.416144971428802e-08
Position 1121: 6.966958576069368e-08
Position 765: 6.89373613662495e-08
Position 3033: 6.005554929217328e-08
Position 933: 5.795692247432291e-08
Position 177: 4.9360725004072094e-08
Position 807: 3.931737707124106e-08
Position 637: 3.720429770525551e-08
Position 901: 3.133463376492512e-08
Position 1131: 1.0319400732985585e-08
Position 106: 7.514167829113432e-09
Position 1213: 6.951510929998028e-09
Position 1387: 6.824975348190739e-09
Position 1436: 6.457044540492872e-09
Position 929: 3.463866187477307e-09
Position 146: 2.2410881687387577e-09
Position 941: 1.7651837176401668e-09
Position 931: 1.7024003694539066e-09
Position 185: 1.5250655800018673e-09
Position 118: 7.827929130716194e-10
Position 1474: 6.810923858544351e-10
Position 187: 2.2015377469157362e-14
Position 235: 1.484595539895008e-14
