Gene = APOA2
index = 90
Annotated 5SS: [ 34 279 711]
Annotated 3SS: [ 202  577 1105]
SMsplice 5SS: [127 279 487 711]
SMsplice 3SS: [ 202  361  577 1105]
top_k =  1000
Partition function (log Z): -1.1350946798622126

Sorted 5' Splice Sites (High to Low Probability):
Position 711: 0.9678709693024006
Position 279: 0.9545259571926507
Position 487: 0.7721695970323332
Position 127: 0.6404383538274591
Position 34: 0.27202905341697076
Position 471: 0.06126756775562952
Position 475: 0.045808465975123835
Position 110: 0.02074712229173962
Position 283: 0.005118417606137394
Position 56: 0.0033509199907770628
Position 679: 0.0014055923508445704
Position 87: 0.0008859408565893215
Position 362: 0.0006379275806339871
Position 1016: 0.0004161445168243008
Position 947: 0.0003075838277929521
Position 1170: 0.00013898857810751286
Position 534: 0.00011700727994770893
Position 730: 8.645584571588919e-05
Position 285: 6.828559489896138e-05
Position 54: 5.885976823477735e-05
Position 776: 5.793305136804393e-05
Position 536: 5.731721037971571e-05
Position 1106: 4.339582266324518e-05
Position 322: 4.192644434933976e-05
Position 540: 3.712045977035944e-05
Position 538: 3.66466513389116e-05
Position 542: 3.252764486129114e-05
Position 544: 2.6101628197696288e-05
Position 546: 2.0910518109788574e-05
Position 316: 1.9640578203469267e-05
Position 248: 1.670559735511298e-05
Position 548: 1.5211771651960936e-05
Position 554: 1.5029441134209176e-05
Position 801: 1.407488295825544e-05
Position 550: 1.362759320030868e-05
Position 552: 1.3482154518904654e-05
Position 556: 1.3336150625957449e-05
Position 558: 1.0020910719726125e-05
Position 715: 9.96887609543263e-06
Position 924: 8.620193420333876e-06
Position 560: 7.329610950765745e-06
Position 1068: 5.9605417728402426e-06
Position 562: 4.851787178991209e-06
Position 1002: 4.318112976829391e-06
Position 564: 3.6282800951166093e-06
Position 566: 2.5761235744541667e-06
Position 325: 2.2496730220869513e-06
Position 1020: 7.891062081777368e-07
Position 915: 6.88705517515051e-07
Position 633: 6.297677018892181e-07
Position 218: 3.5319962203015804e-07
Position 90: 2.754085254887201e-07
Position 570: 1.020409064940642e-07
Position 170: 7.196970683708601e-08
Position 568: 3.432220843524268e-08
Position 172: 1.4331262755492452e-08
Position 346: 2.5384172655843883e-10
Position 842: 1.555337094070113e-10
Position 586: 5.828240419192149e-11
Position 515: 1.441664992986461e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 202: 0.8994662943811301
Position 361: 0.8874556077659602
Position 577: 0.8626954927623488
Position 1105: 0.7047303200193213
Position 597: 0.09573454412545947
Position 969: 0.08220688052851491
Position 1253: 0.0568232999848006
Position 859: 0.020042649831559924
Position 915: 0.01834709203543713
Position 877: 0.017926332385776355
Position 1121: 0.015309761003389905
Position 1154: 0.012324921008471873
Position 941: 0.012311111488815571
Position 642: 0.007141360322133831
Position 834: 0.006601294699397415
Position 170: 0.005386795749182516
Position 1048: 0.004669310388662585
Position 1151: 0.004599059930194879
Position 633: 0.003916807671137225
Position 1127: 0.0034761858021325675
Position 811: 0.0031435736315739006
Position 580: 0.002636061313002697
Position 881: 0.002573285793044026
Position 1059: 0.002109182734209224
Position 946: 0.0020025479583248014
Position 593: 0.0019037168778133432
Position 1208: 0.0018910141052289767
Position 1076: 0.0013516326289780972
Position 993: 0.0013320044309597428
Position 376: 0.0008888444234547106
Position 232: 0.000843472053844412
Position 1066: 0.0007193125058093836
Position 408: 0.0006771955333163351
Position 270: 0.0005903421531667419
Position 1133: 0.00043857574296856744
Position 603: 0.0003181229972989853
Position 331: 0.0002849151986657492
Position 620: 0.00027750942716001754
Position 1264: 0.00027289088804145095
Position 1183: 0.00026859528414974865
Position 524: 0.00026351353783130596
Position 1286: 0.0002450500271412106
Position 922: 0.00022639225674231841
Position 816: 0.0002201019915881122
Position 1130: 0.00020980704557361937
Position 798: 0.00015611761025702771
Position 1220: 0.00013621416539239537
Position 242: 0.00011506429707171945
Position 1280: 9.460765779002087e-05
Position 1020: 8.359768417948126e-05
Position 821: 7.785479920287595e-05
Position 413: 5.8954589739211375e-05
Position 390: 4.659244383182088e-05
Position 126: 4.4478882083572976e-05
Position 1232: 3.286429521477781e-05
Position 386: 2.7948253457746145e-05
Position 663: 2.764733509421218e-05
Position 1225: 2.4186628288229005e-05
