Gene = GTF3C5
index = 630
Annotated 5SS: [  476 11618 13238 20290 21476 23254 23800 24121 25406 26220]
Annotated 3SS: [11397 13038 20093 21370 23138 23718 24022 25322 26076 27124]
SMsplice 5SS: [  476  5844 13238 20290 21476 23254 23800 24121 24871 25406 26220]
SMsplice 3SS: [ 5730 13038 20093 21370 23138 23718 24022 24751 25322 26076 27124]
top_k =  1000
Partition function (log Z): 21.45846606854706

Sorted 5' Splice Sites (High to Low Probability):
Position 13238: 0.9998582951497369
Position 24121: 0.993577516727457
Position 23254: 0.987698597986409
Position 5844: 0.9786617882261057
Position 21476: 0.9706956012731448
Position 26220: 0.958404009602553
Position 25406: 0.94627430149664
Position 23800: 0.9214616180768038
Position 476: 0.8403899225500088
Position 24871: 0.6523130212499326
Position 12118: 0.45517852046374374
Position 2663: 0.41349543178932086
Position 20123: 0.39756250655501174
Position 12307: 0.3405556331591461
Position 20269: 0.3028274127812932
Position 6913: 0.28309055780150705
Position 18575: 0.28010601038624333
Position 18323: 0.2431865928485283
Position 10808: 0.22627349689371268
Position 5227: 0.15091154220275152
Position 2183: 0.15067690789240765
Position 222: 0.13452398276035302
Position 3703: 0.1332309768500517
Position 11618: 0.1203779809330817
Position 20197: 0.11671195519634249
Position 22987: 0.09368174594685891
Position 4887: 0.07761327796595126
Position 6601: 0.060873120187972134
Position 5006: 0.05986714610541101
Position 19799: 0.057547562384796934
Position 16780: 0.048805880906011505
Position 26874: 0.04793967824568175
Position 12500: 0.04657359429043416
Position 1991: 0.04586696960920732
Position 16207: 0.0440796715898489
Position 18592: 0.042906122535940706
Position 13: 0.03933426982391374
Position 26236: 0.036213491657809564
Position 5573: 0.03516006287649715
Position 6181: 0.03510842591473392
Position 5055: 0.03415732635600265
Position 419: 0.03393317902007334
Position 24276: 0.033594534607222004
Position 6931: 0.03294946534580645
Position 19363: 0.03112280925907344
Position 5514: 0.029831440903168693
Position 23524: 0.02969515414809157
Position 18747: 0.029465573975650944
Position 25852: 0.026535430286130424
Position 2759: 0.026406549179681812
Position 2336: 0.025844452191827506
Position 2511: 0.02397030120890848
Position 14538: 0.023511682649000654
Position 12085: 0.022399421543305396
Position 14863: 0.022385109839401472
Position 5136: 0.022168277360117467
Position 18812: 0.019484129257881358
Position 15277: 0.01896572225618851
Position 8842: 0.017348842234619525
Position 16658: 0.015965963602428895
Position 18911: 0.015791120918799178
Position 4860: 0.015746059567908054
Position 18787: 0.015214523901514516
Position 21557: 0.014777121348728158
Position 23877: 0.014472592230244236
Position 23822: 0.012977160560412157
Position 23069: 0.012729559514396445
Position 22015: 0.012349976955954316
Position 24666: 0.012125122844618546
Position 25410: 0.01187236026900294
Position 24698: 0.011725479265782492
Position 25210: 0.010891137727558347
Position 4364: 0.010402527940292866
Position 15226: 0.010274916619397842
Position 21446: 0.009902544036635123
Position 4999: 0.00983790444902664
Position 24532: 0.009728318308802985
Position 26673: 0.008667905997904731
Position 11902: 0.00745202879878493
Position 12847: 0.006947216934613406
Position 27174: 0.0068469132886897575
Position 1152: 0.006803170259184225
Position 24334: 0.006757509948773295
Position 5152: 0.006570203103616944
Position 20294: 0.006552395292510867
Position 24489: 0.006245973060830151
Position 9914: 0.006184689520388882
Position 22958: 0.005867931091956207
Position 1735: 0.005571064145732039
Position 21953: 0.004910584955383502
Position 25871: 0.0048808733381469375
Position 4994: 0.004663501462103331
Position 12061: 0.004597574155724716
Position 26848: 0.004561644976758092
Position 1972: 0.00449462852685673
Position 12676: 0.004177322534935633
Position 26625: 0.004164806002621528
Position 23932: 0.004126840620515314
Position 24337: 0.003953470667433848
Position 3826: 0.003804947267157667
Position 18483: 0.0036774054847339976
Position 17596: 0.0036170537357578373
Position 11563: 0.0035825301991762783
Position 8438: 0.0031687640236342744
Position 27286: 0.0030980819476507456
Position 11466: 0.0030370258540845197
Position 24986: 0.002752873640119835
Position 19445: 0.0027512510938087235
Position 24974: 0.0026529129899238706
Position 11536: 0.0026085796804589372
Position 16124: 0.002387690023012504
Position 23910: 0.0023458200418057197
Position 25900: 0.002224078952347587
Position 1405: 0.00204344978403164
Position 19046: 0.0019814032602200405
Position 25875: 0.0019795530591752283
Position 19622: 0.0019514683358405284
Position 20317: 0.0019373761138320982
Position 9526: 0.0019038359988141063
Position 23177: 0.0018931766476050359
Position 23572: 0.0018464855701469161
Position 26647: 0.0018066795399457436
Position 5818: 0.0017987690389985106
Position 27035: 0.0017014328380429236
Position 24376: 0.0016881169285018793
Position 24108: 0.0016451828674791849
Position 1519: 0.0016109529023953413
Position 27288: 0.0014907784116535289
Position 23719: 0.0014673876309408051
Position 5175: 0.0014048693060514177
Position 1475: 0.0013935390419565629
Position 12740: 0.0012770259055098127
Position 10015: 0.0012755043829878214
Position 9125: 0.0012106944703317549
Position 24536: 0.0010592680249365337
Position 16976: 0.0010555171328431637
Position 18521: 0.001042238399334097
Position 23833: 0.001029756812247264
Position 18378: 0.0010239936492539943
Position 397: 0.001004313356527684
Position 1565: 0.0009318186897420056
Position 4042: 0.0009268540250491101
Position 2123: 0.0009201956725447374
Position 3739: 0.0009156017889752042
Position 2022: 0.0009052732078331078
Position 27032: 0.0007834769202377232
Position 26383: 0.0007638052565193523
Position 24426: 0.0006977848725607991
Position 6580: 0.0006953465934066371
Position 24306: 0.0006942159250928246
Position 24308: 0.0006871402159312582
Position 11816: 0.0006731976178365522
Position 395: 0.0006499648828314194
Position 25677: 0.000562701879531601
