Gene = CDA
index = 333
Annotated 5SS: [  336 16092 24952]
Annotated 3SS: [15979 24893 29503]
SMsplice 5SS: [  336 16092 29398]
SMsplice 3SS: [15979 29341 29503]
top_k =  1000
Partition function (log Z): -12.702446113907374

Sorted 5' Splice Sites (High to Low Probability):
Position 16092: 0.9991932778517637
Position 336: 0.5781785867066351
Position 989: 0.5238360269379182
Position 6557: 0.3013463870449655
Position 2549: 0.24499319112966142
Position 4770: 0.24402247038482525
Position 29398: 0.17084885731503519
Position 342: 0.14487586956396764
Position 3317: 0.1399833790349854
Position 3334: 0.12169937816359529
Position 5463: 0.11986718477007549
Position 19418: 0.1038032504304678
Position 2026: 0.06415693969445455
Position 21021: 0.05229958679221055
Position 24952: 0.03397047093799539
Position 21012: 0.033837462836590296
Position 19089: 0.028175488292687227
Position 5441: 0.02735462986221126
Position 17713: 0.025843710138576295
Position 19368: 0.021446633459695583
Position 3539: 0.01600705859958206
Position 1862: 0.015774373211034337
Position 2838: 0.011642620621409616
Position 4567: 0.010701616721997506
Position 1152: 0.00868495542149623
Position 2209: 0.007764766900106827
Position 239: 0.007654725950261494
Position 262: 0.006285804830452391
Position 960: 0.006023606510673401
Position 771: 0.005495098503288979
Position 220: 0.005120132688821882
Position 4838: 0.004545819080815159
Position 4992: 0.004315582109258263
Position 18965: 0.003413941765562128
Position 381: 0.003185013058089543
Position 1903: 0.00242756397086735
Position 1894: 0.002120336668292299
Position 174: 0.002073620422372064
Position 18107: 0.0017331347830145023
Position 2554: 0.001635752675943379
Position 2561: 0.0015668646568590173
Position 67: 0.0011781197618420207
Position 5659: 0.000927364144539478
Position 4470: 0.0009036385945549218
Position 3270: 0.0009024021004989647
Position 22196: 0.0008666229780544819
Position 1273: 0.0007874341104363241
Position 1329: 0.00078541816043003
Position 3733: 0.0007838948300498272
Position 222: 0.0007631855301143875
Position 3262: 0.0006806354709867672
Position 790: 0.0005270391601302468
Position 4487: 0.0004987398813344216
Position 3779: 0.0004908259713089597
Position 5700: 0.00040257484107895003
Position 1469: 0.0003957709905064254
Position 5401: 0.0003608753696583929
Position 1239: 0.00034244597653980305
Position 761: 0.0002967162540058589
Position 828: 0.00019796196942522542
Position 640: 0.00019349933711218726
Position 16300: 0.0001449218449785541
Position 385: 0.00014441358739982821
Position 224: 0.00011880861424647418
Position 1075: 0.00011181158177470198
Position 293: 0.00011041831799826255
Position 530: 6.969574898389978e-05
Position 2793: 5.3810925216169386e-05
Position 809: 4.9251568347433454e-05
Position 623: 4.743514417041803e-05
Position 282: 3.7525730510396475e-05
Position 398: 3.3333844543896115e-05
Position 514: 3.2562300264197753e-05
Position 1909: 3.058526869923896e-05
Position 907: 2.3909260315522628e-05
Position 567: 2.287557138967824e-05
Position 110: 2.265027408162371e-05
Position 806: 2.053402470156083e-05
Position 3546: 2.0323261319413664e-05
Position 3869: 1.98897640939553e-05
Position 1184: 1.6421225654136348e-05
Position 1194: 1.5949781305906666e-05
Position 108: 8.812975656354115e-06
Position 145: 8.750111017615698e-06
Position 700: 8.645815796239623e-06
Position 1162: 8.201118465281316e-06
Position 1828: 7.558193255367114e-06
Position 1144: 6.1264267738297754e-06
Position 886: 5.51703757999404e-06
Position 1702: 4.474547925204244e-06
Position 356: 3.1248867125671504e-06
Position 729: 1.933661463869979e-06
Position 666: 1.081207342059769e-06
Position 50: 1.062303535207405e-06
Position 378: 9.12512249118521e-07
Position 462: 7.701338207508409e-07
Position 1132: 6.951375626484055e-07
Position 1681: 5.051828724774865e-07
Position 1927: 4.7618863766263034e-07
Position 615: 3.202134593095664e-07
Position 952: 2.8399921192398377e-07
Position 2801: 2.4507240466349557e-07
Position 911: 1.7663980299261189e-07
Position 2633: 4.9331735851838046e-08
Position 883: 1.2842859167177134e-08
Position 871: 1.2353775920923906e-08
Position 476: 1.533167097583807e-10
Position 644: 4.2504091191913507e-11
Position 446: 3.008207440555042e-11
Position 893: 2.5489378906314835e-12
Position 904: 2.3258196741034906e-12
Position 195: 1.7225309591506457e-13
Position 427: 1.0414117355527943e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 15979: 0.9997885681504324
Position 29503: 0.27859584675525234
Position 3231: 0.26401491884036987
Position 29341: 0.24444281648220229
Position 4648: 0.15515059956021224
Position 5335: 0.14472000910980665
Position 871: 0.1401282944015779
Position 19234: 0.13645557424993948
Position 22939: 0.13555676446691553
Position 2519: 0.1314591125751055
Position 746: 0.12017888536531829
Position 28644: 0.11624992465753944
Position 6246: 0.11363079360584158
Position 6505: 0.09289775318865795
Position 4566: 0.08436905966964238
Position 1990: 0.07413326447702116
Position 21870: 0.06361922347642282
Position 20934: 0.061190593945605935
Position 2476: 0.059854541229216116
Position 24893: 0.05605754463879252
Position 25001: 0.049418999503898935
Position 6502: 0.04639784911841819
Position 20704: 0.04185900858384374
Position 6463: 0.038136881203410064
Position 23668: 0.03444883885624828
Position 24300: 0.02442715332415086
Position 20079: 0.02154267300639675
Position 17458: 0.018776666051122118
Position 27477: 0.018453887307716906
Position 27696: 0.01798802043362436
Position 18773: 0.01549276383204572
Position 1735: 0.014916568552854035
Position 24714: 0.013920094665029688
Position 17613: 0.012904625175373054
Position 2143: 0.01246342520677243
Position 18988: 0.01209969059225385
