Gene = KMO
index = 750
Annotated 5SS: [  365 16765 17641 18911 23527 28619 30199 32925 34479 36514 54605 56699
 57982 58132]
Annotated 3SS: [16694 17542 18820 23477 28530 30032 32852 34356 36365 54546 56615 57879
 58071 59820]
SMsplice 5SS: [  365  3504 16765 17641 17882 18911 23527 30199 34479 54605 56699 57982]
SMsplice 3SS: [ 3412 16694 17542 17772 18820 23477 30032 34356 54546 56615 57879 58071]
top_k =  1000
Partition function (log Z): -10.644681412065436

Sorted 5' Splice Sites (High to Low Probability):
Position 16765: 0.9969454810581393
Position 18911: 0.988024421953135
Position 365: 0.9683611498150538
Position 30199: 0.9676905753962819
Position 23527: 0.9539022201502695
Position 34479: 0.9376470958243213
Position 17641: 0.8933896308588734
Position 17882: 0.689568076147604
Position 3504: 0.6600808599336837
Position 42299: 0.6150747968391582
Position 36514: 0.5726744974780748
Position 8333: 0.3522483145665039
Position 3680: 0.3319793239775372
Position 4431: 0.3305435539855335
Position 40173: 0.3195529566636645
Position 3472: 0.28406859820533864
Position 21322: 0.20704044906474817
Position 36533: 0.17486595895482168
Position 20787: 0.1311252841034195
Position 12639: 0.10733537058120357
Position 32925: 0.10246990748501841
Position 10188: 0.1015867360928069
Position 34867: 0.096147341860069
Position 10281: 0.08381208179278099
Position 7655: 0.07999097856331937
Position 28650: 0.07886137333340698
Position 21811: 0.06807031134333988
Position 31558: 0.06782099455384834
Position 28619: 0.064778393445161
Position 32369: 0.061279452758002645
Position 1647: 0.05883423780034325
Position 29923: 0.05683431900477525
Position 21093: 0.055898322407957036
Position 1035: 0.05554680538308068
Position 19634: 0.05257522409782201
Position 18271: 0.03727616472299564
Position 25954: 0.03474449944349605
Position 18245: 0.0281889085178448
Position 36184: 0.02404501111872766
Position 20024: 0.02368188385211249
Position 30162: 0.023487831504950835
Position 17903: 0.023337358921334247
Position 5423: 0.022556367615690142
Position 960: 0.022399168089654496
Position 28629: 0.020242382826727898
Position 20030: 0.01932089193245119
Position 3886: 0.017448683454606637
Position 28634: 0.01552406325783808
Position 26087: 0.014675544007038703
Position 22624: 0.013892872877490352
Position 37874: 0.01152374744372458
Position 31528: 0.0095725301756533
Position 23337: 0.009413744812115217
Position 574: 0.008900629433027997
Position 21950: 0.008611047520156075
Position 31796: 0.008512841731789705
Position 29971: 0.00834326480667884
Position 28482: 0.008096259160521284
Position 20880: 0.007627607191526117
Position 2984: 0.00755854482963159
Position 1554: 0.00696841079886277
Position 21249: 0.006289014248385761
Position 2463: 0.005885639142735453
Position 10002: 0.005455723959058315
Position 44030: 0.0052700541914060635
Position 399: 0.004749604252166266
Position 28673: 0.0045418810226995916
Position 18452: 0.004528253481687925
Position 423: 0.004482825948469828
Position 32450: 0.004057332516843881
Position 1662: 0.0036926262353804843
Position 1133: 0.0036216654837637457
Position 1001: 0.00321410518110976
Position 19272: 0.003195452104562489
Position 42742: 0.0030525770649689307
Position 1537: 0.0027820762508185535
Position 40352: 0.002500231223768967
Position 392: 0.002485147089563161
Position 4482: 0.002303995244208339
Position 1255: 0.0022536628714468687
Position 4338: 0.0021619453463752923
Position 1123: 0.0021044881610398046
Position 27247: 0.002028024098046258
Position 17678: 0.0019839791797619994
Position 25553: 0.0016284725219965525
Position 25950: 0.001542410835403739
Position 19337: 0.0014661251878814955
Position 85: 0.0014640374637175282
Position 26271: 0.0014316589104037018
Position 341: 0.0013399638554777633
Position 37721: 0.0012925280875060537
Position 29040: 0.0012630748706279364
Position 2734: 0.0009719048756862287
Position 3866: 0.0009118410668925312
Position 819: 0.0008996321384926306
Position 4648: 0.0008970701058535815
Position 37807: 0.0007985436351456933
Position 20421: 0.0007888487369683871
Position 600: 0.0007134298630487978
Position 6888: 0.0007098094762548288
Position 850: 0.0006843175064945915
Position 18315: 0.0005771448181330017
Position 240: 0.0005242445457583701
Position 18229: 0.0005226170438761181
Position 39444: 0.0005097469202481924
Position 1026: 0.0004905311233671063
Position 927: 0.00048452494334646926
Position 40181: 0.0004548776739142503
Position 32532: 0.0004424227020102062
Position 455: 0.00044227838609261106
Position 36860: 0.0004376333536064367
Position 6901: 0.00042389537099808455
Position 18834: 0.0004049805118242609
Position 764: 0.0004033738371936985
Position 35742: 0.0003876528600156931
Position 922: 0.00038193275637542846
