Gene = MINA
index = 844
Annotated 5SS: [  174  4926 10499 13037 17696 21302 22244 24727 26290]
Annotated 3SS: [ 4454 10378 12907 17591 21198 22074 24637 26199 26744]
SMsplice 5SS: [  174  4549 10499 13037 21302 24727 26290]
SMsplice 3SS: [ 4454 10378 12907 21198 24637 26199 27405]
top_k =  1000
Partition function (log Z): 1.0987854428563053

Sorted 5' Splice Sites (High to Low Probability):
Position 13037: 0.9815938916030166
Position 24727: 0.8789381292165015
Position 10499: 0.8583044886746403
Position 174: 0.8479096909000536
Position 4549: 0.7505586454321428
Position 26290: 0.6235016205739365
Position 21302: 0.5703042363388241
Position 5478: 0.4712271879591078
Position 19923: 0.4530129122746015
Position 17696: 0.4407561841688164
Position 21319: 0.3790914654127508
Position 20570: 0.30996482947048765
Position 3971: 0.292807065474043
Position 840: 0.26539296748156704
Position 4926: 0.2536440265810795
Position 22244: 0.24065526473172502
Position 8015: 0.21630658246269888
Position 498: 0.1874656120574753
Position 8063: 0.17624833000583465
Position 15161: 0.17299412839807188
Position 13399: 0.1657791880401564
Position 10573: 0.12872782380719716
Position 10789: 0.1192937317689953
Position 26369: 0.11527218835684215
Position 22783: 0.11428054983125235
Position 26520: 0.11183235892543483
Position 7907: 0.10090516244353362
Position 11767: 0.09288809274019555
Position 5459: 0.09082236696779158
Position 22454: 0.08640280926482169
Position 14117: 0.08365415010774563
Position 22495: 0.08365054105870962
Position 24863: 0.07767094893892057
Position 5696: 0.06876659984538767
Position 22025: 0.06788004693938604
Position 23092: 0.06656505974696472
Position 17321: 0.06584133054924772
Position 10072: 0.06485990066366809
Position 26862: 0.06137349138904895
Position 8031: 0.059680613247676054
Position 22308: 0.05931119794965989
Position 4805: 0.05710614994624553
Position 24949: 0.055832318506073626
Position 24789: 0.0553248977563841
Position 4124: 0.05114230843947518
Position 19936: 0.04652588045871198
Position 17183: 0.04320584774030671
Position 13697: 0.03611453336790395
Position 11814: 0.03224532499061257
Position 5021: 0.030851002773540064
Position 24731: 0.02269046882071319
Position 22518: 0.02167553218592099
Position 3631: 0.021457924081732253
Position 5803: 0.019129493256078368
Position 16958: 0.019026383832850456
Position 23333: 0.018294583152111812
Position 7911: 0.018229223596486478
Position 23527: 0.017806459402827265
Position 23443: 0.017316218039559624
Position 14397: 0.016683777980886532
Position 1220: 0.015907078942319127
Position 275: 0.014930509241683487
Position 27044: 0.014731880079821718
Position 16300: 0.012811435524009379
Position 289: 0.012710180436977084
Position 23331: 0.01112551031459794
Position 23691: 0.011085700521739947
Position 10820: 0.010754467240057783
Position 23342: 0.010698536089195125
Position 16690: 0.010444787095498606
Position 2532: 0.009679193680434269
Position 12521: 0.009237658272525165
Position 25841: 0.009127787002230032
Position 16271: 0.008765363211365276
Position 26527: 0.00811413960524736
Position 23019: 0.0076974881263107975
Position 11527: 0.007419959001785317
Position 6001: 0.007361672380012548
Position 1226: 0.006622851064897697
Position 4562: 0.00595681987636733
Position 4358: 0.005780478956859176
Position 22425: 0.005621126525728729
Position 17160: 0.0049037581163478
Position 1036: 0.004868196859901095
Position 26895: 0.004673293102009835
Position 435: 0.004647878317980146
Position 23481: 0.004274792823110557
Position 7156: 0.0037266687394267315
Position 1604: 0.003596226231518953
Position 3218: 0.003585753658715054
Position 27154: 0.0035704608854171386
Position 23183: 0.0033592454064378073
Position 13016: 0.003238112446135175
Position 2781: 0.0031574084868644667
Position 25138: 0.0027544575781006113
Position 27041: 0.0027363307577150386
Position 1466: 0.002717566028262144
Position 23296: 0.0026432090502753725
Position 26503: 0.002360873166398754
Position 23041: 0.001962957673180756
Position 1784: 0.0019061459605009161
Position 168: 0.0018795069963076104
Position 16795: 0.0018103068051655152
Position 1590: 0.001726994977699324
Position 4381: 0.0017158362083914665
Position 1803: 0.0015332225237017429
Position 7221: 0.0014650353415848467
Position 1851: 0.0014324889976473824
Position 4366: 0.001390315910298061
Position 14302: 0.0013296378829334705
Position 3998: 0.0013048936128539864
Position 103: 0.0010692784496768829
Position 24065: 0.0010174365307749314
Position 14028: 0.0009777453688202744
Position 27005: 0.0009694635196990709
Position 468: 0.0009427832396347198
Position 13730: 0.0008886103306823043
Position 1797: 0.000852980090027231
Position 1680: 0.000712840467266558
Position 3074: 0.0006750766013610464
Position 4360: 0.000648641582758573
Position 13242: 0.0005243919780771179
Position 84: 0.0005082370374296226
Position 2351: 0.0004713004436539249
Position 1050: 0.0004070243252762691
Position 26659: 0.0004044921493769986
Position 1669: 0.00030139320390685733
Position 3142: 0.0002922359815365706
Position 13202: 0.00029150654085152646
Position 558: 0.0002892179517874071
Position 2047: 0.00028518594888404385
Position 4827: 0.0002704801349726642
Position 6: 0.0002581580961617643
Position 2498: 0.00023396004918468515
Position 2492: 0.00022920344144483306
Position 21335: 0.00022333227059675905
Position 503: 0.00021493405688604203
Position 127: 0.0001932023899465824
Position 355: 0.00011500250909871865
Position 364: 5.894094955802301e-05
Position 16275: 5.3701109234039186e-05
Position 66: 5.0012692956287615e-05
Position 479: 3.5779977110863396e-05
Position 178: 3.5556040825320524e-05
Position 1023: 2.230626739408772e-05
Position 263: 2.040094585118412e-05
Position 860: 1.731578940144374e-05
Position 24: 1.7114639526683024e-05
Position 793: 1.546393016561241e-05
Position 49: 1.4919576348622565e-05
Position 156: 1.4804016744514723e-05
Position 1322: 1.4080150225623998e-05
Position 176: 1.091315824807645e-05
Position 675: 6.599238486232675e-06
Position 373: 5.424482940282271e-06
Position 441: 4.34348559369663e-06
Position 46: 4.085727679833446e-06
Position 909: 3.4402353970437913e-06
Position 2147: 3.2462131510321473e-06
Position 879: 1.262112910381816e-06
Position 1331: 9.547321236034969e-07
Position 69: 7.801772572845063e-07
Position 1855: 7.573382065112883e-07
Position 1519: 5.602101129766634e-07
Position 2661: 5.136181856003107e-07
Position 1555: 4.3547351262180726e-07
Position 266: 3.4215081272919913e-07
Position 1444: 2.899473885251285e-07
Position 620: 2.4570520379160847e-07
Position 749: 2.1995340303760603e-07
Position 631: 2.109897299457945e-07
Position 507: 1.9464140810871162e-07
Position 742: 4.773010008816605e-08
Position 1266: 3.759708821604365e-08
Position 299: 9.61489280486361e-09
Position 122: 5.775919994075251e-10
Position 380: 3.908907306254797e-11
Position 677: 3.934566894827009e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 10378: 0.9658560133884943
Position 21198: 0.9496190340221715
Position 24637: 0.8785116971418662
Position 12907: 0.7650511295953151
Position 26199: 0.7465073748068788
Position 4454: 0.707516636294813
Position 27405: 0.5158977289208323
Position 19726: 0.4790988093240136
Position 26368: 0.3286625501716698
Position 20425: 0.3099648294704876
Position 5337: 0.30579658313369396
Position 17617: 0.24568780507410715
Position 7853: 0.22344875370186246
Position 5301: 0.21745524359912308
Position 7979: 0.21722242203049671
Position 12922: 0.2155640095656715
Position 22071: 0.20358072597572616
Position 716: 0.20305150248570025
Position 17591: 0.19507029671715492
Position 3829: 0.19263217783731104
Position 15029: 0.17293503043638161
Position 26744: 0.16918584445057472
Position 24825: 0.16852653644612847
Position 13295: 0.15384905493253076
Position 22327: 0.14664013263393347
Position 7878: 0.1306987360238706
Position 17134: 0.11395093640590216
Position 23169: 0.09710653514108411
Position 22074: 0.09402092477656804
Position 4739: 0.09380692730960051
Position 10705: 0.08911205487538555
Position 24608: 0.08897672385201405
Position 4694: 0.08867535320915668
Position 4485: 0.07863483390833916
Position 27040: 0.06904880072747312
Position 14058: 0.06666877861072304
Position 11691: 0.06645932338712655
Position 9927: 0.06485990066366806
Position 22885: 0.06241843812116639
Position 22624: 0.060244602613502875
Position 22684: 0.054035947217749514
Position 11762: 0.047720254723812805
Position 5651: 0.04681772801480804
Position 3768: 0.045792837785101584
Position 4746: 0.043190480344006583
Position 22311: 0.04190900413848071
Position 10628: 0.04088940672603599
Position 5263: 0.03868939012407559
Position 3798: 0.03361728522626667
Position 26618: 0.030559633474283022
Position 4032: 0.029214714476416114
Position 13594: 0.026704050615874685
Position 758: 0.025546136647970542
Position 21926: 0.024755785682538417
Position 352: 0.024563506104745194
Position 4947: 0.02382443630595488
Position 16161: 0.021630837629061615
Position 10460: 0.021176299093343502
Position 403: 0.020870489479647224
Position 16689: 0.0208391533140729
Position 672: 0.020463774494216123
Position 19553: 0.020439983409300012
Position 21774: 0.019574061859873888
Position 5620: 0.01956840973474214
Position 274: 0.0185520825428407
Position 4862: 0.017456220840488392
Position 22945: 0.01387656246823498
Position 4643: 0.013630929948279556
Position 3903: 0.013593173590857427
Position 11226: 0.01317637155550002
Position 13978: 0.012511592728338064
Position 4236: 0.01157396940433576
Position 5557: 0.010867356078972325
Position 26423: 0.010743181406263552
Position 13166: 0.00972871750666542
Position 4823: 0.009108406660425856
Position 21762: 0.008290130178150102
Position 306: 0.008222354375250445
Position 4013: 0.00791814830202992
Position 5681: 0.007360423010353328
Position 24862: 0.007060579504553073
Position 3475: 0.007026825587241102
Position 13998: 0.007000707564960512
Position 13613: 0.006950543915992794
Position 5719: 0.0067866695969907
Position 14260: 0.006609120297711451
Position 3413: 0.006463855949181493
Position 2223: 0.006360804639349499
Position 24923: 0.006249455682313159
Position 1104: 0.006222279151925873
Position 12435: 0.006184467406723131
Position 3523: 0.006137773477732185
Position 21842: 0.005904713380055204
Position 3910: 0.00576761516804927
Position 14318: 0.005578151284180626
Position 1638: 0.0054845050766698655
Position 16572: 0.00531888963423821
Position 6999: 0.005191704081011583
Position 16599: 0.0051258974612603935
Position 736: 0.005077938566832612
Position 909: 0.0050436845851275485
Position 258: 0.004979214157460494
Position 22378: 0.004891805471811218
Position 3836: 0.004792584196439231
Position 25746: 0.0047329692413519385
Position 1073: 0.004713485893514863
Position 1420: 0.004647516634431224
Position 25760: 0.004394817760878094
Position 26140: 0.0043905815909536395
Position 13346: 0.004116309822853199
Position 3775: 0.004024118459413884
Position 4489: 0.004021492380092292
Position 1006: 0.00392679074915711
Position 21797: 0.0036388671889258503
Position 4839: 0.003594577909551043
Position 4820: 0.0035777040188633633
Position 4661: 0.003301892329632067
