Gene = GCC1
index = 579
Annotated 5SS: [1457]
Annotated 3SS: [2297]
SMsplice 5SS: [ 759 2133]
SMsplice 3SS: [2000 2297]
top_k =  1000
Partition function (log Z): -6.108531432662009

Sorted 5' Splice Sites (High to Low Probability):
Position 3875: 0.7396502083017551
Position 2133: 0.6269208541934765
Position 759: 0.5097860462621442
Position 1760: 0.324892337261091
Position 2619: 0.2976424284485894
Position 1457: 0.27580349106559826
Position 2510: 0.20343280502053468
Position 2337: 0.1634178700806965
Position 2747: 0.15552129482437665
Position 1895: 0.13112728023691436
Position 2598: 0.1128902475334898
Position 2797: 0.09072792045382794
Position 596: 0.06574533383256949
Position 4130: 0.061935593477394545
Position 1778: 0.05932544460758606
Position 605: 0.04183327487444964
Position 876: 0.041512126255473375
Position 303: 0.039629267726896504
Position 539: 0.029284046812672083
Position 2085: 0.022797680125613298
Position 283: 0.02216444169737634
Position 307: 0.02214801452315308
Position 1225: 0.01756522043933592
Position 3352: 0.01573774623165036
Position 3841: 0.015200537983596019
Position 128: 0.015188114437975433
Position 636: 0.014256316750761625
Position 169: 0.01408229345863704
Position 2382: 0.013094699126683311
Position 182: 0.011074880098885744
Position 2766: 0.011002420914819823
Position 3306: 0.0073983850802111645
Position 207: 0.007104345521642903
Position 1661: 0.005346551723622031
Position 1314: 0.0049868660322113885
Position 3129: 0.0046289204053925476
Position 4577: 0.004260765763104263
Position 62: 0.0034978192564517636
Position 298: 0.0029336105316634625
Position 4260: 0.002429719002638976
Position 1167: 0.0022327190401935787
Position 1319: 0.0018672244484301112
Position 2855: 0.0015754242432357594
Position 79: 0.0014435723566110263
Position 1753: 0.0014340897371686247
Position 829: 0.0014255754626486018
Position 1500: 0.001360309184108039
Position 3360: 0.0012015747488326727
Position 4349: 0.0011331469798188318
Position 3825: 0.0010526318908770447
Position 601: 0.0009353323867724192
Position 259: 0.0008108260768605698
Position 1828: 0.0007722340352713015
Position 682: 0.0007009021628774326
Position 825: 0.0006508233875991411
Position 2972: 0.0006091733386756362
Position 4438: 0.0005963027560971331
Position 884: 0.0005009222363617232
Position 4831: 0.0004960885090822965
Position 3300: 0.0004937413578747114
Position 1984: 0.0004422460573894807
Position 623: 0.00035208563577420745
Position 309: 0.0002923879223729379
Position 433: 0.00028676606656982353
Position 1906: 0.00022521063643328213
Position 1335: 0.00022323596497522447
Position 400: 0.00021119636217908496
Position 842: 0.0002075138379385736
Position 2029: 0.00020199637907097269
Position 190: 0.00018563079929792
Position 770: 0.00016773679954579237
Position 412: 0.00015831954916746348
Position 1026: 0.00012761029622984678
Position 263: 9.351710730585239e-05
Position 811: 7.268844036504149e-05
Position 2048: 6.900698021383348e-05
Position 961: 6.029019532779166e-05
Position 855: 5.529511825202225e-05
Position 2097: 5.415379315217257e-05
Position 42: 4.912484665681259e-05
Position 31: 4.460089028158007e-05
Position 536: 2.9835745055497578e-05
Position 514: 2.393492836670515e-05
Position 188: 2.3535067897182845e-05
Position 39: 2.2302442211918807e-05
Position 1748: 1.3381982221094174e-05
Position 1774: 1.2940449799698982e-05
Position 3817: 1.26980280650303e-05
Position 2644: 1.0375835963682051e-05
Position 14: 1.0663869765608456e-06
Position 340: 1.022538093778927e-06
Position 849: 3.558463427324179e-07
Position 108: 2.821828562808941e-07
Position 4618: 1.6325812186528845e-07
Position 3258: 6.344743199233592e-08
Position 638: 5.766372939692764e-08
Position 271: 1.7537445369404515e-08
Position 763: 1.07009280757361e-09
Position 837: 9.522443847712046e-12
Position 11: 7.617457179623172e-12
Position 381: 7.174275731776169e-16
Position 362: 1.5746188906423057e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 2297: 0.9130316998350347
Position 3774: 0.8278111817129747
Position 2000: 0.5335127792679779
Position 4013: 0.28684082985530646
Position 4508: 0.2586333566884792
Position 1639: 0.23430247940147744
Position 2714: 0.22663717161629313
Position 4380: 0.21027227329845663
Position 1535: 0.14815128407776856
Position 1791: 0.0936513351976659
Position 2121: 0.03547760472885378
Position 1120: 0.03257675961593932
Position 696: 0.030314333068084374
Position 1297: 0.029461153239143143
Position 4283: 0.026637954036986267
Position 2052: 0.0265701725166585
Position 1894: 0.01934567572711895
Position 4828: 0.017281707153050118
Position 1957: 0.016544731298603028
Position 4657: 0.01652008396760036
Position 3204: 0.01580165256500564
Position 2243: 0.015352843871399909
Position 1123: 0.01461133415489979
Position 1324: 0.014568337026327588
