Gene = SLC25A46
index = 1265
Annotated 5SS: [  409  3096  4794  7353  9270 16527 17765]
Annotated 3SS: [ 3052  4735  7274  9168 16469 17706 22208]
SMsplice 5SS: [  341  7353 16527 17127]
SMsplice 3SS: [ 7274 16469 17000 22208]
top_k =  1000
Partition function (log Z): -13.084485751961052

Sorted 5' Splice Sites (High to Low Probability):
Position 17127: 0.8543137643173352
Position 16527: 0.7512687300591414
Position 9270: 0.7296344515130044
Position 7353: 0.6309938214623313
Position 17765: 0.5134819764570175
Position 3096: 0.3853358332703481
Position 13084: 0.34789802578483575
Position 15705: 0.33920582900547563
Position 341: 0.2679531464823291
Position 18181: 0.18037498258384302
Position 9751: 0.1770461973350743
Position 1975: 0.1707676319259221
Position 218: 0.16905280507993659
Position 8841: 0.16326415828367877
Position 8871: 0.1539267678443595
Position 409: 0.15267229247152328
Position 4879: 0.1337117826819049
Position 1371: 0.12251311079176856
Position 1529: 0.10040676099426722
Position 1987: 0.08674202071590403
Position 9822: 0.08438323188902479
Position 4794: 0.0765695145334356
Position 9685: 0.07240084004451308
Position 3287: 0.06772459095718901
Position 233: 0.060220282332000746
Position 6029: 0.05653293486850866
Position 18779: 0.0487948180664039
Position 13441: 0.04293214264582891
Position 8252: 0.038201434750977904
Position 9787: 0.0353778531497524
Position 9737: 0.034429817135841444
Position 662: 0.02524263641107233
Position 17566: 0.02319833285637035
Position 5339: 0.021646099886675915
Position 19307: 0.018764672795629437
Position 17570: 0.01673219002167538
Position 85: 0.01638485512662608
Position 22453: 0.016156227651490076
Position 18168: 0.01582165286619696
Position 8232: 0.013800584848122605
Position 7639: 0.012977805277608384
Position 8835: 0.01264358877395443
Position 10124: 0.008356202232152471
Position 6980: 0.00673129315318627
Position 13025: 0.00666431740299999
Position 13126: 0.0055595525599452765
Position 875: 0.0055179290012990195
Position 52: 0.004992403423327021
Position 16943: 0.004652791559324316
Position 639: 0.004261166033960694
Position 175: 0.0041471527855478744
Position 14475: 0.0040609751561257
Position 9333: 0.003748640782029461
Position 10854: 0.0034768692051385776
Position 252: 0.003369306298864497
Position 7949: 0.0029334483704180295
Position 1206: 0.0029190680648792434
Position 64: 0.002719710633083372
Position 2629: 0.0026423769826910003
Position 683: 0.0026151544947639366
Position 7382: 0.002601187599186745
Position 2948: 0.0025848290136282186
Position 8845: 0.0024592224500592477
Position 79: 0.002437695660003237
Position 2002: 0.002402677208541621
Position 1998: 0.002401189949147535
Position 8913: 0.0023509646653114002
Position 11225: 0.0013410521208171904
Position 9442: 0.0012191563026834557
Position 10999: 0.001120194243244119
Position 1170: 0.0009456962734658377
Position 1263: 0.0009281827269751691
Position 2006: 0.000819048122867077
Position 172: 0.0006748680977112109
Position 2342: 0.000672803309633745
Position 1672: 0.0006663758717569185
Position 2640: 0.0006581607317331183
Position 920: 0.0006506795954536005
Position 54: 0.0005137361152278202
Position 1375: 0.00046660579639955214
Position 551: 0.0004248205279470211
Position 1143: 0.00031075480326498724
Position 689: 0.00022428041147729388
Position 388: 0.00020509714384722328
Position 1533: 0.0001969206946221033
Position 82: 0.00018770322443678692
Position 1900: 0.00015663309040885517
Position 390: 0.0001343069339484376
Position 2550: 0.00011740974232059158
Position 1076: 0.00011103719032045871
Position 1743: 9.774424725658849e-05
Position 3325: 9.762793455544076e-05
Position 2931: 9.382197685090581e-05
Position 2046: 7.766936004116368e-05
Position 1387: 6.788188897682859e-05
Position 3080: 4.55114797943898e-05
Position 2349: 4.153391728356509e-05
Position 56: 3.728787751178348e-05
Position 668: 3.0156212243289737e-05
Position 7: 2.9586642386367364e-05
Position 67: 2.7840514248544353e-05
Position 70: 2.02957437921667e-05
Position 1581: 1.979156675581207e-05
Position 852: 1.7903408281882364e-05
Position 949: 1.1832991054385895e-05
Position 1014: 9.837166732654958e-06
Position 829: 9.569919140813391e-06
Position 10: 9.504447427190222e-06
Position 716: 8.388806210603341e-06
Position 443: 8.350095818359067e-06
Position 373: 5.3079408404310105e-06
Position 670: 4.412266935390237e-06
Position 780: 3.815327235972935e-06
Position 770: 2.5764859859226303e-06
Position 1243: 2.5679826483380923e-06
Position 840: 1.1172210522509687e-06
Position 907: 8.65576390397127e-07
Position 905: 3.9011559303961274e-08
Position 886: 2.9708616021371708e-08
Position 321: 1.2835482078714574e-08
Position 406: 8.010298810402605e-09
Position 790: 5.373574813382743e-11
Position 106: 2.2682628844871277e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 17000: 0.8223829426971524
Position 16469: 0.6767784480294826
Position 9125: 0.6652545141373144
Position 7274: 0.6053915593776271
Position 17706: 0.5325454675171796
Position 22208: 0.4081863559693043
Position 12947: 0.3663542144416852
Position 17985: 0.36606858488996663
Position 3052: 0.3628639678483593
Position 15585: 0.3513461058510417
Position 8773: 0.29428408482131446
Position 9637: 0.2271570025266315
Position 1286: 0.12614099154689284
Position 9613: 0.11514699037769763
Position 17477: 0.09067551256541012
Position 16246: 0.0826237696857707
Position 19136: 0.0741670362467101
Position 4704: 0.06773287548979987
Position 9168: 0.06618720263893409
Position 3192: 0.0609467330650706
Position 1709: 0.05836077894063985
Position 18622: 0.054156982335277194
Position 8122: 0.052086726739150456
Position 9582: 0.046165326389136674
Position 13352: 0.04483666823356662
Position 22944: 0.04323853294090181
Position 4793: 0.042557625484653
