Gene = LAT2
index = 764
Annotated 5SS: [  693  6674  7469 10392 10613 10859 11224 11339 12297 14388 14802 15365]
Annotated 3SS: [ 6550  7428 10347 10563 10820 11187 11307 12240 14327 14621 15242 19547]
SMsplice 5SS: [  405   693  6466  6674 10670 10859 14388 14802 15365]
SMsplice 3SS: [  534  6320  6550 10563 10820 14327 14621 15242 19547]
top_k =  1000
Partition function (log Z): 8.329024835441217

Sorted 5' Splice Sites (High to Low Probability):
Position 6674: 0.9969872232830457
Position 14802: 0.9416666485508466
Position 693: 0.9274094247917894
Position 15365: 0.9198595891481209
Position 14388: 0.8162071596579463
Position 405: 0.6897289972823986
Position 6466: 0.6017242005478065
Position 10859: 0.5648224412203098
Position 10670: 0.5636163655310371
Position 11339: 0.5237768382587201
Position 11224: 0.3939877782025327
Position 962: 0.35342507013723934
Position 3693: 0.31332274020357925
Position 7469: 0.2538345863345399
Position 10392: 0.24072244327330067
Position 14515: 0.21294928294279034
Position 8977: 0.18296356284084808
Position 10613: 0.16950490831728796
Position 17312: 0.12892254812582263
Position 11543: 0.12866670463432842
Position 12396: 0.12148591531889369
Position 5704: 0.0909281230237479
Position 1052: 0.08257537657402594
Position 11204: 0.06623556900132765
Position 5615: 0.06506458994358866
Position 642: 0.058328641118044686
Position 27: 0.05248654632115325
Position 12297: 0.043066584383504324
Position 10746: 0.041655394406958
Position 11228: 0.03352126324269803
Position 9834: 0.033052605449333486
Position 1371: 0.031091805474354955
Position 407: 0.03061088472854926
Position 850: 0.026901338493205623
Position 19809: 0.0263237467036028
Position 14795: 0.02590544016471493
Position 5699: 0.02520320305166917
Position 14525: 0.020192401688007646
Position 7592: 0.020104183412969916
Position 11490: 0.020025473245839535
Position 11744: 0.014540912439689583
Position 65: 0.014234907812737263
Position 17539: 0.012803557575728534
Position 19881: 0.011963121899920324
Position 10680: 0.011311826040951198
Position 6050: 0.009841303817476357
Position 6040: 0.009703184256788932
Position 14446: 0.00911597997848888
Position 671: 0.00899762433328495
Position 1714: 0.008776741767424304
Position 15940: 0.008533735714466023
Position 7439: 0.007822623334601
Position 67: 0.007075184360050671
Position 5970: 0.007070605910423482
Position 7119: 0.006898400967828386
Position 15003: 0.0067652138674142315
Position 1102: 0.006613545344251679
Position 78: 0.005386197872580154
Position 6833: 0.004787338254247557
Position 1107: 0.00472749277327659
Position 14993: 0.004642776945160243
Position 3657: 0.004563985094019072
Position 223: 0.004541605980862696
Position 1066: 0.004428994466044943
Position 5545: 0.004201050724916402
Position 8266: 0.004075864373006944
Position 14998: 0.004044772289692635
Position 187: 0.004024606966277075
Position 12477: 0.003948839966106936
Position 19794: 0.003938978753992841
Position 8838: 0.003741704996143583
Position 1339: 0.0036578748838367076
Position 14806: 0.0036336606115866406
Position 15455: 0.0034988964474535118
Position 14622: 0.003479909413554523
Position 424: 0.00332976365501056
Position 1839: 0.002919120028161109
Position 10659: 0.0028018691044161387
Position 11886: 0.0027671792251781147
Position 10414: 0.0027382934387587916
Position 1036: 0.0025698152935952154
Position 15408: 0.0025212829935788647
Position 10506: 0.0023051840683799476
Position 12759: 0.0021213723432415973
Position 7429: 0.0021166723929779926
Position 12321: 0.0020131626041606982
Position 11321: 0.0017041275509033257
Position 15314: 0.0016821758059579047
Position 5628: 0.0016218576119229168
Position 6965: 0.0013520003422121927
Position 12390: 0.001348749669079754
Position 5522: 0.001281222757359799
Position 7294: 0.0011813390378748961
Position 15275: 0.00113528427782114
Position 15326: 0.0010951835248163488
Position 15168: 0.0010802346143868173
Position 6286: 0.0009549749532838012
Position 7301: 0.0008972417767442818
