Gene = LVRN
index = 807
Annotated 5SS: [  819 20936 22216 25446 29784 31361 37409 38005 38165 38746 40418 40887
 43474 48401 49975 52034 52926 53272 59973]
Annotated 3SS: [20792 22075 25318 29628 31246 37267 37938 38098 38572 40340 40746 43417
 48246 49879 51925 52757 53133 59896 63483]
SMsplice 5SS: [  819  1471  5643 16065 17529 19808 20936 22216 25446 31361 32724 33069
 37409 38005 40887 43474 52034 52926 53272 59973 62654 62878]
SMsplice 3SS: [ 1368  5495 15953 17443 19750 20792 22075 25318 31246 32626 32913 37267
 37938 40746 43294 51925 52757 53133 59896 62513 62743 63483]
top_k =  1000
Partition function (log Z): 2.835257235259769

Sorted 5' Splice Sites (High to Low Probability):
Position 31361: 0.9818421748905563
Position 37409: 0.9605595247935956
Position 16065: 0.9567216138209047
Position 25446: 0.9509953443783283
Position 40887: 0.928455714517847
Position 17529: 0.9148470188963227
Position 53272: 0.9049748600554375
Position 5643: 0.8985986074537826
Position 1471: 0.885640269611966
Position 20936: 0.8656277168782882
Position 43474: 0.8423790041814939
Position 52926: 0.8351780562442271
Position 38005: 0.8341902846652307
Position 59973: 0.8172506009610945
Position 52034: 0.7128236560490911
Position 33069: 0.6926399349428976
Position 22216: 0.6802501445043705
Position 62654: 0.6285001143093416
Position 819: 0.5899638895565246
Position 19808: 0.5044534672706101
Position 32724: 0.46562276509436
Position 62878: 0.4421086363194268
Position 39822: 0.41342825804440786
Position 40418: 0.4102941767962984
Position 59005: 0.38898347954731666
Position 2344: 0.37945840755048027
Position 11189: 0.3221956213256717
Position 38165: 0.29731728754492853
Position 29831: 0.2830733007220423
Position 8169: 0.26821366987627554
Position 26157: 0.24937396369481615
Position 49975: 0.2432602533371826
Position 25218: 0.23829675938029915
Position 22698: 0.23550551598781705
Position 906: 0.21540192141082679
Position 44143: 0.21198681043882514
Position 32686: 0.21067883536350737
Position 34299: 0.180634290226327
Position 37651: 0.17484054090394302
Position 22238: 0.1462174351146845
Position 41440: 0.1402595825863692
Position 40607: 0.1399190971195123
Position 10146: 0.13786549494523273
Position 42165: 0.13732767676950225
Position 60730: 0.134831306926398
Position 526: 0.13285024386864214
Position 53006: 0.12848402732280595
Position 34350: 0.11457937820404651
Position 57283: 0.11384681974505244
Position 42787: 0.10720483644971258
Position 2482: 0.1054600903283715
Position 58994: 0.09947874954504793
Position 39024: 0.08816123646525265
Position 595: 0.08759023479575562
Position 56622: 0.08378502875941375
Position 24461: 0.07572127326177888
Position 25834: 0.06667373962393622
Position 22550: 0.0646063523446437
Position 23487: 0.0554333324250783
Position 20832: 0.054291421201166715
Position 53221: 0.05187007554367482
Position 42604: 0.05147560668161744
Position 2846: 0.05086047504586572
Position 3149: 0.04993110826247194
Position 5610: 0.043657490586524794
Position 2128: 0.041489352045970485
Position 42951: 0.03944886506724417
Position 56592: 0.03916891501523163
Position 56539: 0.03916339776461823
Position 54762: 0.03772936274549698
Position 41578: 0.03547721973504767
Position 25451: 0.03495931239737196
Position 16636: 0.034786219584888145
Position 43152: 0.033029136118574366
Position 53261: 0.03223509940856907
Position 3365: 0.03036034790486197
Position 63699: 0.029566469942875626
Position 701: 0.022277105402257295
Position 47083: 0.02156838150110111
Position 2824: 0.01957862935053223
Position 2044: 0.016388113576502716
Position 54232: 0.013861966626527738
Position 3917: 0.01379929796734471
Position 53896: 0.013455658822307846
Position 63012: 0.013183246139410344
Position 43811: 0.012039633915990673
Position 33050: 0.011108389325530233
Position 10536: 0.010689776044286656
Position 38746: 0.01060011271205594
Position 2208: 0.010220002701166266
Position 5724: 0.009437901316991059
Position 1496: 0.008896441729091051
Position 2933: 0.008757464960896421
Position 2841: 0.008747147583626472
Position 24832: 0.00814239012445534
Position 2048: 0.007964560428465434
Position 231: 0.007635810110757175
Position 6290: 0.007091655227836429
Position 52935: 0.007090033266902371
Position 2429: 0.006365731695269206
Position 154: 0.005958275175313517
Position 43315: 0.005915399610272621
Position 60673: 0.005325548021403718
Position 4620: 0.005239126215775513
Position 2124: 0.005201626301789656
Position 52040: 0.005170150305614606
Position 39332: 0.004717072750488227
Position 57779: 0.004272397345930362
Position 3195: 0.0041618784329083384
Position 6176: 0.004089280119535295
Position 1149: 0.0038989587431729486
Position 58788: 0.0037754163882826926
Position 63793: 0.003765837312031434
Position 2221: 0.0036804217410532475
Position 57783: 0.003573904247239795
Position 42920: 0.00337246591806084
Position 1018: 0.0032581369287751996
Position 25997: 0.0031183392984519666
Position 1863: 0.0031179299552210127
Position 41886: 0.0030661490242548917
Position 9011: 0.0030598387800688655
Position 6735: 0.0030130200774891374
Position 2132: 0.0028985474488857008
Position 4615: 0.002777124387070064
Position 4744: 0.0027346487653007773
Position 23809: 0.0025535900530244977
Position 62656: 0.002467722505852969
Position 42277: 0.002416059040278892
Position 4358: 0.0023080589359764933
Position 361: 0.002145438497329896
Position 2749: 0.0021310862874102795
Position 20157: 0.002007053960144195
Position 9765: 0.001900495421874028
Position 42992: 0.0018713034129125077
Position 55209: 0.0017826766355354927
Position 2671: 0.0017156919332010452
Position 8171: 0.0016717088988684647
Position 53284: 0.0016292807673571265
Position 41894: 0.001579026219270121
Position 56700: 0.0015194995261341112
Position 688: 0.0015173539855659753
Position 719: 0.0015020722197502177
Position 24255: 0.0014556182354799844
Position 22455: 0.001440888221789995
Position 59259: 0.0014036532209993392
Position 1326: 0.0013420430910087394
Position 7165: 0.001291470209662942
Position 3532: 0.0012660663472046027
Position 3869: 0.0012429850375417506
Position 6406: 0.0011398131876121822
Position 22688: 0.0010592167263752867
Position 64413: 0.0010581231700740735
Position 190: 0.000977333237036973
Position 4198: 0.0009563188166618657
Position 1084: 0.0009470760869016283
Position 1231: 0.0009060065447511076
Position 60997: 0.0008945554399935056
Position 37887: 0.0008637597191925968
Position 7089: 0.0008588864472875925
Position 40892: 0.0008499762606045363
Position 1298: 0.0008326298752043792
Position 42778: 0.0008178507360365808
Position 61821: 0.0007757385071955301
Position 2226: 0.0007113565801211514
Position 56155: 0.0006492833191109893
Position 6248: 0.0006458210408303657
Position 53725: 0.0006031080847130453
Position 115: 0.0005961779404264175
Position 3432: 0.0005946824236942263
Position 25386: 0.00048607500277863923
Position 492: 0.00047745356597955974
Position 53865: 0.0004556465381234239
Position 757: 0.00044383678094062274
Position 57244: 0.0004129154427530869
Position 1376: 0.0003721703371173647
Position 997: 0.0003692225054493272
Position 53550: 0.0003534943968155009
Position 54490: 0.0003513522312141778
Position 538: 0.0002693752977995444
Position 1341: 0.00026382382253113847
Position 54535: 0.0002540030388507619
Position 6884: 0.00019993480929620224
Position 6856: 0.00017472334349655423
Position 1475: 0.00017372144897444294
Position 870: 0.0001664496284807784
Position 55088: 0.00014429747864905075
Position 57775: 0.00012809067376479615
Position 258: 0.0001268494703993077
Position 1369: 0.00012445830933284415
Position 2054: 0.00011932940353590388
Position 663: 0.00011833904854259546
Position 1511: 9.61333623758914e-05
Position 54368: 8.707914641976593e-05
Position 1752: 7.793382242770758e-05
Position 828: 6.639241831589838e-05
Position 634: 5.5619786196358955e-05
Position 54270: 4.451656918831927e-05
Position 10398: 4.2335306797705405e-05
Position 1908: 4.208309425932611e-05
Position 55803: 3.813817663284556e-05
Position 65: 2.9364961100697605e-05
Position 514: 1.8519524072462147e-05
Position 793: 1.515666353146616e-05
Position 883: 1.4291171057854e-05
Position 2532: 1.3754227423478433e-05
Position 83: 1.3139416995038667e-05
Position 1899: 1.05603823192258e-05
Position 2166: 1.0042899505019253e-05
Position 38: 9.026984515946735e-06
Position 660: 7.843402771193836e-06
