Gene = LDLRAD2
index = 775
Annotated 5SS: [ 272 2559 3810 9347]
Annotated 3SS: [2132 3677 9184 9936]
SMsplice 5SS: [ 272 1359 3810]
SMsplice 3SS: [1276 3677 9184]
top_k =  1000
Partition function (log Z): -5.128416451745876

Sorted 5' Splice Sites (High to Low Probability):
Position 272: 0.9852766850608358
Position 1359: 0.8186637444507766
Position 3810: 0.8085896349193888
Position 10749: 0.3970881050421539
Position 10356: 0.3359110187280627
Position 2634: 0.29905565605632345
Position 2559: 0.28731488192095245
Position 8584: 0.26440829552335354
Position 6775: 0.25738372713742497
Position 12368: 0.24273009181294156
Position 7478: 0.22538407589741766
Position 9347: 0.19706978630338418
Position 11720: 0.10015324635088407
Position 9399: 0.09905211269099966
Position 4262: 0.08407992433142855
Position 7693: 0.07557944101347307
Position 9638: 0.0624025608478289
Position 10169: 0.05931817750853466
Position 4103: 0.04083863315279115
Position 10753: 0.03249753456798085
Position 4421: 0.028463586026709394
Position 10642: 0.02726666752953178
Position 9264: 0.025659984507490297
Position 10295: 0.018386301076472333
Position 10309: 0.01526902643684045
Position 2209: 0.01441635459969237
Position 1396: 0.0125783285759871
Position 8601: 0.01097809005055379
Position 10277: 0.01061301477600513
Position 1214: 0.010460506680961969
Position 1341: 0.009685162625623422
Position 7482: 0.009346806065625471
Position 11936: 0.008411476009646547
Position 6833: 0.006886136469989393
Position 222: 0.005956978817234386
Position 3715: 0.005082534369337145
Position 3490: 0.004945811832356495
Position 10500: 0.004803511092019925
Position 150: 0.0036479216417853243
Position 10231: 0.0033534495991604497
Position 2365: 0.003027690483724573
Position 7050: 0.002378457016271942
Position 849: 0.002318752727821458
Position 11789: 0.0021735801741567307
Position 1104: 0.0020215121213210223
Position 2249: 0.0014925829692523302
Position 8056: 0.0011897172835145663
Position 1206: 0.0008375666248312643
Position 1749: 0.00082847368016775
Position 154: 0.0008056651650778752
Position 2303: 0.0006977440163829657
Position 4250: 0.0006443710586897615
Position 9573: 0.0005677068365164498
Position 3814: 0.0005498328057848833
Position 737: 0.000509414805998371
Position 3821: 0.00047607309952908943
Position 2437: 0.00047530380081917345
Position 4566: 0.0003952404395546036
Position 7677: 0.00038072666525380843
Position 2717: 0.0003271051613325104
Position 6878: 0.00026456165406424435
Position 1363: 0.00022824821865275572
Position 276: 0.00022558036423150527
Position 3139: 0.00022215016659502958
Position 7462: 0.00021417265378915521
Position 2456: 0.00019950500879797967
Position 4321: 0.00019044114505979722
Position 3494: 0.00014998221090140547
Position 3112: 0.0001429596591736094
Position 972: 0.00013455932198099435
Position 817: 0.00013170160786955045
Position 2287: 0.0001307666715489223
Position 1416: 0.00011957359522622497
Position 3500: 0.00011851138346623822
Position 1433: 0.0001160626039085922
Position 2798: 9.690966430786641e-05
Position 533: 8.969525672665576e-05
Position 46: 7.998927711410293e-05
Position 73: 7.823274837025431e-05
Position 7947: 7.061531291434306e-05
Position 1885: 6.747339305309509e-05
Position 1295: 6.716593925419158e-05
Position 1224: 5.396551318581614e-05
Position 632: 4.6401238206133284e-05
Position 291: 3.835224156290353e-05
Position 2149: 3.452410426213813e-05
Position 1051: 3.141701571774872e-05
Position 493: 2.0525205271824438e-05
Position 584: 2.01150968339623e-05
Position 1335: 1.3329921222622058e-05
Position 588: 1.1539696618971606e-05
Position 347: 1.1251868519095184e-05
Position 2389: 9.478605280166272e-06
Position 894: 7.136374786369817e-06
Position 1145: 6.291871612583838e-06
Position 3790: 4.793157233231001e-06
Position 907: 4.409999402071748e-06
Position 4026: 4.33490404288089e-06
Position 3734: 3.976252911089947e-06
Position 1842: 2.816702829476563e-06
Position 119: 2.7122447067170314e-06
Position 3774: 2.605579356697985e-06
Position 1024: 2.54751497330505e-06
Position 901: 2.4821138867807235e-06
Position 410: 2.396021952945279e-06
Position 3324: 2.058075525031432e-06
Position 210: 1.8532250237437976e-06
Position 485: 1.8287325698160816e-06
Position 774: 1.6689414176178062e-06
Position 75: 1.0197282757273812e-06
Position 3163: 9.266271121987419e-07
Position 1349: 5.004995437396799e-07
Position 405: 4.970602034642809e-07
Position 403: 4.6146488535479605e-07
Position 338: 4.18546285395597e-07
Position 1093: 4.1554635798522786e-07
Position 200: 4.086521734339072e-07
Position 2622: 3.407693753422835e-07
Position 790: 2.997550700685105e-07
Position 1917: 2.9707519875873893e-07
Position 1625: 2.0290166700487167e-07
Position 605: 1.8963277061011114e-07
Position 1550: 7.578827710782446e-08
Position 1448: 5.566331828837852e-08
Position 2042: 1.8188930466328896e-08
Position 197: 3.839477278740374e-09
Position 468: 4.1666344972111647e-10
Position 699: 1.2428743558720618e-10
Position 1267: 4.467501211521024e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1276: 0.733965327174802
Position 3677: 0.719462182453299
Position 10577: 0.5306928468610305
Position 2486: 0.5113345119840059
Position 9184: 0.3895145028910343
Position 8446: 0.2769306119099295
Position 10166: 0.2566639878525422
Position 9936: 0.21712686816268179
Position 12215: 0.18949356891638852
Position 12609: 0.15671472401653563
Position 6705: 0.14628659084663687
Position 12408: 0.14466992467597065
Position 12236: 0.12934167682621783
Position 11644: 0.11959005269202497
Position 7314: 0.11892775752172073
Position 6685: 0.11042680383524438
Position 4209: 0.10015750358452687
Position 1102: 0.09733679533757511
Position 9458: 0.09332166508931286
Position 7435: 0.0699715659192601
Position 7568: 0.06761381397297497
Position 10194: 0.06331063269433805
Position 11460: 0.059694709340824735
Position 12432: 0.05606148263350638
Position 3881: 0.04657385765516497
Position 3657: 0.04283501211473862
Position 7294: 0.037772744061630364
Position 9256: 0.03420294188504045
Position 9904: 0.03234551001461099
Position 3706: 0.028458488921436334
Position 2389: 0.027839020838111718
Position 2208: 0.02288395860958114
Position 12284: 0.022124816944406944
Position 3421: 0.021675240666814383
Position 2132: 0.019449684481045684
Position 9552: 0.01709588149839774
Position 11576: 0.01674868824882431
Position 11814: 0.01628471563347811
Position 2310: 0.01218129413900135
Position 12663: 0.011467865020708397
Position 12555: 0.009856479620027829
Position 7319: 0.009191538078005202
Position 1189: 0.009141717846206886
Position 12575: 0.008991007158297428
Position 2254: 0.006762275109220495
Position 12492: 0.006747199084512083
Position 10272: 0.006594155053535942
Position 1241: 0.006416484266499197
Position 9398: 0.00582261056802117
Position 4140: 0.005695723000378802
Position 6708: 0.005483416243812087
Position 11761: 0.004871099558646123
Position 10385: 0.004803511092019923
Position 7576: 0.004778262226895223
Position 12884: 0.004530070471915628
Position 9271: 0.00436772005037032
Position 11518: 0.0043665312516679815
Position 10641: 0.003622816011903104
Position 7611: 0.0035765998930333653
Position 6727: 0.0034722190316675856
Position 3714: 0.003192984311125061
Position 11792: 0.0028299777871804467
Position 2064: 0.002696886504656671
Position 3571: 0.0026941705702036457
Position 12450: 0.002663712994252807
Position 3987: 0.002173378509604721
Position 6860: 0.0019537701228660538
Position 7971: 0.001858669206619293
Position 11358: 0.001511423070253716
Position 1173: 0.0014166591494255381
Position 4749: 0.0013614101339175454
Position 1123: 0.001097819564959056
Position 4023: 0.0010863156886393181
Position 2287: 0.001040356027567268
Position 4162: 0.00100146852407654
Position 2507: 0.0009751100314303922
Position 6724: 0.0009210595131260396
Position 2597: 0.0008519825373535752
Position 6515: 0.0007609083030026367
