Gene = TBC1D23
index = 1378
Annotated 5SS: [   71 18760 20847 22811 29701 34211 34348 35275 37045 38331 41237 43888
 45543 49542 55187 58204 59971]
Annotated 3SS: [18647 20740 22605 29576 34085 34300 35170 36921 38237 41065 43844 45435
 49401 55097 58067 59775 62585]
SMsplice 5SS: [   71  6248 18760 20847 22811 29701 33962 34211 34348 35275 37045 38331
 41237 43737 43888 45543 49542 58204]
SMsplice 3SS: [ 6098 18647 20740 22605 29576 33843 34085 34300 35170 36921 38237 41065
 43651 43844 45435 49401 58067 62585]
top_k =  1000
Partition function (log Z): 22.232384050325663

Sorted 5' Splice Sites (High to Low Probability):
Position 71: 0.9989984896656854
Position 18760: 0.9981305574794777
Position 38331: 0.9933782917924283
Position 37045: 0.9884258152667155
Position 58204: 0.9718277274805033
Position 34211: 0.9653418203217169
Position 45543: 0.9501324756710615
Position 22811: 0.9462427941114756
Position 49542: 0.9397580519032145
Position 20847: 0.9198425439502004
Position 6248: 0.8843403639799952
Position 43888: 0.8521313229757603
Position 29701: 0.7657371497842379
Position 33962: 0.7483166723655448
Position 35275: 0.7463215202364332
Position 43737: 0.7113376713969488
Position 41237: 0.6282373480596196
Position 34348: 0.49337582771800714
Position 9194: 0.44303759801745607
Position 59971: 0.43785981070884505
Position 50877: 0.32265919181100206
Position 11781: 0.30648961561182836
Position 24759: 0.27687611780020943
Position 5573: 0.2636278031792064
Position 29470: 0.2510275773072394
Position 34493: 0.2505002909131613
Position 36625: 0.24134734691878984
Position 44089: 0.22093883405836567
Position 34396: 0.2173029908138617
Position 3777: 0.20486300255247483
Position 6690: 0.1858250089146795
Position 16672: 0.184130578931694
Position 52303: 0.18189670655917548
Position 17284: 0.18147312099937415
Position 1220: 0.17869275439592897
Position 39779: 0.17091657662773344
Position 22003: 0.16997128776825182
Position 55187: 0.16071831333464012
Position 3894: 0.1566534484051671
Position 51756: 0.1424850494885077
Position 39644: 0.13973176131642834
Position 35676: 0.12691552035353804
Position 4387: 0.11690360805396134
Position 29715: 0.11620206557104289
Position 15834: 0.11479692910778704
Position 31500: 0.10334559883015365
Position 29761: 0.0987612088102153
Position 46633: 0.09146272142067387
Position 41442: 0.0905893332302
Position 44285: 0.08625731583768861
Position 11500: 0.08536467603394969
Position 24313: 0.0844716139050087
Position 40430: 0.07895326018372459
Position 45257: 0.07241091735601918
Position 43678: 0.06809042420131163
Position 35628: 0.06717588170033566
Position 21922: 0.06678158245420962
Position 62248: 0.06399243251326087
Position 770: 0.06358000648551251
Position 28907: 0.06189388282281705
Position 33980: 0.061551094983053764
Position 62887: 0.060626219390838315
Position 49606: 0.054372303515773435
Position 35801: 0.052878114579571096
Position 42223: 0.05204262852979639
Position 21803: 0.049633024288775966
Position 25145: 0.04775944608021853
Position 51183: 0.04760078078652469
Position 21170: 0.04733587869140086
Position 56505: 0.04539912688815981
Position 4843: 0.03915636441390923
Position 54994: 0.0375336565696838
Position 52883: 0.03670425671095928
Position 36286: 0.03426542986123493
Position 2752: 0.02962062699945569
Position 2268: 0.029057866135199208
Position 16106: 0.028477346816618475
Position 2800: 0.028439710947331557
Position 59442: 0.025118590039248316
Position 25103: 0.02308494705793497
Position 5584: 0.022455881857997975
Position 50385: 0.022022529712328945
Position 10704: 0.02169726686242483
Position 4038: 0.020885438710850978
Position 40214: 0.020010663939253912
Position 60764: 0.019641791285578185
Position 3250: 0.018519562039048525
Position 40584: 0.018335961581368524
Position 19561: 0.016117661886754415
Position 43860: 0.014962149180849293
Position 1156: 0.014927709561145761
Position 43757: 0.014672222931354163
Position 10718: 0.014427213560482622
Position 38122: 0.013955693236574536
Position 4042: 0.013466156813008836
Position 27482: 0.012950139116329633
Position 4658: 0.012459315053858859
Position 26565: 0.011901547661920281
Position 3451: 0.011844246188310962
Position 46173: 0.011825555558239276
Position 24039: 0.011786614789662656
Position 44618: 0.011313115307163243
Position 45595: 0.011244847802199653
Position 56629: 0.0112327788312785
Position 41435: 0.010900921799076497
Position 26255: 0.010817132847578136
Position 2980: 0.010755791745905538
Position 10691: 0.010702161177286342
Position 59291: 0.010404052823688675
Position 29925: 0.010384770904049361
Position 36141: 0.010298408456454564
Position 3560: 0.009898504700436645
Position 23614: 0.009853016189919128
