Gene = SRP9
index = 1333
Annotated 5SS: [ 184 5540]
Annotated 3SS: [ 5470 11410]
SMsplice 5SS: [  184 10052]
SMsplice 3SS: [ 9956 10141]
top_k =  1000
Partition function (log Z): -7.63670089142536

Sorted 5' Splice Sites (High to Low Probability):
Position 184: 0.9691122695320932
Position 10052: 0.7734033770385361
Position 549: 0.6354870631403291
Position 5540: 0.216183967174923
Position 5017: 0.20261224085612503
Position 2101: 0.11886121262826028
Position 1593: 0.0697056404363205
Position 11313: 0.043736912478155844
Position 26: 0.02729581669165558
Position 9157: 0.023636783635890883
Position 3908: 0.022402625444603728
Position 11568: 0.019400521508407386
Position 30: 0.016482961137343086
Position 2121: 0.014458601206810693
Position 5808: 0.01132639998376472
Position 2062: 0.008993220114258958
Position 10304: 0.008783238513905979
Position 47: 0.006838286252956622
Position 3805: 0.006557188557327801
Position 279: 0.005311395964794913
Position 11787: 0.005017768536049198
Position 1161: 0.0032059263312756176
Position 836: 0.002599869661384646
Position 11489: 0.0021665582251767022
Position 5279: 0.0013395038426163301
Position 51: 0.000992313505118099
Position 555: 0.0009518561847312528
Position 2153: 0.0008837061201963377
Position 360: 0.0006940365274074326
Position 1235: 0.0006776362449909655
Position 1595: 0.0006091074600735768
Position 388: 0.0003934968556018741
Position 726: 0.00038969086177088815
Position 1696: 0.0002571683168464876
Position 312: 0.0001885220029892318
Position 1041: 0.00013688583222345131
Position 913: 0.00012640625631849496
Position 1071: 9.43231198567186e-05
Position 732: 9.394484191894464e-05
Position 3494: 8.769282437064479e-05
Position 1195: 5.542041741511592e-05
Position 1208: 4.8471346535697514e-05
Position 744: 4.753500433487207e-05
Position 869: 4.343788884552164e-05
Position 1681: 3.5878718199536136e-05
Position 1688: 3.4130612763904796e-05
Position 2090: 3.267104634069705e-05
Position 1658: 3.2533962389798904e-05
Position 1420: 3.170327863805412e-05
Position 460: 2.9976474156897934e-05
Position 636: 2.3830209267582772e-05
Position 823: 2.2070786509186135e-05
Position 535: 1.9474761663338103e-05
Position 1141: 1.735905483970698e-05
Position 138: 1.5692412216329482e-05
Position 1036: 1.5688228670816206e-05
Position 1443: 1.026699102974897e-05
Position 1131: 8.614146842644688e-06
Position 54: 7.034869268053852e-06
Position 68: 6.553838965830307e-06
Position 564: 5.763807086978865e-06
Position 318: 5.605134221890476e-06
Position 654: 5.055010662507851e-06
Position 3301: 4.8170599078811594e-06
Position 2890: 3.938396087394221e-06
Position 1451: 3.176316427026721e-06
Position 2096: 3.152227678650317e-06
Position 3452: 3.126922926381629e-06
Position 3250: 2.9824594741604733e-06
Position 829: 2.8704558723657906e-06
Position 1411: 2.8457915941053782e-06
Position 2025: 2.3963951871850357e-06
Position 228: 5.671137010718033e-07
Position 58: 3.6633509732051916e-07
Position 4197: 2.7004396704095335e-07
Position 661: 1.704316037504388e-07
Position 120: 1.683072066471012e-07
Position 1224: 1.4589632681949854e-07
Position 434: 1.0537973615817979e-07
Position 878: 1.0204096579633953e-07
Position 903: 9.133969253946724e-08
Position 919: 7.146111110631223e-08
Position 738: 4.0040667514861444e-08
Position 891: 3.757549030104466e-08
Position 472: 3.270187009288479e-08
Position 331: 1.542302779942868e-08
Position 522: 2.323318640493279e-09
Position 1703: 1.4378195626307321e-09
Position 463: 1.1822192346258844e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9956: 0.7923955737110259
Position 10141: 0.5339307001665697
Position 352: 0.33311852447434526
Position 434: 0.21879547186415735
Position 5470: 0.19377454296255298
Position 4879: 0.14362497485571116
Position 11410: 0.1281508568844866
Position 1984: 0.12526100075308566
Position 11429: 0.09532642984177192
Position 11025: 0.05157202350437907
Position 1501: 0.04510563918241557
Position 105: 0.04363216564228166
Position 502: 0.04151691833750451
Position 11682: 0.03491656766482613
Position 11204: 0.025238897880661963
Position 3594: 0.024068129336301612
Position 11166: 0.02323307774453898
Position 11873: 0.02259807321287795
Position 4976: 0.02219445129704962
Position 5127: 0.019473699663961577
Position 9032: 0.018739621519191268
Position 4811: 0.017650736216701247
Position 1962: 0.01663110445695422
Position 1320: 0.014542473656417202
Position 10184: 0.01329505648656324
Position 12423: 0.012627426681545584
Position 1946: 0.010844415349121242
Position 1336: 0.010254600538854396
Position 5335: 0.009707041935506998
Position 4850: 0.008083207249281715
Position 9058: 0.007860826069019115
Position 275: 0.007504098947351862
Position 10258: 0.007276895229133304
Position 8477: 0.006854235487215114
Position 6211: 0.006814639803476965
Position 545: 0.006791078442500851
Position 5615: 0.006688710337810107
Position 3615: 0.006648733363699272
Position 4379: 0.006315396212268212
Position 4995: 0.006301577105280296
Position 9929: 0.005741309953666187
Position 5493: 0.00550862826348007
Position 5665: 0.005397907531840302
Position 9920: 0.0052888289951120715
Position 442: 0.004845686695415387
Position 990: 0.004575406278483731
Position 4952: 0.0041853560988818605
Position 10608: 0.0038149226809779846
Position 11917: 0.003785439232664324
Position 3412: 0.0029451672660357397
Position 5395: 0.0028895568791378595
Position 6242: 0.0028810980741098714
Position 5638: 0.002335993015055538
Position 266: 0.00223922742528725
Position 12603: 0.0019863423195251094
Position 2595: 0.0018928527908377588
Position 8667: 0.0017988865558199074
Position 10270: 0.0017665489531871414
Position 2866: 0.0017547908078149727
Position 12174: 0.0017395451887179008
Position 12293: 0.0016515234678877357
Position 718: 0.0015890999588598533
Position 4774: 0.0014834746002948516
Position 398: 0.0014550305985978438
Position 10446: 0.001389131821092055
Position 1527: 0.0013433120636958688
Position 3386: 0.0011176141592364264
Position 472: 0.0011160612883722837
Position 4125: 0.0010696072128761132
Position 6438: 0.0010391768072650401
Position 5383: 0.0009658802556476316
Position 3752: 0.0009653593837405432
Position 3755: 0.0009474664638800769
Position 2570: 0.0009078977605261796
Position 2404: 0.0008319643399252002
Position 768: 0.0007742459132902035
Position 3590: 0.0007739922231953721
Position 257: 0.0006774427743539922
Position 126: 0.0006117623884463161
Position 6603: 0.0006113126698150148
Position 1188: 0.0005812182109120252
Position 120: 0.000573002466215519
Position 646: 0.0005628273133435543
Position 6067: 0.0005601264076323885
Position 11132: 0.0005446747299635172
Position 11233: 0.0005439633655716432
Position 9416: 0.0005371557231518447
Position 799: 0.0005366754855995247
Position 1079: 0.0005205018919298639
Position 6340: 0.0005077964360207118
Position 6017: 0.00045375937079616637
Position 10846: 0.00044020137691228674
Position 481: 0.0004381770452839419
Position 383: 0.00042427789271240685
Position 219: 0.0004204617570527292
