Gene = GPATCH4
index = 612
Annotated 5SS: [  75 2516 3063 3257 3449 5097 5403]
Annotated 3SS: [2378 2988 3163 3361 5004 5351 5633]
SMsplice 5SS: [  75 3063 3257 5097 5403]
SMsplice 3SS: [2988 3163 5004 5234 5633]
top_k =  1000
Partition function (log Z): 2.445753161032243

Sorted 5' Splice Sites (High to Low Probability):
Position 3257: 0.9894835525546385
Position 75: 0.9660660800975447
Position 5403: 0.7609214800895256
Position 3063: 0.6752778133878672
Position 5097: 0.5895646838929498
Position 3684: 0.5387906958625595
Position 4345: 0.2598132202041543
Position 3449: 0.22351665778718324
Position 3087: 0.14018773708005777
Position 2516: 0.13952730678971217
Position 5911: 0.13401960623206863
Position 4651: 0.11824861904065605
Position 4891: 0.10391751574611288
Position 5320: 0.09016912728807455
Position 4664: 0.08287430325425672
Position 377: 0.07644433874219765
Position 2895: 0.05508817197569064
Position 3933: 0.05036504394714847
Position 3689: 0.04249212927061018
Position 6215: 0.038296017301912774
Position 653: 0.03778644415674589
Position 4846: 0.03656323611812159
Position 5930: 0.03225386825972758
Position 5126: 0.027712198886878123
Position 2403: 0.02388235615284926
Position 2871: 0.01943553451112364
Position 4368: 0.019211595930933956
Position 6335: 0.017327036993712807
Position 3465: 0.016234215181267563
Position 681: 0.011020901535291776
Position 132: 0.010331583707527457
Position 3939: 0.009936433192980116
Position 2283: 0.009804598333648952
Position 4783: 0.008712100898899539
Position 3858: 0.007842301144171867
Position 3909: 0.005882528179515062
Position 6405: 0.004078601618167718
Position 3461: 0.003389149699690628
Position 1679: 0.0033230508231414475
Position 35: 0.003134915183825085
Position 3634: 0.00278320712979287
Position 5196: 0.0025771855838524356
Position 667: 0.00219954580618552
Position 6510: 0.001975610419262024
Position 171: 0.001960460870026973
Position 1644: 0.0019525573572475806
Position 5413: 0.0017289770742498537
Position 5085: 0.0016063070680004453
Position 5079: 0.001548373728161036
Position 3821: 0.0014900203615990175
Position 3239: 0.0014366437331833396
Position 6127: 0.0014083316887347872
Position 2859: 0.001309707190014028
Position 3016: 0.0012851345062987922
Position 1145: 0.001155267156786813
Position 2847: 0.001077066418191989
Position 5381: 0.0010716752078272643
Position 570: 0.0008990119523495622
Position 323: 0.0008323763549489293
Position 1898: 0.0007771860667239654
Position 3524: 0.000727631756704288
Position 5024: 0.0006583686990720335
Position 2834: 0.0005656455112112566
Position 3036: 0.0005155894373499144
Position 3439: 0.0004855982975381028
Position 838: 0.00048476613109146583
Position 657: 0.00047583168974246184
Position 881: 0.0004591838616244004
Position 103: 0.00042440306056165975
Position 100: 0.00035970126629106177
Position 3342: 0.00035201197360300134
Position 618: 0.00032509925069268956
Position 244: 0.00028843975728000306
Position 3123: 0.0002699303682393751
Position 528: 0.0002682691580917065
Position 2455: 0.00026565024660195563
Position 1919: 0.00024332499829672052
Position 3430: 0.00019759723310163217
Position 826: 0.00017029764385358365
Position 2170: 0.00014915499151893
Position 3831: 0.0001106494739309112
Position 3095: 0.0001091297656575396
Position 3310: 0.00010339080059120649
Position 3073: 9.737440707771605e-05
Position 5302: 7.009524922153964e-05
Position 3947: 5.4380073833518256e-05
Position 3655: 4.7609156364958495e-05
Position 3496: 3.5048039183233874e-05
Position 970: 3.1225344610797994e-05
Position 3828: 2.6384906310602765e-05
Position 3473: 2.5223071436302565e-05
Position 3677: 1.2533985793879503e-05
Position 146: 1.2356419304283628e-05
Position 3097: 1.0893215921411805e-05
Position 482: 9.688238843074824e-06
Position 30: 9.633730400968283e-06
Position 2605: 8.783050454585536e-06
Position 503: 7.959426438800961e-06
Position 3164: 7.5317127535314634e-06
Position 3703: 6.326183997668893e-06
Position 3443: 6.121028337494141e-06
Position 2475: 6.0279988751788866e-06
Position 2728: 5.6519113739719615e-06
Position 2796: 5.554842523149019e-06
Position 636: 5.436666398901797e-06
Position 2725: 4.541890005089286e-06
Position 1000: 4.499921663202573e-06
Position 2153: 4.496876555491363e-06
Position 587: 4.467408225209251e-06
Position 873: 4.231902171089441e-06
Position 662: 4.199109528094424e-06
Position 891: 3.952075698097052e-06
Position 427: 3.422481309067126e-06
Position 2126: 3.364678619636613e-06
Position 3639: 1.9911900033604633e-06
Position 437: 1.8278859242155662e-06
Position 3516: 1.7790647673458506e-06
Position 3694: 1.4190203473685327e-06
Position 311: 8.139182909489373e-07
Position 405: 6.860066831411982e-07
Position 290: 6.345591543119077e-07
Position 313: 3.634990778920511e-07
Position 253: 1.2417135966994878e-07
Position 160: 1.115445317056537e-07
Position 46: 1.0696611436178051e-07
Position 465: 7.109658102316756e-08
Position 358: 4.621744618129378e-08
Position 832: 3.710993410000054e-08
Position 302: 3.465552141741927e-08
Position 688: 2.563228129645096e-08
Position 536: 2.131098673441661e-08
Position 450: 1.8038067249993113e-08
Position 106: 1.0997932626686036e-08
Position 3368: 8.372608180441582e-09
Position 455: 7.300139595246558e-09
Position 538: 3.248897284069969e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3163: 0.9925569380302243
Position 5234: 0.8202773481246322
Position 2988: 0.7924102717760659
Position 5004: 0.6322895441107456
Position 5633: 0.596881766382041
Position 3597: 0.4897923896564865
Position 3361: 0.24170226515852844
Position 6535: 0.1803994545289054
Position 4192: 0.17929618127630612
Position 4524: 0.13279876833735488
