Gene = NANS
index = 910
Annotated 5SS: [  202  4259 20279 21609 24344]
Annotated 3SS: [ 4042 20178 21453 24076 26106]
SMsplice 5SS: [  202  4210 20279 21609 24265]
SMsplice 3SS: [ 4042 20178 21322 24110 26106]
top_k =  1000
Partition function (log Z): -5.879640321587243

Sorted 5' Splice Sites (High to Low Probability):
Position 202: 0.9990557828024506
Position 20279: 0.9810043282849521
Position 21609: 0.958932022397046
Position 4210: 0.7896686103469504
Position 24265: 0.42161523626732644
Position 24344: 0.15777942344344384
Position 24702: 0.14112247027481523
Position 24260: 0.11341310250364357
Position 24269: 0.09581580210029288
Position 23977: 0.09347604296556902
Position 20749: 0.0661083038973819
Position 26004: 0.06543075587581394
Position 25540: 0.036949732823862096
Position 25407: 0.028096835587928706
Position 20883: 0.026612958289743388
Position 22995: 0.021791896127973782
Position 24321: 0.009827390021017474
Position 21148: 0.008987891849077674
Position 25193: 0.007112813431442976
Position 25545: 0.006573746607883432
Position 24741: 0.00622740871301207
Position 26182: 0.0048287855248822405
Position 25564: 0.00386438090906242
Position 24797: 0.0034589415870838005
Position 24813: 0.002253882526611077
Position 21826: 0.0017329382593661475
Position 22554: 0.001459066323356087
Position 26186: 0.0010803985928211626
Position 21884: 0.0009296824300417414
Position 24368: 0.0004956383374086573
Position 25693: 0.00048253515127885975
Position 24379: 0.00036892371537582716
Position 106: 0.00034964233916337344
Position 524: 0.00033086647185979513
Position 909: 0.00027621633680436643
Position 7354: 2.124731907217672e-05
Position 4259: 1.6799278593525653e-05
Position 8219: 8.439840070214996e-06
Position 3717: 5.441409068237511e-06
Position 11844: 3.138927098379346e-06
Position 6325: 2.72308218587802e-06
Position 24817: 2.242996285259975e-06
Position 15591: 2.176429052806504e-06
Position 439: 2.052400369419947e-06
Position 9694: 1.7223940407044182e-06
Position 2111: 1.0267843937937932e-06
Position 1911: 8.00749270513211e-07
Position 13000: 7.78022256988831e-07
Position 1456: 6.228404588037444e-07
Position 4150: 4.782615515208497e-07
Position 3798: 4.5536513372193545e-07
Position 4223: 4.38369932935026e-07
Position 462: 3.135194363408124e-07
Position 367: 2.6120103199171895e-07
Position 380: 2.015451083280257e-07
Position 39: 1.5924668647852316e-07
Position 9209: 1.524885364074333e-07
Position 2562: 1.3805661462894772e-07
Position 3608: 1.2507149493118817e-07
Position 1725: 1.2482767743155763e-07
Position 2634: 1.1753666318231853e-07
Position 422: 1.1223996291010838e-07
Position 5660: 1.0858701388634426e-07
Position 4407: 9.313490128629624e-08
Position 2428: 8.013356636560385e-08
Position 4605: 7.699150547275522e-08
Position 1584: 7.315421942967307e-08
Position 6453: 6.522629576326054e-08
Position 5653: 6.189537839465288e-08
Position 1699: 6.133993001898282e-08
Position 3262: 5.811279844686181e-08
Position 2821: 4.9297819293360664e-08
Position 365: 4.340681227461003e-08
Position 3956: 3.340056227496032e-08
Position 7382: 2.5360536098308406e-08
Position 683: 2.4360592078048836e-08
Position 6781: 2.2237043889644528e-08
Position 9021: 2.1816702717368687e-08
Position 6293: 1.8697992520648836e-08
Position 1458: 1.8524763883846186e-08
Position 7979: 1.5477465184537446e-08
Position 8123: 7.520205476206863e-09
Position 8377: 4.298522625389539e-09
Position 6129: 2.8158758942778953e-09
Position 4077: 5.565664091207185e-10
Position 660: 3.700322732038705e-10
Position 4525: 3.009914786940386e-10
Position 722: 2.4952521175875786e-10
Position 90: 2.1567636394411358e-10
Position 4557: 1.9926769357235155e-10
Position 5864: 1.9149285264311819e-10
Position 2650: 1.806160015375866e-10
Position 702: 1.7454891673281065e-10
Position 42: 1.5355604176522775e-10
Position 2165: 1.0253387379684272e-10
Position 5964: 9.887817479830591e-11
Position 295: 7.767799702846309e-11
Position 172: 7.055695489155554e-11
Position 3640: 6.139561488303119e-11
Position 699: 3.941181937540389e-11
Position 782: 1.727744456014508e-11
Position 303: 1.572767693703782e-11
Position 1685: 1.2986348719249788e-11
Position 1711: 1.042989622305042e-11
Position 651: 9.946006333780888e-12
Position 905: 7.522082117895148e-12
Position 92: 6.42786574814254e-12
Position 503: 5.099891221827436e-12
Position 754: 4.181104386289687e-12
Position 2045: 3.037746656475467e-12
Position 529: 2.813575583250914e-12
Position 1900: 2.621427023141565e-12
Position 3: 1.6887741688460399e-12
Position 1079: 1.5511829361905973e-12
Position 752: 1.4416421201426809e-12
Position 622: 7.69468393751655e-13
Position 1063: 7.678579059942637e-13
Position 1003: 6.149960993607057e-13
Position 1499: 4.186463278384488e-13
Position 1370: 4.1099960103041353e-13
Position 326: 3.8720702889794103e-13
Position 657: 4.1103429286322894e-14
Position 433: 2.879717979478773e-14
Position 123: 1.4334209380906527e-14
Position 331: 2.1225460656764713e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 20178: 0.9810188030093198
Position 26106: 0.8864236971092402
Position 4042: 0.7250131338797648
Position 24110: 0.6037017776570465
Position 21322: 0.6033763451743998
Position 21453: 0.16515318095387033
Position 21554: 0.1599861450111077
Position 24076: 0.15548289143043445
Position 24581: 0.11045117941920528
Position 23894: 0.07980812867042256
Position 20655: 0.06249001360822244
Position 24131: 0.04774243838596452
Position 25483: 0.04182218222511091
Position 25237: 0.03583794661687221
Position 24155: 0.0350806506794585
Position 25774: 0.03398797933852122
Position 20681: 0.030558721091270842
Position 21223: 0.02915923127568329
Position 3999: 0.028055873683494114
Position 25835: 0.02496403188387774
Position 22917: 0.021136304181117182
Position 24482: 0.019264098121217425
Position 23926: 0.016862908776824045
Position 25076: 0.016339944335742363
Position 4106: 0.01262581173997643
Position 24850: 0.010301659168463284
Position 21026: 0.00909909626092035
Position 22823: 0.00905925438951773
Position 4147: 0.00821707224443985
Position 25805: 0.007972441384213755
Position 25900: 0.007143200659420709
Position 24701: 0.007117143658416373
Position 4072: 0.005943714603115426
Position 25368: 0.005672404286782129
Position 24637: 0.0049631473196113645
Position 24615: 0.004448107181240451
Position 24528: 0.004368735595534929
Position 21728: 0.004348709028804501
Position 24561: 0.004322228312875125
Position 4132: 0.003612857705637715
Position 26257: 0.0031838059864309053
Position 22972: 0.0031801214272173506
Position 24441: 0.0027920320266123207
Position 23833: 0.0026952258338277186
Position 22372: 0.002620887585187293
Position 21194: 0.0022743600849592562
Position 24172: 0.0019177099579780455
Position 4066: 0.0017279882416552554
Position 22994: 0.0014191143782197073
Position 26287: 0.0012456322836414205
Position 22383: 0.0009786489591955808
Position 26324: 0.0009755819579204054
Position 3979: 0.0007993459363956273
Position 4011: 0.0007551111492460664
Position 4182: 0.0007416539522836715
Position 3903: 0.0007130852911750908
Position 3564: 0.0006359108597502849
Position 25009: 0.0005347334239302205
Position 23973: 0.0005208009960632996
Position 26259: 0.0005041638897106725
Position 24860: 0.0004537322397763109
Position 4075: 0.0004487296676821864
Position 22131: 0.00043117560465485896
Position 26227: 0.0004071804475396771
Position 3636: 0.0004026583864519019
Position 22667: 0.000378809433494224
Position 24864: 0.0003732051891354797
Position 23033: 0.00035770136819654095
Position 21820: 0.0002023222387222113
Position 24307: 0.00013139564564668127
Position 23104: 0.00011403613236864076
Position 23601: 9.721617289834663e-05
Position 22936: 8.451043876303197e-05
Position 22511: 8.361275196258676e-05
Position 22725: 7.576280055338119e-05
Position 22229: 6.948342984724483e-05
Position 22474: 5.672472247021583e-05
Position 21848: 3.3510891262273364e-05
Position 20408: 3.325549727316737e-05
Position 13313: 3.307077241736605e-05
Position 7254: 2.2801226526938464e-05
Position 13405: 2.1267730416236268e-05
Position 326: 1.800596699558962e-05
Position 11420: 1.093042247139744e-05
Position 9436: 9.26352626781975e-06
Position 14090: 8.137670042329468e-06
Position 6065: 7.703003940380439e-06
Position 11731: 6.138460423265404e-06
Position 7907: 5.154633677942927e-06
Position 6122: 5.149479687300981e-06
Position 6218: 4.919065823926798e-06
Position 15693: 4.530392785308294e-06
Position 7892: 3.966969397356204e-06
Position 17092: 3.7291826088027922e-06
Position 8597: 3.680017362897951e-06
Position 8017: 2.2529138577099752e-06
Position 15301: 2.2277433404739314e-06
Position 612: 1.958377227030901e-06
Position 8046: 1.8519154639172751e-06
Position 15439: 1.7318012324811589e-06
Position 6529: 1.731552936331075e-06
Position 7295: 1.6388561674469533e-06
Position 11025: 1.4620301481498245e-06
Position 12719: 1.3819223506093792e-06
Position 8618: 1.3398491400018336e-06
Position 1823: 1.2386021332218264e-06
Position 4294: 9.104080906128533e-07
Position 9936: 8.240955431841614e-07
Position 8927: 7.707526744183022e-07
Position 10333: 7.117213305365455e-07
Position 1796: 6.046395101801793e-07
Position 4374: 5.960024268919679e-07
Position 10418: 5.301000177431162e-07
Position 6823: 5.297959063951116e-07
Position 7460: 4.866470683514648e-07
Position 6061: 4.814925087797394e-07
Position 3598: 4.771856509637581e-07
Position 1210: 4.6455073316922763e-07
Position 5751: 4.54572018953855e-07
Position 5803: 4.5338071860893226e-07
Position 9675: 4.4595469658081005e-07
Position 9716: 3.744784745466487e-07
Position 6242: 3.634372845250873e-07
Position 10583: 3.60852426257811e-07
Position 8329: 3.380218188672157e-07
Position 1583: 3.3370053541066917e-07
Position 10489: 3.2057408880299006e-07
Position 5906: 3.048437746329861e-07
Position 7535: 2.960899153214657e-07
Position 7171: 2.2527569952366137e-07
Position 399: 2.2154182943751843e-07
Position 7268: 2.186862074473268e-07
Position 10631: 2.1441196065162916e-07
Position 6597: 2.0080981862832302e-07
Position 4297: 1.9222346061264375e-07
Position 2200: 1.8956649936950081e-07
Position 9845: 1.826911836758581e-07
Position 4336: 1.6558104459888642e-07
Position 581: 1.619289638271725e-07
Position 5532: 1.5250439615546994e-07
Position 445: 1.5059023304567644e-07
Position 1362: 1.3003555786154333e-07
Position 9343: 1.0411288372352298e-07
Position 5832: 1.03249687185878e-07
Position 2305: 9.857870559541795e-08
Position 5949: 9.770779186174928e-08
Position 8051: 9.745053263536436e-08
Position 1278: 9.314514941922219e-08
Position 6370: 9.176946662094636e-08
Position 3681: 8.862105261704074e-08
Position 2467: 8.733660408653605e-08
Position 8025: 7.88681554202814e-08
Position 6292: 7.625730718852582e-08
Position 1910: 6.929618195638181e-08
Position 2720: 6.8763936922687e-08
Position 1388: 5.884681729449872e-08
Position 7856: 5.8357041204975436e-08
Position 8550: 5.819241924588542e-08
Position 2470: 5.8178247393784746e-08
Position 2545: 5.670408577002906e-08
Position 4794: 5.5997232394029566e-08
Position 402: 5.082016943427662e-08
Position 6738: 5.035417367610246e-08
Position 3404: 4.817012747871758e-08
Position 3008: 4.6267484269446874e-08
Position 776: 3.911399078858184e-08
Position 825: 3.708480854005159e-08
Position 1206: 3.472234714397185e-08
Position 3116: 3.457281237540642e-08
Position 5572: 3.25909761804575e-08
Position 9154: 3.060955309790551e-08
Position 9068: 2.9547512265793116e-08
Position 5806: 2.9538249298710202e-08
Position 1829: 2.919892132289254e-08
Position 1142: 2.2344564057180295e-08
Position 5234: 2.208872093946166e-08
Position 2860: 1.962304961029555e-08
Position 2701: 1.8304707634690824e-08
Position 1455: 1.7814996242447478e-08
Position 5575: 1.7785511680483877e-08
Position 8985: 1.6931604550069018e-08
Position 632: 1.575954589194448e-08
Position 2680: 1.574882631625317e-08
