Gene = SAP25
index = 1223
Annotated 5SS: [ 51 351 542 788 994]
Annotated 3SS: [ 267  434  633  895 1075]
SMsplice 5SS: [201 351 542 788 994]
SMsplice 3SS: [ 267  451  633  895 1075]
top_k =  1000
Partition function (log Z): 2.8472472575032715

Sorted 5' Splice Sites (High to Low Probability):
Position 542: 0.9804610019301792
Position 351: 0.977842514296327
Position 994: 0.9336195574400371
Position 788: 0.8912532103390571
Position 51: 0.44207099084127194
Position 201: 0.30768741672352096
Position 162: 0.010930109991128508
Position 536: 0.007370640369790332
Position 508: 0.006416583623281825
Position 1250: 0.005245586312302362
Position 154: 0.0019232559021487643
Position 538: 0.001288061852347315
Position 1127: 0.000248969435476667
Position 702: 0.00022238541691298736
Position 969: 9.062722825413562e-05
Position 214: 6.005776833314518e-05
Position 546: 4.9560772217822354e-05
Position 800: 4.7623650202997733e-05
Position 725: 4.2883798350101064e-05
Position 853: 3.369608878800742e-05
Position 561: 2.5152750920173352e-05
Position 205: 1.9534854575498165e-05
Position 401: 1.9141118956547837e-05
Position 1293: 1.6634605096790982e-05
Position 464: 1.2098366307395136e-05
Position 1117: 1.1711480258156994e-05
Position 590: 8.889488654978348e-06
Position 907: 6.997742653828823e-06
Position 72: 6.755624102260858e-06
Position 136: 6.096639496823215e-06
Position 1314: 5.464281282292829e-06
Position 644: 5.427959805738935e-06
Position 576: 4.864975525038611e-06
Position 452: 3.1396966900021153e-06
Position 904: 2.2554398283402994e-06
Position 882: 5.20663453256316e-07
Position 897: 2.93648517354467e-07
Position 595: 2.2919879581035556e-07
Position 961: 2.2268768927359466e-07
Position 884: 2.0554175549605014e-07
Position 843: 1.3264241758083326e-07
Position 879: 1.2643634272431095e-07
Position 678: 1.2138205174243051e-07
Position 1290: 9.429248218095536e-08
Position 216: 3.981168046767539e-08
Position 231: 3.224018171305055e-08
Position 264: 2.3917279506793393e-08
Position 611: 2.8909528032950077e-09
Position 680: 1.8332674311113154e-09
Position 914: 7.140928153348803e-10
Position 959: 2.82136725280375e-10
Position 909: 2.564406918176843e-10
Position 975: 9.291529068986771e-11
Position 409: 3.264110157636524e-11
Position 922: 2.4761507851655054e-12
Position 425: 7.258873830872724e-13
Position 441: 1.1736656872476327e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 451: 0.9750546865298361
Position 633: 0.89465704619112
Position 895: 0.8770635237233214
Position 1075: 0.8672908513166301
Position 267: 0.5441336420719838
Position 246: 0.09287651597572062
Position 1336: 0.07339623260927876
Position 253: 0.07085674523596242
Position 879: 0.0364630866015213
Position 225: 0.02304640600594268
Position 1213: 0.02068247781798295
Position 434: 0.019591443584665077
Position 1125: 0.012845178592169758
Position 751: 0.011492279198729078
Position 317: 0.00708045340834124
Position 919: 0.006111998617681125
Position 667: 0.005562208832624954
Position 957: 0.005183510554676027
Position 709: 0.002932533351477941
Position 1262: 0.002613812626201631
Position 1176: 0.0026119528751603976
Position 712: 0.001866341194891623
Position 177: 0.0016561328103110531
Position 866: 0.0012901742301667583
Position 1284: 0.0012669469234520862
Position 843: 0.0009840094556054695
Position 1028: 0.000827257975372627
Position 647: 0.0007246527411249074
Position 292: 0.0007221852109086618
Position 1360: 0.0006547904649817246
Position 423: 0.0006387112348642534
Position 194: 0.0005454499576765048
Position 1404: 0.0005181891799889357
Position 850: 0.0005110248509524195
Position 652: 0.0005056842043249634
Position 981: 0.000456755830713338
Position 285: 0.00034385317749401534
Position 124: 0.00023584011858938226
Position 1048: 0.00019914235246769975
Position 231: 0.0001923852085541536
Position 287: 0.00015324547145335892
Position 731: 0.00013138127854099652
Position 334: 0.00012161715931272955
Position 289: 0.00010782050181303226
Position 148: 8.145064565295614e-05
Position 787: 7.813615256982578e-05
Position 1343: 7.744800878938969e-05
Position 1296: 7.461570628955202e-05
Position 491: 7.34546491875214e-05
Position 781: 6.89651645080359e-05
Position 817: 6.490162434595111e-05
Position 993: 4.642099069290535e-05
Position 1369: 3.151020625931498e-05
Position 722: 3.078771456078365e-05
Position 990: 2.9768077217991126e-05
Position 463: 2.9684969635081194e-05
Position 1035: 2.5717611060095317e-05
Position 1302: 2.2976627317801883e-05
Position 1374: 1.8996139760281198e-05
Position 771: 1.7025912921615586e-05
Position 385: 1.329467675874288e-05
Position 611: 1.3133568986256346e-05
Position 508: 1.2990232143842736e-05
Position 350: 9.055507798928717e-06
Position 768: 8.303531661071064e-06
Position 477: 6.408692584285555e-06
Position 199: 5.555743170929999e-06
Position 1305: 4.8314101368667345e-06
Position 1312: 4.360375986650315e-06
Position 604: 1.691253239263112e-06
Position 1222: 1.4709661970692615e-06
Position 1233: 1.3335463752362098e-06
Position 344: 1.1386763171537928e-06
Position 655: 8.000717276272047e-07
Position 583: 7.334545825443768e-07
Position 331: 7.301880843220573e-07
Position 1218: 6.736294696158559e-07
Position 859: 5.39216069126052e-07
Position 1186: 4.077632340280247e-07
Position 524: 3.859920312652288e-07
Position 515: 3.000379939119997e-07
Position 1376: 2.463215903332804e-07
Position 405: 1.743196917343646e-07
Position 521: 1.2419757689718797e-07
Position 354: 1.1002052109731538e-07
Position 1239: 7.174368968611301e-08
Position 387: 3.035450238738381e-08
Position 359: 1.4317873124040342e-08
Position 546: 1.0703858728260241e-10
