Gene = NCSTN
index = 920
Annotated 5SS: [  210  1555  5851  6399  6979  8101  8534  8935  9720  9966 11019 12486
 12687 13076 13483 13982]
Annotated 3SS: [ 1449  5726  6276  6832  7949  8423  8781  9614  9887 10845 12382 12590
 12987 13327 13768 14876]
SMsplice 5SS: [  210  5851  6399  6979  8101  8534  8935  9720  9966 11019 12486 12687
 13076 13483]
SMsplice 3SS: [ 5726  6276  6832  8015  8423  8781  9614  9887 10845 12382 12590 12987
 13327 14876]
top_k =  1000
Partition function (log Z): 18.208211939525842

Sorted 5' Splice Sites (High to Low Probability):
Position 12687: 0.9903015972770934
Position 5851: 0.9413932444150918
Position 11019: 0.940396225806755
Position 9720: 0.939785296917671
Position 210: 0.9107520849949265
Position 6399: 0.8816776774611697
Position 12486: 0.8799752663943481
Position 9966: 0.8478799928259795
Position 13076: 0.8424687009939802
Position 6979: 0.7970247163929812
Position 8935: 0.7861838136986254
Position 8534: 0.7774256112992082
Position 8101: 0.7673447399295414
Position 13483: 0.7538011021650681
Position 13982: 0.5667437125057448
Position 1555: 0.5126900350347
Position 531: 0.2880829506488518
Position 10230: 0.1846287020316362
Position 10066: 0.1502026889224036
Position 4281: 0.13512325904604097
Position 3885: 0.13438770411885387
Position 1002: 0.13108798127829185
Position 12796: 0.10348418773684924
Position 8125: 0.10292607111183501
Position 726: 0.09091925426907099
Position 9323: 0.0767302564187201
Position 14597: 0.07247129628554604
Position 7894: 0.07050731686786325
Position 7406: 0.05773298556974934
Position 13493: 0.05632637091310658
Position 4342: 0.05309742229841256
Position 8696: 0.03548225636789732
Position 3095: 0.027391590050203047
Position 10176: 0.02574772902661596
Position 617: 0.021138789116018068
Position 1014: 0.017325172082326694
Position 12506: 0.015902223470241336
Position 8585: 0.015765426272309712
Position 8727: 0.0150208352663703
Position 13457: 0.014800739239269741
Position 9147: 0.0147652825084548
Position 7039: 0.01468433003046435
Position 592: 0.013072541598905453
Position 3849: 0.013057964979750602
Position 9954: 0.012162883767249921
Position 13065: 0.011488040257713559
Position 11851: 0.011307274930571378
Position 1661: 0.010210889057651901
Position 227: 0.010187930517975846
Position 12423: 0.009241393710490384
Position 9505: 0.009234511531605557
Position 10622: 0.009000251359730848
Position 5324: 0.008010579321624363
Position 9484: 0.007501559550633886
Position 7290: 0.007393233681311
Position 12829: 0.006536612188465739
Position 1343: 0.006306352675027122
Position 11486: 0.0060531868222401
Position 14588: 0.004559927121457696
Position 7419: 0.004337106517925663
Position 6688: 0.004336867316247305
Position 5258: 0.0041876112966968745
Position 11949: 0.0038433139247618115
Position 7585: 0.00366380208713017
Position 539: 0.0031409997171512093
Position 682: 0.003040805302253269
Position 6833: 0.0029436375048002067
Position 11919: 0.0029217698194303884
Position 11531: 0.0027598901794192105
Position 11087: 0.0026998836165082565
Position 13831: 0.0026715453495216495
Position 8344: 0.0026110093578779717
Position 13087: 0.0025941009433746364
Position 10720: 0.0021896506444008643
Position 1380: 0.0021390835773049525
Position 4194: 0.0020729888683568734
Position 10736: 0.002050965875023041
Position 9888: 0.0019590872211261126
Position 11407: 0.001900322897619754
Position 11003: 0.0018402489018471435
Position 10056: 0.0017530199975575194
Position 324: 0.001674994413287704
Position 60: 0.0016093615816003125
Position 6797: 0.0015631512577253788
Position 1164: 0.0014200510259943988
Position 601: 0.0009834077537961648
Position 384: 0.0009821990078776282
Position 6374: 0.0008964044197028725
Position 53: 0.0008624641927357582
Position 596: 0.0008503863442270973
Position 13651: 0.0008438187959753373
Position 10405: 0.0008265180291201582
Position 8746: 0.0008106064005689479
Position 13392: 0.0007696114952865811
Position 6394: 0.0007326029415037751
Position 13835: 0.0007120629661119514
Position 7122: 0.0006374579141810464
Position 5789: 0.0006337513485805966
Position 796: 0.0006138262083693648
Position 6782: 0.0006079713846747235
Position 5864: 0.0005892854618904979
Position 11725: 0.0005831084691743315
Position 8890: 0.0005523800870027474
Position 7753: 0.0005425592026297621
Position 6470: 0.0005080871872116193
Position 5785: 0.0004968719955848711
Position 1278: 0.0004941353730925111
Position 12666: 0.00045788278862532716
Position 12468: 0.0004434732492274879
Position 7483: 0.00044205320943308804
Position 11132: 0.0004407019167726566
Position 14114: 0.00042347177293237964
Position 1450: 0.0004217927767901827
Position 6479: 0.0004043846370455782
Position 1559: 0.00038274713163665
Position 737: 0.0003126435365853653
Position 958: 0.00030312644083306436
Position 10477: 0.00026896960359132805
Position 141: 0.00026671668929390994
Position 763: 0.00026579670988720935
Position 6506: 0.00026074618886983667
Position 12895: 0.00024987865609173843
Position 12914: 0.00024334944722786752
Position 13328: 0.00023349824435392482
Position 820: 0.00021288528222192777
Position 1294: 0.00020701978118436583
Position 7047: 0.00020402299076786577
Position 13469: 0.00018950459726079085
Position 479: 0.00017803815488727392
Position 165: 0.00017171248026146382
Position 15409: 0.00014323175079974983
Position 171: 0.00014123061028530209
Position 51: 0.00013645186226361757
Position 10459: 0.00013638569054338613
Position 10551: 0.00013515776914020374
Position 15538: 0.00012996808998496235
Position 656: 0.0001236361071423035
Position 14557: 0.0001223686948254841
Position 9683: 0.00011715625944000327
Position 2201: 0.0001128074358758361
Position 12863: 0.00011199791097373252
Position 3429: 0.00010486768083279456
Position 9671: 9.758402345740188e-05
Position 6321: 8.231120535553972e-05
Position 2450: 8.136325114016614e-05
Position 1575: 7.761276846069472e-05
Position 7433: 7.740239432456146e-05
Position 6497: 7.638730619131422e-05
Position 3030: 6.63652601954514e-05
Position 710: 6.053288941781383e-05
Position 3238: 5.8555582022333524e-05
Position 2644: 5.553768423632145e-05
Position 4481: 5.394733818446133e-05
Position 9950: 5.362055064358012e-05
Position 294: 5.326208585803064e-05
Position 6905: 5.206186725793018e-05
Position 3283: 5.0985434365885844e-05
Position 23: 4.19624111468467e-05
Position 14462: 2.765088135085562e-05
Position 282: 2.468289397977008e-05
Position 1615: 2.18598208116797e-05
Position 13542: 1.9588679799929123e-05
Position 12557: 1.955625059347964e-05
Position 2652: 1.885950873050337e-05
Position 847: 1.8215214266396842e-05
