Gene = AIMP2
index = 44
Annotated 5SS: [ 254 6108 8801]
Annotated 3SS: [ 5900  8568 14057]
SMsplice 5SS: [ 134 8801]
SMsplice 3SS: [ 8568 14057]
top_k =  1000
Partition function (log Z): -7.882500147621473

Sorted 5' Splice Sites (High to Low Probability):
Position 8801: 0.760895759294962
Position 6108: 0.6363517641612038
Position 134: 0.6199304195031502
Position 11809: 0.47128800674463195
Position 11488: 0.4205298449386413
Position 254: 0.3996827504248807
Position 12822: 0.18522664685432477
Position 2543: 0.11963968739214287
Position 11804: 0.1131640593765538
Position 1527: 0.0916026726530432
Position 1933: 0.07887680419655772
Position 5808: 0.06854763266373737
Position 8475: 0.06621017086287895
Position 12974: 0.054443484399211255
Position 7388: 0.054240775349893806
Position 7553: 0.047414199601347205
Position 5293: 0.025733352876561782
Position 1482: 0.023039474286241854
Position 3585: 0.022892167640214744
Position 13090: 0.022454181997788043
Position 6942: 0.016174059062220855
Position 6112: 0.015373018152211275
Position 3715: 0.012896126504574813
Position 3896: 0.009842968381127592
Position 13791: 0.008915301290369524
Position 12029: 0.008570819009718974
Position 2110: 0.007968836038751015
Position 8489: 0.007923453127150268
Position 13032: 0.007754597289711498
Position 2086: 0.007154554869122923
Position 6421: 0.006632228598519141
Position 10020: 0.005525352921072233
Position 1133: 0.005413371164362243
Position 10465: 0.0043861485553063516
Position 12247: 0.003774910260887542
Position 6141: 0.0036723590886211487
Position 8654: 0.00342554798482735
Position 525: 0.002198879334154026
Position 570: 0.001774916120260641
Position 2299: 0.001629026706881395
Position 11569: 0.0016238371594695226
Position 11625: 0.0014859400605556688
Position 3742: 0.0014458519950108887
Position 10052: 0.0014141075154506483
Position 12035: 0.0012880233601201402
Position 12976: 0.0010010344475403993
Position 24: 0.0009214273288543467
Position 11785: 0.0009115235057434177
Position 10644: 0.0008018102290507088
Position 1118: 0.0007211192795899482
Position 36: 0.0006689742970914242
Position 493: 0.0006609491510771146
Position 346: 0.0006234803525631489
Position 13317: 0.000586868442828752
Position 13182: 0.0004524234046516353
Position 1484: 0.0002377569388365744
Position 2311: 0.0002071511940207367
Position 2100: 0.00015414188166256056
Position 646: 0.00013471963092753648
Position 65: 0.0001296968957374817
Position 1052: 0.00011825111481125389
Position 565: 8.694240945803843e-05
Position 1634: 8.635513344582244e-05
Position 279: 5.009235790387428e-05
Position 2291: 3.94298007219386e-05
Position 6133: 3.0390796479820268e-05
Position 1300: 2.7530964206593378e-05
Position 190: 2.733683562491198e-05
Position 876: 2.1893559992136062e-05
Position 127: 2.1317968689214382e-05
Position 2867: 1.9355858104317455e-05
Position 1615: 1.6542288823800764e-05
Position 248: 1.5960970500684817e-05
Position 986: 1.4594967337903062e-05
Position 1385: 1.4082661963807139e-05
Position 840: 9.587984186144599e-06
Position 111: 6.833787509684884e-06
Position 43: 6.485312905734851e-06
Position 312: 4.5473094117783276e-06
Position 52: 3.67174213563524e-06
Position 748: 2.4550380340546018e-06
Position 764: 2.039440281184239e-06
Position 1469: 1.95065810314633e-06
Position 206: 1.4192088185774094e-06
Position 1778: 1.135393009759528e-06
Position 1766: 1.080575706239397e-06
Position 370: 6.874765769605349e-07
Position 581: 4.881178628826738e-07
Position 893: 3.951320532275429e-07
Position 535: 3.531611736269543e-07
Position 500: 2.926031407109742e-07
Position 944: 2.153897769523497e-07
Position 1037: 9.53885127374722e-08
Position 75: 5.826313545846337e-08
Position 961: 4.590818229021074e-08
Position 1264: 9.544389876441853e-09
Position 448: 6.719059217586789e-09
Position 639: 3.7101507647458976e-09
Position 170: 2.0301109952984924e-09
Position 168: 1.8570363985098539e-09
Position 567: 9.680211103352306e-10
Position 49: 4.938372839647455e-10
Position 336: 8.60386188084554e-11
Position 619: 2.43839005454371e-12
Position 405: 7.439480986067241e-13
Position 752: 1.596442725341028e-13
Position 435: 2.711313585647199e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 14057: 0.8193910257530411
Position 11624: 0.5887994608354875
Position 8568: 0.515455206774952
Position 11359: 0.4269888369643134
Position 5900: 0.3844794789744839
Position 12736: 0.24214507849734682
Position 8645: 0.23860818053205937
Position 5999: 0.10338663589393716
Position 7246: 0.08487023940583686
Position 12875: 0.07153233594673347
Position 2419: 0.06102008771333557
Position 1225: 0.05562869020545135
Position 1740: 0.05551144508777797
Position 8381: 0.048615388267628665
Position 5976: 0.046827154402112506
Position 6015: 0.04126211418929099
Position 5794: 0.03871830834504266
Position 1388: 0.03590893981256152
Position 5925: 0.033586276176051914
Position 2366: 0.03261180256811492
Position 5656: 0.03132973371639831
Position 13616: 0.02844514470370776
Position 216: 0.027785106457983027
Position 11898: 0.024615954572677602
Position 12763: 0.021526344002838642
Position 14015: 0.020418822637929553
Position 3495: 0.017335378244248772
Position 8325: 0.017320899335603386
Position 5495: 0.016762680775634593
Position 2471: 0.015391909158991269
Position 5033: 0.015112518739266546
Position 11388: 0.014123713959175868
Position 8666: 0.012919177107622228
Position 1299: 0.012860976833586654
Position 5659: 0.011434077494402287
Position 3337: 0.01097861429112531
Position 13690: 0.01093097895497422
Position 5904: 0.010677291832520265
Position 2424: 0.009589433092501124
Position 2006: 0.009002693861900725
Position 8356: 0.008947292808441688
Position 3498: 0.008073079560276726
Position 7432: 0.007477619690691311
Position 6636: 0.007399005303978914
Position 1892: 0.00699787284510597
Position 1852: 0.006925346596112378
Position 6231: 0.006564741428152933
Position 6814: 0.0065549990419626145
Position 12669: 0.006054875746350886
Position 5057: 0.005593897372074244
Position 11785: 0.005559665406064539
Position 7375: 0.005526483860991183
Position 1775: 0.005477835243759035
Position 8926: 0.004712465480943799
Position 3654: 0.004439530715826285
Position 10372: 0.004001232667889068
Position 1657: 0.0037905017503051786
Position 9907: 0.003702365823237702
Position 1390: 0.0035496546366188056
Position 5710: 0.0032788468883091235
Position 1582: 0.00321422925347218
Position 1117: 0.002835985563324117
Position 9959: 0.0027739655287241
Position 7435: 0.0022305493183395544
Position 763: 0.0022016376924755853
Position 7175: 0.002177438831803016
Position 966: 0.00214368408828199
Position 5194: 0.001994804628159922
Position 3570: 0.001965699442957969
Position 5248: 0.0018052383821244994
Position 3433: 0.0017528944749907235
Position 12740: 0.0017189563063858616
Position 1414: 0.001627825540799642
Position 13212: 0.0015912641042729538
Position 5685: 0.0015120789113773517
Position 13484: 0.0015072543809693043
Position 10530: 0.0011905667184575561
Position 1275: 0.0011470806368188153
Position 9766: 0.001117825959521804
Position 3696: 0.00109431926023345
Position 2244: 0.0010813373824159968
Position 9866: 0.00106949836742021
Position 3741: 0.0010115467196976655
Position 6775: 0.00098477977545779
Position 13962: 0.0009392220186862413
Position 5519: 0.0009070843370225001
Position 10369: 0.0007985802861503536
Position 13892: 0.000748002969889705
Position 1752: 0.0007422960817442855
Position 6765: 0.0007324842533623438
Position 2045: 0.0007160142752570243
Position 11840: 0.0007031263409159786
Position 1778: 0.0006873427945718179
Position 1917: 0.0006774345225174959
Position 6883: 0.0006609853468729245
Position 11395: 0.0006219820158984268
Position 6185: 0.0006173003754873004
Position 5197: 0.0005858673846389829
Position 5004: 0.0005642378744927922
Position 2489: 0.0004968745042998319
Position 133: 0.00047149921949873376
Position 1614: 0.000394630466000428
Position 3701: 0.00039305092935597053
Position 11985: 0.000362892372205771
Position 1322: 0.00031485493506477094
Position 321: 0.0002933278334541007
Position 1467: 0.00029168470877450177
Position 1249: 0.0002915769720396074
Position 8922: 0.00028813123796936726
Position 2134: 0.0002433950598721331
Position 2207: 0.00022865279396246213
Position 6573: 0.00022564597779896898
Position 986: 0.00022345740516241798
Position 11932: 0.00022155502214474179
Position 9560: 0.00021371186739723767
Position 457: 0.0002011673971106408
Position 1584: 0.00019864109080424666
Position 2042: 0.00019511232484450484
Position 1481: 0.00019119472552287737
Position 2286: 0.0001820829534081322
Position 7678: 0.0001701973765577934
Position 4934: 0.0001686969185880278
Position 10857: 0.00016179889359761843
Position 414: 0.0001559760473843613
Position 253: 0.00015160664844896416
Position 2082: 0.0001477314430343414
Position 968: 0.000134366681446076
Position 7653: 0.00013033582812129867
Position 1964: 0.00011395710407695584
Position 1900: 0.00011147231317270454
