Gene = NICN1
index = 941
Annotated 5SS: [ 219 3075 3444 3960 4378]
Annotated 3SS: [2897 3329 3887 4272 4451]
SMsplice 5SS: [ 219 3444 3960 4378]
SMsplice 3SS: [3329 3819 4272 4451]
top_k =  1000
Partition function (log Z): 1.3110541938004234

Sorted 5' Splice Sites (High to Low Probability):
Position 3444: 0.9941338584140196
Position 219: 0.9605795990238243
Position 4378: 0.901343778921404
Position 3960: 0.6004379244964674
Position 2453: 0.471493610991858
Position 3977: 0.28043649509674795
Position 3075: 0.22706250902671213
Position 4021: 0.06423837664545214
Position 1487: 0.06001778938510909
Position 2984: 0.035308479991738986
Position 3127: 0.03195374152081436
Position 232: 0.026027493823487718
Position 2566: 0.02197550582186041
Position 3031: 0.015517904590448632
Position 3050: 0.015452719739820778
Position 1622: 0.013016469373727978
Position 2423: 0.012931439506370187
Position 138: 0.011354035569504822
Position 513: 0.010834717836693644
Position 2803: 0.008150560104026615
Position 1606: 0.00801981498555752
Position 457: 0.005384432739311363
Position 5916: 0.004829400628980286
Position 5100: 0.004576220553389162
Position 1510: 0.0038499746084629
Position 2511: 0.0034228157596338676
Position 3955: 0.0032887420368164703
Position 3597: 0.0028229906368689543
Position 3244: 0.0027531095303868535
Position 1008: 0.0025037281814601197
Position 1527: 0.0023686144120484316
Position 4742: 0.0022939206400931435
Position 1395: 0.0019220870703194903
Position 3934: 0.0015233497680101722
Position 2552: 0.0015000138663031947
Position 1952: 0.001481014498166856
Position 3729: 0.0012901931415302927
Position 4382: 0.0012427108741060089
Position 2598: 0.0009381407124720953
Position 475: 0.0008792289019144499
Position 6077: 0.0008049655483048689
Position 4200: 0.0006785551312868112
Position 4946: 0.0006726053857951509
Position 2131: 0.0006354362043565183
Position 2953: 0.0005843911964936893
Position 823: 0.0005418725111741874
Position 277: 0.0005239043903330423
Position 3054: 0.0004197002391318003
Position 3518: 0.0004177033215790939
Position 683: 0.00039088477622601015
Position 3522: 0.0003844709249285224
Position 2988: 0.00035347623052719084
Position 4544: 0.00033391628108442133
Position 3559: 0.0002999435796903182
Position 6274: 0.0002682050618039346
Position 520: 0.0002540995222219877
Position 3665: 0.00024444650337533664
Position 1540: 0.0002108408168893248
Position 1326: 0.00019505267002091657
Position 466: 0.00019038787479150768
Position 715: 0.00018241259641519147
Position 1689: 0.00017321480190096407
Position 4871: 0.00016970915386967304
Position 3750: 0.0001411551892842258
Position 2367: 0.00013954829252250204
Position 147: 0.00013616688685427308
Position 2723: 0.00011666683164969843
Position 2621: 0.00010966363177011716
Position 497: 9.172948395281326e-05
Position 4086: 8.925807588954618e-05
Position 3988: 8.777073468619474e-05
Position 6106: 7.416129877145203e-05
Position 343: 4.424842810032063e-05
Position 4568: 4.072735064292112e-05
Position 2493: 3.973402771937153e-05
Position 1477: 3.415288836324153e-05
Position 986: 2.876048697530924e-05
Position 541: 2.4963792021116367e-05
Position 102: 2.3549155072573165e-05
Position 2820: 2.2300913462927013e-05
Position 3510: 2.1979896230768077e-05
Position 3990: 2.1516219417333866e-05
Position 919: 1.9839680663061804e-05
Position 180: 1.9671388520594218e-05
Position 3513: 1.9556522519008026e-05
Position 3448: 1.830796407005275e-05
Position 114: 1.6796573707186934e-05
Position 995: 1.526902066815541e-05
Position 36: 1.4550178202704984e-05
Position 1069: 1.1599948707781558e-05
Position 850: 8.316266821339618e-06
Position 280: 8.240419890447194e-06
Position 1115: 7.90267965019325e-06
Position 3289: 6.442946329027153e-06
Position 3529: 3.7708377988801702e-06
Position 3568: 3.2399897654943466e-06
Position 4827: 3.2120570524358516e-06
Position 39: 2.858560047560255e-06
Position 1632: 2.686282721628234e-06
Position 4452: 2.328616325759424e-06
Position 69: 1.2779132469342367e-06
Position 4948: 1.1287860531719308e-06
Position 4497: 6.452611855491327e-07
Position 59: 4.635532067356591e-07
Position 5104: 4.5188382821907243e-07
Position 4685: 3.248446338713803e-07
Position 4588: 2.3574582790432277e-07
Position 1292: 2.1707132329403902e-07
Position 1305: 1.9352976620602283e-07
Position 768: 1.8114091210530495e-07
Position 1216: 1.7951640312359564e-07
Position 4306: 1.245423074579978e-07
Position 126: 1.0483172454273798e-07
Position 89: 7.032835314162764e-08
Position 4294: 5.317935835011258e-08
Position 4527: 4.821421634497954e-08
Position 371: 3.057859365094927e-08
Position 81: 7.3967697492076075e-09
Position 793: 6.597206076865192e-09
Position 802: 6.1746132228512e-09
Position 363: 5.4754239562443464e-09
Position 3756: 5.1702130070370035e-09
Position 4317: 4.7264665016828405e-09
Position 189: 3.671090017250146e-09
Position 779: 2.5869763974983686e-09
Position 174: 2.278124010175253e-09
Position 204: 1.4281127429209416e-09
Position 614: 9.218696964769348e-10
Position 1073: 7.511365386789599e-10
Position 759: 5.976518163043845e-10
Position 528: 1.0161817373241591e-10
Position 96: 8.020589889760218e-11
Position 4436: 8.387808514864692e-12
Position 420: 8.139063253190589e-13
Position 3869: 8.043248029078047e-13
Position 320: 7.413955263206536e-13
Position 4035: 4.663200340825799e-13
Position 408: 3.326127127171914e-14
Position 403: 5.109457152129125e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 3329: 0.9268398102224195
Position 4272: 0.8102892038884426
Position 3819: 0.791785868307836
Position 4451: 0.6561548039124275
Position 2365: 0.4919510442512449
Position 2897: 0.24466333495122108
Position 1379: 0.07415774988596596
Position 3887: 0.07347220154200479
Position 5029: 0.06975158232215839
Position 3864: 0.05218129894473169
Position 6187: 0.04398343787597041
Position 2903: 0.04183464323140402
Position 3772: 0.03362050030858045
Position 4958: 0.032355077689368364
Position 3349: 0.030447706806786417
Position 4831: 0.029494303546629522
Position 4989: 0.026782943405228608
Position 2957: 0.02363152508533095
Position 3234: 0.02261545793603709
Position 2334: 0.021155107240961844
Position 4538: 0.019809650233631244
Position 5597: 0.019201858767079867
Position 4314: 0.017143633169492672
Position 4292: 0.01690356443499091
Position 4628: 0.016347887273384806
Position 4269: 0.015761221876528696
Position 6121: 0.01202638524896744
Position 438: 0.011567113616088694
Position 5943: 0.010216229731643234
Position 4179: 0.00992383177201541
Position 3408: 0.009498173885056225
Position 4311: 0.008753589588083406
Position 5815: 0.008414345399276246
Position 4153: 0.008391296487554245
Position 3380: 0.006691453145546503
Position 2931: 0.0056610263801032765
Position 4836: 0.005641742800025027
Position 1325: 0.005543954364791273
Position 5787: 0.005310160446536029
Position 3031: 0.005119780867396074
Position 389: 0.004805100399997112
Position 1414: 0.004213875780267372
Position 5572: 0.0040506690374579385
Position 4330: 0.003797206214928012
Position 5647: 0.0035793299014481054
Position 4289: 0.0034354936439199525
Position 2918: 0.0033902461034926576
Position 4507: 0.003389466430368446
Position 4588: 0.0033291784022745517
Position 4222: 0.003302154295578786
Position 5209: 0.00267432672682883
Position 3749: 0.002565825456014329
Position 4282: 0.002480282840607928
Position 2389: 0.0024788527020123095
Position 4130: 0.0023040527781080203
Position 3649: 0.0022987110332569386
Position 4199: 0.0022119857879153797
Position 4557: 0.002211670983205901
Position 906: 0.0021311731817513207
