Gene = CNOT4
index = 386
Annotated 5SS: [   203  71934  87935  94915  95760  96603  99566 111919 114454 116170]
Annotated 3SS: [ 71667  87736  94827  95657  96476  99440 111860 114203 115671 146900]
SMsplice 5SS: [   203   1021  17846  19997  47749  49103  49263  68039  71934  77502
  87935  94915  95760  96603  99575 111972 114454 146234]
SMsplice 3SS: [   933  17724  19886  47663  48982  49186  67976  71667  77375  87778
  94827  95657  96476  99440 111860 114203 146150 146900]
top_k =  1000
Partition function (log Z): -68.83220220603417

Sorted 5' Splice Sites (High to Low Probability):
Position 1021: 0.9980742717806877
Position 17846: 0.9845910168330454
Position 203: 0.9789374680717553
Position 19997: 0.8571879000981562
Position 18073: 0.21281617258353386
Position 25462: 0.06528340198482102
Position 24328: 0.02324243238069568
Position 19945: 0.01656320027822249
Position 23616: 0.014273759723673762
Position 23566: 0.011313686442462915
Position 75: 0.010562512582113687
Position 146: 0.005422369080964857
Position 8: 0.002294249150554645
Position 8035: 0.0015779357646674046
Position 19849: 0.0014432175303785407
Position 2607: 0.0014290339835560295
Position 9527: 0.001244400707812788
Position 9748: 0.0008124264820818099
Position 8053: 0.000783993056650068
Position 280: 0.0007042161341133967
Position 4430: 0.0006687782825500673
Position 136: 0.0006252455415394298
Position 1794: 0.0005238188543341707
Position 9439: 0.0005211015437977145
Position 103: 0.0004646644823451701
Position 1016: 0.0004199108493916967
Position 2449: 0.000285008800209345
Position 4823: 0.00023163270584389425
Position 491: 0.0002115763520342815
Position 415: 0.0001851899651420444
Position 9838: 0.00016763150337228193
Position 537: 0.0001585015958149122
Position 849: 0.00014245365228364673
Position 771: 0.00013526745850390209
Position 2410: 9.253920682187572e-05
Position 4455: 7.206876497949634e-05
Position 131: 7.187413784858785e-05
Position 749: 5.305859415319551e-05
Position 1835: 5.112976339506674e-05
Position 4797: 5.072203328466664e-05
Position 1738: 4.762875839183461e-05
Position 1349: 4.667883567849784e-05
Position 2774: 2.814699934058183e-05
Position 139: 2.6982422959778485e-05
Position 9544: 2.1158435669259325e-05
Position 989: 1.9569217542254205e-05
Position 169: 1.9102724806630802e-05
Position 2486: 1.8608684335988453e-05
Position 8030: 1.8566370945577486e-05
Position 341: 1.3376263338559467e-05
Position 728: 1.1477378824621343e-05
Position 1762: 1.0960438432506829e-05
Position 1007: 1.0880458890337964e-05
Position 3504: 1.084374055594664e-05
Position 4208: 8.627159186794953e-06
Position 2813: 8.49473541803615e-06
Position 1360: 8.268890977340139e-06
Position 2403: 8.23384795292741e-06
Position 207: 6.807755946026376e-06
Position 1781: 6.451090772258597e-06
Position 7848: 6.219573737180107e-06
Position 2222: 4.316539724763524e-06
Position 16: 3.5563729585624967e-06
Position 54: 3.2631425607407565e-06
Position 1710: 2.3550802101315274e-06
Position 1227: 1.3655577857871235e-06
Position 2097: 1.2976854809674875e-06
Position 2439: 1.0252033900996678e-06
Position 164: 9.863773009633029e-07
Position 69: 9.150557876586689e-07
Position 391: 7.896635861894991e-07
Position 642: 7.875456206008038e-07
Position 999: 5.737412737758322e-07
Position 113: 5.146334615631502e-07
Position 2598: 3.2634606248138245e-07
Position 4037: 2.8843757629964717e-07
Position 1568: 2.7798157022409303e-07
Position 1132: 2.652522717719268e-07
Position 552: 2.4559837751133814e-07
Position 2821: 2.2059901224869937e-07
Position 602: 1.7283288106501038e-07
Position 1331: 1.5389781981484913e-07
Position 1045: 1.4973559414211203e-07
Position 2367: 1.1652071512625688e-07
Position 1127: 1.1199754860262734e-07
Position 1353: 1.1144165655727948e-07
Position 1364: 9.923986243566872e-08
Position 1460: 9.017751299640839e-08
Position 1100: 6.626769052259366e-08
Position 1876: 6.573741137498773e-08
Position 769: 5.500963560263489e-08
Position 2071: 5.4672241341959644e-08
Position 2453: 5.3604938160466517e-08
Position 1358: 3.9668979575566464e-08
Position 1369: 3.375801844793329e-08
Position 805: 3.311770921359887e-08
Position 2266: 2.425205732292732e-08
Position 1308: 2.1263554595299422e-08
Position 1897: 1.8256543404884766e-08
Position 568: 1.795679171606729e-08
Position 23: 1.7775204667428817e-08
Position 1995: 1.3243819729854768e-08
Position 575: 1.2192701585161612e-08
Position 975: 1.1430885056118108e-08
Position 1173: 9.42743655006156e-09
Position 826: 8.583477543920767e-09
Position 1111: 7.48301868032182e-09
Position 1405: 5.3243306299595534e-09
Position 1499: 2.7346676113719174e-09
Position 698: 3.317569580937416e-10
Position 640: 1.4781461931579232e-10
Position 972: 1.4540710557027343e-10
Position 928: 1.1701546225610228e-10
Position 906: 1.1597496446006921e-10
Position 1038: 8.020672038366954e-11
Position 1225: 3.4245980902717794e-11
Position 1614: 2.3040533959247715e-12
Position 1563: 8.735046159925423e-13
Position 31: 1.8420215324865857e-13
Position 1130: 1.5485206637137868e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 933: 0.9884036102749734
Position 19886: 0.8550603283981578
Position 17724: 0.8197057851642516
Position 24117: 0.24888348245260972
Position 25343: 0.24030308614864418
Position 17528: 0.17016332040857585
Position 17930: 0.1652065962783118
Position 25747: 0.14192246740475725
Position 20179: 0.09498106916231305
Position 22025: 0.08523182889631604
Position 28017: 0.07656139446286088
Position 17997: 0.050712879633587574
Position 23530: 0.036558573109007474
Position 26460: 0.033012679259454725
Position 26278: 0.029539761251555077
Position 19747: 0.02904530583632607
Position 24710: 0.019133133757852437
Position 25271: 0.016970403369390884
Position 20262: 0.013986440198098733
Position 24687: 0.010562761064847945
Position 20316: 0.008354395771042527
Position 20291: 0.007777151579809332
Position 20136: 0.00724679679420813
Position 891: 0.005995682938893738
Position 21087: 0.003828955827033972
Position 21314: 0.0035504580377836445
Position 9642: 0.0026437204347500485
Position 18655: 0.002611227183119439
Position 18415: 0.002256770285212663
Position 21117: 0.0021391646034226866
Position 7905: 0.002033240680919709
Position 956: 0.0019908405051891134
Position 2547: 0.0019038167243022241
Position 4337: 0.0013270512156655617
Position 4497: 0.0009325172236454784
Position 611: 0.0008878426334724887
Position 9427: 0.0008399757099827399
Position 10683: 0.0007927171301072125
Position 837: 0.0007610122444278446
Position 805: 0.0007301259151211871
Position 15442: 0.0006994538642102687
Position 19118: 0.0006983704026026767
Position 18131: 0.0005793066866649683
Position 1628: 0.0005764962380719551
Position 11216: 0.0005617450146051371
Position 14184: 0.0004910599306099337
Position 9317: 0.0003643285893113772
Position 9207: 0.00034675395684750964
Position 9278: 0.000309569323498755
Position 2366: 0.0003047875215472951
Position 17051: 0.0002724431985697037
Position 10617: 0.0002550034152976008
Position 14158: 0.00021234855837866907
Position 7862: 0.00020179386572267107
Position 9837: 0.00019989798649497698
Position 2568: 0.00019424284446603403
Position 10227: 0.0001936616845018053
Position 10802: 0.00018429586757392674
Position 1710: 0.00017044888058340366
Position 9971: 0.00017001237745969833
Position 16032: 0.000164739452174082
Position 2132: 0.00016355437446492188
Position 7819: 0.0001597187705694065
Position 7937: 0.0001469701218969906
Position 14428: 0.00013334402427032027
Position 1136: 0.00012727557974662908
Position 9526: 0.00010958602315298389
Position 388: 9.37773096550573e-05
Position 1517: 8.592556069966742e-05
Position 13328: 8.063814000009044e-05
Position 6042: 8.040611837580368e-05
Position 1216: 7.751084195820244e-05
Position 4381: 7.701742215041533e-05
Position 2694: 7.09979845629143e-05
Position 3252: 6.446929464858146e-05
Position 6637: 5.08910147867175e-05
Position 12689: 4.8467040467178045e-05
Position 2773: 4.0105003320495534e-05
Position 4542: 3.668510414922871e-05
Position 3248: 3.533657916633557e-05
Position 7302: 3.477534396960671e-05
Position 2485: 3.223530347799287e-05
Position 2650: 2.98655079888043e-05
Position 6349: 2.9269116921328604e-05
Position 9734: 2.1808372709034312e-05
Position 10088: 2.0603707112938487e-05
Position 6170: 2.015402102448692e-05
Position 3056: 1.955894347282419e-05
Position 6964: 1.8979553479280053e-05
Position 3940: 1.869601573003581e-05
Position 6940: 1.8300945264597124e-05
Position 10150: 1.823157724864705e-05
Position 4945: 1.8209052309715144e-05
Position 11278: 1.8163125616851724e-05
Position 4703: 1.7574523601388065e-05
Position 1460: 1.7123289043479525e-05
Position 4706: 1.4637211158905058e-05
Position 10326: 1.432747406477245e-05
Position 7277: 1.356579265249847e-05
Position 3600: 1.2784697496114717e-05
Position 5976: 1.1692151264114338e-05
Position 2258: 1.1559461956005235e-05
Position 7736: 1.1399999314801182e-05
Position 4684: 1.084322472160428e-05
Position 10000: 1.0743296601845754e-05
Position 3709: 1.0510532723944431e-05
Position 2607: 1.0316567878666984e-05
Position 9594: 1.0075842935081386e-05
Position 4566: 1.0001048647141704e-05
Position 5159: 8.725884717447621e-06
Position 8096: 8.455112733710623e-06
Position 4148: 8.13712024508597e-06
Position 2514: 8.055715503265031e-06
Position 7578: 7.863537471730124e-06
Position 8643: 7.699991605043064e-06
Position 4194: 7.242708821789738e-06
Position 1410: 6.627971148595794e-06
Position 4433: 5.934997670693203e-06
Position 1563: 5.931599240120843e-06
Position 3270: 5.34119449929418e-06
Position 8720: 4.879688688776357e-06
Position 3320: 4.8640812741867345e-06
Position 5197: 4.493187002922907e-06
Position 1768: 4.382636588679172e-06
Position 4037: 4.100135551621681e-06
Position 4616: 3.898784861990392e-06
Position 4772: 3.751426702382966e-06
Position 5664: 3.3874452344876296e-06
Position 391: 3.380748391905491e-06
Position 3078: 2.880864161888106e-06
Position 6019: 2.8239993144427537e-06
Position 6404: 2.7078006723507585e-06
Position 5023: 2.694395210591469e-06
Position 7156: 2.6938381569813426e-06
Position 5339: 2.5147598544805297e-06
Position 5156: 2.5075278539341573e-06
Position 4236: 2.2273557267324084e-06
Position 6499: 2.039996283510188e-06
Position 6407: 2.02869766637227e-06
Position 1607: 2.000870876241382e-06
Position 6655: 1.8968187964387516e-06
Position 4007: 1.697332417425634e-06
Position 1298: 1.619100428838266e-06
Position 762: 1.5787593117700918e-06
Position 786: 1.563611009959004e-06
Position 2284: 1.4963235089731025e-06
Position 2864: 1.3765481247117541e-06
Position 3658: 1.250471935754602e-06
Position 7712: 1.1849759446755019e-06
Position 4344: 1.1333711181823834e-06
Position 4858: 1.1221677122563607e-06
Position 3875: 1.0924005259380363e-06
Position 2178: 1.043221294002164e-06
Position 3823: 1.0428579744713156e-06
Position 2981: 1.029786723881676e-06
Position 3487: 9.879903206323077e-07
Position 3407: 9.411683281537315e-07
Position 1376: 9.282127862063677e-07
Position 1263: 9.067956951537509e-07
Position 2372: 8.911960786421957e-07
Position 3583: 8.808425479575529e-07
Position 4922: 8.244499624070641e-07
Position 1932: 8.039851577320043e-07
Position 3783: 8.037420550092317e-07
Position 2724: 7.82630760761627e-07
Position 1225: 7.178767790559825e-07
Position 2385: 6.537276845064724e-07
Position 1470: 6.051881534380427e-07
Position 3140: 5.739810000776074e-07
Position 1958: 5.728754304277286e-07
Position 4096: 5.628804651150216e-07
Position 1442: 5.166828217407846e-07
Position 2096: 5.138080045702594e-07
Position 285: 5.034022268288347e-07
Position 74: 5.010054446880276e-07
Position 2985: 4.3743907699745373e-07
Position 856: 4.107836014036474e-07
Position 2820: 4.0881281077097833e-07
Position 1828: 3.4875476450118465e-07
Position 732: 3.390071302213432e-07
Position 2442: 3.369458741596098e-07
Position 1499: 2.806103343912616e-07
Position 1717: 2.3195511493284006e-07
Position 1321: 2.2669308667163116e-07
Position 1633: 2.086417898207184e-07
Position 2269: 1.9401722986861174e-07
Position 769: 1.8629301468285505e-07
Position 2338: 1.8425223315079307e-07
Position 1063: 1.5022153986763493e-07
Position 90: 1.4935004417742937e-07
Position 97: 1.4703979075864432e-07
Position 2335: 1.196525303601362e-07
Position 849: 9.378204567779452e-08
Position 962: 8.82991027612699e-08
Position 2266: 5.9054323198658615e-08
Position 1720: 5.6602257419205406e-08
Position 2445: 4.822930767898693e-08
Position 1578: 4.691998912736289e-08
Position 1964: 4.4601799683940555e-08
Position 1977: 4.229652029501682e-08
Position 1636: 4.128377352736095e-08
Position 111: 3.766242059878507e-08
Position 2407: 3.5655137159335663e-08
Position 1191: 3.4501463167507625e-08
Position 618: 2.3380072604886736e-08
Position 2141: 1.5842025385528798e-08
Position 150: 1.4883388514849905e-08
Position 401: 1.4765007474921112e-08
Position 1650: 1.4052486316338389e-08
Position 1277: 1.2648694995061037e-08
Position 536: 1.1887671894698694e-08
Position 1660: 1.1726640518665058e-08
Position 1735: 1.1264995218660872e-08
Position 527: 8.656886786254854e-09
Position 788: 8.356252636949769e-09
Position 160: 7.638005633980699e-09
Position 901: 5.9412188163429965e-09
Position 113: 5.872006470385933e-09
Position 498: 5.8295187771159635e-09
Position 407: 4.453825671044583e-09
Position 728: 4.275828078369885e-09
Position 995: 2.5567470858060573e-09
Position 989: 2.171848536538483e-09
Position 441: 1.9903755931250308e-09
Position 1809: 1.888024355309256e-09
Position 422: 1.811696122949994e-09
Position 1050: 1.0411524155118447e-09
Position 438: 7.786497331596526e-10
Position 228: 5.854160817172934e-10
Position 185: 4.6284144191320055e-10
Position 426: 4.3840029112225647e-10
Position 999: 2.939084385074166e-10
Position 456: 2.392732408919274e-10
Position 169: 2.1875827992653806e-10
Position 411: 2.1421777823686584e-10
Position 543: 1.0353391497171861e-10
Position 419: 8.382778403044945e-11
Position 194: 5.508306607987731e-11
Position 265: 5.3927843819827594e-11
Position 178: 3.955965434622685e-11
Position 189: 3.595270194788969e-11
Position 198: 3.080623431689145e-11
Position 260: 2.9978816109297375e-11
Position 256: 2.5918973660372208e-11
Position 967: 1.565791995273366e-11
Position 1016: 6.6227895398014536e-12
Position 480: 6.307791417240763e-12
Position 475: 4.941947724512963e-12
Position 258: 2.804466314325107e-15
Position 207: 1.2092322671175669e-16
