Gene = CRCP
index = 408
Annotated 5SS: [  366 13136 16238 19770 30896]
Annotated 3SS: [13098 16138 19674 30837 37602]
SMsplice 5SS: [  366 16238 19770 30896 34015]
SMsplice 3SS: [16138 19674 30837 33871 37602]
top_k =  1000
Partition function (log Z): -10.117700289321228

Sorted 5' Splice Sites (High to Low Probability):
Position 16238: 0.9999999109988688
Position 19770: 0.9999997906625684
Position 30896: 0.9986678133924758
Position 366: 0.8123948455680085
Position 34015: 0.6776657176631667
Position 13136: 0.48811605894210913
Position 24910: 0.3270558629572838
Position 27775: 0.32094368277475616
Position 14042: 0.2058410582368427
Position 37497: 0.1903763238809037
Position 33012: 0.12409850413427836
Position 37870: 0.1178329557653553
Position 20674: 0.11100727575567373
Position 463: 0.09779102385387495
Position 11544: 0.09205308107841931
Position 6183: 0.07869514454269864
Position 4669: 0.07224898087425381
Position 3259: 0.06741467043522337
Position 32941: 0.04780215335543332
Position 25209: 0.04505816368338275
Position 33016: 0.04406455652952935
Position 582: 0.03770413455349055
Position 37784: 0.033273502234631644
Position 37975: 0.02274073230598841
Position 31905: 0.01996559303446404
Position 35940: 0.019313285414214006
Position 37879: 0.012520050798931034
Position 31290: 0.010710873297623281
Position 37492: 0.00926076680199758
Position 746: 0.007548959536621701
Position 1088: 0.007096657253248572
Position 3720: 0.0068231163432966304
Position 32883: 0.00633224087782035
Position 34426: 0.0062646351829566335
Position 310: 0.006149170392160302
Position 6: 0.005160500263921514
Position 38495: 0.005140868941188392
Position 7055: 0.00494716589509295
Position 471: 0.004734859032524874
Position 206: 0.00431807661217216
Position 64: 0.00405942580191385
Position 32023: 0.0034932334460903206
Position 37558: 0.0030265537172341674
Position 315: 0.002987709355621626
Position 858: 0.002456916488895479
Position 31952: 0.002100883336442697
Position 31801: 0.0020482885937741706
Position 24697: 0.0018413593208001715
Position 32968: 0.0018127703589667606
Position 776: 0.0017577154075912025
Position 33122: 0.0017391078379082612
Position 36205: 0.0016669969519632793
Position 34104: 0.0015254340653357654
Position 34028: 0.0014214790070770996
Position 24923: 0.001277327311878324
Position 961: 0.001235706105521901
Position 411: 0.001059861617006443
Position 1084: 0.0010055327805340087
Position 934: 0.0008408359397981243
Position 34438: 0.0007849897117331213
Position 38048: 0.0005704220973185646
Position 33102: 0.0005535489728468094
Position 199: 0.0004118636617862348
Position 31230: 0.0003749108871180825
Position 1070: 0.00034379881243629595
Position 942: 0.0003341160576093788
Position 30930: 0.0002555051835372373
Position 691: 0.00020398274363011578
Position 604: 0.0001607314225639574
Position 281: 7.953192698550768e-05
Position 1869: 7.84472054311675e-05
Position 1056: 7.7434054072813e-05
Position 668: 4.163647993853508e-06
Position 2821: 4.001862119994315e-06
Position 1474: 4.628994581267425e-10
Position 6344: 4.1105550157379315e-10
Position 2303: 1.560542053766982e-10
Position 5920: 1.1661257797055922e-10
Position 6117: 8.251662458144285e-11
Position 4649: 6.861481492585338e-11
Position 4273: 6.748572434654987e-11
Position 5091: 5.519916611356468e-11
Position 3111: 4.18484880477298e-11
Position 4574: 3.7831100562548973e-11
Position 849: 1.2491146383555927e-11
Position 938: 9.210732238482779e-12
Position 514: 8.820907862620594e-12
Position 308: 5.7434968198810446e-12
Position 622: 5.654128979734997e-12
Position 4192: 5.232976415949294e-12
Position 2741: 2.597238217039657e-12
Position 3084: 1.1477658988479538e-12
Position 102: 6.998969587252288e-13
Position 750: 3.2282998622981923e-13
Position 602: 2.6296129329674967e-13
Position 285: 2.5042527607325485e-13
Position 493: 1.9235633910577222e-13
Position 136: 1.922012095798614e-13
Position 303: 1.7022405966616642e-13
Position 45: 1.572179413162076e-13
Position 796: 8.506553846428263e-14
Position 662: 8.29976415638886e-14
Position 577: 8.231125105438536e-14
Position 1131: 6.945797020548712e-14
Position 2644: 5.767483999186858e-14
Position 1023: 4.590177021207169e-14
Position 944: 4.4952234338939366e-14
Position 676: 4.36769640149494e-14
Position 1172: 4.21859564731037e-14
Position 729: 3.753617916432209e-14
Position 1165: 3.7007555360917694e-14
Position 511: 3.6426925617121494e-14
Position 370: 2.973709000727556e-14
Position 443: 2.9709567331168197e-14
Position 874: 9.733740852115678e-15
Position 322: 9.306904256186128e-15
Position 946: 8.978828131436201e-15
Position 882: 8.652367882388441e-15
Position 575: 6.8352429758652326e-15
Position 733: 5.8562330366845166e-15
Position 991: 5.7573202592968096e-15
Position 994: 3.758428502606066e-15
Position 899: 3.1742585847393867e-15
Position 364: 1.5942144298691967e-15
Position 644: 4.9856966435296816e-17
Position 120: 3.150657676824296e-17
Position 654: 2.251904858307989e-17
Position 384: 2.756357864609306e-19
Position 355: 1.4607238897202886e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 16138: 0.9999999459465205
Position 30837: 0.9989595703613726
Position 37602: 0.9219402956215257
Position 19674: 0.7143097659319086
Position 33871: 0.6808887718549318
Position 13098: 0.3763907667564678
Position 19625: 0.2856900452866071
Position 27694: 0.2834786619007589
Position 32870: 0.21816819926496364
Position 13896: 0.2058410582368427
Position 37364: 0.17943651104788017
Position 38990: 0.16470887672192952
Position 24805: 0.15912640253654667
Position 24783: 0.13715147000196798
Position 13037: 0.11172529713536093
Position 11439: 0.09205308208658725
Position 20499: 0.08234472934045899
Position 38932: 0.055967247488222356
Position 6116: 0.04685923881219374
Position 3167: 0.045387408336457144
Position 24994: 0.04506385505918774
Position 27723: 0.03747012446276861
Position 4438: 0.03381240685559098
Position 24696: 0.03205531773064756
Position 20560: 0.02866297411849121
Position 31786: 0.027956236160821
Position 37338: 0.024235658495256267
Position 4390: 0.02186217572928211
Position 5992: 0.017540501861180186
Position 3144: 0.01670949081220797
Position 37684: 0.0130009826380264
Position 35843: 0.012633969218755817
Position 5961: 0.010732184340015489
Position 4559: 0.009150858166764368
Position 39601: 0.008381208359065086
Position 34257: 0.008204749465244182
Position 35877: 0.007399056829908376
Position 38224: 0.006805386313314067
Position 31101: 0.006345227936049418
Position 32913: 0.006178393099244578
Position 31175: 0.00497278277728005
Position 6875: 0.004947167198050584
Position 4464: 0.004822267364275363
Position 39876: 0.004195032555535794
Position 3606: 0.004012054019686807
Position 2934: 0.003292508417077821
Position 32836: 0.002382911753509938
Position 36096: 0.00234164340260669
Position 6076: 0.0023337507081868727
Position 37168: 0.0018578562828251673
Position 24404: 0.0018426524827285546
Position 39096: 0.0017748589003868357
Position 39597: 0.0017149622640593946
Position 32061: 0.0015610518441390162
Position 5785: 0.0012294712272452742
Position 3042: 0.0012006148207890054
Position 4529: 0.0011273430005373866
Position 39537: 0.0009592890761809221
Position 3237: 0.0008969277754455117
Position 3468: 0.0008313540930034412
Position 4232: 0.0008211298586887455
Position 4461: 0.000652802385295022
Position 34128: 0.0006389939879768821
Position 31947: 0.0005834780782432606
Position 3419: 0.0005202982172143169
Position 31148: 0.0004839928656876845
Position 31321: 0.0004061432073985631
Position 3383: 0.0003897035274905024
Position 38541: 0.0003866451676794962
Position 38012: 0.0003212003010855517
Position 37670: 0.0002886056432772965
Position 32080: 0.00022918796605308312
Position 38887: 0.00022155903665937486
Position 34359: 0.00021638891584638284
Position 3684: 0.00020981822379248171
Position 3624: 0.00020278655844616338
Position 34280: 0.00019535309412222672
Position 3258: 0.0001660271439299994
Position 3557: 0.00015825633873571736
Position 3554: 0.00013373275446941133
Position 3648: 0.00012680714393355528
Position 32311: 9.089447614433446e-05
Position 35058: 8.693896516998514e-05
Position 37192: 8.683509906204163e-05
Position 34513: 5.7523814319524556e-05
Position 31016: 4.178000884357333e-05
Position 31399: 4.0139682838901115e-05
Position 35033: 3.3640480692465314e-05
Position 32288: 8.911084315544497e-06
Position 26733: 2.1909958658725477e-06
Position 20244: 2.818858196477032e-07
Position 21644: 2.5087267940894465e-07
Position 23586: 1.614126026944714e-07
Position 23414: 1.4583567255113645e-07
Position 16394: 5.965534250897259e-08
Position 17182: 1.9333392683704604e-08
Position 19176: 1.572850512422785e-08
Position 6489: 1.410936960022863e-08
Position 1249: 7.83337774427601e-09
Position 15521: 7.357225739082633e-09
Position 16414: 5.063112306276807e-09
Position 6514: 1.9817211337216183e-09
Position 10327: 1.451398016860497e-09
Position 12606: 1.3839082539311863e-09
Position 11940: 1.3391701030238843e-09
Position 5303: 1.317239739145775e-09
Position 7215: 1.1112108769683027e-09
Position 9973: 8.038678615564087e-10
Position 749: 7.01488974923433e-10
Position 8137: 4.982978238145555e-10
Position 2601: 3.3048781587247775e-10
Position 652: 3.2825599640236495e-10
Position 2022: 2.785692365662595e-10
Position 8370: 2.385157456589627e-10
Position 5036: 2.0174584516327674e-10
Position 2598: 1.8279819285143895e-10
Position 1276: 1.6401291542866256e-10
Position 8075: 1.6180018950502605e-10
Position 979: 1.5926494496337568e-10
Position 954: 1.5911739359091855e-10
Position 5064: 1.208368919590164e-10
Position 2677: 1.1425746309734055e-10
Position 7834: 1.119004867882283e-10
Position 2171: 1.1025342176978769e-10
Position 6255: 1.0951090580620423e-10
Position 4091: 1.085071899066277e-10
Position 7880: 9.603556499874036e-11
Position 4959: 8.747029701489238e-11
Position 180: 7.380122652773694e-11
Position 1229: 7.060061737329946e-11
Position 668: 6.939576920755144e-11
Position 5187: 6.425969500131001e-11
Position 710: 6.370572846767145e-11
Position 793: 5.64531635515838e-11
Position 4802: 5.474967777363644e-11
Position 333: 5.4497648274993137e-11
Position 1223: 4.816206406043353e-11
Position 1985: 4.693104660639181e-11
Position 3758: 4.2949360218362534e-11
Position 4963: 3.987629174919788e-11
Position 746: 3.099350661121678e-11
Position 229: 3.0853015774226537e-11
Position 2820: 2.01558745364588e-11
Position 2560: 1.9792777628539758e-11
Position 3853: 1.949886859650638e-11
Position 5012: 1.9467139806446065e-11
Position 1296: 1.8380973130594647e-11
Position 3286: 1.6612529961452034e-11
Position 2731: 1.4819300810588597e-11
Position 2863: 1.4458749543792835e-11
Position 2903: 1.4274414269269382e-11
Position 4213: 1.4205027267388184e-11
Position 117: 1.2888651909594923e-11
Position 2055: 1.2725583689487792e-11
Position 713: 1.1355318981853539e-11
Position 6019: 1.0842202615896187e-11
Position 2978: 1.0706181501869592e-11
Position 799: 1.0146480651704058e-11
Position 1087: 9.745985216444235e-12
Position 403: 8.565149055529204e-12
Position 1632: 6.446959401546291e-12
Position 1131: 5.342061085630161e-12
Position 1457: 5.0044403328634824e-12
Position 2221: 4.677048192503456e-12
Position 400: 3.742680022021154e-12
Position 849: 3.528224535453251e-12
Position 6899: 3.346049279470386e-12
Position 120: 2.171198905927183e-12
Position 959: 1.8270583570224826e-12
Position 2749: 1.6340564498391505e-12
Position 501: 1.4829211518867024e-12
Position 480: 1.2144487122557287e-12
Position 769: 1.0855915575468448e-12
Position 890: 9.940509326443304e-13
Position 3146: 9.174251208717735e-13
Position 337: 7.707518900013627e-13
Position 475: 7.130389933662388e-13
Position 1035: 5.631452945194792e-13
Position 149: 4.741875301369588e-13
Position 215: 4.607810556097104e-13
Position 1770: 4.1915083459968996e-13
Position 2613: 4.0341330431405353e-13
Position 2267: 3.866318729585458e-13
Position 887: 3.722814263704629e-13
Position 2145: 3.4933836175358316e-13
Position 686: 2.4154880740907334e-13
Position 192: 2.366465674750518e-13
Position 779: 2.1809571477685886e-13
Position 2235: 1.8350483368937147e-13
Position 907: 1.6342168305068827e-13
Position 1380: 1.3390843028591136e-13
Position 2155: 1.2905260608844483e-13
Position 2024: 9.852695589690714e-14
Position 594: 9.19711904093536e-14
Position 142: 7.351309035534167e-14
Position 424: 6.802608397049899e-14
Position 755: 5.0772234202863246e-14
Position 867: 4.5414363874787986e-14
Position 760: 3.699412932661517e-14
Position 967: 3.630824937054092e-14
Position 927: 3.455697450647016e-14
Position 919: 2.521001951281664e-14
Position 921: 2.3740317793735644e-14
Position 471: 1.919286505607874e-14
Position 296: 1.7171264646650312e-14
Position 300: 1.4689913661788945e-14
Position 1399: 5.6813429772941586e-15
Position 1386: 4.073421710465091e-15
Position 1658: 1.4864281948459444e-15
Position 1641: 1.2970895467232552e-15
Position 681: 5.979759875083287e-16
Position 781: 4.181814613641299e-16
Position 364: 4.071987311015287e-16
Position 426: 3.4616618641539604e-16
Position 729: 2.952645311305986e-16
Position 758: 2.7220973730460575e-16
Position 722: 1.9889543597057708e-16
Position 440: 1.539600603959968e-16
Position 264: 1.3793221954388472e-16
Position 433: 1.328240119502392e-16
Position 370: 1.0019315373724144e-16
Position 198: 8.537272405292256e-17
Position 247: 8.339322283934937e-17
Position 93: 6.745781453397569e-18
Position 431: 6.441590957610742e-18
Position 70: 4.9495841695279815e-18
Position 78: 3.598985996971508e-18
Position 314: 2.099857637556806e-18
Position 347: 6.384934248769528e-19
Position 83: 3.2718931180941466e-20
Position 438: 1.554956268508576e-20
Position 308: 4.162034407199804e-21
