Gene = SPDYE16
index = 1308
Annotated 5SS: [ 259 1801 2894 4215 6330 6511]
Annotated 3SS: [1569 2834 4128 6266 6410 6632]
SMsplice 5SS: [ 259 6511]
SMsplice 3SS: [6266 6632]
top_k =  1000
Partition function (log Z): -7.3952735536437295

Sorted 5' Splice Sites (High to Low Probability):
Position 6511: 0.8961997312200495
Position 259: 0.6872620893786526
Position 2894: 0.48918781854066457
Position 4215: 0.33451114014756667
Position 361: 0.16487928015973247
Position 1801: 0.07445627935418163
Position 6151: 0.0664185230227542
Position 162: 0.030148532748705284
Position 711: 0.028625109143776646
Position 891: 0.02313454821019939
Position 67: 0.01728501839966823
Position 1902: 0.017170782100678447
Position 6361: 0.01047325868824443
Position 449: 0.009348789533025
Position 1989: 0.0093102669534582
Position 4908: 0.008014701730746436
Position 1674: 0.007689777889090274
Position 357: 0.006268926730901787
Position 1003: 0.005291800358757588
Position 6365: 0.003996293480148668
Position 487: 0.003943310895734262
Position 4020: 0.0035425432853863252
Position 250: 0.0034552585521050497
Position 648: 0.003232000461053121
Position 6539: 0.002860403767259052
Position 48: 0.0027137627029390882
Position 3233: 0.0025302462722592662
Position 5498: 0.002503901115977359
Position 6330: 0.0024194551966275867
Position 2899: 0.002137285815863686
Position 899: 0.0019322413908889
Position 4607: 0.0018309843409388224
Position 1158: 0.001737918566823385
Position 6371: 0.0014228809984659335
Position 975: 0.0014096590956059196
Position 6103: 0.0012942739785737822
Position 653: 0.0011805390370517549
Position 984: 0.0009405844500133071
Position 4902: 0.0009022194878915478
Position 570: 0.000875723938600105
Position 6530: 0.0006996972821247667
Position 5758: 0.0006972980249371721
Position 101: 0.0006128745142148815
Position 2027: 0.0005271048292624522
Position 6554: 0.0005124228975873821
Position 3998: 0.0005034331614356783
Position 1898: 0.0004939643708343207
Position 178: 0.00044263581668357643
Position 4452: 0.00039481667293268384
Position 5144: 0.0003947505783232063
Position 18: 0.0003492154323420217
Position 71: 0.00031681527303284375
Position 4222: 0.0002754048737760759
Position 5605: 0.00019105039814237493
Position 841: 0.00013156196712268625
Position 5265: 0.00010987058582666209
Position 6450: 7.12044336299831e-05
Position 6375: 3.2146216040122966e-05
Position 1233: 2.8398168896930944e-05
Position 1110: 2.7606072600572282e-05
Position 6381: 2.703681092412147e-05
Position 6515: 2.6398632844094318e-05
Position 390: 2.6358097844584235e-05
Position 605: 2.4585042012661036e-05
Position 1509: 1.6433564142106294e-05
Position 1495: 1.5067598035498847e-05
Position 26: 1.5053635963146953e-05
Position 6487: 9.491845903678405e-06
Position 210: 5.893822515312419e-06
Position 176: 5.857845856594706e-06
Position 1016: 2.922625101870107e-06
Position 666: 2.4040482440390582e-06
Position 1578: 1.7517438530191832e-06
Position 1227: 1.5372144769198387e-06
Position 1502: 1.110834569475632e-06
Position 697: 1.7369168857346416e-08
Position 212: 1.622442498033584e-08
Position 165: 1.4074160968754042e-08
Position 293: 5.674435754902817e-09
Position 475: 4.721038435719084e-09
Position 98: 3.4186005499331104e-09
Position 960: 2.2459719272053355e-09
Position 1034: 2.0262978947618834e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6266: 0.9075696863325758
Position 6632: 0.6951916604637493
Position 2834: 0.29074156157635267
Position 4128: 0.28705169954360643
Position 6615: 0.2195889816526651
Position 2647: 0.09108683116579082
Position 1600: 0.0628506696288324
Position 2684: 0.051795932359574394
Position 4088: 0.0336400305159549
Position 6245: 0.0310251556239939
Position 6054: 0.030267527573618107
Position 6381: 0.027750978641540802
Position 2551: 0.020884032597839143
Position 1851: 0.018314042904804286
Position 6079: 0.01713959745583378
Position 2610: 0.013870460533616506
Position 5960: 0.01128809845582501
Position 6638: 0.010244582056974753
Position 1569: 0.00949451406826017
Position 4808: 0.0086700446052431
Position 5465: 0.006378945803071554
Position 4039: 0.005375069815764179
Position 6027: 0.004933297341901474
Position 2624: 0.004889091181344111
Position 2853: 0.004822503014289391
Position 6404: 0.004816532617739468
Position 2470: 0.004664759146499554
Position 4150: 0.004625900763003505
Position 3811: 0.004501223422146692
Position 1618: 0.004382267814491783
Position 6202: 0.0037543379035360905
Position 1730: 0.00363017960105267
Position 5823: 0.003154888332386404
Position 3709: 0.0029020948288745897
Position 5933: 0.0027638423311329126
Position 2753: 0.0024229544279341813
Position 5638: 0.0023825918422199174
Position 4050: 0.002112122691171682
Position 6456: 0.0017968315276773454
Position 2595: 0.0017560433189482815
Position 3824: 0.001352170097105608
Position 486: 0.0013035514565488974
Position 3888: 0.0012674154229883776
Position 4375: 0.0010729892018003634
Position 3067: 0.0009297411495416034
Position 2737: 0.0008828333323531184
Position 4416: 0.0008824731609368933
Position 4763: 0.0008412911308327283
Position 1694: 0.0008176549083222653
Position 2519: 0.0007868564018059891
Position 3047: 0.0007683285481062477
Position 5461: 0.0007032773503171834
Position 1520: 0.0006822448364029281
Position 3103: 0.0006393896369748079
Position 2455: 0.000608112067056858
Position 1673: 0.0006065952516989216
