Gene = PSMD4
index = 1090
Annotated 5SS: [  106  7599  9326 10216 10532 10907 11410 11737 11885]
Annotated 3SS: [ 7457  9210 10128 10462 10690 11300 11604 11816 12469]
SMsplice 5SS: [  229 10216 10532 10907 11410 11737 11885]
SMsplice 3SS: [10128 10462 10690 11300 11604 11816 12469]
top_k =  1000
Partition function (log Z): 10.140842482723958

Sorted 5' Splice Sites (High to Low Probability):
Position 11737: 0.9975275204560833
Position 11885: 0.9542698770753311
Position 10532: 0.9452546109155872
Position 10216: 0.9004137616997616
Position 11410: 0.8238498716308705
Position 229: 0.6019787715667928
Position 9326: 0.549465992476039
Position 757: 0.3019991492319258
Position 10907: 0.2956121109819539
Position 106: 0.28016447009169626
Position 545: 0.2463776811980583
Position 10928: 0.22892528231279108
Position 10830: 0.21776679151366785
Position 10824: 0.09836454692459516
Position 12276: 0.09007136494329213
Position 11506: 0.08844406525787883
Position 620: 0.07972129097058268
Position 11419: 0.03621153302217281
Position 7632: 0.03503904588597737
Position 10326: 0.029191612463629307
Position 10763: 0.02237435024884311
Position 11496: 0.018448468058909803
Position 12346: 0.016224352978656965
Position 762: 0.01420143700206383
Position 7628: 0.013648676292739912
Position 10499: 0.012997515993146958
Position 12637: 0.012835220240213
Position 11911: 0.01054040564421003
Position 3464: 0.010474834431015533
Position 156: 0.007792343277129032
Position 11470: 0.007573876303829617
Position 12037: 0.006161639185498593
Position 382: 0.005637517903147295
Position 10608: 0.0055579027406651455
Position 7469: 0.005392395158594781
Position 10694: 0.004651221466056315
Position 10941: 0.004620035488261216
Position 11431: 0.00444950169530178
Position 101: 0.004431550752211034
Position 72: 0.003992834297421933
Position 56: 0.003008162138229402
Position 10268: 0.002432265935139219
Position 420: 0.0022854445799994636
Position 12656: 0.002137649977215804
Position 11680: 0.0016404974366001825
Position 12537: 0.001576665410530322
Position 10851: 0.001402055709873984
Position 10536: 0.001201040854989799
Position 10833: 0.0010473156615270838
Position 10371: 0.0006742609117525887
Position 10242: 0.0006539940409625609
Position 11468: 0.000618609601977257
Position 10845: 0.0005163636664782033
Position 12211: 0.0005095344097089747
Position 10857: 0.0004759091055399099
Position 10752: 0.0004477212604363902
Position 183: 0.0004069229449905008
Position 12280: 0.0003637606931785321
Position 12335: 0.0003202608446377045
Position 12052: 0.00031470769205491913
Position 10806: 0.00028231173478682035
Position 10785: 0.0002634393679692023
Position 10874: 0.0002622520134724986
Position 290: 0.0002563126499778192
Position 7599: 0.0002555439512669946
Position 10721: 0.00022149319160115518
Position 12365: 0.00019575094307111392
Position 317: 0.0001939501334540031
