Gene = HAUS6
index = 638
Annotated 5SS: [  596  6446  8803  9949 13708 16029 16386 20247 22641 24944 26518 32901
 39606 40112 43032 45159]
Annotated 3SS: [ 6349  8723  9815 13559 15962 16336 20075 22446 24816 26414 32818 39538
 39925 42895 44117 46714]
SMsplice 5SS: [   79   596  5084  6446  8803  9949 13708 16029 20247 32901 43032]
SMsplice 3SS: [  447  4968  6349  8723  9815 13580 15962 20075 32818 42895 46971]
top_k =  1000
Partition function (log Z): 6.328775693991966

Sorted 5' Splice Sites (High to Low Probability):
Position 20247: 0.9984506868810932
Position 8803: 0.9873892151307458
Position 79: 0.9799650919604447
Position 43032: 0.9788974062626224
Position 32901: 0.9734820930200313
Position 596: 0.9574469224572077
Position 9949: 0.891785259543836
Position 13708: 0.8718482219158308
Position 16029: 0.8090107686511138
Position 6446: 0.7435773229797343
Position 47052: 0.6312342958030684
Position 16386: 0.5836888273396768
Position 26518: 0.5585587510999629
Position 22641: 0.523982181943072
Position 5084: 0.47050178397183207
Position 24944: 0.36166214671015917
Position 9511: 0.32299097584691006
Position 5950: 0.23006883137609924
Position 5466: 0.22471855083135797
Position 5050: 0.2079873726350666
Position 39606: 0.17148210741024683
Position 19129: 0.1570767435205182
Position 22351: 0.14830821584676182
Position 1754: 0.11923196088457856
Position 35794: 0.10001130744143166
Position 10045: 0.09083269500480924
Position 24640: 0.08750076128746723
Position 5471: 0.07404838056074257
Position 8590: 0.06928476665818495
Position 7300: 0.06707511861659236
Position 6897: 0.0630720717359205
Position 2254: 0.06302376006651311
Position 5072: 0.05402254136924422
Position 34547: 0.044751262257884984
Position 25894: 0.044744269263542996
Position 25710: 0.044322618066252144
Position 6177: 0.04092251239091811
Position 15979: 0.029928013985099818
Position 15053: 0.029691600954081528
Position 2883: 0.02606054513024285
Position 8627: 0.025765494961991677
Position 9328: 0.025369150054736413
Position 11009: 0.024915932797073017
Position 17462: 0.024914004812871347
Position 38088: 0.022922901548973983
Position 37910: 0.021206618022211965
Position 19141: 0.020698797537048577
Position 7865: 0.019590296456161765
Position 40112: 0.019531708951969564
Position 2569: 0.017503137916353946
Position 234: 0.017090377068609275
Position 17955: 0.016274449011635373
Position 10456: 0.015507018652020645
Position 5961: 0.014960885747378428
Position 7561: 0.013675266126488143
Position 19579: 0.01356681651997029
Position 22312: 0.01321636034330847
Position 24081: 0.012227351414339742
Position 20712: 0.01195962546659096
Position 1861: 0.011873186977351256
Position 7429: 0.011664381856164325
Position 5566: 0.007662621296594534
Position 4431: 0.007145940961136826
Position 2231: 0.006737474127561176
Position 8877: 0.006180056961182481
Position 16246: 0.006057356351824437
Position 4446: 0.00567386115155685
Position 17606: 0.004954235387764819
Position 8472: 0.004868979577951586
Position 12232: 0.0045723561930415425
Position 6042: 0.003568194646922853
Position 7861: 0.0035340226989000224
Position 6680: 0.0033883171079293335
Position 515: 0.002753732471588665
Position 7793: 0.0027195362231208584
Position 8437: 0.002641164813573503
Position 8807: 0.0025528239608539434
Position 8265: 0.002399711155249503
Position 5990: 0.002297851430225655
Position 9658: 0.0022526075627893093
Position 5092: 0.001978270915141507
Position 4939: 0.0019473308147797057
Position 12796: 0.001869544534211889
Position 25184: 0.0018586639731570241
Position 2264: 0.0017910852719748966
Position 24906: 0.0016929530051938372
Position 7522: 0.0016009306853557992
Position 12502: 0.0016005928743219216
Position 4175: 0.0015568602004047394
Position 13476: 0.0015502546970268436
Position 14967: 0.0013848915810571777
Position 9001: 0.0013662988080730789
Position 4315: 0.0013342340282255013
Position 11761: 0.001296491520955323
Position 22570: 0.001130342921144611
Position 37: 0.0011201615382617494
Position 3410: 0.001082711127394562
Position 4359: 0.001070986252826226
Position 15525: 0.0010655068964813294
Position 8842: 0.001053396118739701
Position 14781: 0.0010245650478138979
Position 14829: 0.0009573479255110631
Position 2288: 0.0009514789939767426
Position 19813: 0.000945042216870189
Position 1775: 0.0009401733221712582
Position 24933: 0.0008118709738590321
Position 10272: 0.0007935567239338909
Position 6817: 0.0007448289002403234
Position 5556: 0.0006319914568649365
Position 9705: 0.0006232246886616395
Position 15797: 0.0006225347964656451
Position 4807: 0.000621805548365001
Position 6773: 0.0005826515384585551
Position 4062: 0.0005535477157855696
Position 14923: 0.00048461109208843174
Position 9152: 0.00042667036249282236
Position 2385: 0.00042555752702519027
Position 7339: 0.00042460669974387234
Position 983: 0.00040000547419975053
Position 15221: 0.00033801936853305477
Position 10320: 0.00033415761143173133
Position 888: 0.0003299725233417026
Position 2452: 0.0003288491265878104
Position 1460: 0.0003161870221701483
Position 300: 0.00029266380547146245
Position 676: 0.00028349175117904716
Position 2443: 0.00023295361623452133
Position 9380: 0.00015423211068792218
Position 228: 0.0001374099823695862
Position 14813: 0.00013400261123023142
Position 83: 0.00010492854507401733
Position 5558: 0.00010307505350433859
Position 303: 9.38926831597721e-05
Position 9691: 8.961318419658603e-05
Position 388: 4.695534118405115e-05
Position 5375: 4.19674270719115e-05
Position 277: 4.0065073752881674e-05
Position 806: 3.985404355663202e-05
Position 775: 3.842456315821729e-05
Position 4562: 3.79928453115157e-05
Position 575: 3.593875599911838e-05
Position 57: 3.316376889603548e-05
Position 91: 2.404471485888107e-05
Position 241: 2.30558136868149e-05
Position 9183: 2.124308387099912e-05
Position 5974: 1.880977332831067e-05
Position 919: 1.6649028861952432e-05
Position 5199: 1.519560298762766e-05
Position 573: 1.5107880714352704e-05
Position 20139: 1.2649249277572092e-05
Position 9003: 1.2225062741882511e-05
Position 1844: 1.021666129029209e-05
Position 897: 1.0099420260548749e-05
Position 261: 9.846951090312535e-06
Position 20451: 8.596367707353027e-06
Position 1090: 8.497061837039074e-06
Position 20292: 6.438146608857669e-06
Position 10082: 6.312888279068526e-06
Position 2684: 4.0950136742461995e-06
Position 167: 4.008546309856781e-06
Position 1099: 3.7397094274396245e-06
Position 9896: 3.1128065722401357e-06
Position 1494: 3.027157950575356e-06
Position 11307: 3.014106861263692e-06
Position 945: 2.5017856023427946e-06
Position 1021: 2.3324626285109697e-06
