Gene = RNF187
index = 1150
Annotated 5SS: [ 818 1992 6214]
Annotated 3SS: [1898 5991 6821]
SMsplice 5SS: [ 818 1992 6214]
SMsplice 3SS: [1898 5991 6821]
top_k =  1000
Partition function (log Z): -6.7288578857981545

Sorted 5' Splice Sites (High to Low Probability):
Position 818: 0.9098165666075585
Position 6214: 0.8951944259185046
Position 1996: 0.305319135763693
Position 1425: 0.16003979139846528
Position 2100: 0.14262576089021087
Position 2634: 0.11887039287217864
Position 3317: 0.09094302935606305
Position 2130: 0.08527688222771931
Position 3344: 0.07911014952017975
Position 7369: 0.07483930646553515
Position 4188: 0.06673666067401625
Position 494: 0.06620612588941527
Position 8011: 0.053643640921720165
Position 2142: 0.0491999671179295
Position 3829: 0.04472983919350794
Position 2071: 0.03999760481947458
Position 1796: 0.03976490348710241
Position 7210: 0.03911026128727281
Position 6681: 0.037199412645337784
Position 6721: 0.03657244056852451
Position 1394: 0.0362769607657617
Position 6632: 0.024466730732093406
Position 7021: 0.02353084402765312
Position 267: 0.022941553312510257
Position 7848: 0.020761330275147365
Position 3700: 0.013989399005785936
Position 6607: 0.012559010409296884
Position 74: 0.012059896789837177
Position 1781: 0.011908624319396491
Position 2696: 0.01008505337121739
Position 6144: 0.009870466014528208
Position 3793: 0.008358259838659971
Position 7515: 0.008302135285962605
Position 7299: 0.008269590153000755
Position 2032: 0.00680560005459428
Position 2721: 0.006731619045317239
Position 529: 0.006004383232835644
Position 6365: 0.005998983069309177
Position 1821: 0.00490251862358776
Position 1748: 0.004766879738978305
Position 1970: 0.004467461211019343
Position 8273: 0.004008024998118548
Position 4523: 0.003895550775675918
Position 4140: 0.0036055507421781123
Position 6937: 0.003578671199148913
Position 1910: 0.0035223135657559816
Position 1614: 0.0035012274790093474
Position 536: 0.0031662075481417085
Position 3636: 0.0031094527554933423
Position 7895: 0.0030413689720965825
Position 2425: 0.0025441739153689055
Position 854: 0.0024499342617171887
Position 2228: 0.0023109280600102124
Position 4657: 0.0020586089432633216
Position 283: 0.0019218904464403713
Position 372: 0.001849379601165419
Position 1834: 0.001813384049624296
Position 3381: 0.0017597687798747343
Position 3151: 0.001742795756354727
Position 2399: 0.0016654521969108789
Position 3961: 0.0015926680825852492
Position 3431: 0.0015680784504676106
Position 306: 0.0014502532211754346
Position 6138: 0.0012560580943891098
Position 4849: 0.0012063098436435609
Position 1804: 0.0010960234323251455
Position 1519: 0.000998447215701195
Position 1468: 0.0009831341865398893
Position 44: 0.0008987490769860656
Position 3831: 0.0008948953779462103
Position 580: 0.0008077125192959197
Position 6950: 0.0008048795626875301
Position 2104: 0.0007896153223613297
Position 8594: 0.0006470593021142978
Position 6232: 0.000615686419940954
Position 49: 0.0005505892982284436
Position 2232: 0.0005435819002432389
Position 7899: 0.0005419620625480739
Position 4312: 0.0005321054273256447
Position 6382: 0.00043995820545908134
Position 1589: 0.00042848666116542254
Position 1717: 0.0004283345752520008
Position 4051: 0.00042651483322455404
Position 4148: 0.000425633050905877
Position 3078: 0.0003988263784995534
Position 345: 0.0003648523213108846
Position 351: 0.00031126174889710445
Position 1983: 0.0003015149514835953
Position 1811: 0.00029776103222702266
Position 1509: 0.0002940295611559958
Position 6891: 0.00024832551274531624
Position 4231: 0.00022378702763716838
Position 1806: 0.00021192237441730718
Position 1089: 0.00021011587995112274
Position 3207: 0.00020384438612221215
Position 1429: 0.0001992963688510283
Position 753: 0.0001503792639886704
Position 781: 0.00011337793147752916
Position 168: 9.57657588760585e-05
Position 356: 8.641185972163646e-05
Position 1539: 8.117129303933902e-05
Position 1587: 6.892582114653493e-05
Position 832: 6.39195735718234e-05
Position 189: 5.6396313860461845e-05
Position 883: 4.396506576796129e-05
Position 1402: 3.214889376248326e-05
Position 1123: 3.0121550253035287e-05
Position 1054: 1.849157693318535e-05
Position 1379: 1.7312551594182896e-05
Position 1432: 1.4006977518257672e-05
Position 990: 1.1627738148685815e-05
Position 522: 1.1597195319381007e-05
Position 976: 1.0053796134761588e-05
Position 6700: 7.2343751446264336e-06
Position 14: 7.224712693699169e-06
Position 533: 5.840448740069678e-06
Position 1168: 5.2989200962073116e-06
Position 1038: 5.044799312923661e-06
Position 6663: 4.659254361214879e-06
Position 992: 4.649304891303781e-06
Position 9: 4.146693582191785e-06
Position 1276: 3.835926490884018e-06
Position 1072: 3.6375711603625963e-06
Position 909: 2.6300145376826674e-06
Position 6496: 2.1552913921436683e-06
Position 321: 2.0057577111291432e-06
Position 338: 1.5030095367624151e-06
Position 193: 1.2158407246199546e-06
Position 1153: 9.566437333887286e-07
Position 86: 6.028766862708812e-07
Position 1049: 5.746487436871094e-07
Position 1846: 4.222222169935642e-07
Position 1266: 3.1834860165604597e-07
Position 715: 2.422276328521568e-07
Position 289: 2.3076667265766935e-07
Position 312: 2.1878853205211316e-07
Position 1175: 1.925626507155027e-07
Position 1878: 1.401721898980573e-07
Position 918: 9.981800742369054e-08
Position 1074: 6.555297189275424e-08
Position 469: 5.681321227967829e-08
Position 1278: 3.336203034659089e-08
Position 952: 2.2247761986649886e-08
Position 1150: 1.5422080687224316e-08
Position 935: 1.6183154063232606e-09
Position 327: 1.315891535818538e-09
Position 333: 9.610549008662732e-10
Position 366: 7.029150696849043e-12
Position 571: 8.041917669443954e-14
Position 837: 4.872703979128954e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5991: 0.9537373030468259
Position 1898: 0.6467350064179711
Position 6821: 0.3972116847963107
Position 3199: 0.17013091932242244
Position 6439: 0.15211119502650977
Position 8545: 0.1389000086906569
