Gene = AOAH
index = 87
Annotated 5SS: [   527  37850  50606  65383  86697  92512 101358 102838 103767 106251
 108168 130209 147974 175109 175936 184229 192262 192401 194130 202509]
Annotated 3SS: [ 37753  50538  65282  86636  92440 101296 102766 103717 106201 108072
 130116 147890 175071 175860 184055 192202 192340 194032 202431 211166]
SMsplice 5SS: [   206    527  21869  37850  65383  83926  86697 101358 102838 106251
 126913 130209 130624 130830 132981 147974 160251 175109 182944 192262
 192401 194130 202509 203612 207181]
SMsplice 3SS: [   459  21743  37753  65282  83827  86636 101296 102766 106201 126664
 130116 130519 130696 132858 147890 160129 175071 182854 192202 192340
 194032 202431 203490 207096 211166]
top_k =  1000
Partition function (log Z): -103.46466694680878

Sorted 5' Splice Sites (High to Low Probability):
Position 206: 0.9080081416850414
Position 2509: 0.5403836586856363
Position 1233: 0.5281785532333182
Position 527: 0.4042909050126863
Position 639: 0.2720244950271862
Position 989: 0.19097298832292456
Position 2257: 0.1270672151238422
Position 202: 0.03676682032663947
Position 523: 0.02905641740024624
Position 1228: 0.024247712846058842
Position 1345: 0.020524796768736888
Position 6014: 0.01700020489689883
Position 7925: 0.01298757697817967
Position 1962: 0.012582068986561692
Position 198: 0.009866840715928953
Position 2985: 0.008355088803150907
Position 10205: 0.008247527869334309
Position 796: 0.004612997011011576
Position 1191: 0.00424500237459626
Position 993: 0.00384152513269093
Position 7929: 0.003196501248757478
Position 4032: 0.0029318804231943147
Position 3692: 0.0023743873591579668
Position 7481: 0.002034013507585098
Position 255: 0.0019496534929499913
Position 372: 0.0017932369276322982
Position 2426: 0.0017035509999115141
Position 3494: 0.001510288770561412
Position 3525: 0.0014279477528018143
Position 627: 0.0013304008778525004
Position 1305: 0.0004857575588113464
Position 251: 0.00048138228360520733
Position 650: 0.00047367971986905647
Position 979: 0.00047043186006094433
Position 272: 0.0004461645370827795
Position 6123: 0.00037696527081514726
Position 2212: 0.00036769909662649584
Position 259: 0.00034480035086282185
Position 943: 0.00032540518939745466
Position 1063: 0.0003014786517840892
Position 1544: 0.00029919456390290296
Position 35: 0.00024939476806315627
Position 180: 0.00021319401671551067
Position 1039: 0.00017758077685374132
Position 2268: 0.00016713975350305077
Position 385: 0.0001547171133470541
Position 2247: 0.0001422010969320077
Position 2242: 0.00011239995861433358
Position 162: 0.0001100314526373369
Position 267: 0.00010925344953204281
Position 593: 0.00010290087646360895
Position 218: 0.00010187895663760767
Position 3060: 9.715907084169077e-05
Position 75: 9.432966668664426e-05
Position 1349: 9.032126373416902e-05
Position 290: 5.313156632044174e-05
Position 714: 4.622051715713787e-05
Position 164: 2.3310172987489468e-05
Position 580: 1.9019149154872534e-05
Position 8: 1.8639618353361745e-05
Position 4145: 1.8187161879563377e-05
Position 967: 1.6599354916805843e-05
Position 3281: 1.2676149470285983e-05
Position 351: 1.0974167061164338e-05
Position 427: 1.0728426444131502e-05
Position 687: 1.0322120768159078e-05
Position 276: 8.91157270295922e-06
Position 2528: 8.208417333056371e-06
Position 558: 8.012780014269316e-06
Position 220: 7.6243917951117425e-06
Position 547: 7.556338015245934e-06
Position 274: 7.0227396876020085e-06
Position 1027: 4.72246649097321e-06
Position 97: 4.2645094522735285e-06
Position 1164: 3.814397745819504e-06
Position 2434: 3.55071348506737e-06
Position 210: 3.4405412555450142e-06
Position 212: 2.9010257696748752e-06
Position 2437: 2.8265280214869807e-06
Position 1139: 2.2275630225906763e-06
Position 674: 1.853013159227036e-06
Position 166: 1.8061778957769741e-06
Position 86: 1.4602957568469219e-06
Position 1173: 5.756007281684427e-07
Position 253: 1.6294628770980042e-07
Position 790: 1.1212433536267079e-07
Position 489: 8.727900499446681e-08
Position 78: 5.068632914911287e-08
Position 521: 4.7914576436832917e-08
Position 278: 2.7351062460255404e-08
Position 459: 1.8523096119991072e-08
Position 114: 3.570454826741069e-09
Position 280: 3.339733898137295e-09
Position 405: 1.0090892084206933e-10
Position 733: 5.447405123905933e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2414: 0.6146084268187472
Position 459: 0.610022522105202
Position 1101: 0.5305021190843409
Position 6717: 0.22689328694713679
Position 795: 0.18601693856153687
Position 5929: 0.12432793353943063
Position 2242: 0.11827451782903714
Position 8507: 0.07209454130824829
Position 7836: 0.04748979818761988
Position 5770: 0.04551328340537625
Position 3540: 0.04480302175022525
Position 9024: 0.03732486201591653
Position 10463: 0.03259876902408221
Position 11903: 0.02667411292844204
Position 11714: 0.0266552069864975
Position 7731: 0.0255840080040972
Position 6668: 0.024123138091939438
Position 11681: 0.021045940416696517
Position 6099: 0.020816629364524043
Position 8846: 0.017379556876754257
Position 561: 0.01735572491964631
Position 2196: 0.016654244152668113
Position 811: 0.013644507042102894
Position 329: 0.012420559606209582
Position 1063: 0.012262226882543012
Position 1259: 0.01158075046540397
Position 10042: 0.011540751103296361
Position 286: 0.011396841406810458
Position 1083: 0.011390671390206247
Position 10325: 0.010905003897597503
Position 6470: 0.009325727534618007
Position 4997: 0.009003640525833677
Position 2601: 0.008532896457882055
Position 3382: 0.00836776635767084
Position 3687: 0.008141885563534118
Position 1103: 0.007831301682535706
Position 6994: 0.007075814378922673
Position 622: 0.007058799778269486
Position 392: 0.006529496095519916
Position 5640: 0.006261261278381836
Position 5072: 0.005961987545874278
Position 1917: 0.005890525498912497
Position 2882: 0.005713522488086956
Position 10697: 0.005645639984972887
Position 2976: 0.005433359442635087
Position 475: 0.004996844248988697
Position 5591: 0.0048506297188345175
Position 5701: 0.0045308477584311115
Position 1779: 0.0039995662460993635
Position 2814: 0.003970648697412616
Position 351: 0.003762161141179955
Position 1858: 0.0034959417256101755
Position 5441: 0.003133374816135412
Position 9835: 0.0031257698185808555
Position 3942: 0.003111082681860489
Position 7361: 0.0030426773495967666
Position 3720: 0.002915231639175883
Position 4790: 0.0028129387921434967
Position 7348: 0.0026716479482443837
Position 5854: 0.0025626613819597446
Position 4111: 0.002533412226170672
Position 1782: 0.0022689165175165155
Position 3801: 0.0021459652961497455
Position 7683: 0.0019440908128618242
Position 8618: 0.0019262615399789546
Position 1617: 0.0018890746368502274
Position 335: 0.0017771631464094547
Position 1110: 0.00173353866500601
Position 3684: 0.0017175687201193889
Position 5884: 0.0016375206533622254
Position 290: 0.0016259092344773993
Position 6198: 0.0016006006191822473
Position 8044: 0.0012699502949816265
Position 7593: 0.0012591840022493713
Position 3892: 0.0012410913621429501
Position 7334: 0.0010917974588813125
Position 1224: 0.0010080114645663414
Position 3420: 0.0009492324424522202
Position 4810: 0.0009324762042471106
Position 2606: 0.0007710427401239447
Position 1872: 0.0007348737577471499
Position 2168: 0.0007273830438321398
Position 5555: 0.0007154032096113364
Position 341: 0.0007145553107326745
Position 4078: 0.0006957685480220997
Position 2678: 0.0006471392823189665
Position 405: 0.0005838205041243378
Position 5151: 0.0005806574081792838
Position 4916: 0.0005709774287681997
Position 1945: 0.0005546227404747923
Position 4615: 0.0004979363894835399
Position 1474: 0.0004850577229490743
Position 2856: 0.00047264523993794744
Position 4448: 0.0004698255054840331
Position 4071: 0.0004477112986479168
Position 2584: 0.00039357313104728244
Position 638: 0.00037761664028700695
Position 1010: 0.0003594648692614515
Position 2778: 0.0003481075961685698
Position 875: 0.0003356325021633297
Position 3659: 0.0003317458563091424
Position 667: 0.00032852214755945395
Position 2713: 0.00028325985746192504
Position 1288: 0.00026646474404756835
Position 1583: 0.0002560976851410912
Position 4639: 0.00024803035461467974
Position 1188: 0.00023533236748686385
Position 526: 0.00023493916365796514
Position 114: 0.0002226369679336014
Position 3656: 0.00021540778209900658
Position 1387: 0.00020615479097518257
Position 2914: 0.00020030544315841235
Position 3339: 0.00019554504055388735
Position 288: 0.00018446483528843533
Position 2246: 0.00018347753871651764
Position 1129: 0.00017880664869357615
Position 3378: 0.00017015660005658304
Position 367: 0.0001688331610793412
Position 1173: 0.00016651339738659295
Position 2006: 0.00013894116293539083
Position 1759: 0.00013591400632793722
Position 1414: 0.0001348544773778369
Position 3110: 0.00012566418393563034
Position 1460: 0.00012068823700198494
Position 3050: 0.00011763530611598271
Position 2660: 0.00011040278242298944
Position 1301: 0.00010355242426589833
Position 294: 9.921954652750885e-05
Position 1067: 9.69864448797333e-05
Position 1923: 9.450648602776791e-05
Position 1190: 8.717527324782047e-05
Position 631: 8.241782190170528e-05
Position 1367: 6.723849489478479e-05
Position 989: 5.9754188182973196e-05
Position 1543: 5.901316012961526e-05
Position 1560: 5.594842349201178e-05
Position 733: 5.304478863746312e-05
Position 303: 4.6841247648923166e-05
Position 580: 4.236116743059876e-05
Position 1784: 4.122902257705205e-05
Position 821: 4.040568014918748e-05
Position 399: 3.1346629400495834e-05
Position 1715: 3.0524716148221916e-05
Position 494: 2.815839786489776e-05
Position 358: 2.400732986569339e-05
Position 938: 2.3977598144225384e-05
Position 489: 2.2505014157946824e-05
Position 178: 2.202244822603838e-05
Position 725: 1.6355728408646356e-05
Position 1219: 8.741089688050138e-06
Position 129: 7.334245915197513e-06
Position 669: 5.79632464786778e-06
Position 690: 5.3077966524034905e-06
Position 643: 2.9751513915613235e-06
Position 3130: 2.5176508900339334e-06
Position 126: 2.479082341555669e-06
Position 298: 2.1876183619725345e-06
Position 300: 1.4996533081031657e-06
Position 3163: 1.3677362012432966e-06
Position 312: 1.3292380735579534e-06
Position 310: 1.2448745398754443e-06
Position 2417: 1.13380918831079e-06
Position 500: 1.0896612949361638e-06
Position 144: 7.249577427882994e-07
Position 251: 5.70631068726242e-07
Position 306: 5.688582343477269e-07
Position 155: 5.048385165356534e-07
Position 650: 3.133848168029551e-07
Position 265: 2.02403336124195e-07
Position 1310: 1.8553491960506917e-07
Position 308: 1.6597941051998615e-07
Position 1221: 1.0002237684772998e-07
Position 1327: 5.616514568036686e-08
Position 263: 4.1887492465277396e-08
Position 1489: 7.56870395040184e-09
Position 189: 3.990714939138248e-09
Position 685: 1.2012246000683253e-09
Position 191: 1.9836479792484386e-10
Position 75: 1.6278851522455743e-10
Position 679: 4.859550489866111e-11
Position 195: 3.7875116584361783e-11
Position 210: 1.967946281463964e-14
