Gene = ZNF735
index = 1621
Annotated 5SS: [ 152 6129 7019]
Annotated 3SS: [ 6001  6922 12223]
SMsplice 5SS: [ 152  499 6129 7019]
SMsplice 3SS: [  367  6001  6922 12223]
top_k =  1000
Partition function (log Z): -3.1116434090367258

Sorted 5' Splice Sites (High to Low Probability):
Position 152: 0.9746462990442618
Position 6129: 0.932480490609407
Position 499: 0.7526660606926537
Position 7019: 0.5089559837551101
Position 9023: 0.25768738525852874
Position 5328: 0.22506638638478293
Position 7838: 0.18479237651007216
Position 7075: 0.1474163536465881
Position 3881: 0.10070277960693245
Position 5888: 0.09215190345922832
Position 3547: 0.06662452529901175
Position 7023: 0.05833549828212277
Position 716: 0.058081737817825774
Position 5472: 0.05571321403727458
Position 5146: 0.05162472438599088
Position 9191: 0.04790542520414409
Position 3556: 0.03267881866040688
Position 6736: 0.03157992792922778
Position 6656: 0.02579184066743458
Position 5696: 0.020813339434422293
Position 2758: 0.01883557176795659
Position 12048: 0.01799778877385978
Position 6134: 0.017823247233990085
Position 9065: 0.016078465591292883
Position 99: 0.01605907421576138
Position 7833: 0.014764766508747054
Position 5427: 0.012981576220189743
Position 1892: 0.012868347506700456
Position 6339: 0.012144149814449275
Position 7659: 0.011173213967551311
Position 5962: 0.010421075946528325
Position 684: 0.010270478137452377
Position 11265: 0.009174023229077675
Position 9796: 0.008276595932458268
Position 2013: 0.007597841434477188
Position 8991: 0.007101043379960111
Position 5686: 0.006499402975848486
Position 11957: 0.0063584028234684375
Position 6854: 0.005990170927086923
Position 6435: 0.005564315415189373
Position 8204: 0.005006626258190609
Position 1530: 0.004228288979134212
Position 3760: 0.0039934786359047585
Position 163: 0.0037430676670121
Position 12370: 0.0032284104110194937
Position 3537: 0.0029883275276938073
Position 11810: 0.0029833253661229898
Position 6425: 0.002768005729890118
Position 2515: 0.0027340305988184975
Position 6194: 0.0026524319147781727
Position 4931: 0.0026355509754513767
Position 5490: 0.00232382523497718
Position 1378: 0.002182103172016635
Position 173: 0.002151247383769605
Position 481: 0.0020220924816941673
Position 8248: 0.002002968292453817
Position 1961: 0.001965671662365846
Position 5224: 0.0019289059429571033
Position 9617: 0.0018345248349980084
Position 5485: 0.0018211570957252091
Position 4182: 0.001354351201883872
Position 6811: 0.001331167340075989
Position 8582: 0.001240822332981709
Position 689: 0.0011888503036903777
Position 6688: 0.0009835670717920212
Position 7413: 0.0007552647645091432
Position 4261: 0.0007240927034218631
Position 3574: 0.0006618673654067983
Position 6560: 0.0006495315418281297
Position 5390: 0.0006461817463594377
Position 12365: 0.0006440466023711507
Position 8290: 0.0005965689193949819
Position 5797: 0.0005897890565969622
Position 2876: 0.0005685381892024446
Position 6487: 0.000541572282462229
Position 9731: 0.0005382399933946804
Position 3741: 0.0005013288142168193
Position 316: 0.0004643167201414157
Position 6092: 0.00043127299142060903
Position 4493: 0.00041698266439803506
Position 1841: 0.0003682659093262083
Position 437: 0.00035903828226169297
Position 2001: 0.000343328652563334
Position 1403: 0.0003036915176223059
Position 17: 0.0003018975823910242
Position 2029: 0.0002659807349112079
Position 1849: 0.00025093990119480584
Position 8511: 0.0002472985114020847
Position 8265: 0.0002438697747350512
Position 184: 0.0002335915891977007
Position 7265: 0.00022264598165197463
Position 454: 0.00022170878196553937
Position 4593: 0.00021729798580151323
Position 283: 0.00021230310675000356
Position 6428: 0.0002111874671377368
Position 3801: 0.0002097698858935847
Position 291: 0.0001965669810188839
Position 2560: 0.00019178794920475764
Position 5383: 0.00016541267978890587
Position 191: 0.00015166745669887967
Position 3551: 0.0001386148734747471
Position 7790: 0.00013368976538097365
Position 1059: 0.00012648695060783015
Position 3702: 0.00011055848758217112
Position 69: 6.549055282037215e-05
Position 156: 4.136298405120135e-05
Position 3439: 3.342994497539624e-05
Position 7422: 3.182700910396794e-05
Position 6097: 2.895252260587603e-05
Position 3272: 2.65465967272038e-05
Position 9148: 1.702139362116893e-05
Position 1658: 6.132557132259751e-06
Position 756: 6.072696643786391e-06
Position 1310: 4.589649076702973e-06
Position 88: 4.209642234841625e-06
Position 938: 3.648985865962724e-06
Position 839: 3.3463781711016676e-06
Position 194: 3.0877389029150776e-06
Position 1023: 2.647427453257336e-06
Position 30: 1.945509246950416e-06
Position 346: 1.6245555514294034e-06
Position 242: 1.4872986563881437e-06
Position 1685: 1.44284114351452e-06
Position 496: 1.2035461015902384e-06
Position 211: 6.276450209313675e-07
Position 691: 6.090577686649657e-07
Position 791: 5.135920189173891e-07
Position 520: 5.076663798784437e-07
Position 7096: 4.980591618759064e-07
Position 7: 4.5788850871231577e-07
Position 1556: 4.566081860862175e-07
Position 80: 2.8989580697495896e-07
Position 90: 2.539001860631155e-07
