Gene = SNAP47
index = 1287
Annotated 5SS: [  504 13238 24490 32088]
Annotated 3SS: [12695 23998 31962 45530]
SMsplice 5SS: [  333  7975  8863 24490 32088 35537 43643]
SMsplice 3SS: [ 7884  8732 24247 31962 35420 43520 45530]
top_k =  1000
Partition function (log Z): -19.038521249593835

Sorted 5' Splice Sites (High to Low Probability):
Position 8863: 0.7971890491291466
Position 13238: 0.5910699452792979
Position 333: 0.5220931410034205
Position 9045: 0.4951050630780443
Position 504: 0.4608197537554416
Position 11466: 0.4051667197190988
Position 14310: 0.4035155794683999
Position 22302: 0.3881628384993607
Position 7975: 0.32603805739689656
Position 8001: 0.2993457646650908
Position 12845: 0.2762951676210477
Position 24490: 0.258536530370065
Position 11264: 0.20900739522401518
Position 14185: 0.18709130962315237
Position 3809: 0.17371957319786083
Position 9416: 0.1170558790803102
Position 7982: 0.11208984359217047
Position 15090: 0.08437248318574972
Position 17451: 0.0763170690700639
Position 9353: 0.07497942287471208
Position 9111: 0.05798930851489307
Position 11594: 0.05625698090568394
Position 8126: 0.05204569814561307
Position 4307: 0.043032644571049605
Position 13473: 0.04069134409641177
Position 14341: 0.038514845077031234
Position 2770: 0.03844929511637164
Position 11252: 0.029249315215021696
Position 6727: 0.024088039657550263
Position 5302: 0.02271131074215982
Position 4000: 0.02219612515987695
Position 632: 0.021794339945911387
Position 2745: 0.0192488535981093
Position 7382: 0.01890879849392111
Position 12096: 0.018675205885183867
Position 12876: 0.017181953349149383
Position 11435: 0.016259394315583868
Position 14511: 0.015332773570115595
Position 7486: 0.015036952458227792
Position 9027: 0.014717060768717576
Position 18913: 0.014051054135804495
Position 11934: 0.013351029040456614
Position 15223: 0.01235668473241314
Position 14248: 0.012062802957441181
Position 122: 0.01096797399588808
Position 9158: 0.01090968831027431
Position 10331: 0.010887603392394772
Position 1492: 0.010632666232018882
Position 791: 0.009822047305604627
Position 6609: 0.009487564267636622
Position 872: 0.009481233898474347
Position 17: 0.009228243837585342
Position 25908: 0.00889478139755535
Position 16362: 0.008510103981700561
Position 10460: 0.008028162867528027
Position 10929: 0.007547943143361295
Position 12598: 0.007200631442785786
Position 7942: 0.006912583191287877
Position 26163: 0.005448819940697422
Position 7700: 0.005419974799742669
Position 9115: 0.004715876097763686
Position 8787: 0.004674592836743557
Position 24279: 0.004541446821239809
Position 12133: 0.0041896589863703315
Position 8012: 0.004122152072051909
Position 735: 0.003813637203061159
Position 13227: 0.0036807850778757456
Position 7465: 0.003587170946543744
Position 8067: 0.0033467202857754078
Position 14958: 0.0027831988988622023
Position 8872: 0.002643896965348821
Position 5688: 0.0025943300909114404
Position 7791: 0.0025402786219310344
Position 2712: 0.0025203930920789114
Position 9306: 0.0023610726480789556
Position 10939: 0.0022001102127258863
Position 4923: 0.0021027486950333106
Position 4963: 0.002086638892957349
Position 1919: 0.002001481323575008
Position 1448: 0.001987350434604625
Position 16701: 0.0019489926718423028
Position 695: 0.0018646556047220476
Position 4851: 0.0018015217171789217
Position 11398: 0.0018001921674693617
Position 8153: 0.001712488098811046
Position 21: 0.0016699818614504946
Position 3887: 0.0016444318155804478
Position 917: 0.0014857014064639333
Position 1804: 0.0014319367655885962
Position 14231: 0.0013999887453307852
Position 9098: 0.001378127313026857
Position 12283: 0.0013652437561316431
Position 2165: 0.0013624286034728203
Position 1047: 0.001211221664707745
Position 2776: 0.001126189519966223
Position 1290: 0.001123223695353935
Position 6458: 0.0010256883516447865
Position 4424: 0.0009465850706577074
Position 4596: 0.0009171363768745306
Position 13439: 0.0009117817486209802
Position 2273: 0.0009047863991962731
Position 11836: 0.0008876053004414019
Position 8265: 0.0008767217457004229
Position 8203: 0.0008382079337030265
Position 9012: 0.0007940156980102349
Position 6632: 0.0006645737973001284
Position 1892: 0.0006569873262379417
Position 8948: 0.0005135944355189387
Position 9034: 0.0004493757194792634
Position 32: 0.0004150540678727406
Position 155: 0.00021556067543051908
Position 1260: 0.00018682365374275494
Position 520: 0.00018508594191646267
Position 8867: 0.00018157760235664933
Position 16581: 0.00017580586612134258
Position 625: 0.0001680368800163116
Position 962: 0.0001556136963061064
Position 1307: 0.0001428880784272477
Position 811: 0.00014183711495747007
Position 292: 0.0001397298274931958
Position 937: 0.0001232506355718886
Position 772: 0.00011473494166681381
Position 472: 0.00010840311772520511
Position 1150: 0.00010194004636683182
Position 8882: 0.00010094961177844934
Position 1173: 8.91005104102587e-05
Position 2107: 7.57212509601485e-05
Position 1072: 6.901065904922102e-05
Position 2887: 6.89862295573863e-05
Position 264: 4.866841640604009e-05
Position 242: 3.750434017012043e-05
Position 248: 3.349902604999154e-05
Position 2069: 3.324078903599793e-05
Position 93: 3.1955511309350086e-05
Position 3478: 2.378161333286574e-05
Position 272: 1.9055991182553947e-05
Position 149: 1.0879105045289923e-05
Position 1129: 6.133441238720488e-06
Position 9005: 4.11445473183352e-06
Position 41: 3.294947766667489e-06
Position 1277: 1.246698737679343e-06
Position 1027: 8.530687922842178e-07
Position 514: 6.932991157581097e-07
Position 1303: 5.556918389989284e-07
Position 35: 2.325135637037086e-07
Position 516: 1.4971891282249815e-07
Position 555: 8.465029390644957e-08
Position 571: 7.58450019170411e-08
Position 60: 4.5611285717944695e-08
Position 433: 2.9733396370231315e-08
Position 687: 2.522409037829531e-08
Position 373: 2.408506739541637e-08
Position 524: 2.2844046399088405e-08
Position 672: 2.184164412589649e-08
Position 25: 1.3168172247202204e-08
Position 831: 2.9245348161499515e-09
Position 1631: 2.2294523481316748e-09
Position 582: 1.973032524851248e-09
Position 550: 1.8534770965234513e-09
Position 1548: 1.019620044451695e-09
Position 1836: 4.571134274002617e-10
Position 1295: 2.584320931009102e-10
Position 1806: 1.5273664564105864e-10
Position 488: 3.807774599928881e-11
Position 897: 4.507799530899512e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 8732: 0.804730780740634
Position 7884: 0.7358068665216966
Position 23998: 0.6375229299794831
Position 14082: 0.5389270710837665
Position 11359: 0.47746086639208735
Position 22161: 0.4138279417353467
Position 12695: 0.3124775789340543
Position 12937: 0.3061493231067786
Position 8984: 0.25813090234883707
Position 8947: 0.2563396076552619
Position 13087: 0.24568399245581252
Position 11193: 0.23457736454030179
Position 24247: 0.23436276504448747
Position 25794: 0.22478624175959216
Position 3702: 0.17142283619202264
Position 9198: 0.14777035007009548
Position 14854: 0.1031091287148117
Position 14061: 0.08473682428605674
Position 17303: 0.0770126202892781
Position 8931: 0.0747793744545266
Position 7911: 0.05852613639562483
Position 25731: 0.057525149189422295
Position 447: 0.04277295187397284
Position 4209: 0.03971800797412097
Position 26273: 0.03945073273513093
Position 13345: 0.03170975924904484
Position 11828: 0.03062607015014462
Position 13169: 0.021984427287026643
Position 14227: 0.02171325087519301
Position 14368: 0.021697670892131378
Position 18750: 0.02031849938518227
Position 6529: 0.0189889666289454
Position 7283: 0.017537803710468085
Position 6532: 0.01468675523627643
Position 2595: 0.01465764834803779
Position 10790: 0.014299640229809939
Position 2508: 0.013712658047566793
Position 3759: 0.011791010031720927
Position 2658: 0.010792021109742348
Position 9326: 0.01078939483639246
Position 2562: 0.010377696738354255
Position 7259: 0.0101846357209494
Position 5149: 0.010166566796469143
Position 7193: 0.010128016711648164
Position 24718: 0.009042514438518712
Position 16212: 0.008971856468159815
Position 10330: 0.00810171018686013
Position 9167: 0.007840829316566017
Position 12495: 0.007200631442785788
Position 25934: 0.00715986292772572
Position 10220: 0.007102679069720608
Position 13386: 0.006941563291983062
Position 8953: 0.006854256368595977
Position 5157: 0.0063693571694513175
Position 8916: 0.005971195267061842
Position 3670: 0.0058308209384534005
Position 9276: 0.005318118562421101
Position 12058: 0.005266659920211933
Position 22935: 0.004969468101292139
